Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01,Growth Rate (%)
leasing,17.25,18.3,22.62,24.51,24.82,25.28,46.55072463768117
anxiety,105.24,113.99,126.01,139.18,144.25,154.0,46.33219308247815
highs,14.66,14.14,15.35,18.98,20.16,21.45,46.316507503410634
wash,24.15,26.62,26.66,31.63,34.12,35.24,45.92132505175985
cosmetic,91.44,102.34,109.85,124.16,128.74,132.54,44.94750656167979
uzbekistan,16.39,18.3,22.62,24.51,24.82,23.75,44.905430140329464
farms,86.26,95.68,96.12,120.99,117.88,124.88,44.77162068166008
incest,6.9,6.66,8.08,8.7,9.31,9.96,44.34782608695652
belly,6.9,8.32,8.89,9.49,10.08,9.96,44.34782608695652
poultry,6.9,7.49,7.27,7.12,9.31,9.96,44.34782608695652
republicans,40.54,44.1,56.54,58.52,58.16,58.23,43.63591514553527
verse,51.76,59.91,63.0,62.47,67.47,74.32,43.58578052550231
lexmark,11.21,7.49,11.31,11.86,14.74,16.09,43.532560214094545
deck,119.04,121.47,135.7,161.32,161.31,170.85,43.52318548387096
sunny,37.96,37.44,54.12,56.15,53.51,54.4,43.30874604847207
wallet,220.83,227.14,254.44,296.55,311.76,315.65,42.93800661142053
warner,371.79,396.87,446.69,483.97,525.81,530.18,42.60200650905079
isle,61.25,82.37,79.16,83.83,86.08,87.34,42.59591836734695
bestsellers,4.31,5.82,5.65,5.54,6.2,6.13,42.22737819025523
nirvana,4.31,4.99,4.04,5.54,6.2,6.13,42.22737819025523
screensaver,17.25,16.64,15.35,19.77,22.49,24.52,42.14492753623188
salvador,43.13,44.1,55.73,62.47,60.49,61.29,42.105263157894726
om,42.27,51.59,57.35,59.31,61.27,59.76,41.37686302342085
katie,61.25,68.23,88.85,90.15,86.86,86.58,41.35510204081632
sunset,39.68,42.43,50.08,52.19,55.84,55.93,40.952620967741936
nav,25.02,24.96,21.81,20.56,32.57,35.24,40.84732214228618
viking,35.37,35.78,42.0,41.12,48.08,49.8,40.79728583545378
pvc,10.35,14.14,12.92,16.61,16.29,14.56,40.67632850241547
lawsuit,483.06,520.01,552.5,592.31,634.39,678.81,40.52291640789963
ent,16.39,15.81,14.54,18.19,21.71,22.98,40.20744356314826
tb,285.53,300.36,293.21,322.65,347.44,399.93,40.06584246839213
fountain,28.47,29.95,30.69,34.8,38.78,39.84,39.93677555321393
stake,337.28,365.26,390.95,424.66,447.48,471.95,39.92824952561671
mali,117.32,122.31,118.74,127.32,166.74,163.96,39.75451755881352
holocaust,58.66,62.4,66.24,76.71,77.55,81.98,39.75451755881352
mailman,6.04,6.66,7.27,7.91,8.53,8.43,39.56953642384106
mariah,6.04,8.32,12.92,7.91,7.76,8.43,39.56953642384106
cfr,6.04,7.49,8.08,8.7,8.53,8.43,39.56953642384106
malpractice,6.04,9.15,8.08,9.49,8.53,8.43,39.56953642384106
pussy,6.04,6.66,8.89,8.7,8.53,8.43,39.56953642384106
compaq,110.41,126.47,134.89,151.83,149.68,154.0,39.480119554388196
pos,138.02,145.6,141.36,148.67,194.66,192.3,39.3276336762788
cancellation,142.33,158.92,179.32,185.84,194.66,197.67,38.88147263401951
ef,56.93,58.24,67.85,64.85,61.27,78.91,38.608817846478125
valuation,166.48,186.37,201.94,214.31,221.03,230.61,38.52114368092265
oils,7.76,9.98,9.69,9.49,10.86,10.73,38.27319587628867
canyon,25.02,27.46,32.31,32.42,32.57,34.48,37.8097521982414
ah,51.76,57.41,63.0,63.26,69.02,71.25,37.654559505409594
invasion,287.25,297.03,302.1,378.0,386.99,393.8,37.09312445604874
seekers,30.19,35.78,40.39,44.29,42.65,41.37,37.03212984431929
meta,499.45,486.73,521.81,592.31,646.79,682.64,36.678346180798876
ml,155.27,162.24,168.82,178.72,198.54,212.22,36.678044696335405
latino,22.43,24.96,25.85,28.47,27.92,30.65,36.64734730271957
aaa,91.44,91.52,126.82,123.37,124.09,124.88,36.57042869641295
louisville,38.82,37.44,42.0,45.87,52.74,52.86,36.16692426584235
podcasts,136.29,157.25,176.09,182.68,183.8,185.41,36.040795362829265
complications,55.21,55.75,63.0,66.43,72.12,75.08,35.98985690998007
duke,240.67,242.12,310.98,313.16,328.83,327.15,35.93302031827814
restructuring,75.05,79.87,82.39,87.78,94.62,101.9,35.776149233844116
collectibles,49.17,52.42,57.35,62.47,65.92,66.66,35.570469798657705
emirates,81.95,89.03,97.74,105.18,103.15,111.09,35.55826723611958
lynn,67.28,69.06,79.97,82.24,89.96,91.17,35.50832342449465
parenting,34.5,34.94,39.58,44.29,47.31,46.74,35.478260869565226
clerk,39.68,55.75,54.93,52.98,51.19,53.63,35.15625000000001
suspended,275.17,313.67,339.25,357.44,364.5,370.82,34.76032997783188
jpeg,300.19,310.34,378.03,406.47,397.85,403.0,34.24830940404411
hearings,42.27,49.92,53.31,57.73,56.61,56.7,34.13768630234208
lakes,43.99,41.6,43.62,60.1,57.39,58.99,34.098658786087746
um,50.89,58.24,56.54,60.89,62.82,68.19,33.99489094124582
mainland,106.1,126.47,133.28,134.44,136.49,141.74,33.590951932139504
conspiracy,339.01,381.06,415.18,434.15,445.16,452.8,33.56538155216661
mx,119.9,123.14,134.09,143.93,145.02,160.13,33.552960800667215
showtimes,3.45,3.33,3.23,3.16,3.1,4.6,33.333333333333314
tits,3.45,4.16,4.85,4.74,4.65,4.6,33.333333333333314
rug,3.45,3.33,3.23,7.12,4.65,4.6,33.333333333333314
keno,3.45,4.99,5.65,4.74,4.65,4.6,33.333333333333314
banned,387.31,425.16,461.23,513.23,525.04,516.39,33.327308874028546
ncaa,27.6,29.12,25.85,26.89,28.69,36.78,33.26086956521739
hawk,34.5,41.6,42.81,42.7,48.08,45.97,33.246376811594196
picnic,10.35,9.15,15.35,11.86,13.96,13.79,33.2367149758454
jackets,10.35,10.82,10.5,11.86,13.18,13.79,33.2367149758454
payday,10.35,10.82,10.5,11.07,12.41,13.79,33.2367149758454
coaching,25.88,29.12,33.12,34.8,37.23,34.48,33.23029366306027
romance,74.18,86.53,93.7,97.27,98.49,98.83,33.22998112698839
choir,15.53,16.64,17.77,20.56,20.94,20.69,33.226014166130085
sustainability,120.77,116.48,109.85,114.67,129.51,160.89,33.220170572161955
isbn,44.86,37.44,39.58,48.24,55.06,59.76,33.21444493981275
fridge,5.18,4.99,6.46,7.12,6.98,6.9,33.20463320463322
purse,5.18,5.82,6.46,7.12,6.98,6.9,33.20463320463322
courage,41.41,44.93,44.43,44.29,56.61,55.16,33.204539966191746
antibody,12.08,18.3,15.35,14.23,15.51,16.09,33.1953642384106
masturbation,6.9,12.48,10.5,11.07,9.31,9.19,33.18840579710143
rebate,6.9,9.98,8.89,8.7,8.53,9.19,33.18840579710143
botswana,8.63,7.49,11.31,11.07,10.86,11.49,33.14020857473927
compensation,187.19,189.7,210.82,217.47,219.48,249.0,33.01992627811315
licking,1.73,2.5,2.42,2.37,3.1,2.3,32.94797687861271
permalink,1.73,2.5,2.42,2.37,2.33,2.3,32.94797687861271
evanescence,1.73,2.5,2.42,2.37,3.1,2.3,32.94797687861271
florists,1.73,1.66,1.62,1.58,2.33,2.3,32.94797687861271
seasons,227.73,258.76,269.79,285.48,293.93,302.63,32.889825670750454
democrats,69.87,74.88,91.28,93.32,91.51,92.7,32.67496779733791
inflation,38.82,49.09,51.7,52.98,54.29,51.33,32.22565687789798
lottery,38.82,48.26,50.08,51.4,51.19,51.33,32.22565687789798
yesterday,35.37,41.6,46.85,46.66,45.76,46.74,32.14588634435964
ellis,139.74,153.92,168.82,172.4,181.47,184.64,32.131100615428636
males,67.28,79.04,85.62,84.62,87.64,88.87,32.08977407847801
arbitration,100.93,133.95,131.66,133.65,133.39,133.31,32.08164074110769
tyler,112.14,108.99,138.13,150.25,148.13,147.87,31.86195826645265
yes,305.37,280.39,407.91,396.98,400.17,402.23,31.71889838556506
alt,597.79,707.22,722.94,780.52,780.19,786.84,31.624818079927746
securities,214.79,242.95,249.59,253.85,267.56,282.71,31.621583872619762
roommate,23.29,27.46,30.69,30.84,29.47,30.65,31.601545727780163
wichita,21.57,24.96,20.19,18.98,27.92,28.35,31.432545201668987
thru,21.57,24.13,24.23,24.51,27.14,28.35,31.432545201668987
cosmetics,56.07,55.75,65.43,69.59,76.0,73.55,31.17531656857499
cherry,74.18,69.89,72.7,100.43,98.49,97.3,31.167430574278765
halo,214.79,223.81,291.6,294.18,286.17,281.18,30.909260207644685
saints,31.05,38.27,37.96,39.54,38.0,40.61,30.789049919484697
cent,109.55,114.82,121.16,117.83,134.94,143.27,30.78046554084894
cayman,29.33,34.11,37.16,37.96,38.0,38.31,30.617115581316074
rpm,99.2,92.35,99.35,121.78,124.86,129.48,30.524193548387085
porsche,27.6,23.3,26.66,30.84,34.9,36.01,30.47101449275361
depression,189.78,193.03,203.55,233.29,234.99,247.47,30.39835599114764
tunes,38.82,44.93,46.85,48.24,49.63,50.57,30.267903142709944
indigenous,129.39,137.28,164.78,164.49,169.07,168.55,30.265090037870028
applicants,93.16,91.52,94.51,99.64,108.57,121.05,29.937741519965655
garmin,11.21,13.31,12.12,11.86,13.18,14.56,29.88403211418376
fence,22.43,22.46,22.62,22.93,25.59,29.11,29.781542576905927
rw,31.92,32.45,33.93,31.63,31.8,41.37,29.605263157894722
parish,30.19,32.45,35.54,38.75,41.1,39.07,29.41371315004968
disney,801.37,856.15,896.6,959.25,1001.99,1036.6,29.35348216179791
disclaimers,9.49,8.32,8.08,8.7,9.31,12.26,29.188619599578498
duo,275.17,296.2,308.56,327.39,335.03,354.73,28.913035578006323
pd,61.25,60.74,64.62,62.47,59.72,78.91,28.832653061224484
beaver,17.25,14.98,14.54,19.77,21.71,22.22,28.811594202898544
colonial,67.28,72.39,81.58,79.08,82.98,86.58,28.686087990487508
addiction,100.06,90.69,97.74,104.39,108.57,128.71,28.632820307815315
coaches,25.02,25.79,25.04,29.26,32.57,32.18,28.617106314948042
grateful,25.02,24.96,29.89,33.21,31.8,32.18,28.617106314948042
rapids,25.02,22.46,21.81,26.89,29.47,32.18,28.617106314948042
catering,32.78,35.78,33.93,35.59,39.55,42.14,28.553996339231237
helena,32.78,30.78,30.69,30.84,42.65,42.14,28.553996339231237
traveler,73.32,94.85,117.93,108.34,92.29,94.24,28.53246044735407
sperm,7.76,8.32,8.89,8.7,8.53,9.96,28.350515463917542
gourmet,7.76,8.32,7.27,10.28,10.86,9.96,28.350515463917542
wing,296.74,332.81,361.87,374.84,380.01,380.78,28.321089168969454
ban,357.12,381.06,409.53,438.11,444.38,458.16,28.293010752688176
cameroon,15.53,14.98,15.35,18.98,20.94,19.92,28.267868641339362
liechtenstein,15.53,14.98,14.54,18.98,20.16,19.92,28.267868641339362
trained,466.68,505.87,518.58,541.7,575.45,598.36,28.216336676094972
divorce,52.62,51.59,57.35,63.26,66.7,67.42,28.1261877613075
darkness,177.7,185.54,221.32,230.12,234.99,227.55,28.05289814293755
tribunal,29.33,31.62,32.31,34.0,31.8,37.54,27.991817251960455
alaska,50.89,55.75,57.35,60.89,63.59,65.12,27.96227156612302
bargain,21.57,22.46,25.04,22.14,23.27,27.58,27.862772369031052
wanna,21.57,24.13,25.85,25.31,24.04,27.58,27.862772369031052
boxing,76.77,86.53,83.2,94.9,93.06,98.07,27.745212973817896
cab,27.6,25.79,25.04,27.68,34.12,35.24,27.68115942028986
blonde,27.6,26.62,30.69,30.84,33.35,35.24,27.68115942028986
dome,41.41,39.1,41.2,45.87,49.63,52.86,27.650326008210584
ethical,292.43,309.51,320.68,328.18,348.21,373.12,27.592928222138628
inquiry,169.94,174.72,188.21,201.66,197.76,216.82,27.586206896551722
armenia,31.92,34.94,33.93,38.75,41.88,40.61,27.224310776942346
gender,567.6,617.36,633.28,672.98,711.16,721.71,27.151162790697676
logos,62.11,65.73,63.0,67.22,67.47,78.91,27.048784414748024
belt,110.41,108.99,107.43,106.76,110.13,140.21,26.990308848836168
acres,18.11,20.8,20.19,22.14,21.71,22.98,26.891220320265052
oxygen,96.61,100.67,106.62,116.25,117.11,122.58,26.881275230307423
allah,6.04,7.49,6.46,4.74,5.43,7.66,26.821192052980138
mens,6.04,7.49,8.08,8.7,8.53,7.66,26.821192052980138
cruises,6.04,5.82,5.65,7.12,7.76,7.66,26.821192052980138
flame,121.63,149.76,150.24,148.67,154.33,154.0,26.613499958891722
fundraising,113.87,120.64,123.59,131.27,138.82,144.04,26.495126020901015
legends,278.62,301.19,330.37,343.21,338.91,352.43,26.491278443758524
singing,112.14,115.65,114.7,117.04,140.37,141.74,26.39557695737472
gb,1665.71,1566.69,1576.73,1712.88,1759.68,2105.38,26.395350931434646
labor,246.71,252.93,279.48,285.48,302.46,311.82,26.39130963479388
rats,55.21,67.39,70.27,71.17,72.12,69.72,26.281470748052886
breasts,16.39,17.47,20.19,18.98,20.16,20.69,26.235509456985973
gulf,49.17,51.59,58.97,59.31,62.04,62.06,26.21517185275575
athletic,49.17,54.91,54.93,54.57,58.94,62.06,26.21517185275575
voters,180.29,197.19,207.59,206.4,226.46,227.55,26.213322979643923
rica,32.78,34.94,42.0,42.7,41.1,41.37,26.205003050640624
inclusive,125.08,127.3,143.78,148.67,158.21,157.83,26.183242724656232
convicted,162.17,163.91,179.32,175.56,179.15,204.56,26.13923660356417
basketball,117.32,114.82,130.05,134.44,142.7,147.87,26.039890896692818
hayes,84.54,89.86,93.7,90.94,105.47,106.5,25.975869410929732
emissions,94.89,90.69,103.39,109.92,120.21,119.52,25.95637053430287
cruise,94.89,95.68,98.55,103.6,116.33,119.52,25.95637053430287
rx,152.68,163.08,167.2,181.89,193.11,192.3,25.949698716269324
af,62.11,63.23,59.77,56.15,79.88,78.15,25.82514892931896
wed,10.35,10.82,10.5,10.28,10.86,13.02,25.79710144927536
barn,10.35,9.98,10.5,11.07,11.63,13.02,25.79710144927536
bankruptcy,199.26,198.02,204.36,215.89,237.31,250.53,25.730201746461915
prints,181.15,203.01,221.32,219.05,228.01,227.55,25.614131934860616
nudity,50.03,54.91,54.93,60.89,67.47,62.82,25.564661203278032
illness,89.71,96.51,101.78,108.34,110.9,112.62,25.537844164530167
lawn,14.66,16.64,16.15,16.61,17.06,18.39,25.443383356070942
sanyo,14.66,14.98,14.54,15.82,15.51,18.39,25.443383356070942
violations,211.34,219.65,226.17,234.87,253.6,265.09,25.43295164190403
feat,48.31,60.74,64.62,65.64,65.92,60.53,25.294969985510242
yarn,18.98,22.46,21.81,22.14,24.04,23.75,25.13171759747102
biodiversity,61.25,59.91,63.0,67.22,69.02,76.62,25.093877551020416
lake,517.57,607.37,625.2,653.21,674.71,646.63,24.93575748207971
mj,27.6,28.29,33.12,37.96,36.45,34.48,24.92753623188404
bradley,123.35,129.79,133.28,157.37,156.66,154.0,24.847993514389955
approve,63.83,66.56,69.47,68.8,80.66,79.68,24.831583894720367
deutschland,31.92,30.78,32.31,30.05,40.33,39.84,24.812030075187973
holland,136.29,139.78,143.78,162.91,165.19,170.09,24.80005869836379
delayed,411.47,456.78,479.8,501.37,506.42,512.56,24.568012248766596
passport,200.13,213.83,212.44,230.92,238.86,249.0,24.4191275670814
slut,4.31,4.99,5.65,5.54,5.43,5.36,24.361948955916493
saddam,4.31,4.16,4.85,4.74,4.65,5.36,24.361948955916493
wto,4.31,4.16,4.04,4.74,4.65,5.36,24.361948955916493
personals,4.31,4.99,5.65,5.54,5.43,5.36,24.361948955916493
ipaq,4.31,4.16,5.65,5.54,5.43,5.36,24.361948955916493
drain,60.38,64.07,66.24,67.22,69.8,75.08,24.345809870818144
salary,73.32,84.87,88.85,89.36,89.96,91.17,24.345335515548292
freeze,112.14,128.96,124.39,130.48,135.72,139.44,24.34456928838951
socks,25.88,28.29,26.66,30.05,32.57,32.18,24.343122102009275
skirt,12.94,12.48,12.92,14.23,17.06,16.09,24.343122102009275
insured,8.63,9.15,8.08,7.91,10.08,10.73,24.333719582850517
enquiry,8.63,7.49,8.08,8.7,9.31,10.73,24.333719582850517
shut,843.64,899.41,936.99,961.62,995.01,1048.86,24.325541700251282
alleged,547.76,585.74,605.0,631.06,653.77,680.34,24.20403096246532
xl,164.76,168.07,168.82,187.42,195.43,204.56,24.15634862830785
damages,167.35,182.21,193.05,196.12,204.74,207.63,24.069315805198688
visa,158.72,168.07,156.7,183.47,187.68,196.9,24.054939516129036
sol,74.18,79.04,96.93,97.27,98.49,91.94,23.94176327851171
fold,213.93,247.11,244.75,257.8,252.05,265.09,23.914364511756165
excessive,168.21,173.89,175.28,183.47,185.35,208.39,23.886808156471066
streaming,1973.67,2116.65,2239.08,2321.01,2408.81,2442.49,23.753717693434044
ukraine,513.26,503.37,518.58,638.97,639.04,635.14,23.74624946420917
dominican,24.15,24.96,29.89,30.05,30.25,29.88,23.726708074534166
dsc,63.83,60.74,61.39,63.26,75.23,78.91,23.62525458248472
statute,59.52,65.73,67.04,75.92,74.45,73.55,23.571908602150526
enjoying,39.68,43.26,45.23,45.87,46.53,49.03,23.563508064516135
departure,214.79,232.97,239.9,247.52,259.8,265.09,23.418222449834715
sociology,159.58,163.91,211.63,207.98,204.74,196.9,23.38638927183857
marvel,445.11,459.27,474.96,487.14,521.16,548.56,23.24144593471275
highlighted,313.99,321.16,332.79,345.58,376.13,386.91,23.223669543616044
mem,26.74,25.79,25.04,28.47,31.8,32.94,23.186237845923706
republican,220.83,232.13,251.21,257.01,269.11,271.98,23.162613775302273
reforms,37.96,39.1,42.81,45.87,46.53,46.74,23.12961011591149
spyware,172.52,168.07,180.94,205.61,216.37,212.22,23.011824715974953
neo,280.35,283.72,305.33,319.49,343.56,344.77,22.9784198323524
borough,22.43,24.13,25.85,25.31,27.92,27.58,22.9603209986625
chargers,22.43,24.13,27.46,26.1,27.14,27.58,22.9603209986625
welfare,125.94,128.13,129.24,135.23,156.66,154.76,22.883912974432263
harmful,166.48,171.4,180.13,193.75,200.86,204.56,22.873618452666996
imposed,202.71,204.68,213.25,229.33,245.84,249.0,22.835577919194904
progressive,191.5,203.01,219.71,228.54,228.78,235.21,22.82506527415144
suspension,69.87,71.55,76.74,78.29,84.53,85.81,22.81379705166738
narrative,640.06,691.41,749.59,767.08,780.96,785.31,22.693185013904948
southeast,175.11,186.37,199.51,200.86,215.6,214.52,22.5058534635372
respondents,113.87,119.81,130.86,131.27,136.49,139.44,22.455431632563442
settled,191.5,197.19,212.44,215.89,219.48,234.44,22.42297650130548
johnny,84.54,79.87,79.97,86.99,99.27,103.43,22.344452330257866
hate,288.11,304.52,331.18,340.05,348.21,352.43,22.324806497518306
negotiations,150.96,150.6,157.51,168.44,180.7,184.64,22.310545839957587
kissing,13.8,14.14,14.54,16.61,16.29,16.86,22.17391304347825
bother,13.8,17.47,18.58,19.77,17.06,16.86,22.17391304347825
sq,34.5,38.27,37.16,39.54,42.65,42.14,22.144927536231886
textiles,27.6,25.79,27.46,28.47,29.47,33.71,22.137681159420286
withdrawal,69.01,69.89,75.12,76.71,77.55,84.28,22.127227937979995
injuries,110.41,128.96,129.24,137.6,137.27,134.84,22.126618965673405
greene,62.11,72.39,73.51,75.13,74.45,75.85,22.12204153920463
trauma,55.21,63.23,64.62,68.01,66.7,67.42,22.115558775584134
bias,520.16,549.13,567.85,606.55,623.53,635.14,22.104737003998775
pizza,133.71,139.78,149.43,167.65,164.41,163.19,22.047715204547146
wrestling,170.8,177.22,177.7,182.68,198.54,208.39,22.00819672131146
satisfaction,207.89,203.01,209.21,211.15,255.93,253.6,21.987589590648906
xbox,3004.49,3288.97,3477.36,3583.14,3612.43,3664.5,21.96745537512191
snap,203.58,234.63,233.44,247.52,252.82,248.23,21.93240986344433
eat,182.87,200.52,202.75,222.22,222.58,222.95,21.917208946245957
nfl,118.18,121.47,131.66,132.06,143.47,144.04,21.881875105770845
deposit,81.09,85.7,87.24,90.94,93.84,98.83,21.876926871377474
mat,56.07,51.59,61.39,62.47,63.59,68.19,21.61583734617442
mesa,56.07,59.07,58.97,60.1,65.92,68.19,21.61583734617442
enhancing,184.6,186.37,192.24,191.37,202.41,224.48,21.60346695557963
racial,154.41,171.4,177.7,186.63,190.01,187.71,21.565960753837192
sorry,49.17,45.76,47.66,58.52,59.72,59.76,21.53752287980475
ended,772.9,805.39,845.71,897.56,925.21,939.3,21.529305214128605
teenage,117.32,116.48,125.2,128.9,141.92,142.5,21.46266621206956
bracket,42.27,49.92,50.89,50.61,49.63,51.33,21.433640880056764
uruguay,42.27,39.94,46.85,45.08,51.19,51.33,21.433640880056764
subscribers,798.78,853.65,903.87,929.2,965.54,969.95,21.428929116903287
irs,70.73,76.55,71.08,75.92,84.53,85.81,21.32051463311183
tiny,231.18,233.8,297.25,292.6,288.5,280.41,21.295094731378153
ccd,54.34,54.91,53.31,51.4,59.72,65.89,21.255060728744933
died,575.36,589.07,635.7,663.49,664.63,697.2,21.176307007786434
ron,270.0,263.75,324.72,317.9,322.62,327.15,21.166666666666657
flyer,28.47,29.95,29.08,32.42,34.12,34.48,21.109940288022475
vacations,9.49,9.98,10.5,11.07,11.63,11.49,21.074815595363543
pottery,9.49,11.65,12.92,11.86,11.63,11.49,21.074815595363543
fin,18.98,16.64,16.96,18.19,18.61,22.98,21.074815595363543
cement,9.49,10.82,10.5,11.07,10.86,11.49,21.074815595363543
favor,453.74,470.92,488.69,515.61,534.34,549.33,21.067130956054132
aluminum,116.45,125.63,127.62,139.18,134.94,140.97,21.056247316444825
lopez,40.54,48.26,43.62,44.29,48.08,49.03,20.942279230389744
romantic,121.63,132.29,134.89,133.65,139.6,147.1,20.94055742826605
vat,31.05,26.62,30.69,35.59,37.23,37.54,20.90177133655394
exemption,31.05,34.94,36.35,33.21,37.23,37.54,20.90177133655394
