Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01,Growth Rate (%)
pvc,12.44,18.67,16.84,22.82,22.39,22.12,77.81350482315113
prairie,15.21,18.67,20.72,27.89,26.12,27.04,77.77777777777776
grocery,58.06,73.35,90.66,95.08,98.27,100.79,73.59627971064417
penis,22.12,26.67,29.79,30.43,37.32,38.1,72.24231464737794
paraguay,22.12,24.0,31.08,29.16,39.81,38.1,72.24231464737794
fruits,55.29,78.68,77.71,77.34,94.54,94.65,71.18827997829626
eval,55.29,70.68,86.77,87.48,92.05,93.42,68.96364622897451
porcelain,13.82,13.34,14.25,11.41,14.93,23.35,68.95803183791607
fuck,47.0,56.01,62.17,69.73,77.12,78.67,67.38297872340426
papua,8.29,10.67,16.84,17.75,16.17,13.52,63.08805790108566
usps,8.29,8.0,7.77,11.41,13.68,13.52,63.08805790108566
mls,31.79,30.67,32.38,39.3,44.78,51.62,62.378106322743
autos,6.91,6.67,11.66,11.41,12.44,11.06,60.05788712011578
jewellery,6.91,8.0,9.07,8.87,11.2,11.06,60.05788712011578
canal,62.21,62.68,69.94,77.34,84.59,99.56,60.03857900659059
nut,40.09,61.34,56.99,55.78,51.0,63.92,59.44125717136443
liz,80.18,125.35,124.33,126.78,128.13,127.83,59.42878523322522
brave,179.71,206.7,303.06,297.93,288.6,285.17,58.683434422124535
nn,51.15,53.34,62.17,78.6,78.37,81.12,58.59237536656893
disco,56.68,68.01,73.82,83.67,85.83,89.73,58.30980945659846
teddy,66.35,70.68,68.64,68.46,98.27,104.48,57.46797287113793
mg,52.53,64.01,67.35,62.12,67.17,82.35,56.767561393489416
ai,4126.38,4624.78,4812.71,5251.17,5900.06,6459.23,56.53502585801598
gen,496.27,594.77,632.02,689.68,742.64,775.6,56.28589275998953
gospel,11.06,13.34,11.66,13.95,14.93,17.21,55.60578661844485
latina,16.59,16.0,18.13,21.55,26.12,25.81,55.57564798071126
paintball,5.53,5.33,6.48,5.07,7.46,8.6,55.5153707052441
niger,5.53,5.33,7.77,8.87,9.95,8.6,55.5153707052441
wy,5.53,5.33,6.48,7.61,7.46,8.6,55.5153707052441
dad,53.91,62.68,75.12,79.87,80.86,83.58,55.0361713967724
cancel,203.21,249.38,279.75,294.13,297.3,312.21,53.63909256434229
collectables,15.21,22.67,22.02,25.36,23.64,23.35,53.517422748191976
incest,9.68,9.33,11.66,12.68,13.68,14.75,52.376033057851245
moderators,124.41,136.02,165.78,182.56,184.1,189.29,52.15014870187284
knee,51.15,62.68,59.58,71.0,73.39,77.44,51.397849462365585
thee,13.82,13.34,20.72,19.02,18.66,20.9,51.230101302460184
floyd,135.47,213.37,213.7,209.18,211.47,204.04,50.61637262862626
vaccine,71.88,76.01,88.07,105.23,103.25,108.17,50.48692264885922
cabin,60.82,70.68,68.64,73.53,72.15,90.96,49.556067083196304
lender,8.29,9.33,10.36,11.41,12.44,12.29,48.25090470446322
pussy,8.29,9.33,12.95,12.68,12.44,12.29,48.25090470446322
fucked,4.15,5.33,5.18,5.07,4.98,6.15,48.192771084337345
bestiality,4.15,4.0,3.89,5.07,6.22,6.15,48.192771084337345
acne,4.15,4.0,3.89,3.8,6.22,6.15,48.192771084337345
stud,4.15,4.0,5.18,5.07,6.22,6.15,48.192771084337345
furnishings,4.15,4.0,5.18,5.07,4.98,6.15,48.192771084337345
republicans,62.21,69.35,88.07,92.55,92.05,92.19,48.19160906606654
isle,91.24,126.69,121.74,129.31,133.1,135.21,48.191582639193356
postage,16.59,16.0,16.84,16.48,22.39,24.58,48.161543098251954
podcast,510.09,596.1,678.65,709.96,722.74,754.7,47.954282577584365
brake,35.94,44.01,51.81,51.98,52.25,52.85,47.05063995548137
peaceful,95.38,130.69,139.87,141.99,141.81,140.12,46.90710840847139
anxiety,165.88,180.03,198.16,219.33,226.4,243.37,46.714492404147585
horizon,472.77,506.75,542.66,573.04,574.71,692.02,46.37561605008778
uzbekistan,26.27,29.34,36.26,39.3,39.81,38.1,45.03235629996194
farms,134.09,146.69,147.65,187.63,182.86,194.21,44.83555820717429
poultry,11.06,12.0,11.66,11.41,14.93,15.98,44.48462929475588
honduras,22.12,25.34,33.67,30.43,32.34,31.96,44.48462929475588
highs,22.12,21.34,23.31,29.16,31.1,31.96,44.48462929475588
belly,11.06,13.34,14.25,15.21,16.17,15.98,44.48462929475588
cosmetic,146.53,164.03,176.14,199.04,206.5,211.42,44.28444687094792
wallet,333.15,344.06,382.06,446.26,478.92,479.37,43.89013957676723
verse,82.94,96.02,101.02,100.16,108.22,119.23,43.754521340728246
deck,190.77,194.7,217.58,258.63,258.74,274.1,43.68087225454737
lexmark,17.97,12.0,18.13,19.02,23.64,25.81,43.6282693377852
sunny,60.82,60.01,86.77,90.01,85.83,87.27,43.4889838868793
sunset,60.82,65.34,77.71,81.14,87.08,87.27,43.4889838868793
katie,95.38,105.35,138.58,141.99,136.83,136.44,43.048857202767884
holocaust,87.09,93.35,98.43,115.37,116.93,124.15,42.5536801010449
warner,588.89,628.11,707.14,767.01,832.2,838.29,42.35086348893681
bestsellers,6.91,9.33,9.07,8.87,9.95,9.83,42.25759768451519
nirvana,6.91,8.0,6.48,8.87,9.95,9.83,42.25759768451519
screensaver,27.65,26.67,24.61,31.69,36.07,39.33,42.24231464737794
leasing,27.65,29.34,36.26,39.3,38.56,39.33,42.24231464737794
om,67.74,82.68,91.95,95.08,98.27,95.87,41.52642456451138
nav,40.09,40.01,34.97,32.96,52.25,56.54,41.03267647792465
viking,56.68,57.34,67.35,65.92,77.12,79.9,40.966831333803825
latino,33.18,37.34,38.85,43.1,42.29,46.71,40.77757685352623
ent,26.27,25.34,23.31,29.16,34.83,36.87,40.35020936429387
fountain,45.62,48.01,49.22,55.78,62.2,63.92,40.11398509425692
tb,456.18,480.08,468.84,514.72,553.56,637.93,39.841729142005335
canyon,38.71,42.67,50.51,50.71,51.0,54.08,39.705502454146206
cfr,9.68,12.0,12.95,13.95,13.68,13.52,39.66942148760331
malpractice,9.68,14.67,12.95,15.21,13.68,13.52,39.66942148760331
mariah,9.68,13.34,20.72,12.68,12.44,13.52,39.66942148760331
mailman,9.68,10.67,11.66,12.68,13.68,13.52,39.66942148760331
valuation,254.36,292.05,314.72,332.16,343.33,355.23,39.65639251454631
compaq,176.94,202.7,216.29,243.42,240.08,247.06,39.62925285407483
lawsuit,765.83,826.81,878.1,939.43,1005.11,1063.22,38.83237794288549
cayman,34.56,42.67,47.92,46.91,47.27,47.94,38.715277777777764
seekers,47.0,56.01,63.46,69.73,67.17,65.15,38.61702127659576
stake,519.77,565.43,599.65,645.3,680.44,720.29,38.57860207399427
oils,12.44,16.0,15.54,15.21,17.42,17.21,38.34405144694535
conspiracy,482.45,552.09,608.71,638.96,658.05,667.43,38.34179707741735
mainland,161.74,194.7,207.22,210.45,215.2,223.71,38.31457895387659
ef,89.85,92.02,106.2,101.42,95.78,124.15,38.174735670562065
suspended,414.71,474.75,514.17,550.22,559.78,570.33,37.52501748209594
divorce,60.82,64.01,73.82,82.41,87.08,83.58,37.42190069056231
pos,221.18,230.71,225.35,234.54,308.5,303.6,37.2637670675468
lakes,69.12,65.34,69.94,96.35,92.05,94.65,36.93576388888889
democrats,107.82,118.69,145.05,148.33,145.54,147.5,36.80207753663514
skirt,17.97,17.34,18.13,21.55,26.12,24.58,36.78352810239288
aaa,146.53,146.69,203.34,197.77,199.03,200.35,36.72967992902477
cancellation,223.94,250.71,275.86,285.25,299.79,306.06,36.67053675091543
louisville,62.21,60.01,67.35,73.53,84.59,84.81,36.32856453946311
podcasts,218.41,252.04,282.34,292.86,294.82,297.46,36.1933977381988
duke,382.92,382.73,493.45,496.97,522.46,519.93,35.78031964901283
jpeg,467.24,484.08,593.17,638.96,625.71,634.25,35.74394315555175
lynn,107.82,110.69,128.22,131.85,144.3,146.27,35.66128733073643
ah,81.56,89.35,98.43,98.89,106.98,110.62,35.63021088769005
parenting,55.29,56.01,63.46,71.0,75.88,74.98,35.61222644239466
invasion,446.51,461.41,470.13,579.38,593.36,604.75,35.43929587243287
ml,246.06,257.38,266.8,280.18,312.23,333.1,35.37348614159149
clerk,63.59,89.35,88.07,84.94,82.1,86.04,35.30429312785029
courage,63.59,68.01,68.64,68.46,88.32,86.04,35.30429312785029
fence,34.56,34.67,34.97,35.5,41.05,46.71,35.15624999999999
wash,37.32,41.34,41.44,45.64,49.76,50.4,35.048231511254016
emirates,123.03,132.02,145.05,155.94,153.01,165.94,34.87767211249289
yes,457.56,418.74,625.55,608.54,613.27,617.04,34.854445318646725
seasons,352.5,402.73,419.62,446.26,460.26,474.46,34.598581560283684
hawk,53.91,65.34,67.35,67.19,75.88,72.52,34.520497124837696
restructuring,118.88,125.35,129.51,136.92,148.03,159.79,34.412853297442794
um,81.56,93.35,90.66,97.62,100.76,109.4,34.134379597842084
complications,87.09,88.01,98.43,102.69,111.96,116.77,34.07968767941209
florists,2.76,2.67,2.59,2.54,3.73,3.69,33.695652173913054
permalink,2.76,4.0,3.89,3.8,3.73,3.69,33.695652173913054
licking,2.76,4.0,3.89,3.8,4.98,3.69,33.695652173913054
evanescence,2.76,4.0,3.89,3.8,4.98,3.69,33.695652173913054
perfume,2.76,2.67,2.59,2.54,3.73,3.69,33.695652173913054
banned,591.65,653.44,703.26,784.76,804.84,790.35,33.58404462097525
botswana,13.82,12.0,18.13,17.75,17.42,18.44,33.42981186685963
purse,8.29,9.33,10.36,11.41,11.2,11.06,33.41375150784079
fridge,8.29,8.0,10.36,11.41,11.2,11.06,33.41375150784079
choir,24.88,26.67,28.49,32.96,33.59,33.19,33.40032154340836
yesterday,55.29,65.34,73.82,73.53,72.15,73.75,33.38759269307289
romance,118.88,138.69,150.24,155.94,157.98,158.56,33.37819650067295
lottery,60.82,76.01,79.0,81.14,80.86,81.12,33.377178559684324
sustainability,190.77,185.36,174.84,180.03,204.01,254.44,33.37526864811028
isbn,71.88,60.01,63.46,77.34,88.32,95.87,33.37506956037842
coaching,41.47,46.67,53.1,55.78,59.71,55.31,33.37352302869545
hearings,63.59,76.01,80.3,87.48,85.83,84.81,33.37002673376316
rebate,11.06,16.0,14.25,13.95,13.68,14.75,33.3634719710669
masturbation,11.06,20.0,16.84,17.75,14.93,14.75,33.3634719710669
ncaa,44.24,45.34,41.44,43.1,46.03,59.0,33.3634719710669
picnic,16.59,14.67,24.61,19.02,22.39,22.12,33.33333333333334
jackets,16.59,17.34,16.84,19.02,21.15,22.12,33.33333333333334
payday,16.59,17.34,16.84,17.75,19.9,22.12,33.33333333333334
tits,5.53,6.67,7.77,7.61,7.46,7.37,33.27305605786618
rug,5.53,5.33,5.18,11.41,7.46,7.37,33.27305605786618
softball,5.53,4.0,7.77,6.34,6.22,7.37,33.27305605786618
showtimes,5.53,5.33,5.18,5.07,4.98,7.37,33.27305605786618
keno,5.53,8.0,9.07,7.61,7.46,7.37,33.27305605786618
ellis,219.8,242.71,266.8,272.57,287.35,292.54,33.09372156505915
applicants,134.09,130.69,135.99,144.53,159.23,178.23,32.91818927585949
mx,188.0,193.37,208.52,223.13,223.91,249.52,32.72340425531915
tribunal,42.85,46.67,47.92,50.71,47.27,56.54,31.948658109684942
roommate,37.32,44.01,49.22,49.44,47.27,49.17,31.752411575562707
tyler,178.33,173.36,220.17,238.34,235.11,234.77,31.649189704480452
males,103.68,121.35,133.4,131.85,134.35,136.44,31.59722222222221
wichita,34.56,40.01,32.38,30.43,44.78,45.48,31.597222222222204
bargain,31.79,33.34,37.56,32.96,34.83,41.79,31.456432840515884
halo,341.45,356.06,464.95,469.08,456.53,448.64,31.392590423195198
tunes,60.82,70.68,73.82,76.07,78.37,79.9,31.371259454126943
collectibles,78.8,84.01,91.95,97.62,103.25,103.25,31.027918781725894
beaver,26.27,22.67,22.02,30.43,33.59,34.42,31.02398172820709
catering,49.77,54.68,51.81,54.51,60.95,65.15,30.902149889491664
alt,930.34,1090.85,1117.7,1205.67,1209.12,1216.87,30.79841778274608
parish,47.0,50.68,55.69,60.85,64.69,61.46,30.76595744680851
liechtenstein,23.5,22.67,22.02,29.16,31.1,30.73,30.76595744680851
inquiry,258.5,268.05,288.81,313.14,307.26,338.02,30.762088974854922
indigenous,205.97,218.7,262.91,262.43,269.94,269.19,30.6937903578191
porsche,44.24,37.34,42.74,49.44,55.98,57.77,30.583182640144667
meta,794.86,774.8,813.34,903.93,983.97,1037.41,30.514807639081106
compensation,293.06,297.38,328.96,339.77,335.87,382.27,30.440865351805087
rpm,157.59,145.36,156.71,192.7,197.79,205.27,30.255726886223748
grateful,38.71,38.67,46.62,51.98,49.76,50.4,30.19891500904158
cosmetics,89.85,89.35,103.61,110.3,120.66,116.77,29.961046188091267
harassment,521.15,584.1,613.89,664.32,672.98,677.27,29.956826249640223
garmin,17.97,21.34,19.43,19.02,21.15,23.35,29.938786867000573
arbitration,158.97,208.04,205.93,207.92,207.74,206.5,29.89872302950242
securities,335.92,381.4,389.83,395.55,410.5,436.35,29.89699928554418
rw,51.15,52.01,54.4,50.71,51.0,66.37,29.755620723362668
wanna,33.18,36.01,38.85,38.03,37.32,43.02,29.656419529837265
disney,1277.31,1362.9,1427.24,1526.42,1594.75,1651.99,29.33352122820616
ban,536.36,576.1,613.89,657.98,672.98,693.25,29.250876277127297
cherry,118.88,112.02,116.56,159.74,155.49,153.64,29.239569313593535
addiction,158.97,144.02,155.42,166.08,172.91,205.27,29.12499213688118
pd,98.15,97.35,103.61,100.16,95.78,126.6,28.98624554253692
logos,98.15,105.35,101.02,107.76,108.22,126.6,28.98624554253692
acres,27.65,32.01,31.08,34.23,33.59,35.65,28.933092224231466
cent,175.56,184.03,194.27,186.36,212.72,226.17,28.82775119617224
rapids,40.09,36.01,34.97,43.1,47.27,51.62,28.76028934896481
depression,302.74,305.38,319.9,367.66,368.21,389.64,28.704498909955728
helena,52.53,49.34,49.22,49.44,68.42,67.6,28.688368551304006
boxing,114.74,130.69,123.04,143.26,139.32,147.5,28.551507756667256
duo,440.98,474.75,493.45,523.6,534.9,566.64,28.495623384280456
sperm,12.44,13.34,14.25,13.95,13.68,15.98,28.45659163987139
gourmet,12.44,13.34,11.66,16.48,17.42,15.98,28.45659163987139
vat,37.32,30.67,38.85,45.64,47.27,47.94,28.456591639871377
cruise,149.3,150.69,156.71,166.08,186.59,191.75,28.432685867381103
saints,49.77,61.34,60.87,63.39,59.71,63.92,28.43078159533855
darkness,283.39,296.05,353.57,367.66,375.67,363.83,28.38491125304351
colonial,106.44,114.69,128.22,124.24,130.61,136.44,28.18489289740699
basketball,185.24,184.03,208.52,215.52,228.89,237.23,28.066292377456257
alleged,816.98,880.15,914.36,971.12,1006.36,1046.01,28.03373399593625
dome,66.35,62.68,66.05,73.53,79.61,84.81,27.82215523737756
cab,44.24,41.34,40.15,43.1,54.73,56.54,27.802893309222416
rx,237.77,256.04,262.91,286.52,304.77,303.6,27.686419649240868
illness,134.09,145.36,154.12,164.81,169.18,170.85,27.414423148631506
fundraising,172.8,186.7,190.38,201.58,212.72,220.02,27.326388888888886
belt,176.94,174.7,172.25,171.15,176.64,224.94,27.12783994574432
antibody,19.35,29.34,24.61,22.82,23.64,24.58,27.0284237726098
athletic,77.41,86.68,86.77,86.21,93.3,98.33,27.024932179305
gulf,77.41,81.35,93.25,93.82,98.27,98.33,27.024932179305
coaches,38.71,38.67,37.56,44.37,49.76,49.17,27.0214414879876
rats,87.09,106.68,111.38,112.83,114.44,110.62,27.018027328051442
allah,9.68,12.0,10.36,7.61,8.71,12.29,26.96280991735537
mens,9.68,12.0,12.95,13.95,13.68,12.29,26.96280991735537
cruises,9.68,9.33,9.07,11.41,12.44,12.29,26.96280991735537
convicted,255.74,258.71,282.34,277.65,283.62,324.5,26.886681786189094
wing,460.33,518.75,563.38,573.04,582.17,583.85,26.83292420654749
singing,178.33,184.03,182.61,186.36,223.91,226.17,26.826669657376755
gb,2654.15,2496.42,2516.44,2729.55,2806.35,3360.52,26.613793493208743
gender,890.25,972.16,995.96,1059.87,1114.58,1125.91,26.47121595057569
inflation,62.21,77.35,81.59,81.14,83.34,78.67,26.458768686706318
flame,193.53,238.71,239.6,237.08,245.06,244.6,26.388673590657774
breasts,26.27,28.0,32.38,30.43,32.34,33.19,26.34183479253901
labor,391.21,402.73,442.94,451.33,480.17,494.12,26.305564786176227
hayes,135.47,144.02,150.24,145.8,169.18,170.85,26.11648335424817
feat,76.03,96.02,102.32,103.96,104.49,95.87,26.094962514796794
trained,740.95,802.8,823.7,857.02,899.38,934.16,26.07598353465145
wed,16.59,17.34,16.84,16.48,17.42,20.9,25.979505726341163
af,99.53,101.35,95.84,90.01,128.13,125.37,25.96202150105496
thru,33.18,37.34,37.56,35.5,39.81,41.79,25.949367088607595
irs,106.44,118.69,111.38,120.44,131.86,133.98,25.873731679819613
inclusive,196.3,201.37,226.65,234.54,247.55,247.06,25.858380030565453
voters,286.15,313.39,328.96,327.09,358.26,360.14,25.857067971343707
biodiversity,96.77,94.68,99.73,106.49,109.47,121.69,25.75178257724502
flyer,40.09,42.67,41.44,46.91,49.76,50.4,25.71713644300323
legends,442.36,477.41,524.53,541.35,533.66,555.58,25.59453838502578
progressive,291.68,313.39,340.62,356.25,355.77,366.29,25.579402084476143
shame,70.5,77.35,79.0,79.87,85.83,88.5,25.53191489361702
sanyo,23.5,24.0,23.31,25.36,24.88,29.5,25.53191489361702
lawn,23.5,26.67,25.9,26.62,27.37,29.5,25.53191489361702
cho,70.5,61.34,67.35,83.67,84.59,88.5,25.53191489361702
oxygen,154.83,160.03,169.66,185.1,186.59,194.21,25.43434734870503
marvel,673.21,697.45,723.98,744.19,799.86,844.43,25.43337145912864
trauma,84.32,98.68,101.02,106.49,102.0,105.71,25.367647058823533
yarn,30.41,36.01,34.97,35.5,38.56,38.1,25.287734297928317
delayed,646.95,720.12,757.65,792.37,801.1,810.02,25.2059664579952
bradley,197.68,208.04,213.7,252.29,251.28,247.06,24.979765277215698
armenia,51.15,56.01,54.4,62.12,67.17,63.92,24.96578690127078
deutschland,51.15,49.34,51.81,48.18,64.69,63.92,24.96578690127078
republican,345.59,369.4,398.9,406.96,426.68,431.44,24.84157527706242
holland,215.65,221.37,227.94,258.63,262.47,269.19,24.827266403895194
bankruptcy,315.18,309.39,319.9,335.96,370.7,393.33,24.795355035217963
excessive,264.03,274.71,277.16,289.06,292.33,329.41,24.76233761315004
suspension,106.44,109.35,117.86,121.71,130.61,132.75,24.718151071025932
passport,319.33,341.39,339.32,368.93,381.89,398.25,24.714245451413905
shut,1332.61,1417.57,1480.34,1518.81,1569.87,1661.82,24.704152002461342
highlighted,489.36,501.42,519.35,542.61,589.63,609.66,24.58312898479646
enquiry,13.82,12.0,12.95,13.95,14.93,17.21,24.529667149059335
insured,13.82,14.67,12.95,12.68,16.17,17.21,24.529667149059335
cod,13.82,17.34,18.13,17.75,18.66,17.21,24.529667149059335
sol,117.5,124.02,152.83,154.67,156.74,146.27,24.48510638297873
salvador,69.12,70.68,85.48,88.75,85.83,86.04,24.479166666666668
saddam,6.91,6.67,7.77,7.61,7.46,8.6,24.457308248914607
ipaq,6.91,6.67,9.07,8.87,8.71,8.6,24.457308248914607
slut,6.91,8.0,9.07,8.87,8.71,8.6,24.457308248914607
wto,6.91,6.67,6.48,7.61,7.46,8.6,24.457308248914607
personals,6.91,8.0,9.07,8.87,8.71,8.6,24.457308248914607
traveler,114.74,149.36,186.5,164.81,139.32,142.58,24.26355237929233
dsc,100.91,96.02,97.13,100.16,119.42,125.37,24.239421266475087
drain,94.0,100.02,103.61,103.96,108.22,116.77,24.223404255319146
xl,261.27,266.71,268.09,297.93,310.99,324.5,24.20101810387722
streaming,3104.81,3356.57,3529.24,3657.57,3796.54,3855.87,24.19020809646967
alaska,80.18,86.68,89.36,95.08,99.52,99.56,24.170616113744067
reforms,59.44,61.34,67.35,72.26,73.39,73.75,24.074697173620464
lake,823.89,961.5,990.78,1035.78,1071.04,1021.43,23.976501717462277
sociology,254.36,261.38,338.03,332.16,327.16,314.66,23.70655763484825
ukraine,807.3,793.47,819.82,1001.55,1002.62,998.08,23.63185928403321
hate,446.51,470.75,515.46,531.2,544.85,551.89,23.600815211305456
cameroon,24.88,24.0,24.61,30.43,32.34,30.73,23.51286173633441
fold,341.45,394.73,391.13,412.03,400.55,421.6,23.473422170156695
ethical,467.24,489.42,498.63,508.38,538.63,576.48,23.37984761578632
eat,282.0,312.05,314.72,346.11,347.06,347.85,23.35106382978724
mem,42.85,41.34,40.15,45.64,51.0,52.85,23.337222870478413
chargers,35.94,38.67,44.03,41.84,43.54,44.25,23.121869782971626
borough,35.94,38.67,41.44,40.57,44.78,44.25,23.121869782971626
accused,718.83,777.46,821.11,855.76,872.01,884.99,23.115340205611894
sq,53.91,60.01,58.28,62.12,67.17,66.37,23.11259506585051
pizza,208.74,218.7,234.42,263.7,258.74,256.89,23.066973268180497
statute,94.0,102.68,104.91,119.17,116.93,115.54,22.914893617021285
exemption,47.0,53.34,55.69,50.71,57.22,57.77,22.914893617021285
spyware,275.09,268.05,287.52,327.09,344.57,338.02,22.876149623759503
neo,449.27,454.74,488.26,510.92,549.83,551.89,22.841498430787723
settled,297.21,306.72,331.55,335.96,343.33,365.06,22.82897614481344
narrative,1016.04,1097.52,1192.82,1219.61,1238.98,1247.6,22.790441321207823
southeast,277.86,296.05,316.01,318.21,342.09,340.48,22.53652918736054
departure,340.06,366.73,378.18,389.21,408.02,416.69,22.53425866023643
injuries,175.56,205.37,205.93,219.33,218.94,215.1,22.52221462747778
sexual,956.6,1045.51,1095.68,1121.99,1195.44,1171.39,22.45348107882083
ccd,84.32,85.35,82.89,79.87,93.3,103.25,22.450189753320693
tiny,359.42,364.06,466.25,458.94,452.8,440.04,22.43058260530855
greene,99.53,116.02,117.86,120.44,119.42,121.69,22.264643825982112
ron,409.18,400.07,498.63,484.29,492.6,500.27,22.26159636345862
violations,331.77,344.06,350.98,363.85,388.11,405.62,22.259396569912898
blacks,44.24,45.34,49.22,50.71,54.73,54.08,22.242314647377928
utils,11.06,12.0,12.95,12.68,12.44,13.52,22.242314647377928
textiles,44.24,41.34,44.03,45.64,47.27,54.08,22.242314647377928
bother,22.12,28.0,29.79,31.69,27.37,27.04,22.242314647377928
baskets,11.06,10.67,7.77,7.61,13.68,13.52,22.242314647377928
negotiations,236.39,234.71,247.37,264.97,282.38,288.85,22.19214010744957
welfare,196.3,197.37,198.16,209.18,242.57,239.69,22.103922567498717
racial,233.62,260.04,269.39,283.98,288.6,285.17,22.065747795565454
satisfaction,330.39,321.39,331.55,334.7,406.77,403.16,22.02548503283999
admissions,48.38,50.68,49.22,49.44,52.25,59.0,21.951219512195117
died,901.31,922.82,997.25,1043.39,1046.16,1098.87,21.919206488333643
qualifying,85.71,90.68,94.54,96.35,103.25,104.48,21.899428304748582
approve,100.91,105.35,108.79,107.76,124.4,122.92,21.811515211574676
damages,265.42,290.72,308.24,308.07,319.7,323.27,21.795644638685843
enjoying,63.59,69.35,72.53,72.26,73.39,77.44,21.780154112281796
mat,89.85,82.68,98.43,100.16,102.0,109.4,21.758486366165847
johnny,131.33,122.69,124.33,134.39,148.03,159.79,21.670600776669442
sorry,78.8,73.35,76.41,93.82,95.78,95.87,21.66243654822336
snap,323.47,373.4,370.41,393.01,401.8,393.33,21.597056914087844
boys,248.83,245.37,252.55,262.43,283.62,302.37,21.516698147329496
harmful,252.97,260.04,273.27,292.86,302.28,307.29,21.47290192512947
disclaimer,56.68,61.34,59.58,63.39,64.69,68.83,21.436132674664783
aluminum,185.24,200.03,203.34,221.86,215.2,224.94,21.431656229755987
deposit,128.56,136.02,134.69,140.72,148.03,156.1,21.421904169259484
enhancing,287.53,290.72,299.18,295.39,314.72,349.08,21.40646193440685
xbox,4730.47,5175.54,5451.21,5621.37,5663.71,5742.63,21.39660541130162
hanging,87.09,89.35,95.84,102.69,104.49,105.71,21.380181421517957
enjoyed,352.5,378.73,389.83,422.17,426.68,427.75,21.347517730496453
seasonal,117.5,134.69,134.69,138.19,140.57,142.58,21.344680851063842
romantic,193.53,208.04,214.99,212.99,222.67,234.77,21.309357722316957
teenage,182.47,181.36,195.57,201.58,221.42,221.25,21.25280868087905
fin,30.41,26.67,27.2,29.16,29.85,36.87,21.243012167050303
pottery,15.21,18.67,20.72,19.02,18.66,18.44,21.236028928336623
cement,15.21,17.34,16.84,17.75,17.42,18.44,21.236028928336623
disclaimers,15.21,12.0,11.66,12.68,13.68,18.44,21.236028928336623
vacations,15.21,16.0,16.84,17.75,18.66,18.44,21.236028928336623
merger,561.24,597.43,613.89,647.84,646.85,679.73,21.112180172475234
jews,160.36,158.69,164.48,195.24,199.03,194.21,21.108755300573705
custody,145.15,149.36,176.14,181.29,171.67,175.77,21.095418532552536
hell,290.3,324.05,321.19,337.23,353.28,351.54,21.095418532552536
favor,710.54,730.79,761.54,806.31,833.45,860.41,21.092408590649367
raid,742.33,874.81,879.4,877.31,855.84,898.52,21.04050759096358
finals,149.3,158.69,172.25,174.95,179.13,180.69,21.02478231748157
vhs,49.77,53.34,55.69,60.85,59.71,60.23,21.01667671287923
violence,789.33,864.15,897.53,928.02,954.11,955.06,20.99628799108103
