id,translated_arabian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
11,كان كوكتيل واحد من الأجسام المضادة، ZMapp، في البداية أظهر الوعد في المجال، ولكن الدراسات الرسمية أظهرت أنه كان له فائدة أقل من المطلوب في منع الموت.,كان كوكتيل واحد من الأجسام المضادة، وهو ZMapp، واعداً في البداية في هذا المجال، ولكن الدراسات الرسمية أشارت إلى أن الفائدة المترتبة على هذا الكوكتيل كانت أقل من الفوائد التي تم السعي إليها في منع الموت.,0.8023067712783813,أظهر مزيج الأجسام المضادة المعروف باسم زيماب في البداية وعداً في هذا المجال، لكن الدراسات الرسمية أظهرت أنه كان له فائدة أقل مما تم السعي إليه في الحيلولة دون الوفاة.,0.7874642014503479
12,في تجربة PALM، عمل ZMapp كمركز تحكم، وهذا يعني أن العلماء استخدموه كخط أساسي ومقارنة العلاجات الثلاث الأخرى معه.,في تجربة PALM، استُخدم عقار ZMapp كمعيار مراقبة، بمعنى أن العلماء وضعوه كأساس وقارنوا العلاجات الثلاثة الأخرى به.,0.83701092004776,في تجربة PALM، كان ZMapp يعمل كجهاز تحكم، مما يعني أن العلماء استخدموه كقاعدة وقارنوا العلاجات الثلاثة الأخرى به.,0.8781656622886658
13,تدعم رياضة الرياضة الأمريكية رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة لعائلة الألعاب الأولمبية لتعزيز بيئة آمنة لجميع رياضينا.,تدعم الولايات المتحدة للجمباز رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة للأسرة الأولمبية لتعزيز بيئةٍ آمنةٍ لجميعِ الرياضيين لدينا.,0.8500304818153381,تدعم جمعية الجمباز الأمريكية رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة لعائلة الألعاب الأولمبية لتعزيز بيئة آمنة لجميع رياضينا.,0.8939931988716125
14,نحن نتفق مع بيان اللجنة الأمريكية للرياضة بأن مصالح رياضيينا و النوادي، و رياضتهم، قد تكون أفضل خدمة من خلال التقدم إلى الأمام مع تغييرات ذات مغزى داخل منظمتنا، بدلا من إزالة الشهادات.,نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح الرياضيين والأندية، ورياضتهم، يمكن أن تُخدم بشكل أفضل من خلال المضي قدماً في تغيير ذي مغزى داخل مؤسستنا، بدلاً من سحب التراخيص.,0.850297749042511,نحن نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح رياضيينا وأنديتنا ورياضتنا قد يتم خدمتها بشكل أفضل من خلال المضي قدمًا نحو تغيير ذي مغزى داخل منظمتنا، بدلاً من إلغاء التصديق.,0.8673948645591736
15,تدعم جامنة الولايات المتحدة تحقيقًا مستقلًا قد يضيء الضوء على كيفية عدم اكتشاف سوء استخدام النسبة التي وصفها بجرأة من قبل الناجين من لاري ناصر لفترة طويلة ، ويضم أي تغييرات ضرورية وملائمة.,تدعم الولايات المتحدة للجمباز تحقيقًا مستقلًا قد يسلط الضوء على أن وصف الإساءة النسبية بشجاعةٍ من قبل الناجين من لاري نصار قد كان من الممكن ألا يتم اكتشافه لفترة طويلة بدون احتضان أية تغييرات ضرورية ومناسبة.,0.713254988193512,تدعم الجمباز الأمريكية تحقيقًا مستقلاً قد يسلط الضوء على كيفية عدم اكتشاف الإساءة بالقدر الذي وصفه الناجون من لاري ناصر بشجاعة لفترة طويلة، وتؤيد أي تغييرات ضرورية ومناسبة.,0.7460301518440247
16,تمارس رياضة الرياضة في الولايات المتحدة الأمريكية والجنة الرياضية الأمريكية نفس الهدف  جعل رياضة الرياضة الرياضية وغيرها آمنة قدر الإمكان لمتسابقين الرياضيين لمتابعة أحلامهم في بيئة آمنة وإيجابية وتمكينية.,لدى الولايات المتحدة الأمريكية للجمباز و اللجنة الأولمبية الأمريكية نفس الهدف — وهو جعل رياضة الجمباز وغيرها، آمنةً قدر الإمكان للرياضيين لتحقيق أحلامهم في بيئة آمنة وإيجابية وقوية.,0.785323977470398,تهدف اتحاد الجمباز الأمريكي واللجنة الأولمبية الأمريكية إلى تحقيق نفس الهدف - وهو جعل رياضة الجمباز وغيرها من الرياضات آمنة قدر الإمكان للرياضيين لمتابعة أحلامهم في بيئة آمنة وإيجابية وممكّنة.,0.7509012818336487
17,خلال الستينيات، عمل برزينسكي لجون كينيدي كمستشار له ومن ثم لإدارة ليندون ب. جونسون.,وفي ستينيات القرن الماضي، عمل بريجنسكي مستشاراً لجون إف كينيدي ثم عمل في إدارة ليندون جونسون.,0.8367407917976379,خلال ستينيات القرن العشرين، عمل بريجنسكي كمستشار لدى جون كينيدي ثم لدى إدارة ليندون بي. جونسون.,0.8305309414863586
18,خلال الانتخابات عام 1976 ، أقدم المشورة لكارتر بشأن السياسة الخارجية ، ثم شغل منصب مستشار الأمن القومي (NSA) من عام 1977 إلى عام 1981 ، خلفاً لهنري كيسنجر.,وخلال اختيارات عام 1976، عمل مستشاراً لكارتر للسياسة الخارجية، ثم عمل مستشاراً للأمن القومي من عام 1977 إلى عام 1981 خلفاً لهنري كيسنجر.,0.9037402272224426,خلال اختيارات عام 1976، قدم النصيحة لكارتر بشأن السياسة الخارجية، ثم شغل منصب مستشار الأمن القومي من عام 1977 حتى 1981، خلفاً لهنري كيسنجر.,0.9253374934196472
19,كمنظمة الأمن القومي، ساعد كارتر في التعامل الدبلوماسي مع الشؤون العالمية، مثل اتفاقات كامب ديفيد، 1978؛ عودة العلاقات الأمريكية إلى الصين إلى النظام التنفيذي في أواخر السبعينيات؛ الثورة الإيرانية، التي أدت إلى أزمة الرهائن الإيرانية، 1979; والغزو السوفيتي في أفغانستان، 1979.,خلال شغله لمنصب مستشار في الأمن القومي، ساعد كارتر ديبلوماسياً في إدارة شؤون العالم مثل اتفاقيات كامب ديفيد عام 1978؛ وفكرة تطبيع العلاقات الأمريكية والصينية في أواخر السبعينيات؛ والثورة الإيرانية التي أدت إلى كارثة الرهائن الإيرانية عام 1979؛ والاحتلال السوفييتي لأفغانستان عام 1979.,0.8078708052635193,بصفته مستشاراً للأمن القومي، ساعد كارتر في التعامل الدبلوماسي مع الشؤون العالمية، مثل اتفاقيات كامب ديفيد عام 1978؛ تطبيع العلاقات الأمريكية-الصينية خلال أواخر السبعينيات؛ الثورة الإيرانية التي أدت إلى أزمة الرهائن في إيران عام 1979؛ والغزو السوفيتي لأفغانستان عام 1979.,0.8294091820716858
20,حصل الفيلم، الذي يضم رايان غوسلينغ وإيما ستون، على ترشيحات في جميع الفئات الرئيسية.,وقد تلقى الفيلم الذي يضم رايان غوسلينغ وإيما ستون، ترشيحات في جميع الفئات الرئيسية.,0.956967294216156,نال الفيلم، الذي يضم رايان غوسلينغ وإيما ستون، ترشيحات في جميع الفئات الرئيسية.,0.9605254530906677
21,تلقى غوسلينغ وستون ترشيحات أفضل ممثل وممثلة على التوالي.,تلقى جوسلينغ وستون ترشيحات لأفضل ممثل وممثلة على الترتيب.,0.9486518502235413,تلقى جوسلينغ وستون ترشيحات لجائزة أفضل ممثل وممثلة على التوالي.,0.9534096121788025
22,وتشمل الترشيحات الأخرى أفضل فيلم، والرئيس، والسينما، وتصميم الملابس، والتحرير الفيلم، والنقطة الأصلية، وتصميم الإنتاج، وتحرير الصوت، والمزيج الصوتي والسيناريو الأصلي.,تشمل الترشيحات الأخرى جائزة أفضل فيلمٍ ومخرجٍ وتصويرٍ سينمائيٍّ وتصميم أزياء ومونتاج وموسيقى تصويرية و تصميم إنتاج و تعديل الصوت ومزج الصوت وسيناريو أصلي.,0.7161877751350403,تشمل الترشيحات الأخرى أفضل فيلم، وأفضل مخرج، وتصوير سينمائي، وتصميم أزياء، وتحرير الفيلم، والموسيقى الأصلية، وتصميم الإنتاج، وتحرير الصوت، ومزج الصوت، والسيناريو الأصلي.,0.8364454507827759
23,تلقت اثنان من الأغاني من الفيلم، أوديشن (The Fools Who Dream) ومدينة النجوم، ترشيحات لأفضل أغنية أصلية. تلقت استوديو ليونزغيت 26 ترشيحًا أكثر من أي استوديو آخر.,تلقت أغنيتان من الفيلم، تجربة أداء (The Fools Who Dream) وCity of Stars، ترشيحات لأفضل أغنية أصلية. تلقى استوديو Lionsgate 26 ترشيحاً — أكثر من أي استوديو آخر.,0.8776441216468811,"تم ترشيح أغنيتين من الفيلم، ""اختبار الأداء (الأغبياء الذين يحلمون)"" و""مدينة النجوم""، لجائزة أفضل أغنية أصلية. حصلت استوديوهات لاينزغيت على 26 ترشيحًا - أكثر من أي استوديو آخر.",0.8547539710998535
24,في وقت متأخر من يوم الأحد، أعلن الرئيس الأمريكي دونالد ترامب، في بيان صدر عن طريق وزير الصحافة، عن خروج القوات الأمريكية من سوريا.,في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان ألقاه عن طريق السكرتير الصحفي، أن القوات الأميركية ستغادر سوريا.,0.917711079120636,في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان تم تقديمه عبر المتحدث باسم الصحافة، أن القوات الأمريكية ستغادر سوريا.,0.9195123314857483
25,تم الإعلان عن هذا بعد محادثة هاتفية أجراها ترامب مع الرئيس التركي رجب طيب أردوغان.,تم عمل الإعلان بعد أن قام ترامب بمحادثة هاتفية مع الرئيس التركي رجب الطيب أردوغان.,0.9303951859474182,تم الإعلان بعد أن أجرت ترامب محادثة هاتفية مع الرئيس التركي رجب طيب أردوغان.,0.9437656402587891
26,كما ستقوم تركيا بحراسة مقاتلي داعش المحتجزين الذين رفضت الدول الأوروبية إعادةهم إلى بلادهم.,وستتولى تركيا أيضاً حراسة مقاتلي داعش الذين تم أسرهم، وقال البيان إن الدول الأوروبية رفضت إعادتهم.,0.9168931841850281,تركيا ستتولى أيضًا حراسة مقاتلي داعش الذين تم القبض عليهم، حيث قالت البيان إن الدول الأوروبية قد رفضت إعادتهم إلى بلدانهم.,0.9072402119636536
27,هذا لا يؤكد فقط أن على الأقل بعض الديناصورات كانت لها ريش، وهي نظرية منتشرة بالفعل، ولكن يوفر تفاصيل لا يمكن للحفريات عموما، مثل اللون والتخطيط ثلاثي الأبعاد.,لا يؤكد الأمر فحسب أن بعض من الديناصورات على أقل تقدير كانت ذات ريش، وهي نظرية شائعة بالفعل، ولكنه يقدم أيضاً تفاصيل تعجز الأحفوريات عن تقديمها في العموم، كاللون والترتيب ثلاثيّ الأبعاد.,0.8004608750343323,هذا لا يؤكد فقط أن بعض الديناصورات على الأقل كانت لديها ريش، وهي فرضية منتشرة بالفعل، بل يوفر أيضًا تفاصيل لا تستطيع الحفريات عمومًا تقديمها، مثل اللون والترتيب ثلاثي الأبعاد.,0.8268563151359558
28,يقول العلماء أن ريش هذا الحيوان كان بني كاستين على الأعلى مع جانب شاحب أو ملون كاروتينود,يقول العلماء أن ريش هذا الحيوان كان بنياً كستنائياً من الأعلى وجانبه السفلي شاحباً أو بلون الكاروتينات.,0.6738131642341614,يقول العلماء إن ريش هذا الحيوان كان بنيًّا كستنائيًا من الأعلى ولونه فاتح أو ملون بالكاروتينويد من الأسفل.,0.6719445586204529
29,كما يمنح هذا الاكتشاف نظرة ثاقبة على تطور الريش في الطيور.,يمنح الاكتشاف أيضاً نظرة على تطور الريش في الطيور.,0.9275877475738525,الاكتشاف يوفر أيضًا رؤى حول تطور الريش في الطيور.,0.8893836140632629
30,لأن ريش الديناصور ليس لديه شافط متطورة، تسمى راشيس، ولكن لديها سمات أخرى من الريش  الحنجرة والحنجرة  استنتج الباحثون أن راشيس كان على الأرجح تطوراً تطورياً لاحقاً من هذه الميزات الأخرى.,"نظراً لأن ريش الديناصورات لا يحتوي محوراً متطوراً بالكامل، والذي يطلق عليه اسم ""محور النورة""، ولكن لديهم خصائص أخرى للريش - كالقصيبات والقصيبات الصغرى - استنتج الباحثون أن محور النورة كان على الأرجح نشأة تطورية لاحقة لهذه الخصائص الأخرى.",0.6616169810295105,لأن ريش الديناصورات لا يحتوي على عنق جيد التطور، يسمى الراخس، ولكنه يحتوي على ميزات أخرى للريش - مثل الشعيرات والشعيرات الصغيرة - استنتج الباحثون أن الراخس من المرجح أن يكون تطوراً evolutionary لاحقاً مقارنة بهذه الميزات الأخرى.,0.7067825794219971
31,يوحي بنية الرمال أنّها لم تكن تستخدم في الطيران بل لتقوية درجة الحرارة أو عرضها. اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور صغير، فإن العينة تظهر ريش البالغين وليس هبوط طير.,تشير بنية الأجنحة إلى أنه لم يتم استخدامهم في الطيران بل لتنظيم درجة الحرارة أو للاستعراض. يقترح الباحثون أنه على الرغم من أن هذا الذيل يخص ديناصوراً صغيراً إلا أن العينة تظهر ريشاً بالغاً وليس مؤخرة كتكوت.,0.6982162594795227,تشير بنية الريش إلى أنه لم يُستخدم في الطيران، بل ربما لتنظيم درجة الحرارة أو للعرض. اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور شاب، إلا أن العينة تظهر ريشًا بالغًا وليس زغب دجاجة.,0.7079504132270813
32,اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور صغير، فإن العينة تظهر ريش البالغين وليس ديكاً.,أشار الباحثون إلى أنه على الرغم من أن هذا ذيل ديناصور صغير، إلا أن العينة تُظهر ريش طائر بالغ وليس ريش كتكوت.,0.8211372494697571,اقترح الباحثون أنه، على الرغم من أن هذه هي ذيل ديناصور صغير، فإن العينة تُظهر ريشاً ناضجاً وليس زغب فرخ.,0.7971258759498596
33,تفجّر سيارة مفجّرة في مقر الشرطة في غازيانتيب، تركيا، صباح أمس، أسفر عن مقتل ضباط شرطة اثنين وإصابة أكثر من عشرين آخرين.,لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,0.896483838558197,لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,0.896483838558197
34,مكتب المحافظ قال أن 19 من الجرحى كانوا شرطيين,وقال مكتب المحافظ أن ١٩ من المصابين كانوا من ضباط الشرطة.,0.9405747056007385,وقالت مكتب المحافظ إن تسعة عشر من المصابين كانوا من رجال الشرطة.,0.9294893145561218
35,قالت الشرطة إنها تشك في مسؤولية الهجوم من جانب متشدد داعش المزعوم.,وقالت الشرطة إنها تشتبه في مسؤولية أحد مقاتلي داعش المزعومين عن الهجوم.,0.9278436899185181,قالت الشرطة إنهم يشتبهون في أن أحد militants المزعومين لداعش (ISIL) مسؤول عن الهجوم.,0.879467785358429
36,وجدوا أن الشمس تعمل على نفس المبادئ الأساسية التي تتبعها النجوم الأخرى: تم العثور على أن نشاط جميع النجوم في النظام يتحرك على ضوءها، وتدورها، ولا شيء آخر.,وجدوا أن الشمس تعمل على نفس المبادئ الأساسية للنجوم الأخرى: وُجد أن نشاط جميع النجوم في النظام منقادٌ من خلال لمعانها ودورانها فقط.,0.869796633720398,وجدوا أن الشمس تعمل وفق نفس المبادئ الأساسية مثل النجوم الأخرى: تبين أن نشاط جميع النجوم في النظام مدفوع بلمعانها، ودورانها، ولا شيء آخر.,0.8670094609260559
37,يستخدم الضوء والدورة معاً لتحديد رقم روسبي للنجم، والذي مرتبط بتدفق البلازما.,تستخدم الضيائيّة والدوران معاً في تحديد رقم روسبي الخاص بالنجم، والمتعلّق بتدفّق البلازما.,0.839041531085968,يتم استخدام اللمعان والدوران معًا لتحديد رقم روسبي للنجم، والذي يرتبط بتدفق البلازما.,0.9011667370796204
38,كلما كان عدد (روسبي) أصغر، كلما كان النجم أقل نشاطاً فيما يتعلق بالانعكاسات المغناطيسية.,كلّما قل رقم روسبي، كلما قل نشاط النجم بالنسبة للتقلّبات المغناطيسيّة.,0.8539705276489258,كلما كان عدد روسبي أصغر، كانت النجمة أقل نشاطًا فيما يتعلق بانعكاسات المغناطيس.,0.9242204427719116
39,خلال رحلته، واجه إيفاساكي مشاكل في مناسبات عديدة.,وخلال رحلته، واجه إيواساكي مشاكل في العديد من المناسبات.,0.9322109818458557,خلال رحلته، واجه إيوواساكي مشاكل في العديد من المناسبات.,0.9320573210716248
40,تم سرقه من قبل القراصنة، وهاجم في التبت من قبل كلب مجنون، هرب من الزواج في نيبال وتم اعتقاله في الهند.,وقد تعرض للسرقة من قبل قراصنة، وهوجم في التبت من قبل كلب مسعور، ونجا من الزواج في نيبال وتم القبض عليه في الهند.,0.7897831797599792,تمت سرقته على يد قراصنة، وتعرض لهجوم من كلب مسعور في التبت، وهرب من الزواج في نيبال، وتم القبض عليه في الهند.,0.7992666363716125
41,يعمل معيار 802.11n على كل من ترددات 2.4Ghz و 5.0Ghz.,يعمل معيار 802.11n اللاسلكي على ترددي 2.4 جيغاهرتز و5.0 جيغاهرتز.,0.9053351283073425,يعمل معيار 802.11n على ترددات 2.4 جيجاهرتز و5.0 جيجاهرتز.,0.916250467300415
42,هذا سيسمح له بتوافق مع 802.11a و 802.11b و 802.11g للخلف، شريطة أن يكون المحطة القاعدة تمتلك إذاعات مزدوجة.,تسمح إمكانية عمل المعيار على الترددين أن يكون متوافقاً مع معايير سابقة له وتحديداً 802.11a و802.11b و802.11g وذلك على شرط امتلاك المحطة الأساسية لأجهزة راديو مزدوجة.,0.8051906228065491,سيسمح ذلك بأن يكون متوافقًا مع الإصدارات السابقة 802.11a و 802.11b و 802.11g، بشرط أن يكون محطة القاعدة تحتوي على رادارين مزدوجين.,0.8471419215202332
43,سرعات 802.11n أسرع بكثير من السائدات السابقة لها مع أقصى قدر من التوصيل النظري من 600Mbit/s.,سرعات 802.11n أكبر بكثير من سرعات سابقيه بناتج نظري أقصاه 600 ميغابيت في الثانية.,0.8526051640510559,سرعات 802.11n أسرع بشكل ملحوظ من سابقتها مع قدرة نقل نظرية قصوى تصل إلى 600 ميجابت في الثانية.,0.8521528840065002
44,(فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم (فيلم) (فيلم) (فيلم) (فيلم,لم يترك دوفال، المتزوج وله ولدان بالغان، انطباعًا مؤثرًا في ميلر التي كانت محور القصة.,0.2648390829563141,دوفال، الذي متزوج ولديه طفلان بالغان، لم يترك انطباعاً كبيراً على ميلر، الذي قُصّت عليه القصة.,0.27031347155570984
45,"عندما طلب من ميلر التعليق، قال: ""مايك يتحدث كثيرا خلال جلسة الاستماع... كنت أستعد لذلك لم أكن حقاً أسمع ما كان يقول"".","قال ميلر عندما طلب منه إبداء رأيه،: ""يتحدث مايك كثيرًا أثناء جلسة الاستماع... كنت أستعد، ولذا لم أسمع حقًا ما كان يقوله"".",0.8873984217643738,"عندما سُئل عن تعليق، قال ميلر: ""مايك يتحدث كثيرًا أثناء الجلسة... كنت أستعد، لذلك لم أكن أستمع حقًا لما كان يقوله.""",0.8779928684234619
46,"وقال هو ""سنسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بحلول عام 2020 بمعدل ملحوظ من مستوى عام 2005.","صرح هو قائلاً، "" سوف نسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلى الإجمالي بهامش ملحوظ بحلول عام 2020 عما كان عليه مستوى عام 2005 "".",0.9111003279685974,"قال هو: ""سنسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بفارق ملحوظ بحلول عام 2020 مقارنة بمستوى عام 2005.""",0.9336099028587341
47,لم يحدد رقم للخفضات، قائلاً إنه سيتم بناءه على الإنتاج الاقتصادي الصيني.,لم يحدد رقمًا للتخفيضات، قائلًا إنها ستعتمد على الناتج الاقتصادي للصين.,0.8731834292411804,لم يحدد رقماً للخفض، قائلاً إنها ستُجرى بناءً على الناتج الاقتصادي للصين.,0.8973761200904846
48,"تشجع هو البلدان النامية على ""تجنب المسار القديم للتلوث أولاً وتنظيفها لاحقاً"".","هو حث البلاد النامية ""على تجنب الطريق القديم الذي يقوم على مبدأ أن تلوث أولاً ثم تنظف لاحقاً""",0.8471753001213074,"حث هُو الدول النامية ""على تجنب المسار القديم المتمثل في التلوث أولاً ثم التنظيف لاحقاً.""",0.861732542514801
49,"وأضاف أن ""لا ينبغي أن يطلب منهم، على الرغم من ذلك، أن يتحملوا التزامات تتجاوز مرحلة تنميةهم ومسؤولياتهم وقدراتهم"".","وأضاف أنه ""مع ذلك، لا ينبغي أن يُجبروا على تحمل التزامات تتجاوز مرحلة نموهم، ومسؤوليتهم وقدراتهم.""",0.9115933179855347,"وأضاف أن ""يجب ألا يُطلب منهم، مع ذلك، تحمل التزامات تتجاوز مرحلة تطورهم ومسؤولياتهم وقدراتهم.""",0.9226201176643372
50,مجموعة دراسة العراق قدمت تقريرها في الساعة 12 بتوقيت جرينتش اليوم,قدمت مجموعة دراسة العراق تقريرها في الساعة ١٢:٠٠ بتوقيت جرينتش اليوم.,0.9215021133422852,قدمت مجموعة دراسة العراق تقريرها اليوم الساعة 12:00 بتوقيت غرينتش.,0.9367683529853821
