id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
10,"虽然一种实验疫苗似乎能够降低埃博拉的死亡率,但直到现在为止,显然没有任何药物适合治疗现有感染。",虽然有一种实验性疫苗看似能够降低埃博拉病毒的死亡率，但迄今为止，还没明确证明任何药物适合治疗现有的感染。,43.34224870920228,虽然一种实验疫苗似乎能够降低埃博拉的死亡率，但到目前为止，还没有药物被明确证实适合用于治疗现有感染。,57.44914229290009
11,"一种抗体鸡尾酒,Zmapp, 最初在实地表现出了希望, 但正式研究表明,在防止死亡方面,它的好处比寻求的要小。",一种名为 ZMapp 的“抗体鸡尾酒”（多抗体联合）最初有望在该领域发挥作用，但正式研究表明，它在预防死亡方面的效果有些不尽人意。,22.48443888572363,一种抗体鸡尾酒，ZMapp，最初在这一领域显示出希望，但正式研究表明，它在预防死亡方面的益处不如预期。,33.3865584636272
12,"在PALM试验中,ZMapp起到控制作用,这意味着科学家用它作为基线,并将其他三种治疗方法与它作比较。",在 PALM 实验中，ZMapp 用作参照。也就是科学家将其作为基线，把其他三种治疗方法与之作比较。,35.38401793879241,在PALM试验中，ZMapp被作为对照，意味着科学家将其作为基准，并将其他三种治疗与其进行比较。,40.071098820477225
13,"美国健身师协会支持美国奥林匹克委员会的信,并接受奥林匹克大家庭绝对需要为我们所有运动员促进一个安全的环境。",美国体操协会对美国奥委会的信函表示支持，并接受奥运会大家庭的严格要求，即为所有运动员营造一个安全的训练环境。,28.139736349447507,美国体操协会支持美国奥林匹克委员会的信件，并接受奥林匹克大家庭在为我们的运动员提供安全环境方面的绝对必要性。,52.34485744293083
14,"我们同意美国体育联盟理事会的说法,即通过在我们组织内进行有意义的变革而不是取消认证,可能更好地满足我们运动员和俱乐部及其体育的利益。",我们同意美国奥委会的声明，与其吊销执照，不如在我们组织内部继续推进有意义的变革，可能更有利于维护运动员和俱乐部的利益及其运动。,34.790976986344624,我们同意美国奥林匹克委员会的声明，即我们的运动员、俱乐部和他们的运动的利益可能通过在我们组织内部推进有意义的变革，而不是取消认证，得到更好的服务。,37.498274973734716
15,"美国妇科医生支持一项独立调查,该调查可能揭示出Larry Nassar幸存者如此勇敢地描述的滥用比例是如何长期无法被发现的,并包含任何必要和适当的改变。",根据美国体操协会支持的一项独立调查，我们也许能够得知，幸存者勇敢曝光的、拉里·纳萨尔的大规模性侵行为，为什么在这么长时间内都没有被发现。此外，协会还表示会做出必要和适当的整改。,15.049402120191294,美国体操协会支持一项独立调查，以揭示拉里·纳萨尔的幸存者们所勇敢描述的虐待情况是如何能够长时间未被发现的，并且欢迎任何必要和适当的变革。,31.59103420087954
16,"美国健身师和USOC有着同样的目标——使体操运动和其他运动尽可能安全,使运动员能够在安全、积极和增强权能的环境中追寻梦想。",美国体操协会和美国奥委会有一个共同的目标，那就是尽可能保证体操运动和其他运动的安全性，让运动员在安全、积极和充满支持的环境中追求他们的梦想。,32.35718971420011,美国体操协会和美国奥林匹克委员会有着相同的目标——让体操及其他运动尽可能安全，让运动员在一个安全、积极和充满力量的环境中追梦。,35.84353893099991
17,"1960年代,Brzezinski一直为约翰·肯尼迪(John F. Kennedy)工作,任他的顾问,然后任林登·B·约翰逊(Lyndon B. Johnson)政府。",20 世纪 60 年代，布热津斯基先是为约翰·福特·肯尼迪效力，担任他的顾问，后来又为林登·贝恩斯·约翰逊政府工作。,20.581661143028118,在1960年代，布热津斯基为约翰·F·肯尼迪担任顾问，随后又为林登·约翰逊政府工作。,10.770240491635168
18,"在1976年甄选期间,他就外交政策向卡特提供咨询意见,1977年至1981年担任国家安全顾问,接替亨利·基辛格。",在 1976 年总统选举期间，他为卡特提供了对外政策方面的建议，随后在 1977 到 1981 年接替亨利·基辛格担任国家安全顾问 (NSA) 。,35.50454968009151,在1976年的选举中，他向卡特提供了外交政策的建议，随后在1977年至1981年期间担任国家安全顾问，接替亨利·基辛格。,50.38944929939995
19,"作为国家安全局,他协助卡特在外交上处理世界事务,如1978年《戴维营协议》、美中关系正常化于1970年代末期、伊朗革命导致伊朗人质危机(1979年)和苏联入侵阿富汗(1979年)等。",身为国家安全顾问，他曾协助卡特处理诸多国际事务，例如 1978 年签署《戴维营协议》；在20 世纪 70 年代末实现美中关系正常化；1979 年导致伊朗人质危机的伊朗革命；1979 年苏联入侵阿富汗。,44.359982431792176,作为国家安全顾问，他协助卡特在外交上处理世界事务，例如1978年的戴维营协议；在1970年代末期正常化美中关系；伊朗革命，这导致了1979年的伊朗人质危机；以及1979年苏联入侵阿富汗。,54.526169628888375
20,"这部电影以Ryan Gosling和Emma Stone为主,获得所有主要类别的提名。",这部由瑞恩·高斯林 (Ryan Gosling) 和艾玛·斯通 (Emma Stone) 主演的电影获得了各大奖项的提名。,9.733737716726012,这部电影，由瑞恩·高斯林和艾玛·史东主演，获得了所有主要类别的提名。,34.766022412630015
21,Gosling和Stone分别收到了最佳演员和演员的提名。,高斯林和斯通分别获得了最佳男主角和最佳女主角的提名。,14.859846213182895,戈斯林和斯通分别获得了最佳男演员和最佳女演员的提名。,28.555446700727842
22,其他提名包括最佳图片、电影摄影主任、制片设计主任、电影设计、电影编辑、原创分数、制作设计、音响编辑、音响混音和原剧本。,其他提名包括最佳影片、最佳导演、最佳摄影、最佳服装设计、最佳电影剪辑、最佳原创配乐、最佳艺术指导、最佳音效剪辑、最佳混音和最佳原创剧本。,19.780311250736297,其他提名包括最佳影片、最佳导演、最佳摄影、最佳服装设计、最佳剪辑、最佳原创音乐、最佳美术设计、最佳音效剪辑、最佳音效混音和最佳原创剧本。,20.711731062818384
23,"这部电影的两首歌曲,即影视(《愚人梦游》)和《星城》获得最佳原创歌曲提名,狮子门演播室获得26个提名,比任何其他演播室都多。",该电影的两首歌曲《追梦痴子心》和《星光之城》获得了最佳原创歌曲的提名。狮门影业获得了 26 项提名，比其他任何一家工作室都要多。,29.507105435068475,电影《试镜》（《梦想愚者》）中的两首歌《Audition (The Fools Who Dream)》和《City of Stars》获得了最佳原创歌曲提名。狮门影业获得了26项提名——这是所有影业中最多的。,19.261386820286035
24,"美国总统唐纳德·特朗普(Donald Trump)通过新闻秘书发表声明, 宣布美军将离开叙利亚,",周日晚些时候，美国总统唐纳德·特朗普通过新闻秘书发表声明，宣布美军将撤离叙利亚。,59.11619965461911,星期天晚些时候， 美国总统唐纳德·特朗普通过新闻秘书发表声明，宣布美国军队将离开叙利亚。,56.95982261891932
25,"Trump与土耳其总统雷杰普·塔伊普·埃尔多安通了电话之后,",特朗普与土耳其总统雷杰普·塔伊普·埃尔多安（Recep Tayyip Erdoğan）通话后发表了声明。,50.029354228513064,在特朗普与土耳其总统雷杰普·塔伊普·埃尔多安通话后，宣布了这一消息。,54.41565267068416
26,"土耳其还将接管被俘的伊斯兰国战斗人员的警卫工作,该声明说,欧洲国家拒绝遣返。",该声明称，土耳其还将接管对被捕的伊斯兰国武装分子的看守任务；欧洲国家拒绝将他们遣送回国。,34.95279570351311,土耳其还将负责看守被捕的ISIS战斗人员，声明指出，欧洲国家拒绝遣返这些人员。,35.78163543609535
27,"这不仅证实至少有一些恐龙有羽毛,这种理论已经很普遍,而且还提供了一般无法提供的细节化石,例如颜色和三维安排。",这不仅证实了至少有些恐龙有羽毛——这一理论已经广为流传——而且还提供了化石通常无法提供的细节，比如颜色和三维排列。,47.69592035863037,这不仅确认了至少一些恐龙有羽毛，这个理论已经十分普遍，还提供了化石通常无法提供的细节，比如颜色和三维排列。,43.6936128928837
28,科学家说这只动物的羽毛 上面是棕褐的栗子 上面是苍白的或焦素色的,科学家表示，这种动物的羽毛顶部为栗棕色，底部为浅色或胡萝卜色。,16.974985135768218,科学家表示，这种动物的羽毛上面是栗棕色的，下面则是浅色或类胡萝卜素的颜色。,25.746973951291285
29,该发现还有助于深入了解鸟类羽毛的进化过程。,这一发现也有助于深入了解鸟类羽毛的进化。,68.38626312597371,这个发现还提供了对鸟类羽毛演化的深入了解。,29.715678881302644
30,"因为恐龙羽毛没有发达的轴线,叫做拉奇,但确实有羽毛的其他特征——巴布和巴布——研究人员推断拉奇羽毛可能是后来的进化发展与其他特征一样。",恐龙的羽毛并没有发育良好的主干——这称为“羽轴”，但还是有羽毛的其他特征，比如羽枝和羽小枝，研究人员推断羽轴的进化可能比这些其他特征晚。,27.757450161118886,因为恐龙的羽毛没有发达的轴心，称为羽轴，但有羽毛的其他特征——羽枝和羽小枝——研究人员推测羽轴可能是这些其他特征之后的一个演化发展。,43.56142355397441
31,"羽毛结构表明,它们不是用于飞行,而是用于温度调节或显示。 研究人员建议,即使这是一只年轻的恐龙的尾巴,样本显示的是成年羽毛而不是小鸡的下方。",羽毛的结构表明它们不是用来飞行的，而是用来调节温度或炫耀的。研究人员认为，尽管这是一只年轻恐龙的尾巴，但样本显示的是成熟的羽衣，而不是幼崽的羽毛。,38.25910876076919,羽毛的结构表明它们不是用来飞行的，而是用于温度调节或展示。研究人员提出，尽管这是一只年轻恐龙的尾巴，但样本显示出成年羽毛，而不是幼鸟的绒毛。,47.51209618161063
32,"研究人员建议,即使这是一只年轻的恐龙的尾巴, 样本显示的是成年羽毛, 而不是小鸡的下降。",研究人员认为，尽管这是一只年轻恐龙的尾巴，但样本显示的是成年羽毛，而非雏龙的绒毛。,46.89785327583411,研究人员建议，即使这是一只年轻恐龙的尾巴，样本显示的是成年羽毛，而不是小鸟的绒毛。,62.34005309584644
33,"昨天上午在土耳其Gaziantep警察总部引爆的一枚汽车炸弹炸死了两名警官,炸伤20多人。",昨日上午，土耳其加齐安泰普（Gaziantep）的警察总部发生了一起汽车炸弹爆炸事件，该事件导致两名警察死亡，20 余人受伤。,14.101283201604645,昨天早晨，在土耳其加济安泰普的警察总部发生了一起汽车炸弹爆炸事件，导致两名警察遇难，另有超过二十人受伤。,16.566261677864528
34,"州长办公室说,19名受伤者是警察。",州长办公室表示，伤者中有十九人是警察。,34.565481420568695,州长办公室表示，有十九名受伤者是警察。,55.868662436542586
35,"警察说,他们怀疑一名据称是Dash(伊黎伊斯兰国)的好战分子对这次袭击负责。",警方说他们怀疑一名疑似伊斯兰国 (ISIL) 的武装分子发动了这场袭击。,25.772294506990868,警方表示，他们怀疑一名涉嫌的“伊斯兰国” (ISIL) 武装分子对这起攻击负有责任。,28.595416866669648
36,他们发现太阳的运行原理与其他恒星一样: 系统中所有恒星的活动 都以它们的光度、旋转和旋转为动力。,他们发现，太阳和其他恒星的运行原理是一样的：星系中所有恒星的活跃度都完全决定于它们的光度和自转。,39.39063446714993,他们发现太阳的运作遵循与其他恒星相同的基本原则：发现系统中所有恒星的活动都是由它们的亮度、旋转驱动的，而没有其他因素。,39.55848212235672
37,光度和旋转用在一起 确定恒星的罗斯比号 与等离子体流有关,一颗恒星的罗斯贝数由其光度和旋度共同决定，与等离子体流有关。,43.33246879332667,亮度和旋转一起用于确定恒星的罗斯比数，这与等离子体流动有关。,50.21951150732346
38,"罗斯比数字越小,恒星在磁反转方面活动越少。",罗斯贝数越小，恒星在磁场倒转方面就越不活跃。,20.63374693198514,罗斯比数越小，星星在磁场反转方面的活动性越低。,29.986929733442423
39,Iwasaki在旅途中多次遇到麻烦。,在旅途中，岩崎在很多场合碰到了麻烦。,19.803050319364075,在他旅行期间，岩崎多次遇到麻烦。,39.34476914263935
40,"他遭到海盗抢劫,在西藏被一只狂犬病犬袭击,在尼泊尔逃脱婚姻,在印度被捕。",他曾被海盗抢劫，在西藏被疯狗袭击，在尼泊尔逃婚，还曾在印度被捕。,37.626496805611914,,
41,802.11n标准对2.4Ghz和5.0Ghz频率都适用。,802.11n 标准在 2.4Ghz 和 5.0Ghz 频率上都可运行。,35.0644032993456,802.11n标准在2.4GHz和5.0GHz频率上均可工作。,13.485078167116281
42,"这将使其与802.11a、802.11b和802.11g相容,只要基地台有双收音机。",它能向后兼容 802.11a、802.11b 和 802.11g，前提是基站要有双无线电。,18.966326460811967,这将使其与802.11a、802.11b和802.11g向后兼容，前提是基站必须有双无线电。,36.061363577503734
43,"802.11n的速度大大快于其前身的802.11n速度,其最高理论通过量为600Mbit/s。",802.11n 的速度大大快于前代技术，最大理论吞吐量可达 600Mbit/s。,35.42398584300003,802.11n的速度远远快于其前辈，最大理论吞吐量达到600Mbit/s。,27.068056309831366
44,"与两个成年子女结婚的Duvall没有给Miller留下深刻印象,",杜瓦尔已婚，有两个已经成年的孩子，他并没有给故事的讲述者米勒留下太大印象。,6.289209409758552,杜瓦尔已婚且有两个成年子女，对米勒并没有留下很深的印象，故事是由他转述的。,15.218587861503718
45,"Miller在问及评论时说, “Mike在听证会上谈了很多话......我正在准备,所以我真的没有听到他在说什么。”",当被要求发表看法时，米勒说：“迈克在听证会上说了很多……我当时正在做准备，所以没听清他在说什么。”,25.608783230962604,当被问及对此的看法时，米勒说：“迈克在听证会上说了很多……我当时在准备，所以其实没太听到他说的内容。”,16.28630386574573
46,"胡锦涛说:「我们将努力在2020年之前, 将每单位GDP二氧化碳排放量比2005年水平降低一个显著的幅度。",“到 2020 年之前，我们将努力使单位国内生产总值二氧化碳排放量比 2005 年显著下降，”胡锦涛说。,41.907016147914774,胡说：“到2020年，我们将努力将单位GDP的二氧化碳排放量比2005年的水平大幅度减少。”,36.26895100679869
47,"他并没有为削减设定一个数字,说削减将以中国的经济产出为基础。",他没有设定削减数额，只是表示将根据中国的经济产出来决定数额。,26.116807896416294,他没有确定削减的具体数字，表示这些削减将依据中国的经济产出进行。,27.6456085603039
48,"胡图人鼓励发展中国家「避免旧路先污染,后清理」。",胡锦涛鼓励发展中国家“不要重走先污染后治理的老路”。,29.99242985334115,胡鼓励发展中国家“避免走上先污染后治理的老路。”,34.64020111658723
49,"他补充说,“然而,不应要求它们承担超越其发展阶段、责任和能力的义务。”",他补充道，“然而，他们不应该被要求承担超出其发展阶段、责任和能力范围的义务。”,47.25768288151182,他还补充道，“然而，不应该要求他们承担超出他们发展阶段、责任和能力的义务。”,52.32304884290211
50,伊拉克研究组于今天格林尼治时间12时提交了报告。,伊拉克研究小组于格林尼治时间 (GMT) 今天 12 点提交了报告。,51.925048037164345,伊拉克研究小组今天在格林威治标准时间12:00发布了他们的报告。,22.376470904100668
51,"它警告说,没有人能够保证,目前在伊拉克采取的任何行动都将停止教派战争、不断加剧的暴力或向混乱方向的滑坡。",报告警告称，没有人能保证目前在伊拉克采取的任何行动能够阻止宗派战争、不断增长的暴力或走向混乱。,46.76655200455401,它警告说，没有人可以保证在伊拉克目前的任何行动能够停止宗派战争、日益增长的暴力或是滑向混乱。,32.13231317239577
52,"报告首先呼吁进行公开辩论,并呼吁美国就中东政策达成共识。",该报告开篇呼吁美国就中东政策展开公开辩论并形成共识。,48.14400258132249,报告以呼吁在美国就中东政策展开公开讨论和形成共识作为开篇。,30.258667754361156
53,"该报告对行政部门目前对伊拉克政策几乎每个方面都持高度批评态度,并敦促立即改变方向。",该报告对行政当局目前对伊拉克政策的几乎每一个方面都提出了严厉批评，并敦促立即改变方向。,56.421695886523516,这份报告对现行政府在伊拉克的政策几乎所有方面都给予了高度批评，并呼吁立即改变方向。,35.110697122497236
54,"其78项建议中首先建议在今年年底之前采取新的外交举措,确保伊拉克边界不受敌对干预,并与其邻国重新建立外交关系。",在这份报告的 78 项建议中，第一条建议是在今年年底之前采取新的外交行动，目的在于保护伊拉克的边界免受敌对势力的侵害，并与邻国重建外交关系。,35.75121802572331,在其78项建议中，首要的一条是应该在今年年底之前采取新的外交倡议，以确保伊拉克的边界不受敌对干涉，并与邻国重新建立外交关系。,58.6685794299301
55,现任参议员及阿根廷第一夫人克里斯蒂娜·费尔南德斯·德基什内尔(Cristina Fernandez de Kirchner)昨天晚上在距布宜诺斯艾利斯50公里(31英里)的拉普拉塔宣布竞选总统。,现任参议员、阿根廷第一夫人克里斯蒂娜·费尔南德斯·德·柯克纳 (Cristina Fernandez de Kirchner) 昨晚在距离布宜诺斯艾利斯 50 公里（31英里）的拉普拉塔市 (La Plata) 宣布了其总统竞选资格。,57.549884535063306,现任参议员和阿根廷第一夫人克里斯蒂娜·费尔南德斯·德基什内尔昨晚在距离布宜诺斯艾利斯50公里的拉普拉塔市宣布了她的总统候选人资格。,59.92174998075644
56,"Kirchner女士宣布,她打算在阿根廷剧院竞选总统,2005年她作为布宜诺斯艾利斯省代表团成员参加参议院竞选的同一地点是2005年。",基什内尔女士在阿根廷大剧院宣布她有意参加总统竞选，2005 年也是在这里，她作为布宜诺斯艾利斯省代表开始竞选参议员。,36.44115926321264,基尔彻夫人宣布她打算在阿根廷剧院竞选总统，这个地方是她在2005年作为布宜诺斯艾利斯省代表启动参议院竞选时使用的地点。,51.1984929507904
57,这场辩论是由“卡特琳娜”飓风后救济和重建开支的争议引发的; 一些财政保守派幽默地将“布什的新奥尔良政”称为“布什的新奥尔良政 ” 。,这场辩论是因为对卡特里娜飓风后的救济和重建支出有争议而开始的；一些财政保守派幽默地将其称为“布什的新（奥尔良）政”。,44.12000734638733,这场辩论是由于有关卡特里娜飓风后救济和重建开支的争议引发的；一些财政保守派幽默地称之为“布什的纽约交易”。,52.56120286845062
58,对重建努力的开明批评集中在将重建合同授予被认为在华盛顿的内幕人士上。,自由派人士对重建工作的批判主要集中在把重建合同授予了视为华盛顿内部人士的这一做法。,21.864643072100275,自由派对重建工作的批评主要集中在将重建合同授予被认为是华盛顿内部人士的人。,44.688797818176646
59,400多万人去罗马参加葬礼。,有 400 多万人前往罗马参加葬礼。,62.20700406786387,超过四百万人前往罗马参加葬礼。,44.444180799606436
60,"在场的人数如此之多,以致无法让所有人参加圣彼得广场的葬礼。",对于在圣彼得广场举行的葬礼，出席者太多了，因此不可能每个人都能进入。,15.308918222298848,到场的人数非常多，以至于每个人都无法进入圣彼得广场参加葬礼。,27.536309900605467
61,"罗马各地安装了几台大型电视屏幕,让人民观看仪式。",罗马各地安装了数个大型电视屏幕，供人们观看仪式。,58.94159589207008,在罗马的各个地方安装了几台大型电视屏幕，让人们观看仪式。,54.00118628570388
62,"意大利的许多其他城市和世界其他地区,特别是波兰,也建立了类似的机构,许多人都看到了这些机构。",在意大利很多其他城市以及世界上其他地方，尤其是波兰，都设置了类似的设施，以供大量群众观看。,21.076277544217508,在意大利的许多其他城市以及世界其他地方，特别是在波兰，类似的布置也被进行了，吸引了大量观众。,34.71224188095929
63,"历史学家批评联邦调查局以往的政策,将资源集中用于容易解决的案件,特别是被盗汽车案件,目的是提高该机构的成功率。",历史学家批判了联邦调查局的过往政策，这种政策会把资源集中到容易破获的案件上，尤以偷车案件居多，目的只在于提高该机构的成功破案率。,32.059965087642695,历史学家批评过去FBI的政策过于关注那些容易解决的案件，尤其是被盗汽车案件，目的是提高该机构的成功率。,52.593260976803236
64,"2005年财政年度,国会开始资助淫秽倡议,规定联邦调查局必须指定10名代理人从事成人色情活动。",国会从 2005 财年开始资助该扫黄倡议，并规定联邦调查局 (FBI) 必须指派 10 名探员专门打击成人色情。,30.885829682748195,国会在2005财年开始为猥亵倡议提供资金，并规定联邦调查局必须投入10名特工专门处理成人色情问题。,29.080960821734138
65,Robin Uthappa赢得了全局最高分 70个球速率只有41个球 击中了11个4个和2个6个6个,罗宾·乌萨帕 (Robin Uthappa) 取得了本局的最高分，投出了 11 个四分球和 2 个六分球，仅投出 41 个球便赢得 70 分。,9.620181468775924,罗宾·乌塔帕在这场比赛中取得了最高分，在41球内击出了70分，其中包括11个四分球和2个六分球。,7.079732887237293
66,"中级指挥员Sachin Tendulkar和Rahul Dravid表现良好,并建立了100个经营中的伙伴关系。",中局击球手萨钦·坦杜尔卡和拉胡尔·德拉维德表现出色，搭档取得了 100 跑的成绩。,3.3068299149074694,中间阶梯的击球手，萨钦·坦杜尔卡和拉胡尔·德拉维德表现出色，合作打出了一个百回合的配合。,2.202008442624884
67,"但是,在失去船长的印度威克赛后, 仅仅做了36次跑 输掉7个威克赛跑 来结束比赛。",但在队长输掉三柱门后，印度在结束这一局的比赛时只得了 36 分，输掉 7 个三柱门。,11.228903217374894,但是，在失去队长的 wicket 后，印度队只得了 36 分，失去了 7 个 wicket，结束了这一局。,8.093091147659319
68,"美国总统布什(George W. Bush)于11月16日上午抵达新加坡,",美国总统乔治·沃克·布什于 11 月 16 日上午抵达新加坡，开始为期一周的亚洲之行。,35.367100737002055,美国总统乔治·W·布什于11月16日上午抵达新加坡，开始为期一周的亚洲之行。,39.87629473046043
69,"他受到新加坡副总理王康生的欢迎,并与新加坡总理李新龙讨论了贸易和恐怖主义问题。",他受到了新加坡副总理黄根成的欢迎，并与新加坡总理李显龙探讨了贸易和恐怖主义问题。,60.2535692313672,他受到了新加坡副总理黄根成的欢迎，并与新加坡总理李显龙讨论了贸易和恐怖主义问题。,67.33433515333111
70,"在中期选举损失一周后, 布什告诉观众亚洲贸易的扩张。",在经过一周的中期选举失利后，布什向听众讲述了亚洲贸易扩张的形势。,19.834110401126626,在经历了一周的中期选举失利后，布什向观众谈到了亚洲贸易的扩展。,28.5661928096337
71,"总理哈珀(Stephen Harper)同意在周二与人民民主党领导人雷顿(Jack Layton)举行25分钟会议后,",周二，总理斯蒂芬·哈珀（ Stephen Harper ）在其办公室与新民主党党魁杰克·林顿（ Jack Layton ）举行 25 分钟的会议后，已经同意将政府的《清洁空气法》送交一个多党委员会审查，然后再进行二读。,6.665062811418921,加拿大总理斯蒂芬·哈珀已经同意将政府的《清洁空气法案》提交给一个跨党派委员会审查，在第二次阅读之前，这是在周二与新民主党领导人杰克·雷顿在总理办公室进行的25分钟会议后达成的。,9.582404748565684
72,"雷顿在与总理会面时要求修改保守党的环境法案, 要求“彻底彻底重写”保守党的环境法案。",“莱顿 (Layton) 在与首相会面期间要求修改保守党的环境法案，他要求‘彻底重写’保守党的环境法案。”,50.546067467283,莱顿在与总理的会议上请求对保守党的环境法案进行更改，他要求对保守党的环境法案进行“彻底和全面的重写”。,39.66073275703138
73,"自从联邦政府介入接管德文港梅西医院的资金以来,塔斯马尼亚州政府、州政府和一些联邦议员批评这一行为是11月前举行的联邦选举的一个障碍。",自从联邦政府介入接管塔斯马尼亚州德文波特的默西医院的资金后，州政府和一些联邦议员批评此举是 11 月联邦大选前的噱头。,49.162551300082576,自从联邦政府介入接管塔斯马尼亚德文港的梅尔西医院的资助以来，州政府和一些联邦国会议员批评这一举动是即将于11月召开的联邦选举前的一个噱头。,50.61370876260327
74,"但总理霍华德(John Howard)表示, 此举只是为了保障医院设施不被塔斯马尼亚政府降级,",但澳大利亚总理约翰•霍华德 (John Howard) 表示，该法案只是为了通过额外拨付 4500 万澳元来防止医院设施被塔斯马尼亚政府降级。,36.87679303920421,但是总理约翰·霍华德表示，这一举措只是为了保护医院设施不被塔斯马尼亚政府降级，因此提供了额外的4500万澳元。,37.40693250929049
75,"根据最新公报,海平面的判读显示发生了海啸,在帕果帕果和纽埃附近记录了一些明确的海啸活动。",最新公报显示，海平面的读数表明已经发生过海啸。帕果帕果和纽埃岛附近确切记录了海啸活动的发生。,36.5934874929982,根据最新公告，海平面读数显示已生成海啸。在帕戈·帕戈和纽埃附近记录到了一些明确的海啸活动。,49.8589639191069
76,"汤加没有关于重大损坏或伤害的报告,但权力暂时丧失,据报这使汤加当局无法收到《预防、禁止和惩治贩运人口公约》发出的海啸警告。",汤加 (Tonga) 没有重大损失或人员伤亡报告，但电力暂时中断。据报道，停电让汤加当局无法收到太平洋海啸警报中心 (PTWC) 发出的海啸警报。,26.432313834924706,在汤加没有报告重大损毁或伤亡，但一度停电，这 reportedly 阻止了汤加当局接收到由太平洋海啸预警中心发布的海啸预警。,13.541969084004318
77,"夏威夷沿岸或附近的14所学校在整个星期三关闭,尽管警告已经解除。",尽管警报已解除，坐落于夏威夷海岸线或附近的 14 所学校在整个周三都关闭了。,40.8402059748709,在夏威夷，十四所位于海岸线附近或沿海的学校尽管警告已解除，仍于整个星期三关闭。,32.160665186035246
78,美国总统乔治·W·布什欢迎这项宣布。,美国总统乔治·沃克·布什对这一公告表示支持。,24.626462751889093,美国总统乔治·W·布什欢迎这一声明。,73.67565054628355
