id,translated_spainish,origin_translation,origin_bleu,gpt_translation,gpt_bleu
42,"Esto permitirá que sea compatible con 802.11a, 802.11b y 802.11g, siempre que la estación base tenga radios duales.","Esto hará posible su compatibilidad con versiones anteriores de 802.11a, 802.11b y 802.11g; ello en la medida en que la estación base tenga radios duales.",37.163999623295126,"Esto permitirá que sea compatible hacia atrás con 802.11a, 802.11b y 802.11g, siempre que la estación base tenga radios duales.",83.40614345461115
43,Las velocidades de 802.11n son sustancialmente más rápidas que las de sus predecesores con un rendimiento teórico máximo de 600Mbit/s.,"Las velocidades del estándar 802.11n son mucho más altas que las alcanzadas por los que lo precedieron, con un rendimiento teórico máximo de 600 Mbps.",23.698474468209824,"Las velocidades de 802.11n son sustancialmente más rápidas que las de sus predecesores, con un rendimiento teórico máximo de 600 Mbit/s.",73.3154010880495
44,"Duvall, que está casado con dos hijos adultos, no dejó una gran impresión en Miller, con quien la historia estaba relacionada.","Duvall, que está casado y tiene dos hijos adultos, no causó una buena impresión a Miller, que fue a quien le relató la historia.",30.632338822325817,"Duvall, quien está casado y tiene dos hijos adultos, no causó una gran impresión en Miller, a quien se le relató la historia.",37.16907236598101
45,"Cuando se me pidió un comentario, Miller dijo: ""Mike habla mucho durante la audiencia... Me estaba preparando para no oír lo que estaba diciendo"".","Al pedirle un comentario, Miller dijo: «Mike habla mucho durante la audiencia… Estaba preparándome, así que en verdad no pude escuchar lo que decía».",24.329753873713074,"Cuando se le pidió un comentario, Miller dijo: ""Mike habla mucho durante la audiencia... Yo me estaba preparando, así que realmente no estaba escuchando lo que decía.""",52.93442383075983
46,"""Nos esforzaremos por reducir las emisiones de dióxido de carbono por unidad de PIB en un margen notable para 2020 con respecto al nivel de 2005,"" dijo Hu.","«Trabajaremos duro para reducir el nivel de dióxido de carbono emitido por unidad de PIB para el año 2020, de modo que la diferencia sea significativa en comparación con el 2005», afirmó Hu.",16.868193657295464,"""Nos esforzaremos por reducir las emisiones de dióxido de carbono por unidad de PIB en un margen notable para 2020 en comparación con el nivel de 2005,"" dijo Hu.",83.07278725457043
47,"No fijó una cifra para los recortes, diciendo que se harán sobre la base de la producción económica de China.",No mencionó una cifra para los recortes y manifestó que se harán en base a la producción económica de China.,44.74935415497116,"Él no estableció una cifra para los recortes, diciendo que se realizarán en función de la producción económica de China.",62.55340042200862
48,"Hu alentó a los países en desarrollo a ""evitar el viejo camino de contaminar primero y limpiar después"".",Hu incentivó a los estados en vías de desarrollo a «no volver al tradicional camino de contaminar primero y hacer limpieza después».,21.290737643589665,"Hu alentó a los países en desarrollo ""a evitar el viejo camino de contaminar primero y limpiar después.""",74.83293841345241
49,"Agregó que ""no se les debe pedir, sin embargo, que asuman obligaciones que vayan más allá de su etapa de desarrollo, responsabilidad y capacidades"".","Agregó: «Aun así, no es correcto exigirles que asuman obligaciones que sobrepasan su fase de desarrollo, su nivel de responsabilidad y sus capacidades».",14.234121842188822,"Él agregó que ""sin embargo, no se les debería pedir que asuman obligaciones que vayan más allá de su etapa de desarrollo, responsabilidad y capacidades"".",70.27118711045371
50,El Grupo de Estudio sobre el Iraq presentó su informe hoy a las 12.00 horas GMT.,El Grupo de Estudio de Irak elevó hoy su informe a las 12:00 GMT.,21.92534486373552,El Grupo de Estudio sobre Irak presentó su informe hoy a las 12:00 GMT.,53.12583871630397
51,"Advierte que nadie puede garantizar que cualquier curso de acción en Irak en este momento detendrá la guerra sectaria, la creciente violencia o un deslizamiento hacia el caos.","Advierte que nadie puede dar garantías de que alguna acción iraquí en este punto detendrá la lucha sectaria, la creciente violencia o una inclinación hacia el caos.",35.89594553439772,"Advierte que nadie puede garantizar que cualquier curso de acción en Irak en este momento detendrá la guerra sectaria, la creciente violencia o un deslizamiento hacia el caos.",100.00000000000004
52,El informe se abre con la petición de un debate abierto y la formación de un consenso en los Estados Unidos sobre la política hacia el Oriente Medio.,El informe comienza con un llamado a debate abierto y a formar un consenso en los Estados Unidos acerca de las políticas sobre el Oriente Medio.,31.83118407199322,El informe comienza con un llamado a un debate abierto y a la formación de un consenso en los Estados Unidos sobre la política hacia el Medio Oriente.,58.886952017081384
53,El informe es muy crítico con casi todos los aspectos de la política actual del Ejecutivo con respecto al Iraq e insta a un cambio inmediato de dirección.,"El informe es sumamente crítico con prácticamente cada aspecto de la política vigente del poder ejecutivo en Irak, y apela a un cambio inmediato de dirección.",30.492595274248742,El informe es muy crítico con casi todos los aspectos de la política actual del Ejecutivo hacia Irak y exige un cambio de dirección inmediato.,58.78445040657556
54,El primero de sus 78 recomendaciones es que se tome una nueva iniciativa diplomática antes de finales de este año para asegurar las fronteras de Irak contra intervenciones hostiles y para restablecer relaciones diplomáticas con sus vecinos.,"Contiene 78 recomendaciones, de las cuales la número uno es la adopción de una nueva iniciativa antes del final del año con el propósito de proteger las fronteras de Irak de operaciones hostiles y para restaurar los vínculos diplomáticos con sus vecinos.",17.182540396783715,La primera de sus 78 recomendaciones es que se debe tomar una nueva iniciativa diplomática antes de que termine este año para asegurar las fronteras de Irak contra intervenciones hostiles y restablecer las relaciones diplomáticas con sus vecinos.,66.18064968674405
55,"La actual senadora y primera dama argentina Cristina Fernández de Kirchner anunció su candidatura presidencial ayer por la noche en La Plata, una ciudad a 50 kilómetros de Buenos Aires.","Cristina Fernández de Kirchner, quien a la fecha ocupa el cargo de senadora y es la primera dama de la República Argentina, anunció anoche en La Plata, ciudad ubicada a 50 kilómetros (31 millas) de Buenos Aires, que se postulará para la presidencia.",14.024840018852927,"La actual senadora y primera dama argentina, Cristina Fernández de Kirchner, anunció su candidatura presidencial ayer por la tarde en La Plata, una ciudad a 50 kilómetros (31 millas) de Buenos Aires.",62.04840659020692
56,"La Sra. Kirchner anunció su intención de postularse a la presidencia en el Teatro Argentino, el mismo lugar donde comenzó su campaña de 2005 para el Senado como miembro de la delegación de la provincia de Buenos Aires.","El Teatro Argentino fue el lugar donde la señora Kirchner anunció su intención de candidatearse como presidenta; este es el mismo sitio donde inició su campaña para el senado en el año 2005, en representación de la provincia de Buenos Aires.",28.505532277676675,"La Sra. Kirchner anunció su intención de postularse para presidenta en el Teatro Argentino, el mismo lugar que utilizó para iniciar su campaña de 2005 para el Senado como miembro de la delegación de la provincia de Buenos Aires.",77.41227016651267
57,"El debate fue provocado por la controversia sobre el gasto en socorro y reconstrucción en el huracán Katrina; que algunos conservadores fiscales han etiquetado humorísticamente como ""Trato de Nueva Orleans de Bush"".","La cuestión que dio origen al debate fue la controversia en torno al presupuesto destinado al socorro y reconstrucción posteriores al huracán Katrina, medida que algunos conservadores fiscales etiquetaron en torno de broma como el «Acuerdo de Nueva Orleans de Bush».",16.74622190342037,"El debate fue provocado por la controversia sobre el gasto en ayuda y reconstrucción a raíz del huracán Katrina; que algunos conservadores fiscales han etiquetado humorísticamente como ""El acuerdo de Nueva Orleans de Bush"".",71.11583519118953
58,La crítica liberal al esfuerzo de reconstrucción se ha centrado en la adjudicación de contratos de reconstrucción a los informantes de Washington.,"Las críticas de los liberales en relación a los trabajos de restauración tienen su foco en el hecho de que se han adjudicado contratos de reconstrucción a personas que, al parecer, son funcionarios de Washington.",9.488957049573413,La crítica liberal al esfuerzo de reconstrucción se ha centrado en la adjudicación de contratos de reconstrucción a aquellos considerados como insiders de Washington.,76.2541667289299
59,Más de cuatro millones de personas fueron a Roma para asistir al funeral.,Más de cuatro millones de individuos se concentraron en Roma para presenciar el funeral.,31.72881761934105,Más de cuatro millones de personas fueron a Roma para asistir al funeral.,100.00000000000004
60,El número de personas presentes era tan grande que no era posible para todos tener acceso al funeral en la Plaza de San Pedro.,"Fue tanta la cantidad de gente que se concentró, que no todos pudieron acceder al funeral en la Plaza de San Pedro.",35.668376829411216,El número de personas presentes era tan grande que no fue posible que todos tuvieran acceso al funeral en la Plaza de San Pedro.,73.52082288397895
61,Se instalaron varias pantallas de televisión grandes en varios lugares de Roma para que la gente viera la ceremonia.,"Se instalaron de grandes pantallas de televisión en diferentes puntos de Roma, para que todos pudieran ver la ceremonia.",16.207481668039655,Se instalaron varias pantallas de televisión grandes en diferentes lugares de Roma para que la gente pudiera ver la ceremonia.,67.31407775173051
62,"En muchas otras ciudades de Italia y en el resto del mundo, particularmente en Polonia, se hicieron configuraciones similares, que fueron vistas por un gran número de personas.","En muchas otras ciudades italianas, así como en todo el mundo, en particular en Polonia, se llevaron a cabo montajes parecidos que vieron muchísimas personas.",18.559542135951205,"En muchas otras ciudades de Italia y en el resto del mundo, particularmente en Polonia, se hicieron configuraciones similares, las cuales fueron vistas por un gran número de personas.",88.75369289645526
