id,translated_spainish,origin_translation,origin_bleu,gpt_translation,gpt_bleu
10,"Si bien una vacuna experimental parece ser capaz de reducir la mortalidad por ébola, hasta ahora no se ha demostrado claramente que ningún medicamento sea adecuado para tratar la infección existente.","Al día de hoy no se ha demostrado a ciencia cierta que algún fármaco sea adecuado para tratar la infección existente causada por ébola, aun cuando existe una vacuna experimental que pareciera ser capaz de disminuir la mortalidad causada por esa enfermedad.",26.793149242395494,"Mientras que una vacuna experimental parece poder reducir la mortalidad por ébola, hasta ahora no se han demostrado claramente medicamentos adecuados para tratar la infección existente.",50.47700153725254
11,"Un cóctel de anticuerpos, ZMapp, mostró inicialmente una promesa en el campo, pero estudios formales indicaron que tenía menos beneficios de los buscados en la prevención de la muerte.","Zmapp, un combinado de anticuerpos, tuvo un prometedor resultado de campo al principio, pero estudios los formales demostraron que era menos beneficioso de lo que se esperaba para prevenir la muerte.",10.51514493946554,"Un cóctel de anticuerpos, ZMapp, mostró inicialmente promesas en el campo, pero estudios formales indicaron que tenía menos beneficios de los esperados en la prevención de la muerte.",80.29567848001706
12,"En el ensayo PALM, ZMapp sirvió como control, lo que significa que los científicos lo utilizaron como referencia y compararon los otros tres tratamientos con él.","En el ensayo PALM, la función de Zmapp fue de control, es decir, que los científicos lo utilizaron como base y compararon con él los otros tres tratamientos.",37.916358791120125,"En el ensayo PALM, ZMapp sirvió como control, lo que significa que los científicos lo utilizaron como referencia y compararon los otros tres tratamientos con él.",100.00000000000004
13,USA Gymnastics apoya la carta del Comité Olímpico de los Estados Unidos y acepta la necesidad absoluta de la familia olímpica de promover un ambiente seguro para todos nuestros atletas.,USA Gymnastics respalda la nota del Comité Olímpico de los Estados Unidos y reconoce que resulta imperioso que la familia olímpica fomente un entorno seguro para todos nuestros deportistas.,36.925980201474815,La gimnasia de EE. UU. apoya la carta del Comité Olímpico de los Estados Unidos y acepta la necesidad absoluta de la familia olímpica de promover un ambiente seguro para todos nuestros atletas.,79.3260891720772
14,"Estamos de acuerdo con la declaración del USOC de que los intereses de nuestros atletas y clubes, y su deporte, pueden ser mejor atendidos avanzando con un cambio significativo dentro de nuestra organización, en lugar de la descertificación.","Coincidimos con la declaración de la USOC de que los intereses de los atletas, los clubes y sus deportes, pueden ser atendidos más apropiadamente si se avanza con cambios significativos dentro de nuestra organización, en lugar del retiro de las certificaciones.",31.887650388905364,"Estamos de acuerdo con la declaración del USOC de que los intereses de nuestros atletas y clubes, y su deporte, pueden ser mejor atendidos al avanzar con un cambio significativo dentro de nuestra organización, en lugar de la descalificación.",87.21298351039782
15,USA Gymnastics apoya una investigación independiente que pueda hacerse evidente cómo el abuso de la proporción descrita con tanto coraje por los sobrevivientes de Larry Nassar pudo haber pasado desapercibido durante tanto tiempo y abarca cualquier cambio necesario y apropiado.,USA Gymnastics respalda a una investigación independiente que puede esclarecer de qué modo el abuso de la proporción que los sobrevivientes de Larry Nassa describieron con tanto coraje pudo haber pasado sin ser visto por tanto tiempo y acepta cualquier cambio necesario y adecuado.,31.643347378031553,La Federación de Gimnasia de EE. UU. apoya una investigación independiente que podría arrojar luz sobre cómo el abuso de la magnitud descrita tan valientemente por los sobrevivientes de Larry Nassar pudo haber permanecido indetectado durante tanto tiempo y abraza cualquier cambio necesario y apropiado.,42.43894425765451
16,"USA Gymnastics y el USOC tienen el mismo objetivo  hacer que el deporte de la gimnasia, y otros, sea lo más seguro posible para que los atletas sigan sus sueños en un entorno seguro, positivo y empoderado.","La meta de USA Gymnastics y USOC es la misma: lograr que la gimnasia y otros deportes sean lo más seguro posible para que los atletas persigan sus sueños en un entorno protegido, positivo y potenciado.",34.72584638557739,"La gimnasia de EE. UU. y el USOC tienen el mismo objetivo: hacer que el deporte de la gimnasia, y otros, sea lo más seguro posible para que los atletas puedan seguir sus sueños en un entorno seguro, positivo y empoderado.",71.16706459636518
17,"A lo largo de la década de 1960, Brzezinski trabajó para John F. Kennedy como su asesor y luego para la administración de Lyndon B. Johnson.","Durante los años 60, Brzezinski trabajó para John F. Kennedy en el puesto de asesor y, posteriormente, para el gobierno de Lyndon B. Johnson.",41.07392436727044,"A lo largo de la década de 1960, Brzezinski trabajó como asesor de John F. Kennedy y luego en la administración de Lyndon B. Johnson.",67.3022745583769
18,"Durante las selecciones de 1976 asesoró a Carter en política exterior, luego sirvió como Asesor de Seguridad Nacional (NSA) de 1977 a 1981, sucediendo a Henry Kissinger.","Asesoró a Carter en materia de política exterior en las elecciones de 1976. Posteriormente, trabajó como asesor de seguridad nacional (ASN) entre 1977 y 1981, luego de Henry Kissinger.",10.754853070343328,"Durante las elecciones de 1976, asesoró a Carter sobre política exterior y luego se desempeñó como Asesor de Seguridad Nacional (NSA) desde 1977 hasta 1981, sucediendo a Henry Kissinger.",46.65131282959587
19,"Como NSA, ayudó a Carter en el manejo diplomático de los asuntos mundiales, como los Acuerdos de Camp David, 1978; normalizando las relaciones entre Estados Unidos y China a finales de los años 1970; la Revolución iraní, que llevó a la crisis de rehenes de Irán, 1979; y la invasión soviética de Afganistán, 1979.","Como consejero de seguridad nacional, asistió a Carter en el manejo diplomático de asuntos internacionales, como los Acuerdos de Camp David de 1978, la normalización de las relaciones entre Estados Unidos y China a fines de la década de 1970, la Revolución iraní de 1979, la que llevó a una crisis de rehenes en Irán, y la invasión soviética en Afganistán, en 1979.",37.816797891935366,"Como Asesor de Seguridad Nacional, ayudó a Carter a manejar diplomáticamente los asuntos mundiales, como los Acuerdos de Camp David, 1978; la normalización de las relaciones entre Estados Unidos y China a finales de los años 70; la Revolución Iraní, que condujo a la crisis de rehenes en Irán, 1979; y la invasión soviética en Afganistán, 1979.",59.579415648673155
20,"La película, con Ryan Gosling y Emma Stone, recibió nominaciones en todas las categorías principales.","El filme, protagonizado por Tyan Gosling y Emma Stone, fue nominado en todas las categorías más importantes.",31.688916239214326,"La película, protagonizada por Ryan Gosling y Emma Stone, recibió nominaciones en todas las categorías principales.",79.4069318995806
21,Gosling y Stone recibieron nominaciones a Mejor Actor y Actoría respectivamente.,"Gosling y Stone fueron nominados como Mejor Actor y Mejor Actriz, respectivamente.",20.390528108540114,"Gosling y Stone recibieron nominaciones a Mejor Actor y Mejor Actriz, respectivamente.",65.10803637373398
22,"Las otras nominaciones incluyen Mejor Película, Director, Cinematografía, Diseño de Costumes, Edición de Películas, Score Original, Diseño de Producción, Edición de Sonido, Mezcla de Sonido y Guión Original.","Entre las demás nominaciones se encuentran Mejor película, Mejor director, Mejor cinematografía, Mejor diseño de vestuario, Mejor edición de películas, Mejor partitura original, Mejor diseño de producción, Mejor edición de sonido, Mejor mezcla de sonido y Mejor guion original.",1.5029338450962553,"Las otras nominaciones incluyen Mejor Película, Director, Fotografía, Diseño de Vestuario, Montaje de Película, Banda Original, Diseño de Producción, Edición de Sonido, Mezcla de Sonido y Guion Original.",63.20481530577391
23,"Dos canciones de la película, Audition (The Fools Who Dream) y City of Stars, recibieron nominaciones a la mejor canción original.","Fueron dos las nominadas a mejor canción original: Audición (Los tontos que sueñan) y Ciudad de estrellas. El estudio Lionsgate fue nominado 26 veces, superando a cualquier otro estudio.",5.688228066736197,"Dos canciones de la película, Audition (Los tontos que sueñan) y City of Stars, recibieron nominaciones a mejor canción original. El estudio Lionsgate recibió 26 nominaciones, más que ningún otro estudio.",41.594351790631215
24,"A última hora del domingo, el presidente de Estados Unidos, Donald Trump, en un comunicado emitido a través del secretario de prensa, anunció que las tropas estadounidenses dejarían Siria.","El domingo por la noche, en un anuncio realizado mediante el secretario de prensa, el presidente de los Estados Unidos de América, Donald Trump, comunicó que las tropas estadounidenses se retirarían de Siria.",29.364186865174304,"Tarde el domingo, el presidente de Estados Unidos, Donald Trump, en una declaración entregada a través del secretario de prensa, anunció que las tropas estadounidenses abandonarían Siria.",66.31698736102048
25,El anuncio se hizo después de que Trump tuviera una conversación telefónica con el presidente turco Recep Tayyip Erdoğan.,"El anuncio se hizo tras la conversación telefónica que Trump mantuvo con con el presidente de Turquía, Recep Tayyip Erdoğan.",30.990193767973174,El anuncio se hizo después de que Trump tuviera una conversación telefónica con el presidente turco Recep Tayyip Erdoğan.,100.00000000000004
26,"Turquía también asumiría la custodia de los combatientes capturados del ISIS que, según el comunicado, las naciones europeas se han negado a repatriar.","Turquía asumiría, además, la vigilancia de los militantes del ISIS que fueron capturados, a quienes las naciones europeas, conforme indica el comunicado, les denegó su repatriación.",12.02764327364337,"Turquía también se haría cargo de custodiar a los combatientes del ISIS capturados, que, según el comunicado, las naciones europeas se han negado a repatriar.",57.21387049269192
27,"Esto no sólo confirma que al menos algunos dinosaurios tenían plumas, una teoría ya extendida, sino que proporciona detalles que los fósiles generalmente no pueden, como el color y la disposición tridimensional.","Además de confirmar que al menos algunos dinosaurios eran plumíferos, una teoría ya generalizada, también ofrece datos específicos que los fósiles por lo general no ofrecen, como su color y su estructura tridimensional.",22.86737693806646,"Esto no solo confirma que al menos algunos dinosaurios tenían plumas, una teoría ya bastante extendida, sino que también proporciona detalles que generalmente los fósiles no pueden ofrecer, como el color y la disposición tridimensional.",62.569601552963505
28,Los científicos dicen que el plumaje de este animal era castaño en la parte superior con una parte inferior pálida o de color carotenoide.,"Según los especialistas, este animal tiene un plumaje de color castaño en la zona superior y una tonalidad pálida o carotenoide en la parte de abajo.",12.291750209648736,Los científicos dicen que el plumaje de este animal era de color castaño en la parte superior con un lado inferior pálido o de color carotenoide.,64.25736646779204
29,El hallazgo también nos da una idea de la evolución de las plumas en las aves.,"Asimismo, el hallazgo permite comprender mejor la evolución de las plumas de las aves.",30.277029197532105,El hallazgo también brinda información sobre la evolución de las plumas en las aves.,56.35190098079901
30,"Debido a que las plumas de los dinosaurios no tienen un eje bien desarrollado, llamado rachis, pero tienen otras características de plumas  barbas y barbas  los investigadores inferían que la rachis fue probablemente un desarrollo evolutivo posterior que estas otras características.","Dado que el plumaje de los dinosaurios no tiene un eje bien desarrollado, denominado raquis, pero sí presenta otros rasgos de las plumas (cerdas y bárbulas), los investigadores llegaron a la conclusión de que es probable que el raquis sea el resultado de un desarrollo evolutivo posterior de estas otras características.",21.23540700530302,"Debido a que las plumas de dinosaurio no tienen un tallo bien desarrollado, llamado raquis, pero sí tienen otras características de las plumas —ganchos y microganchos—, los investigadores inferieron que el raquis fue probablemente un desarrollo evolutivo posterior a estas otras características.",40.542068428122974
31,La estructura de las plumas sugiere que no se usaron en vuelo sino para regular la temperatura o mostrar.,"La estructura que presenta el plumaje sugiere que su función no estaba relacionada con el vuelo, sino que las usaban para regular la temperatura o como indicador de la misma. Los investigadores sostienen que, aunque se trata de la cola de un dinosaurio joven, la muestra analizada presenta rasgos del plumaje de un adulto y no de un polluelo.",2.9395544213299925,"La estructura de las plumas sugiere que no se utilizaban para volar, sino más bien para la regulación de la temperatura o para el exhibicionismo. Los investigadores sugirieron que, aunque esta es la cola de un dinosaurio joven, la muestra muestra plumaje adulto y no plumón de un polluelo.",9.112892540656429
32,"Los investigadores sugirieron que, aunque esta es la cola de un dinosaurio joven, la muestra muestra plumaje adulto y no un pollo abajo.","Las apreciaciones de los expertos fueron que, aun cuando se trata de la cola de un dinosaurio de corta edad, la muestra ilustra más el plumaje de un adulto que el de un polluelo.",14.162043824058067,"Los investigadores sugirieron que, a pesar de que esta es la cola de un dinosaurio joven, la muestra muestra plumaje adulto y no plumón de un polluelo.",64.0070424068972
33,"Un coche bomba que explotó en la sede de la policía en Gaziantep, Turquía, ayer por la mañana mató a dos policías e hirió a más de veinte personas.","En la mañana de ayer, en Gaziantep, Turquía, un coche bomba mató a dos oficiales de policía e hirió a más de otras veinte personas.",33.05550004511962,,
34,La oficina del gobernador dijo que diecinueve de los heridos eran policías.,Desde el gobierno informaron que diecinueve de las personas heridas eran policías.,19.338531381761715,La oficina del gobernador dijo que diecinueve de los heridos eran oficiales de policía.,72.22450583670035
35,La policía dijo que sospecha que un presunto militante de Daesh (ISIL) es responsable del ataque.,La policía informó que el sospechoso por el ataque es un supuesto militante de Daish (ELIL).,7.373682285195237,La policía dijo que sospechan de un presunto militante del Daesh (EI) como responsable del ataque.,34.70840765046802
36,"Encontraron que el Sol operaba en los mismos principios básicos que otras estrellas: La actividad de todas las estrellas del sistema se encontró que se basa en su luminosidad, su rotación y nada más.",Se descubrió que el sol se regía por los mismos principios básicos que otras estrellas: los únicos factores que impulsaban su actividad dentro del sistema eran su luminosidad y su rotación.,25.714051661291876,"Encontraron que el Sol operaba bajo los mismos principios básicos que otras estrellas: se descubrió que la actividad de todas las estrellas en el sistema estaba impulsada por su luminosidad, su rotación y nada más.",58.241575176956786
37,"La luminosidad y la rotación se utilizan juntas para determinar el número Rossby de una estrella, que está relacionado con el flujo de plasma.","La intensidad de la luz y la rotación se combinan para calcular el número de Rossby de una estrella, vinculado al flujo de plasma.",34.75656119148122,"La luminosidad y la rotación se utilizan juntas para determinar el número de Rossby de una estrella, que está relacionado con el flujo de plasma.",90.0000133852534
38,"Cuanto menor sea el número de Rossby, menos activa será la estrella con respecto a las inversiones magnéticas.","A menor número de Rossby, menor es la actividad de la estrella en relación con sus inversiones magnéticas.",20.313747122261766,"Cuanto más pequeño es el número de Rossby, menos activa es la estrella con respecto a las inversiones magnéticas.",66.96510758566588
39,"Durante su viaje, Iwasaki se encontró con problemas en muchas ocasiones.",Iwasaki debió enfrentarse con numerosos problemas durante su viaje.,8.130850857597444,"Durante su viaje, Iwasaki se encontró con problemas en muchas ocasiones.",100.00000000000004
40,"Fue robado por piratas, atacado en el Tíbet por un perro rabioso, escapó del matrimonio en Nepal y fue arrestado en la India.","Lo asaltaron piratas, lo mordió un perro con rabia en el Tíbet, escapó del matrimonio en Nepal y lo detuvo la policía en India.",32.6439245561628,"Fue robado por piratas, atacado en Tíbet por un perro rabioso, escapó del matrimonio en Nepal y fue arrestado en India.",79.75219547461045
41,"La norma 802.11n funciona tanto en las frecuencias de 2,4 GHz como en las de 5,0 GHz.",El 802.11n estándar funciona tanto en frecuencias de 2.4Ghz como 5.0Ghz.,11.306082351602983,El estándar 802.11n opera en las frecuencias de 2.4Ghz y 5.0Ghz.,14.879641171245488
42,"Esto permitirá que sea compatible con 802.11a, 802.11b y 802.11g, siempre que la estación base tenga dos radios.","Esto hará posible su compatibilidad con versiones anteriores de 802.11a, 802.11b y 802.11g; ello en la medida en que la estación base tenga radios duales.",26.501694278350488,"Esto permitirá que sea compatible hacia atrás con 802.11a, 802.11b y 802.11g, siempre que la estación base tenga radios duales.",71.110639891108
43,Las velocidades de 802.11n son sustancialmente más rápidas que las de sus predecesores con un rendimiento teórico máximo de 600 Mbit/s.,"Las velocidades del estándar 802.11n son mucho más altas que las alcanzadas por los que lo precedieron, con un rendimiento teórico máximo de 600 Mbps.",28.307979177575607,"Las velocidades de 802.11n son sustancialmente más rápidas que las de sus predecesores, con un rendimiento teórico máximo de 600 Mbit/s.",89.12370636325416
44,"Duvall, casado y con dos hijos adultos, no dejó gran impresión en Miller, a quien se le relató la historia.","Duvall, que está casado y tiene dos hijos adultos, no causó una buena impresión a Miller, que fue a quien le relató la historia.",32.397302067426565,"Duvall, quien está casado y tiene dos hijos adultos, no causó una gran impresión en Miller, a quien se le relató la historia.",63.06944994605049
45,"Cuando se le pidió comentarios, Miller dijo: ""Mike habla mucho durante la audiencia... me estaba preparando para no escuchar realmente lo que estaba diciendo"".","Al pedirle un comentario, Miller dijo: «Mike habla mucho durante la audiencia… Estaba preparándome, así que en verdad no pude escuchar lo que decía».",17.042178650486203,"Cuando se le pidió un comentario, Miller dijo: ""Mike habla mucho durante la audiencia... Yo me estaba preparando, así que realmente no estaba escuchando lo que decía.""",50.93326219216661
46,"""Nos esforzaremos por reducir las emisiones de dióxido de carbono por unidad del PIB en un margen notable para 2020 desde el nivel de 2005"", dijo Hu.","«Trabajaremos duro para reducir el nivel de dióxido de carbono emitido por unidad de PIB para el año 2020, de modo que la diferencia sea significativa en comparación con el 2005», afirmó Hu.",12.549020030063936,"""Nos esforzaremos por reducir las emisiones de dióxido de carbono por unidad de PIB en un margen notable para 2020 en comparación con el nivel de 2005,"" dijo Hu.",66.40701057943267
47,"No estableció una cifra para los recortes, diciendo que se realizarán basándose en la producción económica de China.",No mencionó una cifra para los recortes y manifestó que se harán en base a la producción económica de China.,43.84790478296514,"Él no estableció una cifra para los recortes, diciendo que se realizarán en función de la producción económica de China.",68.68616146336804
48,"Hu animó a los países en desarrollo a ""evitar el viejo camino de la contaminación primero y limpiar más tarde"".",Hu incentivó a los estados en vías de desarrollo a «no volver al tradicional camino de contaminar primero y hacer limpieza después».,7.132482595301581,"Hu alentó a los países en desarrollo ""a evitar el viejo camino de contaminar primero y limpiar después.""",39.24259174695315
49,"Añadió que ""no se les debe, sin embargo, pedir que asuman obligaciones que van más allá de su etapa de desarrollo, responsabilidad y capacidades"".","Agregó: «Aun así, no es correcto exigirles que asuman obligaciones que sobrepasan su fase de desarrollo, su nivel de responsabilidad y sus capacidades».",13.990713819229088,"Él agregó que ""sin embargo, no se les debería pedir que asuman obligaciones que vayan más allá de su etapa de desarrollo, responsabilidad y capacidades"".",63.1848859362397
50,El Grupo de Estudio de Irak presentó su informe a las 12.00 GMT hoy.,El Grupo de Estudio de Irak elevó hoy su informe a las 12:00 GMT.,45.980029022599005,El Grupo de Estudio sobre Irak presentó su informe hoy a las 12:00 GMT.,33.79021387400811
51,"Advierte que nadie puede garantizar que cualquier acción en Irak en este momento detenga la guerra sectaria, la creciente violencia o el deslizamiento hacia el caos.","Advierte que nadie puede dar garantías de que alguna acción iraquí en este punto detendrá la lucha sectaria, la creciente violencia o una inclinación hacia el caos.",35.61470934158943,"Advierte que nadie puede garantizar que cualquier curso de acción en Irak en este momento detendrá la guerra sectaria, la creciente violencia o un deslizamiento hacia el caos.",68.52031012627155
52,El informe se inicia con un llamamiento a un debate abierto y a la formación de un consenso en los Estados Unidos sobre la política hacia el Medio Oriente.,El informe comienza con un llamado a debate abierto y a formar un consenso en los Estados Unidos acerca de las políticas sobre el Oriente Medio.,29.58675749494725,El informe comienza con un llamado a un debate abierto y a la formación de un consenso en los Estados Unidos sobre la política hacia el Medio Oriente.,80.20396005825883
53,El informe es muy crítico con casi todos los aspectos de la actual política del Ejecutivo hacia Irak y insta a un cambio inmediato de dirección.,"El informe es sumamente crítico con prácticamente cada aspecto de la política vigente del poder ejecutivo en Irak, y apela a un cambio inmediato de dirección.",30.666475493383864,El informe es muy crítico con casi todos los aspectos de la política actual del Ejecutivo hacia Irak y exige un cambio de dirección inmediato.,61.632410149876485
54,El primer de sus 78 recomendaciones es que antes de finales de este año se adopte una nueva iniciativa diplomática para asegurar las fronteras iraquíes contra las intervenciones hostiles y restablecer las relaciones diplomáticas con sus vecinos.,"Contiene 78 recomendaciones, de las cuales la número uno es la adopción de una nueva iniciativa antes del final del año con el propósito de proteger las fronteras de Irak de operaciones hostiles y para restaurar los vínculos diplomáticos con sus vecinos.",11.09036538517182,La primera de sus 78 recomendaciones es que se debe tomar una nueva iniciativa diplomática antes de que termine este año para asegurar las fronteras de Irak contra intervenciones hostiles y restablecer las relaciones diplomáticas con sus vecinos.,53.616659615008786
55,"La actual senadora y primera dama argentina Cristina Fernández de Kirchner anunció su candidatura presidencial ayer por la noche en La Plata, una ciudad a 50 kilómetros de Buenos Aires.","Cristina Fernández de Kirchner, quien a la fecha ocupa el cargo de senadora y es la primera dama de la República Argentina, anunció anoche en La Plata, ciudad ubicada a 50 kilómetros (31 millas) de Buenos Aires, que se postulará para la presidencia.",14.024840018852927,"La actual senadora y primera dama argentina, Cristina Fernández de Kirchner, anunció su candidatura presidencial ayer por la tarde en La Plata, una ciudad a 50 kilómetros (31 millas) de Buenos Aires.",62.04840659020692
56,"La señora Kirchner anunció su intención de postularse a la presidencia en el Teatro Argentino, el mismo lugar donde comenzó su campaña para el Senado en 2005 como miembro de la delegación de la provincia de Buenos Aires.","El Teatro Argentino fue el lugar donde la señora Kirchner anunció su intención de candidatearse como presidenta; este es el mismo sitio donde inició su campaña para el senado en el año 2005, en representación de la provincia de Buenos Aires.",34.71460116646194,"La Sra. Kirchner anunció su intención de postularse para presidenta en el Teatro Argentino, el mismo lugar que utilizó para iniciar su campaña de 2005 para el Senado como miembro de la delegación de la provincia de Buenos Aires.",58.14959203189182
57,"El debate fue provocado por la controversia sobre el gasto en socorro y reconstrucción tras el huracán Katrina; que algunos conservadores fiscales han etiquetado con humor como ""El acuerdo de Nueva Orleans de Bush"".","La cuestión que dio origen al debate fue la controversia en torno al presupuesto destinado al socorro y reconstrucción posteriores al huracán Katrina, medida que algunos conservadores fiscales etiquetaron en torno de broma como el «Acuerdo de Nueva Orleans de Bush».",16.659808988878797,"El debate fue provocado por la controversia sobre el gasto en ayuda y reconstrucción a raíz del huracán Katrina; que algunos conservadores fiscales han etiquetado humorísticamente como ""El acuerdo de Nueva Orleans de Bush"".",73.82945973307393
58,La crítica liberal del esfuerzo de reconstrucción se ha centrado en la adjudicación de contratos de reconstrucción a los percibidos insiders de Washington.,"Las críticas de los liberales en relación a los trabajos de restauración tienen su foco en el hecho de que se han adjudicado contratos de reconstrucción a personas que, al parecer, son funcionarios de Washington.",9.519841697356593,La crítica liberal al esfuerzo de reconstrucción se ha centrado en la adjudicación de contratos de reconstrucción a aquellos considerados como insiders de Washington.,68.93665549290876
59,Más de cuatro millones de personas fueron a Roma para asistir al funeral.,Más de cuatro millones de individuos se concentraron en Roma para presenciar el funeral.,31.72881761934105,Más de cuatro millones de personas fueron a Roma para asistir al funeral.,100.00000000000004
60,El número de personas presentes era tan grande que no era posible que todos pudieran acceder al funeral en la Plaza de San Pedro.,"Fue tanta la cantidad de gente que se concentró, que no todos pudieron acceder al funeral en la Plaza de San Pedro.",40.78442837439494,El número de personas presentes era tan grande que no fue posible que todos tuvieran acceso al funeral en la Plaza de San Pedro.,73.15339097995039
61,En varios lugares de Roma se instalaron varias pantallas de televisión grandes para que la gente pudiera ver la ceremonia.,"Se instalaron de grandes pantallas de televisión en diferentes puntos de Roma, para que todos pudieran ver la ceremonia.",20.8795826063924,Se instalaron varias pantallas de televisión grandes en diferentes lugares de Roma para que la gente pudiera ver la ceremonia.,67.12403123245673
62,"En muchas otras ciudades de Italia y en el resto del mundo, particularmente en Polonia, se hicieron instalaciones similares, que fueron vistas por un gran número de personas.","En muchas otras ciudades italianas, así como en todo el mundo, en particular en Polonia, se llevaron a cabo montajes parecidos que vieron muchísimas personas.",18.559542135951205,"En muchas otras ciudades de Italia y en el resto del mundo, particularmente en Polonia, se hicieron configuraciones similares, las cuales fueron vistas por un gran número de personas.",81.32054893931904
63,"Los historiadores han criticado las políticas pasadas del FBI por centrar los recursos en casos que son fáciles de resolver, especialmente casos de coches robados, con la intención de aumentar la tasa de éxito de la agencia.","Los historiadores critican las políticas pasadas del FBI por concentrar sus recursos en casos de fácil resolución, en especial los de automóviles robados, con la intención de mejorar su tasa de éxito.",32.34262986694917,"Los historiadores han criticado las políticas pasadas del FBI por concentrar los recursos en casos que son fáciles de resolver, especialmente en casos de autos robados, con la intención de aumentar la tasa de éxito de la agencia.",81.05914925031043
