Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
do,3365.54,3361.42,3291.22,3067.96,3134.07,3144.97
no,19261.45,19183.04,18996.91,19018.77,18996.28,18857.06
information,1988.73,1970.95,1961.57,1897.98,1969.98,1973.56
time,34531.55,35072.16,35216.03,35242.58,34986.42,34836.55
they,37674.57,38082.58,38704.72,39493.53,39629.95,39369.37
site,5896.65,6182.85,6213.82,6252.92,6357.68,6391.79
he,159765.77,158054.2,157715.17,157636.11,158238.37,158012.26
up,19664.76,19777.02,19826.3,19824.76,19674.26,19710.15
may,25992.53,25946.38,25868.97,25622.69,25277.21,25223.39
what,6953.59,6844.34,6898.39,6811.92,6792.61,6659.18
which,83651.73,84210.98,84518.48,83692.99,83890.64,84264.72
their,49676.47,51312.27,52488.34,52987.36,53547.76,53871.87
news,2044.36,2024.95,2066.88,2092.97,2123.49,2113.62
out,13768.12,13823.67,14191.73,14312.83,14224.82,14222.38
use,12599.91,12473.7,12572.45,12492.85,12523.47,12516.2
any,8761.53,8626.29,8570.33,8332.9,8199.74,8047.04
there,16104.52,16064.61,16126.97,16119.81,16309.94,16488.79
see,4102.62,3928.41,3633.5,3444.96,3402.7,3310.49
only,28064.7,27660.84,27580.41,27494.67,27336.73,26993.23
so,7495.97,7438.32,7477.65,7383.91,7381.05,7384.94
his,170488.21,169987.91,170195.47,170414.95,171286.32,171139.63
when,36381.2,36044.13,36111.24,36048.57,36214.46,36007.95
contact,1056.95,1079.97,1119.01,1065.99,1074.54,980.41
here,848.34,836.98,947.87,909.99,933.82,942.22
business,3393.35,3266.92,3264.89,3249.96,3172.44,3170.43
who,44002.34,43549.95,43444.08,43627.48,43557.13,43316.5
web,278.14,269.99,263.3,273.0,332.59,280.12
also,49912.9,49827.3,49355.11,48697.42,48418.13,48396.83
now,10082.71,10043.76,9952.64,9762.88,9594.08,9625.89
help,2850.97,2902.43,2962.1,2989.96,3018.94,2953.98
get,987.41,890.98,855.72,935.99,997.78,993.15
pm,125.16,121.5,105.32,91.0,102.34,101.86
view,2336.41,2308.44,2369.68,2417.97,2443.29,2431.94
online,1251.65,1295.97,1276.99,1338.98,1394.34,1387.86
c,7579.42,7424.82,7122.2,6746.92,6447.22,6493.65
e,4130.43,4090.4,3988.96,3990.95,3927.18,3845.26
first,81927.24,81835.03,81345.74,81717.02,81140.34,81094.29
am,375.49,404.99,421.28,467.99,486.1,483.84
been,54001.61,54066.2,54239.27,54027.35,54123.41,54483.04
would,14894.6,14836.14,14389.21,14468.83,14275.99,14311.51
how,2558.92,2510.94,2540.82,2534.97,2558.42,2622.93
were,95403.31,97035.67,97867.66,98395.82,98742.28,99442.05
me,1362.9,1349.97,1408.64,1429.98,1624.6,1591.58
s,218189.86,219302.23,221077.7,222427.33,223746.76,224884.18
services,2447.66,2375.94,2448.67,2482.97,2443.29,2419.2
some,24532.28,24677.41,25052.75,25076.7,25315.58,25172.46
these,17564.78,17725.07,17588.27,17432.79,17781.03,17634.73
click,125.16,121.5,105.32,117.0,115.13,114.59
its,94443.71,95145.71,94708.09,94443.87,94201.08,94527.24
like,9373.44,9368.77,9175.92,9255.89,9491.74,9549.49
service,13879.37,13877.67,13678.3,13727.84,13687.56,13700.34
x,3588.05,3563.91,3554.52,3548.96,3492.25,3526.95
than,27341.53,26823.86,26803.68,26428.68,25942.39,26203.81
find,1794.03,1741.46,1724.6,1689.98,1675.77,1655.25
price,1307.28,1484.96,1606.11,1650.98,1599.01,1642.51
date,3351.63,3226.42,3080.58,3041.96,2891.02,2941.24
back,8135.7,8531.79,8609.83,8501.9,8711.43,8747.33
top,7342.99,7613.82,7780.44,7851.91,7905.52,7881.51
people,13295.27,13162.18,12954.23,12830.85,12932.82,12949.11
had,58438.0,58831.59,59781.68,59890.28,60020.57,59690.69
list,3657.59,3631.41,3528.19,3483.96,3505.04,3667.01
name,14658.18,14174.66,13981.09,13831.83,13534.05,13509.35
just,4923.14,4711.39,4739.35,4497.95,4426.07,4354.57
over,34336.85,34410.67,34412.98,34410.59,34218.89,34212.65
state,22404.48,22247.47,22235.47,22138.73,22322.23,22116.62
year,26173.33,26459.36,26474.56,26675.68,26940.18,27260.62
day,12989.31,13054.19,13020.06,12947.84,12996.78,12923.65
into,37229.54,37947.59,38191.29,38245.54,38363.53,38338.03
email,13.91,13.5,13.16,13.0,12.79,12.73
two,50260.58,50488.79,50987.55,50868.39,50874.21,50739.64
health,3393.35,3496.42,3515.02,3561.96,3581.79,3552.41
n,1349.0,1403.97,1342.82,1403.98,1394.34,1311.46
world,42597.72,42105.49,41811.63,41820.5,41599.93,41292.0
re,5646.32,5534.87,5581.91,5511.93,5743.66,5742.43
next,6202.61,6371.85,6411.29,6551.92,6651.9,6620.98
used,20193.24,19885.02,19773.64,19616.76,19546.34,19506.43
go,1529.79,1444.47,1408.64,1364.98,1458.3,1502.45
b,5771.48,5912.86,5766.21,5680.93,5718.07,5818.82
work,18593.91,18494.56,18509.81,18641.78,18484.6,18500.55
last,12057.53,12257.71,12138.01,12245.85,12331.59,12363.41
most,45657.3,45480.41,44984.37,45044.46,44887.51,44615.23
products,973.5,958.48,908.38,961.99,984.99,980.41
music,18649.54,18899.55,19023.24,19122.77,19098.62,19251.78
buy,333.77,350.99,342.29,390.0,409.35,420.18
data,1209.93,1174.47,1198.0,1117.99,1100.12,1107.74
make,5173.47,5278.37,5292.28,5303.94,5193.6,5169.46
them,13323.09,13553.67,13941.6,13948.83,14135.28,14018.65
should,2044.36,1984.45,1948.4,1923.98,1880.44,1846.24
product,778.8,836.98,868.88,805.99,818.69,802.16
system,14380.03,13999.16,13981.09,14195.83,14327.16,14209.64
post,4547.65,4549.39,4778.85,4796.94,4797.04,4736.55
her,58243.3,57589.62,57714.8,58915.29,59342.59,59206.85
city,20540.92,21464.48,21919.51,21579.74,21746.58,21530.92
t,4046.99,3887.91,3712.49,3756.95,3658.54,3628.81
add,458.94,323.99,302.79,299.0,268.63,305.58
policy,1947.01,1903.45,2053.72,2131.97,2136.28,2151.82
number,15882.01,15430.13,15495.05,15170.82,14659.76,14426.1
such,22446.2,22544.46,23091.19,23321.72,23128.13,23224.37
please,83.44,94.5,78.99,65.0,51.17,63.66
available,2823.16,2753.93,2725.13,2638.97,2609.59,2597.46
copyright,333.77,310.49,289.63,286.0,255.84,229.19
support,7829.75,7951.31,8056.9,8176.9,8110.2,8008.84
message,723.17,728.98,816.22,701.99,677.98,662.1
after,76489.53,76840.15,77936.04,78077.06,78799.38,78420.43
best,18204.51,17630.58,17206.49,16743.8,16949.54,16972.63
software,709.27,688.48,658.24,675.99,665.19,674.83
then,16174.06,16348.11,16890.53,17055.8,17154.22,17163.62
jan,417.22,391.49,368.62,351.0,358.18,343.78
good,3226.47,3172.42,3041.09,3002.96,2929.39,2839.38
video,10569.46,10475.75,10242.27,10425.87,10080.18,9944.2
well,20040.26,20141.52,20273.9,20188.76,20390.62,20244.92
d,6661.54,6749.84,6490.28,6603.92,6536.77,6595.52
where,19414.43,19763.52,19720.98,19876.76,20109.19,20193.99
info,0.0,27.0,13.16,0.0,0.0,0.0
rights,4589.37,4441.39,4410.23,4575.95,4707.5,4711.08
public,11278.73,11164.23,11137.48,11257.86,11154.72,11179.27
books,4686.72,4711.39,4541.88,4536.95,4541.2,4520.09
high,14060.17,14296.16,14204.9,14091.83,13930.61,13942.26
school,7968.82,7937.81,7938.42,8137.9,8238.12,8212.56
through,21375.35,21383.49,21682.54,21709.74,21401.2,21339.93
m,7148.29,7100.83,7030.04,6850.92,6639.1,6557.32
each,9846.29,10111.26,10031.63,10100.88,10156.93,10020.6
links,486.75,499.49,487.1,493.99,498.89,471.11
she,46338.75,45817.9,45405.64,46578.44,46767.95,46690.65
review,1446.35,1417.47,1395.48,1364.98,1330.38,1324.2
years,37285.17,37340.1,37322.41,37543.55,37352.96,37344.88
order,6744.99,6614.84,6477.12,6590.92,6460.01,6531.85
very,5785.39,5575.37,5437.09,5420.93,5436.65,5373.18
privacy,55.63,40.5,39.49,39.0,38.38,50.93
book,8914.51,8815.29,8780.97,8774.89,8813.76,8836.46
items,778.8,796.48,776.73,779.99,780.32,814.89
company,8942.32,8923.29,9175.92,9242.89,9120.77,9218.44
r,3671.5,3671.91,3607.17,3470.96,3530.62,3488.75
read,1056.95,998.98,974.2,974.99,984.99,1005.88
group,12293.95,12082.21,12453.97,12492.85,12549.06,12541.67
sex,1390.72,1444.47,1448.14,1494.98,1509.47,1553.38
need,1084.76,1079.97,1119.01,1169.99,1100.12,1082.28
many,27675.3,27215.35,27172.3,27039.68,27029.72,26942.3
user,55.63,54.0,39.49,52.0,51.17,50.93
said,2892.69,2807.93,2790.95,2807.97,2711.93,2686.59
de,8552.92,8369.8,8320.2,8423.9,8276.49,8429.02
does,1905.28,1876.45,1803.59,1728.98,1637.39,1667.98
set,9095.3,9152.78,9136.42,9385.89,9594.08,9422.17
under,20679.99,20506.01,20603.02,20760.75,20787.18,20856.09
general,12154.88,12487.2,12638.28,12830.85,12907.24,12974.58
research,4269.51,4373.89,4212.76,4302.95,4528.41,4532.83
university,9178.74,9139.28,8886.29,9073.89,9248.69,9205.71
january,11320.45,11123.73,11150.65,10997.87,10886.08,10975.55
mail,570.19,593.99,592.42,584.99,562.85,585.7
full,4394.67,4387.39,4278.58,4354.95,4298.15,4214.51
map,514.57,499.49,500.27,467.99,460.52,445.64
reviews,5270.82,5318.87,5239.62,5238.94,5308.72,5424.11
program,4046.99,4198.4,4146.93,4029.95,4042.31,4112.65
life,15464.79,15538.13,15323.91,15261.82,15209.82,15062.73
know,625.82,620.99,631.91,610.99,601.23,572.97
games,12502.56,12446.7,12309.16,12856.85,12830.48,12898.18
way,5326.45,5237.87,5213.29,5264.94,5244.76,5207.66
days,8107.89,8207.8,8175.39,8072.9,8007.86,8047.04
management,1668.86,1700.96,1750.93,1819.98,1816.48,1757.11
p,11709.85,11528.72,11032.16,10555.87,10041.8,9804.15
part,24824.33,25014.9,24960.6,25076.7,24919.03,25006.94
could,8191.33,8045.81,8228.05,8241.9,8250.91,8225.3
great,10778.07,10475.75,10281.77,10243.88,10029.01,10007.87
united,38787.15,38244.58,37980.66,37673.55,37468.08,37344.88
hotel,1015.22,1120.47,1119.01,1000.99,1010.58,1031.35
real,2433.76,2402.94,2303.85,2248.97,2238.62,2240.95
f,3504.61,3428.92,3515.02,3405.96,3223.61,3234.09
item,208.61,215.99,184.31,195.0,179.09,165.52
international,10333.04,10529.75,10663.55,10568.87,10515.11,10440.78
center,4172.16,4130.9,4146.93,4263.95,4221.4,4138.11
ebay,41.72,40.5,39.49,39.0,38.38,38.2
must,2225.15,2159.95,2093.21,1975.98,1906.02,1922.63
store,695.36,674.98,697.74,636.99,639.61,623.9
travel,1863.56,1808.96,1790.42,1767.98,1778.1,1795.3
comments,292.05,296.99,302.79,286.0,319.8,331.05
made,22321.04,22341.96,22103.82,22333.73,22386.19,22485.87
development,8219.15,8356.3,8320.2,8293.9,8430.0,8479.95
report,1696.68,1606.46,1566.62,1494.98,1509.47,1502.45
off,8413.85,8747.79,8675.65,8592.9,8570.71,8556.35
member,9915.82,9989.76,10005.3,10230.88,10182.52,10262.52
details,1154.3,1133.97,1158.51,1143.99,1112.91,1145.94
line,9526.42,9652.27,9465.54,9281.89,9107.98,9231.18
terms,2920.51,2888.93,2922.6,2885.97,2916.6,2903.05
before,27591.86,27863.33,28409.79,28495.66,28667.11,28533.88
hotels,97.35,108.0,105.32,117.0,115.13,114.59
did,10013.17,9868.26,10057.96,9983.88,9990.64,9867.81
send,375.49,377.99,381.78,390.0,370.97,369.25
right,3949.64,3833.91,3909.97,3704.96,3696.92,3641.54
type,4283.41,4211.9,4067.95,3912.95,3901.59,3985.32
because,10430.39,10354.25,10242.27,10035.88,10029.01,9906.01
local,7106.57,7154.83,7253.84,7305.91,7368.25,7155.75
those,7857.56,8018.81,7912.09,7903.91,7803.19,7830.58
using,5409.9,5467.37,5463.42,5472.93,5500.61,5500.51
results,1140.39,1160.97,1119.01,1169.99,1176.87,1145.94
office,5868.83,5764.36,5832.04,5940.93,6153.0,6239.0
education,3268.19,3280.42,3278.05,3444.96,3415.49,3425.08
national,21347.53,21086.49,21458.74,21267.74,21350.03,21429.06
car,1557.6,1538.96,1513.96,1507.98,1509.47,1642.51
design,8831.06,8774.79,8794.13,8670.9,8737.01,8849.2
take,4450.3,4495.39,4476.06,4380.95,4310.94,4239.97
posted,1585.42,1511.96,1474.47,1507.98,1522.26,1515.19
internet,403.31,337.49,342.29,390.0,396.56,381.98
address,750.99,769.48,763.56,727.99,729.15,725.76
community,3184.75,3091.43,3133.24,3171.96,3159.65,3170.43
within,11640.32,11542.22,11440.27,11348.86,11359.39,11319.33
states,33071.29,32574.72,32253.94,31901.62,31634.88,31551.52
area,12905.87,12811.19,12862.08,12778.85,12817.69,12745.39
want,361.59,364.49,368.62,351.0,358.18,343.78
phone,236.42,242.99,276.46,221.0,179.09,165.52
dvd,1015.22,904.48,829.39,805.99,754.73,738.49
shipping,1154.3,1174.47,1184.84,1156.99,1151.29,1120.47
reserved,292.05,256.49,223.8,221.0,204.67,203.72
subject,3532.43,3523.42,3580.85,3587.96,3581.79,3565.14
between,32681.89,33317.2,33109.65,33097.6,33489.74,33843.4
forum,194.7,202.5,210.64,208.0,217.47,229.19
family,16702.53,16672.1,16429.76,16288.8,16437.86,16565.19
l,3087.4,3131.92,2962.1,2924.96,2929.39,2877.58
long,15909.82,16132.11,15942.66,16119.81,16041.3,16017.68
based,12321.77,12325.2,12085.35,12271.85,12293.22,12185.15
w,1696.68,1727.96,1724.6,1780.98,1803.69,1782.57
code,709.27,728.98,737.23,740.99,690.77,687.56
show,7857.56,7870.31,7819.93,7773.91,7688.06,7614.13
o,3296.0,3334.42,3304.38,3262.96,3198.03,3234.09
even,5618.5,5332.37,5252.78,5108.94,5014.51,5105.8
black,10346.95,10367.75,10505.57,10568.87,10706.99,10682.7
check,111.26,67.5,78.99,78.0,76.75,89.13
special,4422.49,4360.4,4239.09,4107.95,4003.93,3947.12
prices,528.47,539.99,526.59,519.99,511.68,509.31
website,625.82,539.99,539.76,506.99,498.89,483.84
index,333.77,337.49,342.29,325.0,281.43,267.39
being,17815.11,17522.58,17772.58,17770.79,18024.08,18067.64
women,6758.89,7019.83,7135.36,7383.91,7445.01,7334.01
much,11529.06,11569.22,11453.44,11283.86,11193.09,11064.68
sign,764.9,769.48,789.89,766.99,780.32,789.42
file,152.98,148.5,157.98,169.0,166.3,178.26
link,1084.76,1066.47,1053.19,1026.99,1036.16,1031.35
open,5187.38,5264.87,5147.46,5095.94,5040.09,5003.93
today,4881.42,4751.89,4568.21,4419.95,4349.32,4227.24
technology,1710.58,1700.96,1671.94,1702.98,1726.93,1757.11
south,23948.18,23759.43,23407.14,23386.72,23268.84,23173.43
case,3337.72,3361.42,3383.37,3353.96,3428.28,3425.08
project,6146.98,6155.85,6029.51,6044.93,6178.59,6251.73
same,9137.02,9098.78,9004.77,8969.89,8980.06,8938.32
pages,417.22,404.99,368.62,377.0,396.56,381.98
uk,4005.27,4144.4,4344.41,4458.95,4451.65,4354.57
version,5646.32,5656.36,5634.57,5563.93,5807.62,5844.29
section,3129.12,3118.43,3212.23,3145.96,3134.07,3094.04
own,8427.76,8396.8,8307.03,8072.9,8084.61,7996.11
found,15089.3,15119.64,15231.76,15170.82,15133.06,14948.14
sports,1988.73,2159.95,2185.37,2222.97,2174.66,2202.75
house,11848.92,11852.72,12006.36,12219.85,12395.55,12210.62
related,5882.74,5723.86,5700.39,5732.93,5718.07,5742.43
security,1335.09,1322.97,1303.32,1325.98,1330.38,1298.73
both,22571.37,23273.44,23209.67,22931.72,23281.64,23428.09
g,2447.66,2483.94,2277.52,2365.97,2366.54,2342.81
county,7954.91,7735.31,7819.93,7669.91,7611.3,7614.13
american,34475.92,33843.69,33478.27,33643.6,33323.44,33244.97
photo,152.98,135.0,144.81,143.0,153.51,140.06
game,34003.07,33911.18,33794.23,33565.6,33336.23,32952.11
members,8775.44,8801.79,8741.48,8449.9,8327.66,8543.61
power,8831.06,8842.29,8820.46,8774.89,8724.22,8772.8
while,26159.42,26796.86,27303.94,27637.67,27669.33,27680.79
care,1154.3,1147.47,1132.18,1143.99,1164.08,1145.94
network,3546.33,3590.91,3646.67,3717.96,3632.96,3501.48
down,6884.06,6965.83,6872.06,6746.92,6741.44,6684.64
computer,2016.54,1957.45,1895.74,1962.98,1957.19,1948.1
systems,2364.22,2335.44,2435.5,2352.97,2302.58,2266.41
three,30484.55,30414.77,30437.18,30289.64,30445.22,30189.13
total,4658.91,4589.89,4555.05,4510.95,4426.07,4545.56
place,10458.2,10813.24,11190.14,11283.86,11129.13,11281.13
end,14310.5,14485.15,14323.38,14585.82,14263.2,14196.91
following,21236.28,21612.98,21840.52,22242.73,22590.86,22778.72
download,319.87,364.49,381.78,377.0,358.18,343.78
h,4088.71,4076.9,3936.3,4016.95,2954.98,3043.1
him,22223.69,22071.97,22090.66,22190.73,22322.23,22231.22
without,5535.06,5750.86,5818.87,5758.93,5718.07,5716.96
per,2684.09,2537.94,2501.33,2469.97,2532.84,2533.8
access,1529.79,1484.96,1434.97,1455.98,1560.64,1578.85
think,292.05,283.49,315.96,364.0,370.97,356.51
north,22474.01,22503.96,22064.33,22086.73,21938.47,21887.44
resources,1223.83,1241.97,1198.0,1182.99,1189.67,1222.34
current,2823.16,2753.93,2646.14,2495.97,2507.25,2470.14
posts,723.17,715.48,750.4,740.99,729.15,713.03
big,2503.29,2632.44,2632.97,2612.97,2596.8,2495.6
media,4575.46,4684.39,4607.71,4614.94,4630.74,4507.36
law,6355.58,6263.85,6266.48,6382.92,6434.43,6391.79
control,7231.74,7478.82,7543.47,7578.91,7611.3,7588.66
water,7273.46,7168.33,7214.35,7123.91,7253.13,7232.15
history,13615.14,13283.68,13178.04,13051.84,12996.78,12872.72
pictures,1307.28,1282.47,1316.49,1312.98,1240.83,1286.0
size,4533.74,4414.39,4528.72,4315.95,4259.77,4239.97
art,6995.32,6979.33,6898.39,6759.92,6767.03,6850.17
personal,3212.56,3334.42,3357.04,3275.96,3313.16,3259.56
since,18997.22,18778.05,18773.11,18719.78,18638.1,18755.2
including,28301.13,28565.31,28923.22,29353.65,29562.56,29730.75
guide,903.97,823.48,842.55,727.99,665.19,649.37
shop,389.4,431.99,434.44,403.0,409.35,432.91
directory,83.44,67.5,65.82,65.0,76.75,76.4
board,2962.23,2996.93,2896.27,2911.97,3044.52,3030.37
location,2684.09,2632.44,2738.29,2638.97,2596.8,2661.13
change,2864.88,2780.93,2896.27,2898.97,3018.94,3017.64
white,11835.02,11744.72,11677.24,11816.86,11768.74,11828.64
text,1794.03,1808.96,1764.09,1650.98,1637.39,1629.78
small,12725.08,12851.69,12427.64,12570.85,12613.02,12465.27
rating,890.06,890.98,895.21,857.99,818.69,776.69
rate,1432.44,1376.97,1316.49,1273.98,1202.46,1184.14
government,15089.3,15308.63,15323.91,15391.82,15465.66,15546.57
children,6272.14,6034.35,6042.68,6161.93,6280.92,6264.47
during,60287.66,60343.55,60123.97,60241.28,60660.18,60658.37
usa,389.4,364.49,368.62,390.0,422.14,432.91
return,5256.92,5251.37,5042.15,4991.94,5065.67,5042.13
students,1432.44,1471.46,1395.48,1390.98,1445.51,1438.79
v,3379.45,3374.92,3422.87,3548.96,3543.41,3514.21
shopping,236.42,310.49,302.79,286.0,294.22,280.12
account,1585.42,1606.46,1619.28,1585.98,1586.22,1553.38
times,10986.68,10921.24,10887.35,10945.87,10898.88,10695.43
sites,1585.42,1646.96,1737.76,1624.98,1688.56,1718.91
level,4492.02,4643.89,4818.34,4796.94,4976.13,5003.93
digital,1098.67,1093.47,1119.01,974.99,882.66,865.82
profile,890.06,890.98,895.21,870.99,857.07,865.82
previous,4937.05,5021.88,5107.97,5212.94,5091.26,5105.8
form,8121.8,8059.31,7977.91,7877.91,7995.07,8008.84
events,4589.37,4454.89,4423.4,4354.95,4310.94,4252.71
love,4060.9,4252.4,4252.25,4068.95,4106.27,4176.31
old,7635.05,7586.82,7438.15,7188.91,7214.75,7181.22
john,13336.99,13297.18,13586.15,13662.84,13674.76,13560.28
main,9442.98,9706.27,9886.82,9814.88,9901.09,9829.61
call,1335.09,1255.47,1316.49,1338.98,1317.59,1349.66
hours,3309.91,3253.42,3146.4,3106.96,3134.07,3195.9
image,1835.75,1916.95,1908.91,1962.98,1944.4,1935.36
department,3059.58,3064.43,2962.1,2963.96,3006.15,3030.37
title,7551.6,7478.82,7306.5,7188.91,7393.84,7346.74
description,653.64,607.49,631.91,636.99,639.61,662.1
non,4714.54,4805.88,4831.51,5069.94,5078.47,5105.8
k,1627.14,1714.46,1698.27,1559.98,1560.64,1502.45
y,764.9,742.48,789.89,766.99,716.36,700.3
insurance,319.87,310.49,368.62,338.0,358.18,356.51
another,6480.75,6506.84,6635.1,6707.92,6907.74,7002.96
why,528.47,431.99,460.77,467.99,447.72,407.45
shall,111.26,108.0,105.32,104.0,89.54,89.13
property,1543.7,1619.96,1750.93,1715.98,1816.48,1808.04
class,9290.0,9125.78,9031.1,9099.89,9018.44,9103.85
cd,500.66,499.49,500.27,493.99,498.89,496.57
still,6578.1,6493.34,6226.98,6304.92,6370.47,6455.46
money,2489.39,2483.94,2461.83,2430.97,2481.67,2546.53
quality,2030.45,2038.45,2053.72,2014.98,2033.95,2011.76
every,2753.62,2767.43,2777.79,2859.97,2839.85,2877.58
listing,347.68,310.49,342.29,351.0,358.18,356.51
content,1641.05,1700.96,1698.27,1650.98,1688.56,1718.91
country,8886.69,8801.79,9070.6,9177.89,9159.15,8887.39
private,3421.17,3388.42,3343.88,3301.96,3389.91,3476.02
little,7370.81,7316.82,7306.5,7357.91,7253.13,7219.42
visit,1168.2,1241.97,1250.66,1182.99,1164.08,1184.14
save,945.69,944.98,947.87,922.99,921.03,929.48
tools,417.22,391.49,381.78,377.0,409.35,407.45
low,5924.46,5993.86,6082.17,6018.93,6025.08,5984.35
reply,111.26,121.5,131.65,130.0,127.92,127.33
customer,27.81,54.0,52.66,52.0,38.38,38.2
december,11737.67,11488.22,11282.3,11439.86,11423.35,11395.73
compare,111.26,108.0,105.32,104.0,102.34,101.86
movies,445.03,418.49,408.11,403.0,409.35,432.91
include,7329.09,7627.32,7543.47,7708.91,7649.68,7817.85
college,6174.79,6547.34,6411.29,6356.92,6421.64,6493.65
value,1752.31,1781.96,1750.93,1702.98,1662.97,1680.71
article,1223.83,1147.47,1066.35,1000.99,984.99,942.22
york,12210.51,12406.2,12348.65,12206.85,12267.63,12210.62
man,6884.06,6736.34,7030.04,6876.92,6792.61,6773.77
card,319.87,350.99,381.78,416.0,447.72,445.64
jobs,542.38,580.49,592.42,623.99,665.19,662.1
provide,2141.71,2119.45,2172.2,2170.97,2136.28,2202.75
j,2837.07,3091.43,2922.6,2794.97,2814.26,2661.13
food,3727.13,3793.41,3686.16,3730.96,3696.92,3730.67
source,2447.66,2456.94,2382.84,2352.97,2404.92,2381.01
author,2948.32,2929.43,2962.1,2768.97,2839.85,2801.18
different,6063.53,6088.35,6095.34,5992.93,6089.04,5895.22
press,3435.08,3482.92,3396.54,3158.96,3185.23,3081.3
u,14811.15,14134.16,14086.41,14026.83,13585.22,13764.0
learn,305.96,296.99,289.63,286.0,281.43,280.12
sale,1335.09,1282.47,1382.31,1390.98,1381.55,1349.66
around,13476.06,13675.17,13546.65,13480.84,13598.01,13725.8
print,1070.85,1066.47,1053.19,1000.99,972.2,1018.61
course,2364.22,2294.94,2290.69,2274.97,2225.83,2190.02
job,820.52,823.48,855.72,844.99,869.86,865.82
canada,6133.07,6209.85,6384.96,6499.92,6447.22,6315.4
process,3268.19,3226.42,3159.57,3184.96,3236.4,3183.16
teen,347.68,391.49,381.78,377.0,358.18,394.71
room,1112.57,1174.47,1184.84,1247.99,1176.87,1247.8
stock,695.36,701.98,737.23,701.99,729.15,713.03
training,6063.53,6047.85,6069.01,6174.93,6204.17,6162.61
too,2628.46,2578.44,2567.15,2625.97,2596.8,2610.19
credit,723.17,782.98,776.73,805.99,831.49,789.42
point,5618.5,5629.36,5621.4,5576.93,5730.86,5806.09
join,1168.2,1228.47,1263.83,1312.98,1343.17,1324.2
science,7857.56,7640.82,7648.79,7604.91,7496.18,7423.14
men,7050.94,7397.82,7451.32,7578.91,7636.89,7639.59
categories,250.33,256.49,250.13,273.0,243.05,254.65
advanced,1474.16,1484.96,1540.29,1520.98,1599.01,1553.38
west,12711.17,12851.69,13006.89,13012.84,12843.28,12770.85
sales,2990.05,2996.93,2869.94,2794.97,2673.55,2699.32
look,737.08,742.48,737.23,766.99,805.9,827.62
english,17634.31,17603.58,18325.5,18446.78,18395.05,18284.09
