id,translated_portu,origin_translation,origin_bleu,gpt_translation,gpt_bleu
23,"Duas músicas do filme, Audition (The Fools Who Dream) e City of Stars, receberam indicações para melhor música original. O estúdio Lionsgate recebeu 26 indicações - mais do que qualquer outro estúdio.","Duas músicas do filme, Audition (The Fools Who Dream) e City of Stars, receberam indicações de melhor canção original. O estúdio Lionsgate recebeu 26 indicações - mais do que qualquer outro estúdio.",88.11605932412907,"Duas músicas do filme, Audition (The Fools Who Dream) e City of Stars, receberam indicações para melhor canção original. O estúdio Lionsgate recebeu 26 indicações — mais do que qualquer outro estúdio.",85.84922885264845
24,"Na noite de domingo, o presidente dos Estados Unidos, Donald Trump, em um comunicado entregue por meio do secretário de imprensa, anunciou que as tropas americanas deixariam a Síria.","No domingo à noite, o presidente dos Estados Unidos, Donald Trump, em uma declaração transmitida pelo secretário de imprensa, anunciou que as tropas americanas iriam deixar a Síria.",57.18216680713501,"No final da tarde de domingo, o presidente dos Estados Unidos, Donald Trump, em uma declaração feita através do porta-voz, anunciou que as tropas dos EUA deixariam a Síria.",53.45767430721857
25,"O anúncio foi feito depois que Trump teve uma conversa por telefone com o presidente turco, Recep Tayyip Erdogan.",O anúncio foi feito após Trump ter uma conversa por telefone com o presidente turco Recep Tayyip Erdoğan.,49.24584878270649,O anúncio foi feito após Trump ter uma conversa telefônica com o presidente turco Recep Tayyip Erdoğan.,28.10335395782486
26,"A Turquia também assumiria a guarda dos combatentes capturados do ISIS que, segundo o comunicado, as nações europeias se recusaram a repatriar.","A Turquia também assumiria a guarda de membros do Estado Islâmico que, como afirma a declaração, as nações europeias se recusaram a repatriar.",51.44127363643938,"A Turquia também assumiria a guarda dos combatentes do ISIS capturados, o que, segundo a declaração, as nações europeias se recusaram a repatriar.",63.158545008629986
27,"Isso não apenas confirma que pelo menos alguns dinossauros tinham penas, uma teoria já difundida, mas fornece detalhes que os fósseis geralmente não podem, como cor e arranjo tridimensional.","Isso não só confirma que ao menos alguns dos dinossauros tinham penas, uma teoria que já é bem aceita, como também oferece detalhes que não são encontrados com tanta frequência em fósseis, como cores e o arranjo tridimensional.",19.606057428556817,"Isso não apenas confirma que pelo menos alguns dinossauros tinham penas, uma teoria já amplamente divulgada, mas também fornece detalhes que fósseis geralmente não conseguem, como cor e disposição tridimensional.",60.38545894058725
28,. Os cientistas dizem que a plumagem deste animal era castanha-marrom no topo com uma parte inferior pálida ou de cor carotenóide.,. Cientistas afirmam que a plumagem superior desse animal era castanha e a parte inferior era clara ou carotenoide.,9.849349468888725,"Os cientistas dizem que a plumagem deste animal era marrom-castanho por cima, com o lado inferior claro ou da cor dos carotenoides.",36.93044218427738
29,A descoberta também concede uma visão sobre a evolução das penas nas aves.,A descoberta também concede pistas sobre a evolução das penas nas aves.,69.97522298221911,A descoberta também oferece insights sobre a evolução das penas nos pássaros.,36.6192636299943
30,"Porque as penas dos dinossauros não têm um eixo bem desenvolvido, chamado rachis, mas têm outras características de penas - farpas e barbules - os pesquisadores inferiram que o rachis era provavelmente um desenvolvimento evolutivo posterior que essas outras características.","As penas dos dinossauros, conhecidas como raque, não têm uma haste bem desenvolvida, mas possuem outras características, como farpas e bárbulas. Em vista disso, os pesquisadores concluíram que a raque era possivelmente o resultado de um desenvolvimento evolutivo posterior a essas outras características.",15.766572018075339,"Porque as penas dos dinossauros não têm um eixo bem desenvolvido, chamado de raíça, mas possuem outras características das penas — ganchos e barbilhões — os pesquisadores inferiram que a raíça provavelmente foi um desenvolvimento evolutivo posterior em relação a essas outras características.",45.49550592306913
31,"A estrutura das penas sugere que elas não foram usadas em voo, mas sim para regulação de temperatura ou exibição. Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra mostra plumagem adulta e não a de um pintinho.","A estrutura das penas sugere que não foram utilizadas em voo, mas sim, para se exibir ou regular a temperatura. Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra tem a plumagem de um adulto, e não a de um filhote.",55.86151862374232,"A estrutura das penas sugere que elas não eram usadas para voo, mas sim para regulação da temperatura ou exibição. Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra apresenta plumagem adulta e não penugem de um filhote.",71.04783555158417
32,"Os pesquisadores sugeriram que, mesmo que esta seja a cauda de um dinossauro jovem, a amostra mostra plumagem adulta e não a de um pintinho.","Os pesquisadores sugeriram que, apesar do rabo ser de um dinossauro jovem, a amostra revela uma plumagem adulta, não uma penugem.",36.21009700417612,"Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra apresenta penas adultas e não o penacho de um filhote.",38.60973950960897
33,"Um carro-bomba detonado na sede da polícia em Gaziantep, na Turquia, na manhã de ontem matou dois policiais e feriu mais de vinte outras pessoas.","Na manhã de ontem, um carro-bomba explodiu na sede da polícia em Gaziantep, Turquia, matou dois policiais e feriu mais de vinte outras pessoas.",63.929388291489836,"Uma bomba em um carro explodiu na sede da polícia em Gaziantep, na Turquia, ontem de manhã, matando dois policiais e ferindo mais de vinte outras pessoas.",49.62850174214858
34,O gabinete do governador disse que dezenove dos feridos eram policiais.,O gabinete do governador afirmou que 19 dos feridos eram agentes policiais.,32.279203460361764,O escritório do governador informou que dezenove dos feridos eram policiais.,58.59059370151705
35,A polícia disse suspeitar de um suposto militante do Daesh (EIIL) responsável pelo ataque.,A polícia informou suspeitar que o responsável pelo ataque seja um suposto militante do Daesh (ISIL).,36.81601703541185,A polícia disse que suspeita de um suposto militante do Daesh (ISIL) como responsável pelo ataque.,51.8317014883035
36,"Eles descobriram que o Sol operava com os mesmos princípios básicos que outras estrelas: a atividade de todas as estrelas no sistema era impulsionada por sua luminosidade, sua rotação e nada mais.","Eles descobriram que o sol operava com o mesmo princípios básicos que outras estrelas: a atividade de todas as estrelas no sistema foi determinada por sua luminosidade, sua rotação e nada mais.",71.36988569848636,"Eles descobriram que o Sol operava com os mesmos princípios básicos que outras estrelas: a atividade de todas as estrelas no sistema era impulsionada por sua luminosidade, sua rotação e nada mais.",100.00000000000004
37,"A luminosidade e a rotação são usadas em conjunto para determinar o número Rossby de uma estrela, que está relacionado ao fluxo de plasma.","A luminosidade e rotação são utilizadas em conjunto para definir o número de Rossby de uma estrela, o qual tem relação com o fluxo de plasma.",32.10766222856545,"A luminosidade e a rotação são usadas juntas para determinar o número de Rossby de uma estrela, que está relacionado ao fluxo de plasma.",78.47574847738748
38,"Quanto menor o número de Rossby, menos ativa a estrela em relação às reversões magnéticas.","Quanto mais baixo o número de Rossby, menos ativa é a estrela no que se refere às inversões magnéticas.",34.52485371671628,"Quanto menor o número de Rossby, menos ativa é a estrela em relação às inversões magnéticas.",69.26989774939868
39,"Durante sua viagem, Iwasaki teve problemas em muitas ocasiões.","Durante a sua viagem, Iwasaki enfrentou problemas em muitas ocasiões.",55.097857671324185,"Durante sua viagem, Iwasaki se deparou com problemas em várias ocasiões.",37.496637485993936
40,"Ele foi roubado por piratas, atacado no Tibete por um cão raivoso, escapou do casamento no Nepal e foi preso na ndia.","Ele foi roubado por piratas, atacado por um cão com raiva no Tibete, escapou de um casamento no Nepal e foi preso na Índia.",52.171981733189234,"Ele foi roubado por piratas, atacado no Tibete por um cachorro raivoso, escapou de um casamento no Nepal e foi preso na Índia.",66.87975934090665
41,O padrão 802.11n opera nas freqências 2.4Ghz e 5.0Ghz.,O padrão 802.11n opera em ambas as frequências de 2.4Ghz e 5.0Ghz.,38.921254277570085,"O padrão 802.11n opera nas frequências de 2,4 GHz e 5,0 GHz.",31.654199979887586
42,"Isso permitirá que ele seja compatível com 802.11a, 802.11b e 802.11g, desde que a estação base tenha rádios duplos.","Isso permitirá que ela seja compatível com 802.11a, 802.11b e 802.11g, desde que a estação rádio base tenha rádios duais.",66.66935927206883,"Isso permitirá que seja compatível com versões anteriores, como 802.11a, 802.11b e 802.11g, desde que a estação base tenha rádios duais.",60.875839705405525
43,As velocidades de 802.11n são substancialmente mais rápidas do que as de seus antecessores com uma taxa de transferência teórica máxima de 600Mbit/s.,"As velocidades do 802.11n são substancialmente mais rápidas do que as dos seus antecessores, teoricamente, com um rendimento máximo de 600 Mb/s.",35.363942048257925,"As velocidades do 802.11n são substancialmente mais rápidas do que as de seus predecessores, com uma taxa de transferência teórica máxima de 600 Mbit/s.",63.360428997033964
44,"Duvall, que é casado com dois filhos adultos, não deixou uma grande impressão em Miller, a quem a história estava relacionada.","Duvall, que é casado e tem dois filhos adultos, não deixou grande impressão em Miller, a quem a história foi relatada.",65.23366701420596,"Duvall, que é casado e tem dois filhos adultos, não deixou uma grande impressão em Miller, a quem a história foi contada.",73.957444190991
45,"Quando perguntado sobre o comentário, Miller disse: ""Mike fala muito durante a audiência ... Eu estava me preparando, então eu não estava realmente ouvindo o que ele estava dizendo.""","Ao pedirem um comentário seu, Miller disse, ""Mike fala muito durantes a audiência... eu estava me preparando, então não estava prestando muita atenção no que ele estava dizendo"".",37.18145311258727,"Quando perguntado sobre o comentário, Miller disse: ""Mike fala muito durante a audiência... Eu estava me preparando, então não estava realmente ouvindo o que ele estava dizendo.""",92.78982724420875
46,"“Vamos nos esforçar para reduzir as emissões de dióxido de carbono por unidade do PIB por uma margem notável até 2020 do nível de 2005”, disse Hu.","""Nós nos esforçaremos para reduzir significativamente as emissões de dióxido de carbono por unidade do PIB até 2020, em relação ao nível de 2005,"" disse Hu.",39.627560806166116,"""Vamos nos esforçar para reduzir as emissões de dióxido de carbono por unidade do PIB em uma margem significativa até 2020, em relação ao nível de 2005,"" disse Hu.",48.289565951068006
47,"Ele não estabeleceu um número para os cortes, dizendo que eles serão feitos com base na produção econômica da China.","Ele não definiu um valor para os cortes, falando que eles serão feitos de acordo com a produção econômica da China.",39.71027166487368,"Ele não estipulou um valor para os cortes, dizendo que eles serão feitos com base na produção econômica da China.",79.85795045808395
48,"Hu incentivou os países em desenvolvimento ""a evitar o velho caminho de poluir primeiro e limpar mais tarde"".","Hu encorajou os países em desenvolvimento ""a evitar o antigo caminho de poluir primeiro e limpar depois"".",59.231361574877134,"Hu incentivou os países em desenvolvimento ""a evitar o antigo caminho de poluir primeiro e limpar depois.""",67.73709971213142
49,"Ele acrescentou que ""eles não devem, no entanto, ser solicitados a assumir obrigações que vão além de seu estágio de desenvolvimento, responsabilidade e capacidades"".","Ele adicionou que ""eles não devem, no entanto, ser solicitados a assumir obrigações que vão além de seu estágio de desenvolvimento, responsabilidade e capacidades.""",88.31998955927025,"Ele acrescentou que ""eles não devem, no entanto, ser solicitados a assumir obrigações que vão além de seu estágio de desenvolvimento, responsabilidade e capacidades.""",94.5887163699136
50,O Grupo de Estudos do Iraque apresentou seu relatório às 12h GMT de hoje.,O Grupo de Estudo do Iraque mostrou seu relatório às 12:00 GMT do dia de hoje.,19.07413276333807,O Grupo de Estudo do Iraque apresentou seu relatório hoje às 12h00 GMT.,36.41410562218426
51,"Ninguém pode garantir que qualquer curso de ação no Iraque neste momento vai parar a guerra sectária, a violência crescente, ou um deslizamento para o caos.","Ele adverte que não há garantias de que alguma ação no Iraque neste momento irá impedir a guerra entre seitas, o aumento da violência ou a tendência para o caos.",22.0550090917745,"Avisa: Ninguém pode garantir que qualquer curso de ação no Iraque neste momento irá parar a guerra sectária, a violência crescente ou uma descida rumo ao caos.",62.19184010135943
52,O relatório abre com apelo ao debate aberto e à formação de um consenso nos Estados Unidos sobre a política para o Oriente Médio.,O relatório é iniciado com um apelo por um debate aberto e pela formação de um consenso no Estados Unidos sobre a política relacionada ao Oriente Médio.,31.835879666035137,O relatório começa com um apelo por um debate aberto e a formação de um consenso nos Estados Unidos sobre a política em relação ao Oriente Médio.,45.255416163728555
53,O relatório é altamente crítico de quase todos os aspectos da política atual do Executivo em relação ao Iraque e insta a uma mudança imediata de direção.,O relatório criticou bastante quase todos os aspectos da atual política do Executivo em relação ao Iraque e insiste em uma mudança imediata de direção.,52.73911244475453,O Relatório é altamente crítico de quase todos os aspectos da atual política do Executivo em relação ao Iraque e pede uma mudança de direção imediata.,55.90511192717506
54,O primeiro de suas 78 recomendações é que uma nova iniciativa diplomática deve ser tomada antes do final deste ano para proteger as fronteiras do Iraque contra intervenções hostis e para restabelecer as relações diplomáticas com seus vizinhos.,A primeira entre as 78 recomendações é que uma nova iniciativa diplomática deva ser tomada antes do final deste ano para proteger as fronteiras do Iraque contra intervenções hostis e para restabelecer relações diplomáticas com seus vizinhos.,76.06864622448944,A primeira entre suas 78 recomendações é que uma nova iniciativa diplomática deve ser tomada antes do final deste ano para garantir as fronteiras do Iraque contra intervenções hostis e restabelecer relações diplomáticas com seus vizinhos.,73.37788222305767
55,"A atual senadora e primeira-dama argentina Cristina Fernandez de Kirchner anunciou sua candidatura presidencial ontem à noite em La Plata, uma cidade a 50 quilômetros de Buenos Aires.","A atual senadora e primeira-dama da Argentina Cristina Fernandez de Kirchner anunciou sua candidatura à presidência ontem à tarde em La Plata, cidade distante 50 quilômetros (31 milhas) de Buenos Aires.",42.852706957649524,"A atual senadora e Primeira Dama da Argentina, Cristina Fernandez de Kirchner, anunciou sua candidatura à presidência ontem à noite em La Plata, uma cidade a 50 quilômetros de Buenos Aires.",60.966524686817664
56,"A Sra. Kirchner anunciou sua intenção de concorrer à presidência no Teatro Argentino, o mesmo local que ela usou para iniciar sua campanha de 2005 para o Senado como membro da delegação da província de Buenos Aires.","A senhora Kirchner anunciou sua intenção de se candidatar a presidente no Teatro Argentina, o mesmo local que ela usou para iniciar sua campanha ao senado em 2005 como membro da delegação da província de Buenos Aires.",57.79967196057334,"A senhora Kirchner anunciou sua intenção de se candidatar à presidência no Teatro Argentino, o mesmo local que usou para iniciar sua campanha de 2005 para o Senado como membro da delegação da província de Buenos Aires.",79.3283600942261
57,"O debate foi provocado pela controvérsia sobre os gastos com alívio e reconstrução na esteira do furacão Katrina; que alguns conservadores fiscais têm humoristicamente rotulado ""Bush's New Orleans Deal"".","O debate começou com uma controvérsia sobre gastos com socorro e reconstrução após o Furacão Katrina, o que alguns conservadores fiscais rotularam humoristicamente de ""O acordo de Bush para Nova Orleans"".",12.31659121606364,"O debate foi iniciado por controvérsias sobre os gastos com ajuda e reconstrução após o furacão Katrina, que alguns conservadores fiscais passaram a chamar humoristicamente de ""O Acordo de Nova Orleans de Bush"".",19.27201824474599
58,A crítica liberal ao esforço de reconstrução concentrou-se na concessão de contratos de reconstrução a insiders de Washington percebidos.,A crítica liberal sobre o esforço de reconstrução focou na concessão de contratos de reconstrução a pessoas com influência em Washington.,39.44633136382427,A crítica liberal ao esforço de reconstrução tem se concentrado na concessão de contratos de reconstrução a indivíduos considerados próximos a Washington.,51.8892478918471
59,Mais de quatro milhões de pessoas foram a Roma para assistir ao funeral.,"Mais de 4 milhões de pessoas foram para Roma, para comparecerem no funeral.",23.64926434751322,Mais de quatro milhões de pessoas foram a Roma para assistir ao funeral.,100.00000000000004
60,O número de pessoas presentes era tão grande que não era possível que todos tivessem acesso ao funeral na Praça de São Pedro.,O número de pessoas presentes era tão grande que não foi possível que todos tivessem acesso ao funeral na Praça de São Pedro.,88.43865924896839,O número de pessoas presentes era tão grande que não foi possível para todos terem acesso ao funeral na Praça de São Pedro.,72.28204707160475
61,Várias grandes telas de televisão foram instaladas em vários lugares em Roma para permitir que as pessoas assistissem à cerimônia.,Várias TVs grandes foram instaladas em diversos lugares de Roma para que o povo pudesse assistir à cerimônia.,14.585102650427116,Várias grandes telas de televisão foram instaladas em diversos locais em Roma para que as pessoas pudessem assistir à cerimônia.,51.295863824585034
62,"Em muitas outras cidades da Itália e no resto do mundo, particularmente na Polônia, foram feitas configurações semelhantes, que foram vistas por um grande número de pessoas.","Em muitas outras cidades da Itália e no resto do mundo, especialmente na Polônia, arranjos similares foram feitos, permitindo o acompanhamento por um grande número de pessoas.",59.53156503745218,"Em muitas outras cidades da Itália e no resto do mundo, especialmente na Polônia, foram feitas montagens semelhantes, que foram vistas por um grande número de pessoas.",82.32325806433653
63,"Historiadores criticaram as políticas passadas do FBI por concentrar recursos em casos fáceis de resolver, especialmente casos de carros roubados, com a intenção de aumentar a taxa de sucesso da agência.","Historiadores criticaram ex-policiais do FBI por estarem direcionando os recursos para casos de fácil solução, especialmente casos de carros roubados, com a intenção de aumentar a popularidade da agência.",46.72235733300931,"Historiadores criticarão as políticas passadas do FBI por focar recursos em casos que são fáceis de resolver, especialmente casos de carros roubados, com a intenção de aumentar a taxa de sucesso da agência.",76.91212458855802
64,O Congresso começou a financiar a iniciativa de obscenidade no ano fiscal de 2005 e especificou que o FBI deve dedicar 10 agentes à pornografia adulta.,O Congresso começou a financiar a iniciativa de obscenidade no ano fiscal de 2005 e especificou que o FBI deve dedicar 10 agentes à pornografia adulta.,100.00000000000004,O Congresso começou a financiar a iniciativa de obscenidade no ano fiscal de 2005 e especificou que o FBI deve dedicar 10 agentes à pornografia adulta.,100.00000000000004
