id,translated_france,origin_translation,origin_bleu,gpt_translation,gpt_bleu
15,USA Gymnastics soutient une enquête indépendante qui pourrait éclairer sur la façon dont l'abus de la proportion décrite si courageusement par les survivants de Larry Nassar aurait pu passer inaperçu pendant si longtemps et embrasser tout changement nécessaire et approprié.,USA Gymnastics soutient une enquête indépendante qui pourrait faire la lumière sur la façon dont l’abus de la proportion décrite si courageusement par les survivants de Larry Nassar a pu passer inaperçu pendant si longtemps et adopte tout changement nécessaire et approprié.,69.8516110748348,La gymnastique américaine soutient une enquête indépendante qui pourrait éclairer comment les abus de la proportion décrite si courageusement par les survivants de Larry Nassar ont pu rester non détectés pendant si longtemps et adopte tous les changements nécessaires et appropriés.,46.3585148003976
16,"La gymnastique américaine et l'USOC ont le même objectif: rendre le sport de la gymnastique, et d'autres, aussi sûr que possible pour les athlètes de suivre leurs rêves dans un environnement sûr, positif et autonomisé.","USA Gymnastics et l'USOC ont le même objectif : rendre la gymnastique, ainsi que d'autres sports, aussi sûrs que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et responsabilisant.",46.26449536893796,"La Fédération américaine de gymnastique et le Comité olympique et paralympique des États-Unis ont le même objectif : rendre le sport de la gymnastique, ainsi que d'autres sports, aussi sûr que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et épanouissant.",47.99543374727168
17,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy comme son conseiller, puis l'administration de Lyndon B. Johnson.","Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",73.70840543485086,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",73.70840543485086
18,"Au cours des sélections de 1976, il conseille Carter sur la politique étrangère, puis occupe le poste de conseiller en sécurité nationale (CNS) de 1977 à 1981, succédant à Henry Kissinger.","Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",51.48367131646107,"Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",51.48367131646107
19,"En tant que NSA, il assiste Carter dans la gestion diplomatique des affaires mondiales, comme les accords Camp David de 1978; la normalisation des relations entre les États-Unis et la Chine pense à la fin des années 70; la révolution iranienne, qui a mené à la crise des otages en Iran, 1979; et l'invasion soviétique en Afghanistan, 1979.","Pendant son temps au sein de la NSA, il a aidé Carter à résoudre diplomatiquement des questions internationales telles que les accords de Camp David, en 1978, la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970, la révolution iranienne et ses conséquences comme la prise d'otages en Iran, en 1979, et l'invasion des forces soviétiques en Afghanistan, en 1979.",27.737377469177044,"En tant que conseiller à la sécurité nationale, il a aidé Carter à gérer diplomatiquement les affaires mondiales, telles que les Accords de Camp David en 1978 ; la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970 ; la Révolution iranienne, qui a conduit à la crise des otages en Iran en 1979 ; et l'invasion soviétique en Afghanistan en 1979.",45.76413450145328
20,"Le film, mettant en vedette Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.","Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",77.393215404741,"Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",77.393215404741
21,Gosling et Stone ont reçu des nominations pour le meilleur acteur et l'actrice respectivement.,Golsling et Stone ont respectivement été nominés pour le Meilleur Acteur et la Meilleure Actrice.,12.94214832447352,Gosling et Stone ont reçu des nominations pour le meilleur acteur et la meilleure actrice respectivement.,72.1350012406248
22,"Les autres nominations comprennent la meilleure image, le réalisateur, la cinématographie, la conception de costumes, l'édition de films, la partition originale, la conception de production, l'édition sonore, le mixage sonore et le scénario original.","Parmi les autres nominations figurent celles du meilleur film, du meilleur réalisateur, de la meilleure cinématographie, des meilleurs costumes, du meilleur montage, de la meilleure musique originale, des meilleurs décors, du meilleur montage sonore, du meilleur mixage et du meilleur scénario original.",6.517765914516775,"Les autres nominations incluent Meilleur Film, Meilleur Réalisateur, Meilleure Photographie, Meilleure Conception de Costumes, Meilleur Montage, Meilleure Musique Originale, Meilleure Direction Artistique, Meilleur Montage Sonore, Meilleur Mixage Sonore et Meilleur Scénario Original.",4.662744413365305
23,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que n'importe quel autre studio.","Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont été nominées pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que tout autre studio.",79.84737721008086,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations, plus que tout autre studio.",85.51085503131408
24,"À la fin de dimanche, le président américain Donald Trump, dans une déclaration prononcée par l'intermédiaire du secrétaire à la presse, a annoncé que les troupes américaines quitteraient la Syrie.","Tard dimanche, le président des États-Unis Donald Trump, dans une déclaration faite par l'intermédiaire du secrétaire de presse, a annoncé que les troupes américaines allaient se retirer de la Syrie.",51.451438139390454,"Tard dimanche, le président américain Donald Trump, dans une déclaration faite par l'intermédiaire de la porte-parole, a annoncé que les troupes américaines quitteraient la Syrie.",61.30842373046566
25,L'annonce a été faite après que Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,L’annonce a été faite après que M. Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,77.62535144898031,L'annonce a été faite après que Trump a eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,85.78928092681438
26,"La Turquie prendrait également le contrôle des combattants de l'Etat islamique capturés qui, selon la déclaration, ont refusé de rapatrier les nations européennes.","La Turquie prendrait également en charge la garde des combattants d'ISIS capturés que, selon la déclaration, les nations européennes ont refusé de rapatrier.",39.02273664485568,"La Turquie prendrait également la responsabilité de garder les combattants de l'ISIS capturés, ce que, selon le communiqué, les nations européennes ont refusé de rapatrier.",24.346329116562693
27,"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails fossiles généralement ne peuvent pas, comme la couleur et l'arrangement tridimensionnel.","Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà très répandue, mais fournit des détails que les fossiles ne peuvent généralement pas fournir, comme la couleur et la disposition tridimensionnelle.",60.07822131890111,"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails que les fossiles ne peuvent généralement pas offrir, tels que la couleur et l'arrangement tridimensionnel.",69.44468366066445
28,. Les scientifiques disent que le plumage de cet animal était brun châtaignier sur le dessus avec un dessous pâle ou caroténoïde.,Les scientifiques disent que le plumage de cet animal était brun châtain sur le dessus et de couleur pâle ou caroténoïde sur le dessous.,52.8112428031202,Les scientifiques disent que le plumage de cet animal était brun châtaignier sur le dessus avec un dessous pâle ou de couleur caroténoïde.,85.42032218606872
29,La découverte donne également un aperçu de l'évolution des plumes chez les oiseaux.,Cette découverte permet également de mieux comprendre l'évolution des plumes chez les oiseaux.,47.27526606311562,La découverte offre également un aperçu de l'évolution des plumes chez les oiseaux.,80.91067115702207
30,"Parce que les plumes de dinosaure n'ont pas un arbre bien développé, appelé un rachis, mais ont d'autres caractéristiques de plumes — des barbes et des barbules — les chercheurs ont déduit que le rachis était probablement un développement évolutif ultérieur que ces autres caractéristiques.","Étant donné que les plumes de dinosaure n'ont pas une tige entièrement développée, que l'on appelle rachis, mais montrent cependant d'autres caractéristiques propres aux plumes – barbes et barbules – les chercheurs en ont déduit que le rachis était probablement un développement évolutif ultérieur à ces autres caractéristiques.",41.94663476731328,"Parce que les plumes de dinosaure n'ont pas de tige bien développée, appelée rachis, mais possèdent d'autres caractéristiques des plumes – des barbes et des barbules – les chercheurs ont déduit que le rachis était probablement un développement évolutif ultérieur par rapport à ces autres caractéristiques.",55.111289728278976
31,"La structure des plumes suggère qu'elles n'ont pas été utilisées en vol, mais plutôt pour la régulation ou l'affichage de la température. Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non pas un duvet de poussin.","La structure des plumes suggère qu’elles n’étaient pas utilisées en vol mais plutôt pour la régulation ou l’affichage de la température. Les chercheurs ont suggéré que, même s’il s’agit de la queue d’un jeune dinosaure, l’échantillon montre un plumage d’adulte et non le duvet d’un poussin.",45.42488567559427,"La structure des plumes suggère qu'elles n'étaient pas utilisées pour le vol mais plutôt pour la régulation de la température ou l'affichage. Les chercheurs ont suggéré que, bien que cela soit la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet de poussin.",58.05124439153582
32,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non pas un duvet de poussin.","Les scientifiques précisent qu'il s'agit certes de la queue d'un dinosaure juvénile, mais l'échantillon révèle un plumage appartenant à un individu adulte, et non à un jeune.",8.49160739933336,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet d'un poussin.",80.75655489330457
33,"Une voiture piégée a explosé au quartier général de la police à Gaziantep, en Turquie, hier matin, a tué deux policiers et blessé plus de vingt autres personnes.","Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",64.28821544925047,"Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",64.28821544925047
34,Le bureau du gouverneur a dit que 19 des blessés étaient des policiers.,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des officiers de police.,40.592153989989825,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des policiers.,62.98129992394241
35,La police a dit qu'elle soupçonnait un militant présumé de Daech (EIIL) de la responsabilité de l'attaque.,La police a déclaré soupçonner un militant présumé de Daesh (ÉI) comme le suspect à l'origine de cette attaque.,17.561648567826953,La police a déclaré qu'elle soupçonne un prétendu militant de Daesh (EI) d'être responsable de l'attaque.,14.253911354181854
36,"Ils ont trouvé le Soleil opéré sur les mêmes principes de base que les autres étoiles: L'activité de toutes les étoiles dans le système a été trouvée pour être entraînée par leur luminosité, leur rotation, et rien d'autre.","Ils ont constaté que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles. L'activité de toutes les étoiles du système est déterminée par leur luminosité, leur rotation et rien d'autre.",46.210539673163225,"Ils ont découvert que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles : l'activité de toutes les étoiles du système était déterminée par leur luminosité, leur rotation, et rien d'autre.",53.42715931273311
37,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre d'étoiles Rossby, qui est lié au flux plasmatique.","La luminosité et la rotation sont utilisées conjointement afin de déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",46.07967933885123,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",64.90623938112968
38,"Plus le nombre de Rossby est petit, moins l'étoile est active par rapport aux inversions magnétiques.","En ce qui concerne les inversions magnétiques, plus le nombre de Rossby est petit, moins l’étoile est active .",39.57867021106074,"Plus le nombre de Rossby est petit, moins l'étoile est active en ce qui concerne les inversions magnétiques.",64.07363191582279
39,"Pendant son voyage, Iwasaki a eu des ennuis à de nombreuses reprises.","Au cours de son voyage, Iwasaki a eu des problèmes à de nombreuses occasions.",47.20305201905447,"Lors de son voyage, Iwasaki a rencontré des problèmes à de nombreuses reprises.",50.698033524721
40,"Il a été volé par des pirates, attaqué au Tibet par un chien enragé, échappé au mariage au Népal et a été arrêté en Inde.","Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",81.26005241668081,"Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",81.26005241668081
41,La norme 802.11n fonctionne sur les fréquences 2.4Ghz et 5.0Ghz.,"La norme 802.11n fonctionne à la fois sur les fréquences 2,4 GHz et 5,0 GHz.",22.934832043045727,"La norme 802.11n fonctionne à la fois sur les fréquences de 2,4 GHz et de 5,0 GHz.",19.121983141453526
42,"Cela lui permettra d'être à l'envers compatible avec 802.11a, 802.11b et 802.11g, à condition que la station de base dispose de deux radios.","Ceci autorisera la rétro-compatibilité avec les itérations 802.11a, b et g, sous réserve que la station possède deux radios.",11.126986567815846,"Cela permettra d'être rétrocompatible avec 802.11a, 802.11b et 802.11g, à condition que la station de base ait des radios duales.",55.930768075459916
43,"Les vitesses de 802,11n sont considérablement plus rapides que celles de ses prédécesseurs avec un débit théorique maximal de 600Mbit/s.","Les vitesses de la norme Wi-Fi 802.11n sont sensiblement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",38.478272952504426,"Les vitesses de 802.11n sont considérablement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",52.636657793429265
44,"Duvall, qui est marié avec deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire était liée.","Duvall, qui est marié et a deux enfants adultes, n’a pas fait bonne impression à Miller, à qui l’histoire a été relatée.",33.48669468030625,"Duvall, qui est marié et a deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire a été racontée.",71.05753132540148
45,"Quand on lui a demandé de faire des commentaires, Miller a dit : « Mike parle beaucoup pendant l'audience... je me préparais donc je n'entendais pas vraiment ce qu'il disait. »","Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience… Je me préparais, donc je n'ai pas vraiment entendu ce qu'il disait ».",30.045004214040766,"Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience... Je me préparais, donc je n'écoutais pas vraiment ce qu'il disait. »",53.78109430133184
46,"« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'ici 2020 par rapport au niveau de 2005, a déclaré M. Hu.","« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB de manière significative d'ici 2020 par rapport au niveau de 2005 », a déclaré M. Hu.",78.3741532108972,"« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'une marge notable d'ici 2020 par rapport au niveau de 2005 », a déclaré Hu.",72.76603455333706
47,"Il n'a pas fixé de chiffre pour les réductions, disant qu'elles seront faites en fonction de la production économique de la Chine.","Il n'a pas chiffré ces réductions, disant qu'elles seront basées sur la production économique chinoise.",24.76980256562108,"Il n'a pas fixé de chiffre pour les réductions, disant qu'elles seront effectuées en fonction de la production économique de la Chine.",88.43865924896839
48,Hu a encouragé les pays en développement « à éviter l'ancienne voie de la pollution d'abord et à nettoyer plus tard ».,Hu a encouragé les pays en voie de développement « à éviter l'ancienne méthode qui consistait à polluer d'abord et à nettoyer ensuite ».,46.74166298426218,"Hu a encouragé les pays en développement ""à éviter l'ancienne voie de polluer d'abord et de nettoyer ensuite.""",44.65175411019042
49,"Il a ajouté qu'il ne fallait toutefois pas leur demander d'assumer des obligations qui vont au-delà de leur stade de développement, de leurs responsabilités et de leurs capacités.","Il a ajouté qu’« on ne devrait cependant pas leur demander d’assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités. »",26.39401496748309,"Il a ajouté que ""ils ne devraient cependant pas être contraints de prendre des engagements qui dépassent leur stade de développement, leurs responsabilités et leurs capacités.""",24.264617505593698
50,Le Groupe d'étude sur l'Iraq a présenté son rapport aujourd'hui à 12 heures GMT.,Le groupe d’étude sur l’Irak a présenté son rapport aujourd’hui à 12 h GMT.,23.505204106959603,Le Groupe d'étude sur l'Irak a présenté son rapport aujourd'hui à 12h00 GMT.,53.03624596095554
51,"Il met en garde Personne ne peut garantir que toute ligne d'action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou à un glissement vers le chaos.","Il avertit que personne ne peut garantir que toute action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou au glissement vers le chaos.",65.10651028008022,"Cela prévient que personne ne peut garantir qu'aucune action en Irak à ce stade mettra fin à la guerre civile, à la violence croissante ou à une dérive vers le chaos.",51.04779149627352
52,Le rapport s'ouvre par un plaidoyer en faveur d'un débat ouvert et de la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,67.4043326999432,Le rapport s'ouvre sur un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique envers le Moyen-Orient.,42.18427481900357
53,Le rapport est très critique de presque tous les aspects de la politique actuelle de l'exécutif à l'égard de l'Iraq et il appelle à un changement immédiat de direction.,Le rapport est très critique envers presque tous les aspects de la politique actuelle du gouvernement à l'égard de l'Irak et plaide vivement pour un changement de direction immédiat.,43.7742810290776,Le rapport critique vivement presque tous les aspects de la politique actuelle de l'exécutif envers l'Irak et appelle à un changement immédiat de cap.,48.96239891413532
54,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique soit prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et pour rétablir les relations diplomatiques avec ses voisins.,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de l'année pour sécuriser les frontières de l'Irak contre les interventions hostiles et afin de rétablir les relations diplomatiques avec ses voisins.,74.50003409861833,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et rétablir des relations diplomatiques avec ses voisins.,81.44564164703692
55,"Le sénateur actuel et la Première Dame argentine Cristina Fernandez de Kirchner ont annoncé sa candidature présidentielle hier soir à La Plata, une ville située à 50 kilomètres de Buenos Aires.","L'actuelle sénatrice et Première Dame d'Argentine Cristina Fernandez de Kirchner a annoncé sa candidature présidentielle, hier soir, à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",46.660778114303845,"La sénatrice actuelle et Première Dame argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature à la présidence hier soir à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",46.08533087084489
56,"Mme Kirchner a annoncé son intention de se présenter à la présidence du Théâtre argentin, où elle a commencé sa campagne pour le Sénat en 2005 en tant que membre de la délégation de la province de Buenos Aires.","Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit où elle a commencé sa campagne 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",74.76185718836084,"Madame Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit qu'elle avait utilisé pour commencer sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",60.25406225008884
57,"Le débat a été suscité par la controverse sur les dépenses de secours et de reconstruction dans le sillage de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement étiqueté ""Bush's New Orleans Deal"".",Le débat a été déclenché par la controverse sur les dépenses liées aux secours et à la reconstruction à la suite de l'ouragan Katrina ; ce que certains conservateurs en matière budgétaire ont appelé avec humour « l'accord Bush pour la Nouvelle-Orléans ».,22.55025923730279,"Le débat a été déclenché par la controverse sur les dépenses consacrées à l'aide et à la reconstruction à la suite de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement qualifiée de ""l'accord de Bush pour La Nouvelle-Orléans"".",40.722835264851625
58,Les critiques libérales à l'égard de l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des initiés perçus de Washington.,Les critiques des libéraux sur l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des personnes perçues comme des initiés de Washington.,58.3962202988574,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution des contrats de reconstruction à des personnes considérées comme proches de Washington.,30.183854130936943
59,Plus de quatre millions de personnes sont allées à Rome pour assister aux funérailles.,Plus de 4 000 000 personnes sont se sont rendues à Rome pour l'enterrement.,14.865996369027277,Plus de quatre millions de personnes se sont rendues à Rome pour assister aux funérailles.,69.01228050062707
