id,translated_arabian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
11,في البداية ، اظهر زْمَاب ، احد كوكتيلات الاجسام المضادة ، وعدا في الحقل ، لكن الدراسات الرسمية أشارت الى انه لا يستفيد كثيرا مما يُطلب منه في منع الوفاة .,كان كوكتيل واحد من الأجسام المضادة، وهو ZMapp، واعداً في البداية في هذا المجال، ولكن الدراسات الرسمية أشارت إلى أن الفائدة المترتبة على هذا الكوكتيل كانت أقل من الفوائد التي تم السعي إليها في منع الموت.,5.757731191730788,أظهر مزيج الأجسام المضادة المعروف باسم زيماب في البداية وعداً في هذا المجال، لكن الدراسات الرسمية أظهرت أنه كان له فائدة أقل مما تم السعي إليه في الحيلولة دون الوفاة.,7.346761234551784
12,في محاكمة PALM، كان زماب بمثابة التحكم، بمعنى أن العلماء استخدموه كخط أساس وقارنوا العلاجات الثلاثة الأخرى به.,في تجربة PALM، استُخدم عقار ZMapp كمعيار مراقبة، بمعنى أن العلماء وضعوه كأساس وقارنوا العلاجات الثلاثة الأخرى به.,33.38080021677296,في تجربة PALM، كان ZMapp يعمل كجهاز تحكم، مما يعني أن العلماء استخدموه كقاعدة وقارنوا العلاجات الثلاثة الأخرى به.,33.464494273746425
13,وتؤيد الرياضيات في الولايات المتحدة الأمريكية رسالة اللجنة الأوليمبية في الولايات المتحدة وتقبل الحاجة المطلقة للأسرة الأوليمبية إلى تعزيز بيئة آمنة لجميع رياضيينا.,تدعم الولايات المتحدة للجمباز رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة للأسرة الأولمبية لتعزيز بيئةٍ آمنةٍ لجميعِ الرياضيين لدينا.,14.071964689317516,تدعم جمعية الجمباز الأمريكية رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة لعائلة الألعاب الأولمبية لتعزيز بيئة آمنة لجميع رياضينا.,13.706146326959747
14,ونتفق مع ما جاء في بيان جامعة الدول الأمريكية من أن مصالح رياضيينا ونوادينا، ورياضتهم، يمكن أن تخدم على نحو أفضل من خلال المضي قدماً بتغيير ذي مغزى داخل منظمتنا، بدلاً من إعادة التصديق.,نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح الرياضيين والأندية، ورياضتهم، يمكن أن تُخدم بشكل أفضل من خلال المضي قدماً في تغيير ذي مغزى داخل مؤسستنا، بدلاً من سحب التراخيص.,19.20641496074403,نحن نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح رياضيينا وأنديتنا ورياضتنا قد يتم خدمتها بشكل أفضل من خلال المضي قدمًا نحو تغيير ذي مغزى داخل منظمتنا، بدلاً من إلغاء التصديق.,24.21409359743987
15,وتدعم هيئة الجمباز في الولايات المتحدة الأمريكية تحقيقاً مستقلاً قد يسلط الضوء على كيفية أن إساءة استخدام النسبة الموصوفة بشجاعة من جانب الناجين من لاري نصار يمكن أن تكون قد لم تكتشف لفترة طويلة جداً وأن تشمل أي تغييرات ضرورية وملائمة.,تدعم الولايات المتحدة للجمباز تحقيقًا مستقلًا قد يسلط الضوء على أن وصف الإساءة النسبية بشجاعةٍ من قبل الناجين من لاري نصار قد كان من الممكن ألا يتم اكتشافه لفترة طويلة بدون احتضان أية تغييرات ضرورية ومناسبة.,14.820464451856287,تدعم الجمباز الأمريكية تحقيقًا مستقلاً قد يسلط الضوء على كيفية عدم اكتشاف الإساءة بالقدر الذي وصفه الناجون من لاري ناصر بشجاعة لفترة طويلة، وتؤيد أي تغييرات ضرورية ومناسبة.,16.350681949708385
16,وللرياضيين في الولايات المتحدة الأمريكية ومفوضية الولايات المتحدة الأمريكية نفس الهدف - جعل رياضة الجمباز، وغيرها، آمنة قدر الإمكان للرياضيين لمتابعة أحلامهم في بيئة آمنة وإيجابية ومتمكنة.,لدى الولايات المتحدة الأمريكية للجمباز و اللجنة الأولمبية الأمريكية نفس الهدف — وهو جعل رياضة الجمباز وغيرها، آمنةً قدر الإمكان للرياضيين لتحقيق أحلامهم في بيئة آمنة وإيجابية وقوية.,25.444405244995462,تهدف اتحاد الجمباز الأمريكي واللجنة الأولمبية الأمريكية إلى تحقيق نفس الهدف - وهو جعل رياضة الجمباز وغيرها من الرياضات آمنة قدر الإمكان للرياضيين لمتابعة أحلامهم في بيئة آمنة وإيجابية وممكّنة.,36.128700390324816
17,طوال الستينات، عمل برززينسكي لجون ف. كينيدي كمستشار له ثم إدارة ليندون ب. جونسون.,وفي ستينيات القرن الماضي، عمل بريجنسكي مستشاراً لجون إف كينيدي ثم عمل في إدارة ليندون جونسون.,7.692375026049747,خلال ستينيات القرن العشرين، عمل بريجنسكي كمستشار لدى جون كينيدي ثم لدى إدارة ليندون بي. جونسون.,11.690676908006303
18,وخلال الاختيارات التي أجراها في عام 1976، قدم المشورة إلى كارتر بشأن السياسة الخارجية، ثم عمل مستشارا للأمن القومي من عام 1977 إلى عام 1981، خلفا لهنري كيسنجر.,وخلال اختيارات عام 1976، عمل مستشاراً لكارتر للسياسة الخارجية، ثم عمل مستشاراً للأمن القومي من عام 1977 إلى عام 1981 خلفاً لهنري كيسنجر.,30.492595274248742,خلال اختيارات عام 1976، قدم النصيحة لكارتر بشأن السياسة الخارجية، ثم شغل منصب مستشار الأمن القومي من عام 1977 حتى 1981، خلفاً لهنري كيسنجر.,23.705266435224473
19,وكوكالة الأمن القومي، ساعد كارتر في التعامل الدبلوماسي مع الشؤون العالمية، مثل كامب ديفيد الاتفاقات، 1978؛ تطبيع العلاقات بين الولايات المتحدة والصين فكرت في أواخر السبعينات؛ الثورة الإيرانية، التي أدت إلى أزمة الرهائن إيران، 1979؛ والغزو السوفياتي في أفغانستان، 1979.,خلال شغله لمنصب مستشار في الأمن القومي، ساعد كارتر ديبلوماسياً في إدارة شؤون العالم مثل اتفاقيات كامب ديفيد عام 1978؛ وفكرة تطبيع العلاقات الأمريكية والصينية في أواخر السبعينيات؛ والثورة الإيرانية التي أدت إلى كارثة الرهائن الإيرانية عام 1979؛ والاحتلال السوفييتي لأفغانستان عام 1979.,11.486695453581303,بصفته مستشاراً للأمن القومي، ساعد كارتر في التعامل الدبلوماسي مع الشؤون العالمية، مثل اتفاقيات كامب ديفيد عام 1978؛ تطبيع العلاقات الأمريكية-الصينية خلال أواخر السبعينيات؛ الثورة الإيرانية التي أدت إلى أزمة الرهائن في إيران عام 1979؛ والغزو السوفيتي لأفغانستان عام 1979.,38.33469332371245
20,وقد تلقى الفيلم، الذي يعرض رايان غوسلينغ وإيما ستون، ترشيحات من جميع الفئات الرئيسية.,وقد تلقى الفيلم الذي يضم رايان غوسلينغ وإيما ستون، ترشيحات في جميع الفئات الرئيسية.,45.788313721339826,نال الفيلم، الذي يضم رايان غوسلينغ وإيما ستون، ترشيحات في جميع الفئات الرئيسية.,44.80304273880272
21,وتلقت غوسلينغ وستون ترشيحات لأفضل الممثلين وللممثلين على التوالي.,تلقى جوسلينغ وستون ترشيحات لأفضل ممثل وممثلة على الترتيب.,17.747405280050266,تلقى جوسلينغ وستون ترشيحات لجائزة أفضل ممثل وممثلة على التوالي.,17.771669724375847
22,وتشمل الترشيحات الأخرى أفضل صورة، مدير، السينما، تصميم الملابس، تصميم الأفلام، تحرير الأفلام، التسجيل الأصلي، التصميم الإنتاجي، التحرير السليم، المزج السليم، السيناريو الأصلي.,تشمل الترشيحات الأخرى جائزة أفضل فيلمٍ ومخرجٍ وتصويرٍ سينمائيٍّ وتصميم أزياء ومونتاج وموسيقى تصويرية و تصميم إنتاج و تعديل الصوت ومزج الصوت وسيناريو أصلي.,3.7951516771231115,تشمل الترشيحات الأخرى أفضل فيلم، وأفضل مخرج، وتصوير سينمائي، وتصميم أزياء، وتحرير الفيلم، والموسيقى الأصلية، وتصميم الإنتاج، وتحرير الصوت، ومزج الصوت، والسيناريو الأصلي.,7.364106362062311
23,"وتلقت اغنيتان من الفيلم، وهما "" العرض التجريبي "" و "" مدينة النجوم "" ، ترشيحات لأفضل اغنية أصلية، وتلقى استوديو "" لاوسغيت "" 26 ترشيحا - أكثر من أي استوديو آخر.",تلقت أغنيتان من الفيلم، تجربة أداء (The Fools Who Dream) وCity of Stars، ترشيحات لأفضل أغنية أصلية. تلقى استوديو Lionsgate 26 ترشيحاً — أكثر من أي استوديو آخر.,17.898985505005108,"تم ترشيح أغنيتين من الفيلم، ""اختبار الأداء (الأغبياء الذين يحلمون)"" و""مدينة النجوم""، لجائزة أفضل أغنية أصلية. حصلت استوديوهات لاينزغيت على 26 ترشيحًا - أكثر من أي استوديو آخر.",31.932840384467003
24,وفي وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان أدلى به عن طريق أمين الصحافة، أن القوات الأمريكية ستغادر سوريا.,في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان ألقاه عن طريق السكرتير الصحفي، أن القوات الأميركية ستغادر سوريا.,57.19653206653463,في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان تم تقديمه عبر المتحدث باسم الصحافة، أن القوات الأمريكية ستغادر سوريا.,68.85326214539053
25,وقد صدر الإعلان بعد أن أجرى ترامب محادثة هاتفية مع الرئيس التركي رجب طيب أردوغان.,تم عمل الإعلان بعد أن قام ترامب بمحادثة هاتفية مع الرئيس التركي رجب الطيب أردوغان.,34.46073377034663,تم الإعلان بعد أن أجرت ترامب محادثة هاتفية مع الرئيس التركي رجب طيب أردوغان.,67.39047062564734
26,وستتولى تركيا أيضا حراسة مقاتلي داعش الأسرى الذين، كما قال البيان، رفضت الدول الأوروبية العودة إلى الوطن.,وستتولى تركيا أيضاً حراسة مقاتلي داعش الذين تم أسرهم، وقال البيان إن الدول الأوروبية رفضت إعادتهم.,12.512236921161914,تركيا ستتولى أيضًا حراسة مقاتلي داعش الذين تم القبض عليهم، حيث قالت البيان إن الدول الأوروبية قد رفضت إعادتهم إلى بلدانهم.,9.323745063226129
27,وهذا لا يؤكد فقط أن بعض الديناصورات على الأقل كان لها ريش، وهي نظرية منتشرة بالفعل، ولكنه يقدم تفاصيل لا يمكن للأحافير عموماً، مثل اللون والترتيبات الثلاثية الأبعاد.,لا يؤكد الأمر فحسب أن بعض من الديناصورات على أقل تقدير كانت ذات ريش، وهي نظرية شائعة بالفعل، ولكنه يقدم أيضاً تفاصيل تعجز الأحفوريات عن تقديمها في العموم، كاللون والترتيب ثلاثيّ الأبعاد.,10.493475165048595,هذا لا يؤكد فقط أن بعض الديناصورات على الأقل كانت لديها ريش، وهي فرضية منتشرة بالفعل، بل يوفر أيضًا تفاصيل لا تستطيع الحفريات عمومًا تقديمها، مثل اللون والترتيب ثلاثي الأبعاد.,30.476782981946222
28,يقول العلماء أنّ عمود هذا الحيوان كان كستنائيّاً مُؤلّفاً على القمة مع شاحب أو كروتونيويد ملوّن تحتيّاً.,يقول العلماء أن ريش هذا الحيوان كان بنياً كستنائياً من الأعلى وجانبه السفلي شاحباً أو بلون الكاروتينات.,10.934883431625593,يقول العلماء إن ريش هذا الحيوان كان بنيًّا كستنائيًا من الأعلى ولونه فاتح أو ملون بالكاروتينويد من الأسفل.,10.343956523537935
29,ويمنح هذا البحث ايضا فكرة عن تطور الريش في الطيور .,يمنح الاكتشاف أيضاً نظرة على تطور الريش في الطيور.,35.08439695638686,الاكتشاف يوفر أيضًا رؤى حول تطور الريش في الطيور.,35.08439695638686
30,ولأن ريش الديناصورات ليس له عمود متطور جيدا ، يُدعى رعد ، ولكن لديه سمات اخرى من الريش — بارب والبارپل — استنتج الباحثون ان الريش من المرجح ان يكون تطورا تطوريا لاحقا في هذه الملامح الاخرى .,"نظراً لأن ريش الديناصورات لا يحتوي محوراً متطوراً بالكامل، والذي يطلق عليه اسم ""محور النورة""، ولكن لديهم خصائص أخرى للريش - كالقصيبات والقصيبات الصغرى - استنتج الباحثون أن محور النورة كان على الأرجح نشأة تطورية لاحقة لهذه الخصائص الأخرى.",3.0587878026421014,لأن ريش الديناصورات لا يحتوي على عنق جيد التطور، يسمى الراخس، ولكنه يحتوي على ميزات أخرى للريش - مثل الشعيرات والشعيرات الصغيرة - استنتج الباحثون أن الراخس من المرجح أن يكون تطوراً evolutionary لاحقاً مقارنة بهذه الميزات الأخرى.,3.5136827382058247
31,تشير بنية الريش إلى أنها لم تُستخدم في الطيران بل في تنظيم أو عرض درجة الحرارة. اقترح الباحثون أنه على الرغم من أن هذا هو ذيل ديناصور شاب، فإن العينة تظهر رطوبة بالغة وليس فتاة في الأسفل.,تشير بنية الأجنحة إلى أنه لم يتم استخدامهم في الطيران بل لتنظيم درجة الحرارة أو للاستعراض. يقترح الباحثون أنه على الرغم من أن هذا الذيل يخص ديناصوراً صغيراً إلا أن العينة تظهر ريشاً بالغاً وليس مؤخرة كتكوت.,23.28994939039375,تشير بنية الريش إلى أنه لم يُستخدم في الطيران، بل ربما لتنظيم درجة الحرارة أو للعرض. اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور شاب، إلا أن العينة تظهر ريشًا بالغًا وليس زغب دجاجة.,34.292769048756924
32,اقترح الباحثون أنه، على الرغم من أن هذا هو ذيل ديناصور شاب، فإن العينة تظهر رطوبة بالغة وليس فتاة إلى أسفل.,أشار الباحثون إلى أنه على الرغم من أن هذا ذيل ديناصور صغير، إلا أن العينة تُظهر ريش طائر بالغ وليس ريش كتكوت.,20.3342694393345,اقترح الباحثون أنه، على الرغم من أن هذه هي ذيل ديناصور صغير، فإن العينة تُظهر ريشاً ناضجاً وليس زغب فرخ.,32.99206055280827
33,وقد انفجرت سيارة مفخخة في مقر الشرطة في غازيانتيب بتركيا صباح أمس وقتلت شرطيين وأصابت أكثر من عشرين شخصا آخرين بجروح.,لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,11.56681970800989,لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,11.56681970800989
34,وقال مكتب الحاكم أن تسعة عشر من الجرحى كانوا من ضباط الشرطة.,وقال مكتب المحافظ أن ١٩ من المصابين كانوا من ضباط الشرطة.,35.416987661440594,وقالت مكتب المحافظ إن تسعة عشر من المصابين كانوا من رجال الشرطة.,17.474335703431752
35,وقالت الشرطة إنها تشتبه في أن شخصاً يدعى أنه من جماعة الدايش هو مناضل لمسؤولية الهجوم.,وقالت الشرطة إنها تشتبه في مسؤولية أحد مقاتلي داعش المزعومين عن الهجوم.,24.62395302527262,قالت الشرطة إنهم يشتبهون في أن أحد militants المزعومين لداعش (ISIL) مسؤول عن الهجوم.,6.839596061560946
36,وجدوا أن الشمس تعمل على نفس المبادئ الأساسية مثل النجوم الأخرى: نشاط كل النجوم في النظام تم العثور على أن يكون مدفوعا من خلال تذبذبها، دورانها، ولا شيء آخر.,وجدوا أن الشمس تعمل على نفس المبادئ الأساسية للنجوم الأخرى: وُجد أن نشاط جميع النجوم في النظام منقادٌ من خلال لمعانها ودورانها فقط.,30.950920105373314,وجدوا أن الشمس تعمل وفق نفس المبادئ الأساسية مثل النجوم الأخرى: تبين أن نشاط جميع النجوم في النظام مدفوع بلمعانها، ودورانها، ولا شيء آخر.,38.62047189132909
37,يستخدم التلوّح والتناوب معاً لتحديد عدد الروسبي للنجم، والذي يرتبط بتدفق البلازما.,تستخدم الضيائيّة والدوران معاً في تحديد رقم روسبي الخاص بالنجم، والمتعلّق بتدفّق البلازما.,6.330984178784958,يتم استخدام اللمعان والدوران معًا لتحديد رقم روسبي للنجم، والذي يرتبط بتدفق البلازما.,36.6248398130988
38,كلما كان رقم (روسبي) أصغر، كلما قل نشاط النجم فيما يتعلق بالإنعكاسات المغناطيسية.,كلّما قل رقم روسبي، كلما قل نشاط النجم بالنسبة للتقلّبات المغناطيسيّة.,16.94357181593088,كلما كان عدد روسبي أصغر، كانت النجمة أقل نشاطًا فيما يتعلق بانعكاسات المغناطيس.,7.955891555490761
39,وخلال رحلته ، واجهت مشاكل في مناسبات عديدة .,وخلال رحلته، واجه إيواساكي مشاكل في العديد من المناسبات.,10.147104008451905,خلال رحلته، واجه إيوواساكي مشاكل في العديد من المناسبات.,9.442944296079734
40,وسرقه قراصنة، وهاجمه كلب مسعور في التبت، وهرب من الزواج في نيبال واعتقل في الهند.,وقد تعرض للسرقة من قبل قراصنة، وهوجم في التبت من قبل كلب مسعور، ونجا من الزواج في نيبال وتم القبض عليه في الهند.,14.68266589105947,تمت سرقته على يد قراصنة، وتعرض لهجوم من كلب مسعور في التبت، وهرب من الزواج في نيبال، وتم القبض عليه في الهند.,35.01857396837713
41,ويعمل معيار 802.11n على الترددين 2.4 غيغاهرتز و 5.0 غيغاهرتز.,يعمل معيار 802.11n اللاسلكي على ترددي 2.4 جيغاهرتز و5.0 جيغاهرتز.,9.425159511373677,يعمل معيار 802.11n على ترددات 2.4 جيجاهرتز و5.0 جيجاهرتز.,15.851165692617148
42,وهذا سيتيح لها أن تكون متوافقة مع 802.11a و 802.11b و 802.11g، شريطة أن تكون محطة القاعدة مزودة بأجهزة لاسلكية مزدوجة.,تسمح إمكانية عمل المعيار على الترددين أن يكون متوافقاً مع معايير سابقة له وتحديداً 802.11a و802.11b و802.11g وذلك على شرط امتلاك المحطة الأساسية لأجهزة راديو مزدوجة.,3.460671050352873,سيسمح ذلك بأن يكون متوافقًا مع الإصدارات السابقة 802.11a و 802.11b و 802.11g، بشرط أن يكون محطة القاعدة تحتوي على رادارين مزدوجين.,19.428231170553673
43,وسرعة الـ 802.11n أسرع بكثير من سرعة سابقيها بأقصى ناتج نظري قدره 600 ميغابايت/ثانية.,سرعات 802.11n أكبر بكثير من سرعات سابقيه بناتج نظري أقصاه 600 ميغابيت في الثانية.,6.019608768705656,سرعات 802.11n أسرع بشكل ملحوظ من سابقتها مع قدرة نقل نظرية قصوى تصل إلى 600 ميجابت في الثانية.,5.113043483703116
44,دوفال، الذي هو متزوج مع طفلين بالغين، لم يترك انطباعا كبيرا على ميلر، الذي كانت القصة مرتبطة به.,لم يترك دوفال، المتزوج وله ولدان بالغان، انطباعًا مؤثرًا في ميلر التي كانت محور القصة.,5.32864224277779,دوفال، الذي متزوج ولديه طفلان بالغان، لم يترك انطباعاً كبيراً على ميلر، الذي قُصّت عليه القصة.,12.109013026441868
45,"عندما طلب مني التعليق، قال ميلر، ""مايك يتحدث كثيراً أثناء جلسة الاستماع... كنت أستعد لذلك لم أكن حقاً أسمع ما كان يقوله.""","قال ميلر عندما طلب منه إبداء رأيه،: ""يتحدث مايك كثيرًا أثناء جلسة الاستماع... كنت أستعد، ولذا لم أسمع حقًا ما كان يقوله"".",29.546199876902662,"عندما سُئل عن تعليق، قال ميلر: ""مايك يتحدث كثيرًا أثناء الجلسة... كنت أستعد، لذلك لم أكن أستمع حقًا لما كان يقوله.""",25.383339228798285
46,"""سوف نسعى جاهدين إلى خفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بهامش ملحوظ بحلول عام 2020 من مستوى عام 2005""، قال هو.","صرح هو قائلاً، "" سوف نسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلى الإجمالي بهامش ملحوظ بحلول عام 2020 عما كان عليه مستوى عام 2005 "".",53.26184432055905,"قال هو: ""سنسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بفارق ملحوظ بحلول عام 2020 مقارنة بمستوى عام 2005.""",43.9946547437902
47,ولم يحدد رقماً للتخفيضات، قائلاً إنها ستُجرى استناداً إلى الناتج الاقتصادي للصين.,لم يحدد رقمًا للتخفيضات، قائلًا إنها ستعتمد على الناتج الاقتصادي للصين.,22.242469397936766,لم يحدد رقماً للخفض، قائلاً إنها ستُجرى بناءً على الناتج الاقتصادي للصين.,31.170906522700683
48,هو يشجع الدول النامية على تجنب الطريق القديم للتلويث أولاً والتنظيف لاحقاً,"هو حث البلاد النامية ""على تجنب الطريق القديم الذي يقوم على مبدأ أن تلوث أولاً ثم تنظف لاحقاً""",12.944239641002449,"حث هُو الدول النامية ""على تجنب المسار القديم المتمثل في التلوث أولاً ثم التنظيف لاحقاً.""",6.682025998431122
49,"وأضاف أنه ""لا ينبغي أن يُطلب منها، مع ذلك، أن تأخذ على عاتقها التزامات تتجاوز مرحلة نموها ومسؤوليتها وقدراتها"".","وأضاف أنه ""مع ذلك، لا ينبغي أن يُجبروا على تحمل التزامات تتجاوز مرحلة نموهم، ومسؤوليتهم وقدراتهم.""",17.01072958006496,"وأضاف أن ""يجب ألا يُطلب منهم، مع ذلك، تحمل التزامات تتجاوز مرحلة تطورهم ومسؤولياتهم وقدراتهم.""",9.846107951428584
50,وقدم فريق دراسة العراق تقريره في الساعة 00/12 بتوقيت غرينتش اليوم.,قدمت مجموعة دراسة العراق تقريرها في الساعة ١٢:٠٠ بتوقيت جرينتش اليوم.,10.224003680109194,قدمت مجموعة دراسة العراق تقريرها اليوم الساعة 12:00 بتوقيت غرينتش.,9.83748990557782
