Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
these,40154.66,40349.09,40363.89,40488.92,40691.9,41092.49
click,205.39,202.89,197.92,205.62,190.94,190.21
its,50669.61,50718.89,50871.49,51099.48,51512.64,51911.75
like,15356.4,15539.48,15584.25,15642.34,15705.07,15945.47
service,5128.58,5141.28,5141.97,5144.28,5128.73,5081.0
x,7813.38,7618.59,7594.21,7501.11,7412.41,7386.1
than,33035.01,33130.2,33032.92,33106.13,33132.46,33133.88
find,2389.29,2416.44,2424.53,2457.69,2459.35,2442.57
price,2070.71,2116.16,2097.96,2079.44,2090.83,2077.22
date,2452.16,2418.47,2454.21,2473.21,2530.0,2478.36
back,4983.97,4985.05,4959.89,5008.5,4989.34,5020.74
top,4738.75,4808.54,4809.47,4756.33,4718.21,4743.9
people,9261.62,9237.66,9326.01,9322.56,9398.22,9480.27
had,27369.89,27717.05,27738.55,27944.39,28509.72,28597.13
list,4585.75,4469.71,4397.79,4414.93,4363.05,4344.65
name,10529.62,10481.39,10493.74,10441.81,10465.59,10484.05
just,4166.58,4159.28,4085.08,4102.62,4128.19,4111.13
over,20943.97,20997.27,20983.52,20934.05,20868.18,20998.22
state,21721.54,21541.02,21383.32,21389.9,21322.62,21141.35
year,12933.58,13139.27,13276.5,13334.01,13394.66,13378.6
day,6599.88,6654.85,6580.85,6606.87,6746.02,6839.96
into,37635.43,37717.59,37969.06,38118.51,38221.09,38263.85
email,75.45,71.01,65.31,73.71,70.65,71.56
two,37901.61,37975.26,37973.01,37922.6,38011.05,37853.3
health,11009.57,10972.39,10958.85,10882.14,10813.11,10920.96
n,17068.72,16675.68,16437.29,16164.14,15831.1,15674.28
world,14379.72,14322.13,14359.13,14325.24,14154.62,14114.95
re,2663.84,2684.26,2667.97,2645.85,2596.83,2595.12
next,3426.74,3457.28,3461.63,3435.34,3444.61,3435.05
used,64384.95,64028.6,64239.04,64272.49,64437.59,64422.17
go,1838.07,1890.95,1856.49,1858.3,1854.06,1824.87
b,17393.58,16927.26,16439.27,16113.71,15741.35,15866.37
work,17766.64,17763.18,17787.11,17758.64,17759.62,17696.89
last,3565.07,3601.33,3588.3,3551.73,3534.36,3576.29
most,26743.23,26651.87,26703.42,26755.31,26722.49,26670.57
products,16073.18,15987.87,15861.34,15946.89,16029.68,15924.75
music,572.17,570.13,577.93,566.41,574.74,593.22
buy,521.87,521.43,514.59,519.86,528.91,491.53
data,10133.5,10010.68,10038.52,10028.64,10110.44,10135.64
make,7318.76,7340.63,7408.16,7466.19,7555.62,7557.48
them,11506.29,11540.49,11532.82,11601.79,11624.62,11542.43
should,7201.39,7091.07,6972.74,6977.37,6980.88,6909.64
product,12822.5,12696.97,12546.18,12560.04,12541.15,12459.57
system,20352.94,20244.54,20110.7,19977.74,19823.72,19743.98
post,4874.98,4855.2,4866.86,4800.94,4800.31,4807.93
her,21084.39,21731.74,21876.15,21913.63,22132.22,22145.12
city,6465.74,6462.1,6400.75,6426.47,6417.6,6357.85
t,14279.12,13810.85,13527.86,13211.81,12924.94,12745.83
add,1291.05,1245.76,1217.21,1239.52,1216.31,1218.46
policy,2408.15,2454.99,2456.19,2457.69,2405.88,2436.92
number,15939.05,15809.33,15673.32,15533.72,15458.76,15429.46
such,43746.97,44029.55,44227.3,44572.14,44932.74,45103.81
please,104.79,107.53,98.96,95.05,93.56,82.86
available,8683.17,8687.83,8599.64,8550.53,8514.16,8557.48
copyright,81.74,85.21,95.0,118.33,139.39,177.03
support,4640.24,4709.12,4720.4,4748.57,4737.3,4738.25
message,259.89,253.61,253.34,242.47,250.14,248.59
after,30291.53,30456.09,30586.62,30727.97,30854.5,30857.03
best,4975.58,4968.82,4987.59,4940.61,4911.06,4823.0
software,1796.16,1777.33,1785.24,1761.32,1758.59,1770.25
then,23603.62,23673.42,23639.62,23626.46,23581.48,23512.36
jan,1047.93,1008.37,908.45,880.66,838.24,815.45
good,4772.28,4682.74,4643.21,4583.69,4552.08,4532.98
video,834.15,837.94,815.43,793.37,807.69,787.2
well,21994.0,22103.03,22083.96,22152.23,22111.22,22041.54
d,22633.24,21786.52,21363.53,20974.78,20337.36,19855.09
where,29692.11,29823.07,29806.82,29860.89,29857.78,29875.86
info,148.81,146.08,110.84,104.75,110.75,105.46
rights,1223.98,1249.81,1238.98,1272.49,1277.41,1293.79
public,7092.4,7149.91,7089.51,7138.37,7244.38,7222.26
books,3018.04,2952.08,2854.01,2828.19,2743.85,2694.93
high,32548.77,32446.46,32621.25,32563.0,32546.26,32587.73
school,9081.38,9061.15,9013.3,9006.37,9075.53,9022.64
through,24393.76,24558.02,24633.18,24741.83,24761.51,24834.4
m,25678.53,24448.46,23853.37,23170.61,21775.16,21318.37
each,13459.64,13520.71,13547.65,13568.72,13497.77,13559.39
links,712.59,724.32,742.2,729.36,721.77,723.17
she,28887.3,29325.98,29409.0,29228.53,29304.05,29309.0
review,3994.72,4017.26,4003.93,4003.69,4026.99,4000.02
years,16559.42,16756.83,16716.36,16567.62,16566.23,16600.84
order,11095.51,11126.59,11103.34,11194.44,11168.26,11124.35
very,13912.35,13816.93,13658.49,13584.24,13429.03,13256.19
privacy,64.97,68.98,71.25,75.65,74.47,71.56
book,4738.75,4701.0,4748.11,4725.29,4722.02,4664.81
items,1368.6,1339.09,1335.96,1332.63,1327.05,1335.22
company,19984.07,20047.74,20031.53,19946.7,20144.5,20077.31
r,18625.95,17923.46,17500.12,17260.12,15926.57,15617.78
read,1020.69,1018.52,1017.31,1024.2,1031.09,1022.6
group,20193.65,20258.75,20142.36,20152.32,20337.36,20280.7
sex,666.48,683.75,686.78,684.74,695.03,719.4
need,4397.12,4406.81,4393.83,4385.83,4370.69,4350.3
many,22297.9,22383.02,22454.07,22590.62,22601.94,22504.82
user,1045.84,1079.38,1025.23,1010.62,987.18,951.04
said,5092.95,5058.09,5027.18,5012.38,5054.27,5045.22
de,14241.4,13918.38,13066.71,13000.37,13104.43,12930.39
does,7153.18,7241.21,7247.85,7281.91,7267.3,7274.99
set,6428.02,6427.61,6444.29,6445.87,6430.97,6421.88
under,19979.87,20017.31,20009.76,20010.72,20026.12,20211.02
general,9376.9,9282.3,9225.07,9233.33,9234.01,9186.49
research,41625.96,41673.98,41759.23,41517.0,41484.31,41250.68
university,50797.46,50205.58,49868.03,49825.05,49375.99,49086.88
january,6398.67,6470.22,6483.87,6548.68,6577.99,6546.17
mail,259.89,223.18,223.65,223.07,232.95,225.99
full,5153.73,5167.65,5136.04,5109.37,5090.54,5086.65
map,1372.79,1339.09,1359.71,1344.26,1355.7,1367.24
reviews,1190.45,1199.09,1189.5,1165.8,1183.85,1167.61
program,6316.93,6328.2,6228.56,6205.34,6136.91,6124.32
life,9194.56,9160.57,9223.09,9392.39,9440.23,9450.14
know,997.63,994.17,971.79,967.95,968.08,960.46
games,266.17,277.96,269.17,281.27,276.87,291.9
way,6578.92,6624.42,6624.4,6562.26,6535.98,6523.57
days,3850.1,3909.73,3863.41,3832.99,3830.32,3849.36
management,4942.05,4993.17,5076.66,5076.39,5075.27,5088.54
p,26730.65,25600.89,26590.61,26373.18,26019.82,25792.97
part,13076.1,13039.86,13082.54,13066.32,13052.87,13084.81
could,12774.29,12875.51,12981.6,13041.11,13096.79,13079.16
great,4671.68,4672.6,4684.78,4663.22,4655.19,4623.38
united,15130.04,15285.87,15198.31,15302.88,15443.48,15565.05
hotel,886.55,880.55,868.87,861.26,864.97,856.88
real,2460.54,2450.93,2452.23,2475.15,2499.45,2502.84
f,9504.74,9142.3,8904.44,8705.71,8456.87,8209.08
item,528.16,505.2,502.72,510.16,506.0,500.94
international,12449.43,12402.78,12211.69,12278.77,12088.61,12028.31
center,10858.67,10714.72,11067.71,11134.31,11103.34,11069.74
ebay,23.05,20.29,19.79,19.4,21.0,22.6
must,7758.89,7630.76,7564.52,7565.12,7538.44,7551.83
store,1397.94,1393.87,1417.11,1425.73,1464.53,1453.87
travel,968.29,977.94,995.54,1014.5,1008.18,988.71
comments,280.85,282.02,269.17,263.81,263.5,261.77
made,20210.42,20270.92,20241.32,20165.9,20146.41,20131.93
development,15827.97,15807.3,15805.93,15888.69,15729.9,15826.82
report,5516.31,5583.58,5460.62,5408.09,5443.79,5435.06
off,5847.46,5831.11,5858.44,5815.44,5802.76,5762.74
member,11881.45,11852.94,11986.06,12059.58,12063.79,12060.32
details,1102.42,1081.41,1064.81,1070.76,1071.19,1069.69
line,5354.93,5307.65,5310.21,5379.0,5325.4,5280.63
terms,4084.84,4098.41,4132.58,4203.49,4259.94,4299.46
before,10628.13,10661.96,10695.62,10701.74,10773.01,10796.66
hotels,125.75,125.79,120.73,124.15,126.02,124.29
did,5872.61,5977.19,5933.65,5931.83,5993.71,5969.9
send,299.71,302.31,296.88,292.91,286.41,274.95
right,6191.18,6133.42,6117.72,5991.96,5961.25,6001.91
type,13333.89,13269.12,13302.23,13188.53,13182.72,13233.59
because,16991.17,16955.67,16934.07,17044.8,16972.94,16866.37
local,6566.34,6583.84,6648.15,6655.37,6751.75,6738.26
those,8647.54,8693.91,8664.96,8746.44,8800.57,8809.84
using,23165.59,23304.15,23384.3,23374.29,23382.9,23314.62
results,9213.42,9128.1,9139.97,9099.48,9138.54,9097.97
office,3041.1,3031.2,3069.75,3062.9,3037.91,3041.45
education,4218.97,4254.64,4245.39,4230.65,4168.29,4169.51
national,18133.42,18116.21,18218.58,18142.71,17950.57,17915.34
car,1177.88,1201.12,1246.9,1270.55,1256.41,1242.94
design,8574.18,8466.68,8437.35,8335.21,8233.47,8222.26
take,4340.53,4392.61,4403.73,4387.77,4363.05,4342.77
posted,247.31,247.53,243.44,234.71,229.13,229.76
internet,505.1,501.14,496.78,506.28,502.18,508.48
address,1186.26,1164.6,1189.5,1241.46,1235.4,1265.54
community,3139.6,3187.43,3198.39,3270.46,3261.31,3227.89
within,12669.5,12790.3,12801.49,12812.21,12961.22,13062.21
states,19093.32,19155.02,19083.49,19118.42,19195.52,19261.87
area,10844.0,10692.4,10675.83,10699.8,10690.91,10757.12
want,530.25,525.49,512.61,496.58,492.63,495.29
phone,199.11,198.83,188.02,205.62,202.4,205.27
dvd,217.97,211.01,205.84,201.74,202.4,203.39
shipping,450.61,446.36,449.28,469.43,469.72,483.99
reserved,159.29,156.23,156.36,153.24,154.66,154.43
subject,2607.26,2584.84,2602.65,2587.66,2594.92,2589.47
between,29323.24,29297.58,29359.52,29461.3,29569.46,29661.17
forum,572.17,578.24,571.99,583.87,561.37,555.56
family,9305.64,9255.92,9225.07,9250.79,9281.75,9265.58
l,15213.88,14719.8,14323.5,14005.17,13767.0,13555.62
long,12363.5,12343.94,12342.32,12315.63,12319.65,12346.58
based,20816.12,20918.15,21165.61,21182.34,21164.14,21169.6
w,9680.8,9197.09,8827.25,8577.68,8416.77,8305.13
code,2527.61,2495.57,2454.21,2430.54,2405.88,2433.16
show,4728.27,4759.84,4651.13,4593.39,4586.45,4608.31
o,8431.66,8700.0,8615.48,8535.01,8401.5,8359.74
even,8695.74,8683.77,8732.25,8637.82,8680.28,8685.54
black,4742.94,4772.02,4746.13,4738.87,4765.94,4811.7
check,549.12,553.89,542.3,539.26,548.01,542.38
special,3921.36,3889.44,3867.37,3854.33,3815.04,3766.5
prices,934.76,941.42,948.04,960.19,948.99,956.69
website,1892.57,1882.84,1842.64,1796.23,1766.22,1734.47
index,3173.14,3154.97,3014.33,2975.61,2906.15,2903.97
being,16536.37,16558.0,16658.96,16709.22,16789.63,16817.41
women,6023.51,6169.94,6185.01,6191.76,6175.1,6209.07
much,9073.0,9081.44,9082.57,9033.53,8995.33,8926.6
sign,700.02,710.12,742.2,756.51,777.14,790.96
file,1798.25,1740.81,1417.11,1070.76,1050.19,1039.55
link,1385.37,1335.03,1355.75,1303.53,1275.5,1284.38
open,4923.19,4974.91,4991.55,5053.11,5063.81,5075.36
today,3376.44,3325.4,3230.06,3187.05,3150.56,3096.06
technology,16173.78,15989.9,15815.82,15683.08,15275.45,15192.17
south,7876.26,7841.77,7881.19,7892.94,7864.95,7847.5
case,8658.02,8661.45,8607.56,8630.06,8630.63,8608.33
project,6312.74,6330.22,6260.22,6327.55,6264.84,6271.22
same,14128.22,14058.37,14048.39,14076.94,14173.71,14177.1
pages,1917.72,1815.88,1751.6,1705.06,1602.01,1632.78
uk,4671.68,4617.82,4360.19,4220.95,4242.76,4222.24
version,2523.42,2562.52,2555.15,2587.66,2594.92,2647.85
section,4958.81,4899.84,4866.86,4835.86,4781.22,4787.22
own,4074.36,4130.88,4067.26,4139.48,4198.84,4133.73
found,24039.56,24284.12,24429.32,24505.17,24683.22,24770.37
sports,456.9,533.61,449.28,446.15,433.44,451.98
house,4068.07,4043.63,4057.37,4065.77,4042.27,4018.85
related,9565.52,9613.01,9575.39,9568.91,9539.52,9585.74
security,1465.01,1454.73,1496.28,1524.66,1514.18,1493.42
both,19772.38,19972.67,20150.28,20237.67,20488.2,20467.15
g,20998.46,20356.14,20047.36,19682.89,19472.38,19258.1
county,2489.89,2495.57,2472.03,2488.73,2478.44,2423.74
american,17772.93,17878.83,17923.67,17958.43,18036.49,18081.07
photo,1052.12,1018.52,1045.02,1031.96,1013.91,1000.01
game,670.68,712.15,706.58,676.98,693.12,704.33
members,4233.65,4238.41,4298.83,4267.5,4277.13,4269.32
power,9148.45,9030.71,9145.9,9262.42,9178.64,9286.3
while,17896.58,18227.8,18430.35,18584.98,18735.34,18872.03
care,1915.62,1905.15,1903.99,1900.98,1924.71,1952.93
network,3718.06,3684.52,3707.05,3737.95,3696.66,3674.22
down,6033.99,6086.75,6107.82,6106.41,6129.28,6113.03
computer,1785.68,1736.75,1706.07,1703.12,1670.75,1649.73
systems,13053.04,12964.79,12900.45,12905.32,12871.48,12781.61
three,16213.61,16304.39,16178.02,16212.64,16275.99,16314.58
total,6815.75,6896.29,6956.9,6934.69,6982.79,6954.84
place,5952.25,6019.8,6002.93,5999.72,5980.34,5900.22
end,7169.95,7170.2,7142.95,7105.39,7106.9,7097.96
following,10380.82,10479.36,10468.01,10548.49,10618.35,10629.06
download,199.11,188.69,190.0,174.58,164.21,156.31
h,17171.42,16450.47,16100.83,15776.19,15155.16,15107.42
him,6759.16,6839.48,6865.86,7087.94,7131.73,7152.58
without,7675.05,7730.18,7699.1,7759.1,7796.21,7815.48
per,9821.22,9769.24,9763.41,9731.85,9751.47,9807.96
access,2519.23,2611.22,2606.61,2591.54,2633.11,2613.95
think,458.99,478.82,478.97,477.18,471.63,461.4
north,7719.07,7754.52,7794.11,7708.66,7735.11,7740.15
resources,3018.04,3116.42,3111.31,3109.46,3068.46,3048.98
current,7532.54,7458.3,7453.68,7400.24,7399.05,7350.32
posts,236.83,235.35,241.46,240.53,238.68,233.52
big,1117.1,1158.51,1163.77,1171.62,1153.3,1139.37
media,3294.7,3264.53,3293.4,3247.18,3129.56,3129.96
law,4317.48,4321.6,4326.54,4376.13,4454.7,4425.63
control,10240.39,10207.49,10184.99,10084.89,10064.61,10065.96
water,46326.98,46774.68,46614.22,46616.67,46414.46,45970.1
history,6027.71,6098.93,5983.13,5877.52,5819.95,5798.52
pictures,213.78,213.04,217.71,211.44,211.95,205.27
size,7978.96,8058.86,8025.67,8083.04,8092.17,8039.59
art,2797.98,2694.4,2681.82,2694.35,2671.29,2612.07
personal,1150.63,1142.28,1140.02,1144.47,1174.3,1193.98
since,16504.93,16476.84,16411.56,16455.11,16461.21,16517.97
including,18873.26,19138.78,19220.05,19428.78,19649.96,19911.59
guide,1425.19,1452.71,1444.82,1443.19,1407.25,1419.97
shop,620.38,624.91,609.59,632.37,641.57,629.01
directory,232.64,237.38,239.48,228.89,223.4,220.34
board,5111.81,5248.81,5256.77,5303.34,5287.22,5218.48
location,2531.8,2513.83,2527.44,2500.37,2497.54,2502.84
change,7794.52,7898.58,8045.47,8238.22,8349.94,8333.38
white,7270.55,7257.44,7303.26,7281.91,7324.58,7280.64
text,1544.65,1570.38,1579.41,1536.3,1542.82,1917.15
small,15383.64,15267.61,15251.75,15194.26,15090.24,15094.24
rating,408.69,407.81,423.55,418.99,412.44,410.55
rate,9712.23,9682.0,9640.7,9739.61,9600.62,9561.25
government,8658.02,8635.08,8712.46,8610.66,8609.63,8615.86
children,4403.41,4502.17,4455.19,4482.82,4477.62,4461.42
during,23850.94,24060.94,24100.77,24190.93,24436.9,24595.23
usa,2399.76,2254.13,2137.54,2096.9,1953.35,1862.53
return,1643.16,1651.54,1654.61,1675.97,1668.84,1655.38
students,3110.26,3181.34,3188.5,3247.18,3282.31,3291.92
v,8957.72,8553.92,8286.93,8121.84,8021.52,7936.01
shopping,71.26,71.01,73.23,83.41,91.65,92.28
account,2093.77,2122.25,2149.42,2160.91,2192.03,2190.22
times,8429.57,8413.92,8397.76,8321.63,8298.39,8271.23
sites,5579.19,5624.16,5686.25,5714.58,5686.29,5710.01
level,8752.33,8868.4,8924.23,8954.0,8882.68,8841.85
digital,905.41,908.96,948.04,958.25,943.26,947.27
profile,1940.77,1899.07,1872.33,1831.15,1800.59,1800.39
previous,1951.25,1953.85,1969.31,1976.63,1991.54,1990.59
form,19413.99,19370.08,19390.26,19450.12,19537.3,19457.73
events,2362.04,2398.18,2402.75,2395.62,2421.16,2455.76
love,475.76,497.08,484.91,494.64,490.72,497.18
old,3940.22,3806.25,3835.7,3834.93,3851.32,3853.13
john,7316.66,7229.04,7150.87,7054.96,7020.98,7043.35
main,8509.21,8499.14,8512.56,8602.9,8577.17,8585.73
call,825.77,819.68,823.35,903.94,899.34,919.03
hours,3351.29,3378.15,3414.13,3412.06,3368.24,3408.68
image,3141.7,3077.87,3123.18,3134.68,3091.37,3118.66
department,11087.12,10970.36,10913.33,10913.17,10887.58,10811.73
title,1559.32,1562.27,1575.45,1590.62,1563.82,1532.96
description,1565.61,1535.89,1523.99,1497.51,1487.45,1476.47
non,13338.08,13386.8,13440.78,13477.55,13715.45,13952.99
k,12367.69,11579.04,11226.05,11126.55,10729.1,10647.89
y,5088.76,4717.23,4607.59,4509.98,4382.15,4365.37
insurance,236.83,237.38,231.57,226.95,244.41,242.94
another,9657.74,9730.69,9708.0,9850.18,9925.23,9979.33
why,1467.1,1444.59,1434.92,1386.94,1372.88,1354.06
shall,551.21,539.69,532.41,529.56,523.18,510.36
property,2580.01,2560.49,2547.24,2515.89,2537.63,2493.42
class,5468.11,5437.5,5472.5,5369.3,5415.15,5514.15
cd,649.72,628.96,621.47,599.39,578.56,568.74
still,7216.06,7170.2,7166.7,7221.78,7250.11,7265.57
money,1226.08,1243.73,1244.92,1235.64,1244.95,1220.35
quality,6866.05,6841.51,6859.92,6826.07,6705.92,6747.68
every,3047.39,3047.43,3032.14,3022.17,3024.54,3015.08
listing,217.97,231.3,223.65,226.95,229.13,227.87
content,4770.19,4686.8,4663.01,4566.23,4485.25,4416.22
country,3141.7,3157.0,3188.5,3225.85,3171.57,3165.74
private,1959.63,1947.76,1965.35,1964.99,1953.35,1960.46
little,3596.5,3518.14,3522.98,3497.41,3475.17,3459.53
visit,482.05,486.94,482.93,477.18,486.91,499.06
save,551.21,537.66,530.43,533.44,523.18,516.01
tools,1951.25,1935.59,1941.6,1926.2,1930.44,1924.68
low,16358.22,16413.95,16593.65,16608.35,16665.52,16695.0
reply,58.68,56.81,61.36,62.07,59.19,60.26
customer,350.01,340.86,342.4,347.22,349.43,352.17
december,6289.69,6368.77,6285.95,6366.34,6398.51,6436.94
compare,427.56,424.04,427.51,428.69,429.62,435.03
movies,71.26,60.87,61.36,62.07,57.28,56.5
include,14226.73,14326.19,14432.36,14509.51,14631.97,14681.81
college,8333.16,8444.36,8409.64,8368.19,8327.03,8386.11
value,5872.61,5898.06,5905.95,5856.18,5833.31,5817.36
article,3225.54,3203.66,3006.41,2940.7,2894.7,2871.95
york,6851.38,6691.37,6628.36,6583.6,6524.53,6544.29
man,2188.08,2256.16,2242.44,2222.98,2211.12,2222.23
card,236.83,231.3,233.55,226.95,215.77,214.69
jobs,498.82,529.55,542.3,535.38,538.46,561.21
provide,5958.54,5916.33,5949.49,5982.27,5968.88,5949.18
j,25990.81,24775.12,24053.27,23252.08,22535.11,22000.11
food,24171.6,23720.08,23708.89,23684.65,23636.85,23576.39
source,7886.74,8028.43,7992.03,8071.4,8063.53,8120.57
author,2309.64,2264.27,2287.96,2279.24,2268.4,2239.18
different,18669.96,18666.05,18695.56,18732.4,18805.99,18785.41
press,5769.91,5630.25,5434.9,5316.92,5271.94,5165.75
u,11248.5,10875.0,10925.21,10750.23,10606.89,10403.07
learn,360.49,369.26,368.13,370.5,372.34,371.0
sale,1253.33,1239.67,1250.86,1256.97,1292.69,1314.51
around,10611.36,10576.75,10665.93,10721.13,10761.56,10723.22
print,1003.92,961.71,955.96,919.45,905.07,911.49
course,2091.67,2087.76,2078.16,2079.44,2079.37,2073.46
job,744.03,746.64,756.06,773.97,769.5,775.9
canada,4363.59,4421.01,4445.29,4451.78,4433.7,4446.35
process,23869.8,23740.37,23516.91,23418.9,23165.22,23088.63
teen,33.53,32.46,31.67,32.98,32.46,28.25
room,3074.63,2998.74,2968.81,2954.28,2946.25,2920.92
stock,1316.2,1328.94,1302.32,1350.08,1403.43,1397.37
training,1825.5,1844.29,1836.7,1827.27,1794.87,1777.79
too,2980.32,2974.39,2978.7,3000.83,2976.8,2949.17
credit,394.02,409.84,417.61,422.87,433.44,438.8
point,7811.29,7829.59,7786.19,7780.44,7794.3,7800.42
join,697.92,722.29,728.35,723.54,714.13,717.52
science,26007.58,25945.8,25737.57,25591.45,25179.67,25054.74
men,2200.66,2187.17,2208.79,2191.95,2190.12,2246.72
categories,899.13,913.01,910.43,936.91,941.35,930.32
advanced,3068.35,3012.94,2978.7,3004.71,2953.89,2977.42
west,3996.81,4027.4,4055.39,4013.39,4019.35,4018.85
