Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01,Growth Rate (%)
aud,16.33,13.73,22.8,20.46,20.1,28.9,76.97489283527251
bridal,2.04,0.0,1.9,0.0,3.65,3.61,76.96078431372548
debug,2.04,1.96,1.9,3.72,3.65,3.61,76.96078431372548
hostels,4.08,5.88,5.7,5.58,7.31,7.22,76.96078431372548
syndication,2.04,1.96,3.8,3.72,3.65,3.61,76.96078431372548
thong,4.08,3.92,3.8,7.44,7.31,7.22,76.96078431372548
whats,2.04,1.96,1.9,1.86,1.83,3.61,76.96078431372548
adidas,2.04,1.96,1.9,3.72,3.65,3.61,76.96078431372548
zoloft,2.04,3.92,3.8,3.72,3.65,3.61,76.96078431372548
filename,4.08,3.92,5.7,5.58,5.48,7.22,76.96078431372548
ambien,2.04,0.0,1.9,3.72,3.65,3.61,76.96078431372548
invoice,2.04,1.96,1.9,3.72,3.65,3.61,76.96078431372548
anaheim,2.04,1.96,3.8,3.72,3.65,3.61,76.96078431372548
gzip,4.08,5.88,7.6,7.44,7.31,7.22,76.96078431372548
fujitsu,2.04,3.92,3.8,3.72,3.65,3.61,76.96078431372548
panasonic,2.04,1.96,1.9,1.86,3.65,3.61,76.96078431372548
paypal,4.08,5.88,7.6,7.44,7.31,7.22,76.96078431372548
username,2.04,3.92,3.8,3.72,3.65,3.61,76.96078431372548
securities,32.67,37.26,47.49,46.5,58.47,57.8,76.92072237526781
avatar,104.12,119.61,119.68,167.39,190.02,180.62,73.47291586630811
isp,44.92,47.06,55.09,53.94,78.57,77.67,72.9073909171861
johnny,85.75,98.04,110.18,111.59,133.38,148.11,72.72303206997086
nb,28.58,31.37,51.29,52.08,51.16,48.77,70.64380685794264
style,1541.42,1543.16,1753.46,1493.47,1511.01,2615.42,69.67601302694916
background,1347.46,1364.72,1500.79,1305.63,1355.71,2283.08,69.4358274086058
allah,22.46,23.53,24.7,29.76,38.37,37.93,68.8780053428317
gossip,22.46,23.53,36.1,39.06,38.37,37.93,68.8780053428317
passport,22.46,27.45,36.1,35.34,36.54,37.93,68.8780053428317
squad,79.62,113.73,113.98,115.31,124.24,133.66,67.8723938708867
bathrooms,18.37,19.61,20.9,24.18,31.06,30.71,67.17474142623843
blame,140.87,217.65,224.17,221.32,226.56,234.81,66.68559664939305
ver,14.29,17.65,17.1,20.46,23.75,23.48,64.31070678796362
spam,14.29,15.69,17.1,22.32,23.75,23.48,64.31070678796362
css,12.25,11.76,22.8,22.32,20.1,19.87,62.20408163265307
volleyball,44.92,56.86,60.79,55.8,69.43,72.25,60.84149599287622
incl,22.46,19.61,20.9,48.36,36.54,36.12,60.81923419412287
subscribe,22.46,21.57,20.9,18.6,34.71,36.12,60.81923419412287
andorra,10.21,11.76,15.2,14.88,14.62,16.26,59.25563173359451
daisy,353.2,358.83,539.53,520.76,517.07,558.13,58.020951302378265
tattoo,46.96,70.59,68.39,68.82,73.08,74.06,57.708688245315166
pod,185.79,203.92,205.17,226.9,312.43,292.61,57.495021260563014
amp,224.58,305.89,298.26,334.78,350.8,352.22,56.834980853148096
snap,147.0,150.98,246.97,239.92,230.21,227.59,54.823129251700685
booking,8.17,9.8,13.3,7.44,10.96,12.64,54.7123623011016
interracial,8.17,9.8,9.5,9.3,10.96,12.64,54.7123623011016
booty,8.17,9.8,9.5,11.16,10.96,12.64,54.7123623011016
fetish,8.17,9.8,13.3,13.02,12.79,12.64,54.7123623011016
barbie,8.17,7.84,7.6,9.3,12.79,12.64,54.7123623011016
comics,606.36,607.85,617.41,652.81,887.97,935.63,54.302724454119655
workout,30.62,29.41,30.4,46.5,47.5,46.96,53.363814500326576
christianity,106.16,141.18,144.38,150.65,162.61,162.56,53.127354935945746
boxed,14.29,21.57,22.8,24.18,25.58,21.67,51.64450664800562
screenshot,55.12,54.9,53.19,55.8,56.64,83.09,50.74383164005807
roster,20.42,21.57,22.8,24.18,31.06,30.71,50.391772771792354
nc,114.33,107.84,157.68,154.37,147.99,169.79,48.50870287763491
christians,87.79,105.88,113.98,130.19,127.9,130.05,48.137601093518626
mailman,6.12,9.8,9.5,9.3,9.14,9.03,47.54901960784312
gays,6.12,5.88,5.7,7.44,9.14,9.03,47.54901960784312
formatting,6.12,7.84,7.6,9.3,9.14,9.03,47.54901960784312
radios,6.12,7.84,7.6,7.44,9.14,9.03,47.54901960784312
urls,6.12,9.8,9.5,9.3,9.14,9.03,47.54901960784312
wv,6.12,5.88,7.6,7.44,7.31,9.03,47.54901960784312
rentals,6.12,5.88,5.7,7.44,9.14,9.03,47.54901960784312
vibrator,6.12,5.88,5.7,5.58,5.48,9.03,47.54901960784312
jpeg,6.12,5.88,5.7,7.44,9.14,9.03,47.54901960784312
congratulations,6.12,5.88,9.5,9.3,5.48,9.03,47.54901960784312
promo,6.12,7.84,7.6,9.3,9.14,9.03,47.54901960784312
headers,6.12,5.88,7.6,9.3,9.14,9.03,47.54901960784312
gotta,6.12,9.8,9.5,9.3,9.14,9.03,47.54901960784312
doll,91.87,96.08,96.89,104.15,138.86,135.47,47.45836508109284
tommy,36.75,52.94,56.99,57.66,58.47,54.19,47.455782312925166
erotic,104.12,107.84,110.18,109.73,113.28,153.53,47.45485977718017
freight,12.25,17.65,19.0,18.6,18.27,18.06,47.428571428571416
welding,12.25,13.73,15.2,16.74,18.27,18.06,47.428571428571416
baths,87.79,103.92,113.98,109.73,127.9,128.24,46.07586285453924
literacy,230.7,241.18,237.47,230.62,237.52,334.15,44.84178586909406
incest,22.46,21.57,26.6,27.9,29.23,32.51,44.74621549421192
runtime,22.46,25.49,30.4,44.64,42.02,32.51,44.74621549421192
il,1318.88,1754.93,1795.25,1820.81,1912.97,1907.38,44.62119374014315
gbp,16.33,11.76,11.4,11.16,23.75,23.48,43.7844458052664
spas,16.33,19.61,19.0,18.6,20.1,23.48,43.7844458052664
moms,16.33,21.57,22.8,24.18,23.75,23.48,43.7844458052664
llp,16.33,13.73,22.8,22.32,21.93,23.48,43.7844458052664
christ,81.66,94.12,98.79,107.87,118.76,117.41,43.7790840068577
pmid,140.87,154.9,178.58,277.12,294.16,202.3,43.607581458081924
commons,247.03,296.08,303.96,331.06,332.53,354.02,43.31052908553616
lafayette,42.87,49.02,51.29,63.24,62.12,61.41,43.24702589223233
tire,26.54,23.53,24.7,31.62,38.37,37.93,42.916352675207236
stats,53.08,50.98,66.49,72.53,73.08,75.86,42.916352675207236
churches,73.5,94.12,96.89,106.01,107.8,104.76,42.530612244897966
utc,36.75,47.06,47.49,46.5,49.33,52.38,42.530612244897966
nw,40.83,62.75,62.69,63.24,71.26,57.8,41.56257653686015
pledge,71.46,98.04,96.89,94.85,93.18,101.15,41.54771900363842
dare,20.42,19.61,24.7,20.46,25.58,28.9,41.52791380999019
lm,59.21,54.9,62.69,61.38,91.35,83.09,40.331025164668134
remix,24.5,25.49,30.4,35.34,34.71,34.32,40.08163265306123
hacker,24.5,31.37,39.89,40.92,38.37,34.32,40.08163265306123
cancelled,102.08,125.49,136.78,133.91,138.86,142.69,39.782523510971785
mess,38.79,49.02,45.59,52.08,52.99,54.19,39.7009538540861
titanium,106.16,129.41,148.18,148.79,149.82,148.11,39.515825169555406
resume,67.37,82.35,83.59,79.97,87.7,93.92,39.409232596111025
sender,67.37,68.63,81.69,96.71,96.84,93.92,39.409232596111025
fl,1037.14,1105.9,1282.32,1301.91,1388.59,1444.98,39.323524307229484
beatles,14.29,13.73,17.1,13.02,20.1,19.87,39.04828551434571
ada,104.12,168.63,161.48,161.81,157.13,144.5,38.78217441413753
align,577.78,568.64,668.71,561.68,560.92,800.16,38.488698120391845
operator,347.07,345.1,336.25,383.13,487.84,480.46,38.433169101334016
deaf,195.99,288.24,281.16,273.4,274.06,270.93,38.23664472677177
pubs,69.41,56.86,58.89,55.8,52.99,95.73,37.919608125630326
skating,18.37,25.49,24.7,22.32,21.93,25.29,37.67011431682089
installing,55.12,66.67,70.29,74.39,74.91,75.86,37.62699564586357
dash,55.12,56.86,53.19,52.08,78.57,75.86,37.62699564586357
navigator,36.75,37.26,37.99,50.22,51.16,50.57,37.60544217687075
ru,175.58,231.38,273.56,264.1,255.79,240.23,36.82082241713178
gadgets,22.46,25.49,22.8,26.04,23.75,30.71,36.73196794300979
porn,22.46,23.53,22.8,26.04,29.23,30.71,36.73196794300979
titans,22.46,27.45,30.4,29.76,29.23,30.71,36.73196794300979
relay,93.91,103.92,113.98,124.61,126.07,128.24,36.55627728676394
streaming,98.0,101.96,104.49,115.31,116.93,133.66,36.38775510204081
bd,177.62,241.18,252.67,251.08,243.0,242.03,36.26280824231505
rpg,26.54,33.33,37.99,37.2,38.37,36.12,36.0964581763376
liechtenstein,26.54,35.29,36.1,35.34,36.54,36.12,36.0964581763376
discount,57.17,56.86,53.19,55.8,76.74,77.67,35.85796746545391
baseball,104.12,107.84,121.58,135.77,133.38,140.89,35.31502112946598
enhancements,34.71,37.26,43.69,44.64,49.33,46.96,35.29242293287237
holders,55.12,56.86,70.29,70.67,73.08,74.06,34.36139332365749
belt,534.9,547.07,716.2,732.79,721.7,717.07,34.056833052907095
cake,228.66,219.61,231.77,267.82,277.72,305.25,33.49514563106796
rocket,242.95,237.26,229.87,256.66,325.22,323.32,33.08088083967895
spanking,4.08,5.88,5.7,5.58,5.48,5.42,32.843137254901954
shopper,4.08,3.92,3.8,3.72,5.48,5.42,32.843137254901954
fares,4.08,3.92,3.8,3.72,5.48,5.42,32.843137254901954
solaris,4.08,3.92,3.8,3.72,3.65,5.42,32.843137254901954
realtor,4.08,3.92,3.8,3.72,3.65,5.42,32.843137254901954
mariah,4.08,5.88,5.7,5.58,5.48,5.42,32.843137254901954
locator,4.08,5.88,5.7,5.58,5.48,5.42,32.843137254901954
ntsc,4.08,3.92,3.8,5.58,5.48,5.42,32.843137254901954
paxil,4.08,3.92,3.8,3.72,5.48,5.42,32.843137254901954
complimentary,12.25,11.76,15.2,20.46,14.62,16.26,32.73469387755104
lite,12.25,11.76,13.3,13.02,16.44,16.26,32.73469387755104
tournaments,12.25,11.76,11.4,13.02,12.79,16.26,32.73469387755104
lounge,12.25,11.76,11.4,13.02,16.44,16.26,32.73469387755104
bingo,12.25,11.76,15.2,16.74,16.44,16.26,32.73469387755104
mobiles,12.25,11.76,11.4,11.16,16.44,16.26,32.73469387755104
latino,40.83,39.22,39.89,42.78,52.99,54.19,32.72103845211854
laundry,40.83,43.14,49.39,50.22,51.16,54.19,32.72103845211854
rental,40.83,47.06,47.49,50.22,51.16,54.19,32.72103845211854
nvidia,28.58,27.45,26.6,29.76,32.89,37.93,32.715185444366696
trance,28.58,21.57,26.6,37.2,36.54,37.93,32.715185444366696
showcase,65.33,72.55,79.79,79.97,78.57,86.7,32.710852594520134
banking,163.33,152.94,142.48,143.21,140.69,216.75,32.70678993448845
tuition,16.33,17.65,22.8,22.32,21.93,21.67,32.700551132884286
refund,16.33,21.57,20.9,22.32,21.93,21.67,32.700551132884286
disco,16.33,17.65,20.9,20.46,21.93,21.67,32.700551132884286
awful,24.5,27.45,28.5,31.62,29.23,32.51,32.6938775510204
podcasts,24.5,31.37,32.3,33.48,32.89,32.51,32.6938775510204
raid,49.0,49.02,51.29,55.8,54.81,65.02,32.6938775510204
singles,32.67,31.37,30.4,35.34,42.02,43.35,32.69054178145087
gsm,8.17,7.84,9.5,11.16,10.96,10.84,32.680538555691555
rugs,8.17,13.73,13.3,13.02,12.79,10.84,32.680538555691555
salvation,20.42,27.45,28.5,27.9,27.41,27.09,32.66405484818804
myanmar,140.87,178.43,186.17,187.85,191.85,186.04,32.065024490665145
mv,116.37,119.61,155.78,150.65,149.82,153.53,31.93262868436882
affiliation,112.29,119.61,123.48,132.05,140.69,148.11,31.89954581886188
appearing,602.28,609.81,609.82,624.92,690.64,791.13,31.355847778441927
copyright,122.5,129.41,132.98,135.77,133.38,160.75,31.22448979591837
syndicate,59.21,62.75,60.79,66.96,78.57,77.67,31.177166019253505
podcast,110.25,127.45,134.88,132.05,135.21,144.5,31.065759637188208
fp,42.87,41.18,51.29,50.22,49.33,55.99,30.604152087707032
ns,171.5,164.71,229.87,225.04,222.91,223.97,30.59475218658892
editing,933.02,1033.35,1054.35,1153.12,1215.02,1213.79,30.09260251655913
ricky,30.62,35.29,36.1,37.2,42.02,39.74,29.784454604833442
nominations,91.87,94.12,91.19,100.43,113.28,119.21,29.759442690758668
assured,83.71,88.24,89.29,104.15,107.8,108.37,29.458846016007662
somebody,53.08,56.86,64.59,66.96,67.6,68.64,29.31424265259985
fragrances,53.08,50.98,75.99,76.25,78.57,68.64,29.31424265259985
budgets,26.54,27.45,32.3,31.62,32.89,34.32,29.31424265259985
helena,132.7,127.45,132.98,143.21,169.92,171.59,29.306706857573488
satisfied,124.54,141.18,159.58,154.37,162.61,160.75,29.07499598522562
desperate,44.92,45.1,56.99,57.66,54.81,57.8,28.67319679430097
funeral,153.12,166.67,170.98,193.43,197.33,196.88,28.578892371995813
eden,171.5,262.75,233.67,223.18,221.08,220.36,28.489795918367356
pride,163.33,164.71,170.98,171.11,175.4,209.52,28.280168983040465
conversations,132.7,147.06,144.38,146.93,160.78,169.79,27.950263752825926
disney,261.33,266.67,271.66,293.86,332.53,334.15,27.865151341216087
lookup,18.37,17.65,17.1,24.18,23.75,23.48,27.817093086554163
notifications,18.37,17.65,15.2,22.32,23.75,23.48,27.817093086554163
karma,18.37,15.69,19.0,22.32,21.93,23.48,27.817093086554163
sie,18.37,25.49,26.6,26.04,23.75,23.48,27.817093086554163
bedrooms,18.37,21.57,20.9,20.46,23.75,23.48,27.817093086554163
ga,238.87,211.77,214.67,271.54,310.61,305.25,27.789174027713813
proxy,142.91,154.9,161.48,159.95,169.92,182.43,27.653768105800864
honest,142.91,192.16,188.07,182.27,182.71,182.43,27.653768105800864
neo,318.49,311.77,313.46,318.04,411.1,406.4,27.602122515620575
camera,669.65,750.99,767.49,769.98,858.74,854.35,27.581572463227065
ukraine,426.7,435.3,497.73,528.2,542.65,543.68,27.415045699554714
ing,102.08,105.88,117.78,122.75,124.24,130.05,27.400078369905966
tractor,65.33,62.75,68.39,81.83,84.05,83.09,27.18506046226849
talked,79.62,84.31,91.19,92.99,95.01,101.15,27.04094448630997
aurora,61.25,56.86,72.19,87.41,78.57,77.67,26.808163265306124
anime,269.49,286.28,305.86,301.3,334.36,341.38,26.67631452001929
decent,42.87,49.02,45.59,46.5,54.81,54.19,26.40541170982039
dim,42.87,43.14,45.59,50.22,49.33,54.19,26.40541170982039
browsing,100.04,107.84,121.58,126.47,129.72,126.44,26.389444222311063
shower,71.46,72.55,70.29,79.97,85.87,90.31,26.378393506856995
drivers,283.78,305.89,360.95,368.25,376.38,357.63,26.02368031573755
elections,106.16,105.88,106.39,115.31,126.07,133.66,25.904295403165033
rt,251.12,311.77,317.26,308.74,312.43,316.09,25.872093023255804
embassy,91.87,105.88,112.08,117.17,120.59,115.6,25.829977141613135
skip,38.79,41.18,41.79,42.78,45.68,48.77,25.728280484661003
pendant,38.79,37.26,47.49,48.36,47.5,48.77,25.728280484661003
cia,140.87,143.14,186.17,171.11,175.4,177.01,25.654859089941066
zen,63.29,82.35,87.39,81.83,84.05,79.47,25.564860167483015
cal,87.79,96.08,98.79,102.29,102.32,110.18,25.504043740744958
myrtle,136.79,133.34,129.18,133.91,135.21,171.59,25.44045617369692
pcs,24.5,25.49,32.3,33.48,31.06,30.71,25.346938775510207
gotten,49.0,60.79,60.79,66.96,63.95,61.41,25.32653061224489
license,453.24,505.89,524.33,552.38,559.09,567.16,25.134586532521393
issn,142.91,150.98,157.68,146.93,177.23,178.82,25.127702749982504
iso,281.74,272.55,315.36,366.39,348.98,352.22,25.015972172925398
musician,128.62,149.02,155.78,156.23,160.78,160.75,24.980562898460576
resident,618.61,625.5,666.81,695.59,782.0,773.07,24.968881848014103
thanksgiving,34.71,37.26,43.69,44.64,42.02,43.35,24.891961970613657
metro,79.62,80.39,79.79,79.97,98.66,99.34,24.76764632002009
cn,89.83,84.31,110.18,89.27,111.45,111.99,24.668818880106866
color,3499.32,3458.87,3408.13,3357.06,3391.09,4356.63,24.499331298652308
consoles,65.33,76.47,89.29,85.55,82.22,81.28,24.414510944435946
respective,583.9,615.69,661.11,691.87,696.12,726.1,24.353485185819498
occupations,75.54,72.55,85.49,85.55,91.35,93.92,24.331480010590408
makeup,191.91,196.08,203.27,213.88,228.39,238.42,24.235318638945337
lenses,242.95,315.69,313.46,316.18,306.95,301.64,24.15723399876518
settings,681.9,719.62,746.6,783.0,811.23,845.32,23.965390819768306
tunes,30.62,35.29,36.1,37.2,36.54,37.93,23.873285434356625
offline,30.62,29.41,34.2,39.06,40.2,37.93,23.873285434356625
referrals,30.62,31.37,32.3,35.34,36.54,37.93,23.873285434356625
merchandise,51.04,56.86,55.09,63.24,63.95,63.22,23.863636363636363
obligation,112.29,121.57,123.48,124.61,135.21,139.08,23.857868020304572
trusted,61.25,60.79,56.99,72.53,74.91,75.86,23.853061224489792
hrs,20.42,19.61,22.8,26.04,25.58,25.29,23.849167482859926
bytes,10.21,9.8,9.5,9.3,10.96,12.64,23.800195886385893
realty,10.21,7.84,9.5,13.02,12.79,12.64,23.800195886385893
cdt,10.21,11.76,13.3,13.02,12.79,12.64,23.800195886385893
liabilities,10.21,9.8,13.3,13.02,12.79,12.64,23.800195886385893
permissions,10.21,13.73,13.3,11.16,12.79,12.64,23.800195886385893
stylish,10.21,9.8,9.5,9.3,12.79,12.64,23.800195886385893
fucking,10.21,11.76,11.4,11.16,12.79,12.64,23.800195886385893
ez,10.21,9.8,7.6,5.58,5.48,12.64,23.800195886385893
warnings,93.91,98.04,94.99,113.45,111.45,115.6,23.096581833670534
travelers,93.91,96.08,93.09,91.13,120.59,115.6,23.096581833670534
ambassador,140.87,139.22,148.18,159.95,166.27,173.4,23.09221267835593
granny,36.75,33.33,34.2,31.62,45.68,45.16,22.88435374149659
halloween,36.75,35.29,34.2,35.34,34.71,45.16,22.88435374149659
electoral,36.75,39.22,37.99,37.2,43.85,45.16,22.88435374149659
python,257.24,250.98,273.56,345.94,328.88,316.09,22.87746851189549
seeking,667.61,749.03,759.89,790.44,831.33,820.03,22.83069456718742
fantasy,300.12,321.57,326.75,355.23,369.07,368.47,22.77422364387579
prefix,100.04,117.65,113.98,115.31,116.93,122.82,22.770891643342647
patrol,100.04,111.77,110.18,109.73,116.93,122.82,22.770891643342647
surge,106.16,107.84,110.18,113.45,122.42,130.05,22.503767897513203
abortion,816.64,872.56,877.68,874.14,926.34,998.85,22.312157131661447
champions,69.41,74.51,83.59,83.69,87.7,84.89,22.302261921913274
wrist,181.7,229.41,227.97,223.18,221.08,222.17,22.272977435332965
mesa,42.87,47.06,45.59,52.08,54.81,52.38,22.183344996501063
trucks,42.87,39.22,41.79,42.78,49.33,52.38,22.183344996501063
xl,42.87,52.94,51.29,48.36,49.33,52.38,22.183344996501063
rugby,42.87,70.59,49.39,50.22,51.16,52.38,22.183344996501063
hose,42.87,54.9,51.29,55.8,56.64,52.38,22.183344996501063
gd,128.62,127.45,131.08,143.21,149.82,157.14,22.173845436168545
donations,214.37,237.26,245.07,260.38,268.58,261.9,22.171945701357455
welsh,187.83,201.96,201.37,206.45,206.46,229.39,22.12639088537506
notre,59.21,56.86,66.49,63.24,69.43,72.25,22.023306873838877
impacts,1296.42,1354.92,1441.9,1510.21,1501.87,1580.45,21.908794989278164
ent,91.87,94.12,91.19,104.15,102.32,111.99,21.900511592467605
clarity,189.87,200.0,208.97,212.02,226.56,231.2,21.767525148786003
madonna,16.33,19.61,19.0,20.46,18.27,19.87,21.677893447642393
naughty,16.33,17.65,17.1,18.6,18.27,19.87,21.677893447642393
undo,16.33,19.61,17.1,14.88,20.1,19.87,21.677893447642393
refurbished,16.33,15.69,15.2,16.74,20.1,19.87,21.677893447642393
pos,16.33,15.69,15.2,14.88,20.1,19.87,21.677893447642393
trades,49.0,52.94,51.29,55.8,58.47,59.61,21.653061224489793
banner,81.66,80.39,81.69,85.55,96.84,99.34,21.650746999755093
authorized,179.66,188.24,216.57,228.76,221.08,218.55,21.646443281754436
ejaculation,65.33,66.67,75.99,76.25,73.08,79.47,21.6439614266034
riders,32.67,45.1,47.49,50.22,43.85,39.74,21.640648913376186
rpm,32.67,31.37,37.99,37.2,40.2,39.74,21.640648913376186
prayer,136.79,174.51,163.38,158.09,164.44,166.17,21.47817822940273
ultra,361.37,400.01,414.14,407.31,440.33,438.91,21.45723219968454
basement,224.58,247.06,243.17,251.08,257.62,272.74,21.44447412948615
attachments,104.12,103.92,121.58,132.05,127.9,126.44,21.43680368805224
performances,175.58,182.36,182.37,210.16,215.6,213.14,21.391958081786065
arc,438.95,460.79,535.73,539.36,540.82,532.84,21.38967991798611
insights,610.44,601.97,628.81,632.35,679.68,740.55,21.314134067230174
alt,1051.43,1198.06,1193.03,1246.11,1271.66,1275.2,21.282443909722947
billy,181.7,184.32,197.57,199.01,202.81,220.36,21.276829939460665
jerry,181.7,194.12,210.87,213.88,215.6,220.36,21.276829939460665
romance,110.25,137.26,131.08,132.05,135.21,133.66,21.233560090702944
workflow,187.83,178.43,226.07,221.32,226.56,227.59,21.168077516903576
tracked,171.5,178.43,189.97,191.57,204.64,207.72,21.11953352769679
artwork,155.16,164.71,163.38,167.39,180.88,187.85,21.068574374838875
privilege,38.79,41.18,49.39,50.22,49.33,46.96,21.062129414797635
champagne,238.87,233.34,224.17,226.9,222.91,289.0,20.98631054548499
doug,100.04,154.9,125.38,122.75,124.24,121.02,20.971611355457807
plastics,167.41,186.28,197.57,202.73,195.5,202.3,20.841048921808742
samoa,67.37,74.51,75.99,79.97,80.39,81.28,20.647172331898464
sega,67.37,80.39,75.99,79.97,82.22,81.28,20.647172331898464
mercy,202.12,194.12,188.07,212.02,250.31,243.84,20.641203245596675
seasons,538.99,580.4,602.22,656.53,657.76,650.24,20.640457151338616
challenging,538.99,558.83,569.92,589.58,621.21,650.24,20.640457151338616
lucky,89.83,88.24,85.49,83.69,85.87,108.37,20.638984748970284
rwanda,44.92,47.06,43.69,46.5,49.33,54.19,20.636687444345494
gorgeous,22.46,25.49,26.6,26.04,25.58,27.09,20.614425645592156
seo,22.46,23.53,22.8,20.46,25.58,27.09,20.614425645592156
buses,22.46,23.53,26.6,26.04,27.41,27.09,20.614425645592156
suspension,371.57,366.67,442.64,450.09,451.29,447.95,20.556019054283176
vegetarian,163.33,166.67,176.68,174.83,206.46,196.88,20.541235535419077
taxes,95.96,101.96,110.18,113.45,115.11,115.6,20.466861192163403
armor,169.45,160.79,157.68,148.79,204.64,204.1,20.448509884921812
nasdaq,73.5,74.51,77.89,78.11,84.05,88.51,20.421768707483
elect,73.5,88.24,96.89,91.13,93.18,88.51,20.421768707483
bullet,147.0,184.32,188.07,189.71,173.57,177.01,20.414965986394552
relying,210.29,213.73,224.17,232.48,246.66,252.87,20.24822863664464
bowling,28.58,29.41,28.5,29.76,29.23,34.32,20.08397480755774
authentication,28.58,27.45,26.6,26.04,34.71,34.32,20.08397480755774
costume,114.33,115.69,113.98,124.61,137.03,137.27,20.064724919093862
contractor,57.17,58.82,58.89,66.96,67.6,68.64,20.062970089207624
notebook,57.17,66.67,64.59,65.1,67.6,68.64,20.062970089207624
sony,263.37,274.51,283.06,273.4,297.82,316.09,20.017465922466478
laura,545.11,537.26,539.53,557.96,643.14,653.86,19.950101814312706
ford,310.32,311.77,324.86,319.9,365.42,372.08,19.902036607373034
performer,63.29,64.71,79.79,81.83,80.39,75.86,19.860957497234953
creative,610.44,672.56,689.6,714.19,712.57,731.52,19.8348732062119
derek,132.7,129.41,157.68,148.79,153.48,158.95,19.78146194423512
pd,375.66,380.4,429.34,437.07,434.85,449.75,19.72262151945908
gem,69.41,80.39,77.89,79.97,82.22,83.09,19.708975651923367
bhutan,69.41,68.63,70.29,76.25,76.74,83.09,19.708975651923367
terrible,104.12,123.53,123.48,120.89,120.59,124.63,19.69842489435266
exceptional,312.37,329.42,338.15,349.65,363.59,373.89,19.694592950667474
blond,34.71,37.26,41.79,40.92,43.85,41.54,19.677326418899447
authorization,110.25,119.61,127.28,130.19,126.07,131.85,19.591836734693874
peas,151.08,180.39,178.58,178.55,175.4,180.62,19.552554937781302
carbon,4579.33,4911.83,5161.59,5313.64,5364.36,5471.07,19.47315436974404
kathy,40.83,37.26,43.69,46.5,52.99,48.77,19.44648542738184
subsidiaries,53.08,56.86,56.99,57.66,62.12,63.22,19.10324039186134
guards,118.41,131.37,127.28,124.61,127.9,140.89,18.984883033527566
jade,124.54,123.53,119.68,130.19,142.51,148.11,18.925646378673523
malta,189.87,213.73,214.67,230.62,217.42,225.78,18.91294043292779
mia,65.33,68.63,68.39,72.53,74.91,77.67,18.8887188121843
defensive,434.86,429.42,438.84,518.9,517.07,516.58,18.792254978613812
consolidated,120.46,125.49,132.98,137.63,137.03,142.69,18.45425867507887
lc,120.46,115.69,146.28,146.93,144.34,142.69,18.45425867507887
largest,4287.38,4249.08,4297.21,4930.51,5002.6,5075.51,18.382555313501488
trek,151.08,176.47,182.37,178.55,179.06,178.82,18.361133174477086
risks,1163.72,1243.15,1246.23,1292.61,1357.53,1376.35,18.271577355377573
crucial,1088.18,1094.13,1124.64,1136.38,1220.5,1286.04,18.182653605102086
achieving,340.95,345.1,357.15,364.53,387.34,402.79,18.13755682651416
