Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
said,5571.56,5484.39,5571.93,5505.21,5408.21,5416.89
de,14426.03,14074.7,13708.5,13513.79,13420.04,13311.92
does,7752.0,7839.32,7855.41,7802.14,7816.33,7777.63
set,7592.75,7555.0,7515.36,7539.9,7467.35,7434.45
under,14428.07,14527.65,14694.47,14702.25,14660.64,14688.27
general,8121.53,8066.78,8007.39,8021.61,7960.67,7949.22
research,43719.07,43196.66,42774.48,42661.63,42448.98,42428.37
university,38878.41,38231.89,37407.72,36998.33,36594.96,36487.67
january,4854.95,4872.61,4872.83,4857.97,4830.85,4840.7
mail,349.12,301.96,296.36,284.56,277.72,279.97
full,4405.8,4321.63,4276.31,4242.36,4235.21,4213.94
map,2133.48,2062.77,2057.42,2071.89,2039.04,2039.23
reviews,2266.19,2303.95,2287.28,2254.16,2245.5,2250.56
program,6571.95,6486.36,6411.61,6364.46,6287.05,6211.63
life,18072.34,17823.77,17768.24,17750.57,17940.28,17964.77
know,1472.0,1517.67,1519.79,1474.87,1485.43,1455.82
games,1496.5,1598.06,1614.78,1618.08,1644.39,1605.74
way,7901.04,7919.71,7912.41,7820.74,7810.85,7759.57
days,3821.9,3829.46,3843.17,3831.33,3836.91,3888.82
management,5349.02,5390.27,5444.65,5388.03,5384.46,5342.83
p,26679.78,26214.08,25743.34,25260.71,24961.82,24131.25
part,14364.78,14457.06,14513.99,14557.18,14607.65,14538.35
could,14697.56,14941.38,14992.73,15042.6,15121.07,15197.63
great,5314.31,5278.5,5277.47,5200.19,5216.37,5118.86
united,11720.89,12102.12,12108.92,12202.59,12111.84,12134.26
hotel,263.37,268.63,265.96,258.52,252.14,263.71
real,2729.63,2715.72,2724.22,2641.01,2643.81,2651.55
f,8966.76,8255.01,8096.68,7861.66,7648.23,7279.11
item,602.28,600.01,594.62,587.72,597.46,597.86
international,11778.06,11672.71,11539.0,11406.56,11275.02,11148.06
center,8619.68,8466.78,8442.43,8306.17,8291.37,8229.19
ebay,8.17,7.84,7.6,7.44,5.48,7.22
must,7368.18,7388.33,7365.28,7316.72,7260.89,7248.41
store,988.14,1017.66,1006.86,982.01,1015.87,998.85
travel,1474.04,1513.75,1536.89,1538.11,1606.02,1612.96
comments,371.57,366.67,374.25,364.53,348.98,344.99
made,14066.7,14251.17,14236.63,14179.63,14253.2,14240.33
development,17947.81,17974.75,17925.92,17927.26,17927.49,18049.67
report,5338.81,5272.62,5290.77,5298.76,5039.14,5050.22
off,5738.97,5739.29,5742.91,5748.85,5764.5,5742.01
member,9479.2,9492.28,9608.87,9619.23,9683.62,9565.8
details,1267.84,1262.76,1253.83,1236.81,1222.33,1233.66
line,3954.6,3923.58,3976.15,3985.69,3911.82,3868.95
terms,3660.61,3664.76,3715.89,3719.73,3762.0,3821.98
before,10859.33,10896.23,11003.28,11025.29,11074.04,11048.72
hotels,73.5,76.47,74.09,76.25,85.87,83.09
did,6267.75,6400.09,6369.82,6314.25,6325.41,6345.29
send,445.07,468.63,465.44,437.07,425.71,419.05
right,6651.57,6672.64,6618.68,6617.41,6672.56,6641.51
type,15199.8,15155.11,15177.0,15122.58,15132.03,15065.77
because,17553.78,17553.18,17551.67,17423.23,17340.99,17186.29
local,5741.01,5849.1,5820.79,5800.92,5936.24,5920.83
those,13015.27,13092.33,13110.09,13219.93,13240.98,13301.09
using,19246.27,19121.83,19303.23,19402.13,19602.94,19671.66
results,10326.47,10188.37,10239.58,10216.25,10116.64,10104.06
office,2454.02,2435.33,2412.67,2386.21,2420.91,2413.12
education,4961.12,4953.01,4895.62,4828.21,4818.06,4813.61
national,18878.78,18688.49,18201.38,18064.89,17936.63,17858.21
car,598.19,613.73,651.61,667.69,677.85,671.92
design,4005.64,3958.88,3917.26,3885.26,3904.51,3894.23
take,5308.19,5311.84,5328.76,5321.08,5249.25,5191.11
posted,253.16,249.02,252.67,254.8,255.79,247.45
internet,1198.43,1129.43,1155.04,1076.86,1120.01,1062.06
address,1282.13,1282.37,1288.02,1294.47,1308.2,1325.77
community,5826.76,5782.43,5780.9,5949.71,5965.48,5964.18
within,17000.5,17364.94,17437.69,17622.24,17795.94,17993.67
states,14438.28,14717.85,14785.65,14836.16,14673.43,14735.23
area,10426.51,10407.98,10427.66,10413.39,10363.3,10378.6
want,953.43,974.52,965.07,924.35,900.76,872.41
phone,296.03,321.57,330.55,321.76,328.88,317.9
dvd,510.4,505.89,503.43,498.44,491.49,485.88
shipping,136.79,147.06,148.18,146.93,146.17,144.5
reserved,144.95,143.14,144.38,141.35,142.51,142.69
subject,3391.12,3339.26,3345.44,3325.44,3330.8,3323.47
between,34054.08,34139.68,34305.45,34526.57,34709.39,34955.99
forum,571.65,554.91,558.52,565.4,573.71,556.32
family,19568.85,19074.77,19067.66,18712.12,17193.0,17088.75
l,15083.43,14490.39,14156.84,13993.64,13801.9,13387.78
long,14940.51,14835.49,14814.15,15064.92,15051.64,15036.87
based,21320.55,21410.09,21588.61,21635.83,21758.92,21938.48
w,7341.63,6972.64,6766.86,6619.27,6561.11,6168.28
code,2725.55,2678.47,2640.63,2661.47,2711.41,2702.12
show,7029.27,7000.09,6930.24,6905.69,6857.1,6867.29
o,5757.34,5947.14,5805.6,5776.75,5713.34,5732.98
even,10275.43,10204.06,10309.87,10283.2,10228.1,10217.85
black,5538.89,5629.49,5649.82,5654.0,5749.88,5655.31
check,538.99,539.22,524.33,509.6,520.72,543.68
special,4142.43,4102.02,4031.24,3987.55,3955.67,3897.85
prices,322.57,323.53,315.36,314.32,321.57,326.93
website,2388.69,2311.8,2232.19,2144.43,2112.13,2106.07
index,2809.26,2778.47,2680.53,2644.73,2621.89,2649.74
being,19019.65,19294.38,19369.72,19495.12,19602.94,19716.82
women,8133.78,8245.21,8299.95,8268.97,8300.51,8447.74
much,9183.17,9260.91,9190.93,9143.11,9000.29,8962.52
sign,939.14,984.33,997.36,998.75,993.94,989.81
file,890.14,843.15,847.28,833.22,807.58,792.94
link,1735.37,1721.59,1711.66,1705.5,1675.45,1708.69
open,5988.05,6000.08,6065.86,6061.31,6051.35,6061.71
today,3025.67,2980.43,2908.5,2873.49,2802.77,2752.7
technology,8190.95,8053.05,8020.69,7984.41,7982.59,7932.97
south,8923.88,8876.59,8822.38,8945.96,8892.49,8899.3
case,8158.28,8151.09,8142.27,8164.82,8168.96,8063.02
project,7809.16,7735.4,7671.14,7675.67,7608.04,7678.29
same,14570.98,14570.78,14521.59,14598.1,14565.63,14601.57
pages,1643.5,1554.92,1493.19,1487.89,1432.45,1398.02
uk,4683.46,4603.98,4356.1,4240.5,4173.09,4064.02
version,3560.57,3592.21,3624.7,3623.02,3730.94,3729.87
section,3734.11,3786.33,3696.89,3658.36,3666.99,3608.85
own,6331.04,6374.6,6375.52,6323.55,6325.41,6296.52
found,34276.61,34900.47,34922.87,35131.03,35241.08,35499.67
sports,712.52,780.4,701.0,704.89,694.3,699.01
house,2988.92,2996.12,3020.58,2981.37,2981.82,2953.19
related,12406.87,12588.4,12564.86,12728.93,12685.54,12629.17
security,1204.55,1276.49,1307.02,1311.21,1310.03,1298.68
both,22631.26,22737.56,22869.04,22982.38,23087.22,23222.71
g,21271.55,20314.0,19724.97,19625.32,19338.01,19044.9
county,1655.75,1633.36,1614.78,1586.47,1580.44,1578.65
american,15444.79,15690.41,15650.03,15669.38,15866.52,15972.5
photo,600.23,601.97,579.42,582.14,593.81,590.64
game,8907.55,9023.65,9008.55,8970.14,8910.76,8953.49
members,8045.99,8121.68,8201.17,8202.01,8190.88,8212.93
power,4081.18,4113.78,4078.74,3991.27,3937.4,3935.78
while,21228.68,21615.98,21940.06,21968.75,22266.85,22511.06
care,6925.15,6843.23,6801.06,6866.63,6820.56,6838.39
network,5248.98,5100.07,5083.7,5138.81,5082.99,5050.22
down,6273.87,6256.95,6288.13,6221.25,6234.06,6177.31
computer,2503.02,2413.76,2391.77,2360.17,2318.59,2270.43
systems,10734.79,10625.63,10716.42,10738.87,10675.74,10600.77
three,16633.01,16639.44,16554.31,16629.07,16555.34,16546.88
total,5008.07,5009.87,5041.9,5135.09,5161.55,5158.6
place,6371.87,6384.4,6328.02,6317.97,6319.93,6179.12
end,7268.14,7194.21,7194.3,7188.39,7156.74,7080.43
following,9693.57,9823.66,9988.82,9968.89,9992.4,10026.39
download,314.41,315.69,305.86,290.14,292.34,279.97
h,12629.41,12192.32,12124.12,12068.68,11814.02,11408.16
him,8090.91,8092.27,7997.89,7751.93,7841.91,7810.14
without,8276.69,8400.11,8503.22,8520.05,8512.45,8519.99
per,6120.75,5998.12,6090.56,6089.2,6080.58,6074.36
access,3895.39,3951.03,3934.36,3946.64,3990.38,3957.45
think,1080.01,1092.17,1063.85,1030.37,1023.18,1007.88
north,8921.84,8880.51,8797.68,8845.53,8877.87,8989.61
resources,5018.28,5029.48,4988.71,4967.7,4913.07,4873.21
current,6422.91,6327.54,6293.83,6254.73,6173.77,6159.25
posts,165.37,158.83,151.98,158.09,162.61,167.98
big,1800.7,1800.02,1802.85,1798.49,1816.14,1813.46
media,3291.08,3303.97,3347.34,3357.06,3380.13,3410.16
law,3760.65,3709.85,3763.38,3779.25,3749.21,3764.19
control,10516.34,10445.24,10522.64,10495.23,10553.32,10476.14
water,18370.42,18723.78,18761.8,18846.03,18791.71,18727.0
history,10549.01,10494.26,10380.16,10298.08,10235.41,10183.53
pictures,688.02,709.81,704.8,727.21,729.01,724.3
size,9128.04,9043.26,9114.94,9340.25,9254.25,9222.62
art,2741.88,2747.1,2661.53,2627.99,2614.58,2581.1
personal,1939.53,1945.12,1945.33,1947.28,1933.07,1941.7
since,14499.52,14564.9,14730.56,14659.47,14594.86,14605.18
including,21479.79,21731.66,22017.95,22251.45,22498.89,22715.16
guide,2319.27,2319.64,2270.19,2285.78,2230.89,2250.56
shop,289.91,298.04,294.46,286.42,292.34,294.42
directory,198.04,211.77,208.97,189.71,175.4,164.37
board,3566.7,3570.64,3592.4,3543.05,3506.2,3453.51
location,3552.4,3503.97,3522.11,3524.45,3526.3,3505.89
change,8774.85,8917.77,9010.45,9046.39,8994.81,8944.46
white,8640.1,8458.94,8423.43,8421.48,8364.46,8380.91
text,1737.41,1725.51,1802.85,1770.59,1774.11,1995.89
small,14366.82,14257.05,14248.03,14263.32,14158.19,14144.6
rating,669.65,684.32,626.91,598.88,575.54,567.16
rate,7553.96,7466.77,7490.66,7560.36,7578.8,7598.81
government,5316.36,5400.07,5423.75,5388.03,5417.35,5400.63
children,8468.6,8331.48,8250.56,8190.85,8132.42,8209.32
during,25883.55,26202.31,26254.37,26317.12,26597.07,26734.03
usa,2515.27,2119.64,1968.13,1863.59,1803.35,1748.43
return,2351.94,2380.42,2357.57,2356.45,2345.99,2313.78
students,3885.19,3825.54,3805.17,3786.69,3763.82,3775.02
v,6041.13,5780.47,5678.31,5618.66,5506.87,5514.42
shopping,100.04,96.08,96.89,96.71,100.49,97.54
account,2533.64,2551.01,2555.15,2546.16,2530.53,2530.53
times,7752.0,7711.87,7722.43,7636.61,7626.31,7620.49
sites,6273.87,6241.26,6200.74,6193.36,6104.34,6074.36
level,9622.11,9678.56,9785.55,9842.42,9736.61,9739.2
digital,1743.54,1792.18,1827.55,1809.65,1841.72,1831.52
profile,1390.34,1349.04,1356.41,1368.86,1352.05,1342.03
previous,2905.21,2958.86,3003.48,2990.67,2992.79,2996.54
form,15130.38,15231.58,15203.6,15228.59,15334.84,15240.98
events,4528.29,4568.69,4574.57,4506.46,4518.41,4521.0
love,1717.0,1778.46,1804.75,1770.59,1744.88,1748.43
old,5812.47,5764.78,5739.11,5715.37,5674.97,5686.02
john,7213.01,7080.49,6991.03,6900.11,6893.64,6894.38
main,7061.93,7153.04,7209.5,7220.0,7215.21,7226.73
call,1308.67,1307.86,1307.02,1285.17,1308.2,1296.87
hours,3050.17,3033.37,3037.68,3027.86,2983.65,3003.76
image,3027.71,3000.04,3037.68,3042.74,3042.12,3045.31
department,7770.37,7782.46,7777.52,7703.57,7668.33,7573.53
title,1992.61,2023.56,2025.12,1906.36,1902.01,1889.32
description,2200.86,2170.62,2152.4,2116.53,2119.43,2125.93
non,15259.0,15298.25,15327.08,15425.74,15561.4,15582.36
k,8801.39,8280.5,8358.84,8123.9,7938.74,7728.86
y,4532.38,4127.51,4135.73,4145.64,4037.89,3894.23
insurance,673.73,676.48,642.11,645.37,654.1,643.02
another,12290.5,12304.09,12369.19,12528.06,12585.05,12602.07
why,2570.39,2586.31,2539.95,2490.36,2442.83,2456.47
shall,310.32,311.77,302.06,297.58,297.82,301.64
property,1535.29,1549.04,1529.29,1521.37,1534.76,1528.07
class,4340.47,4288.29,4335.2,4340.93,4134.72,4165.17
cd,347.07,370.59,393.25,398.01,416.58,408.21
still,7956.16,7900.11,7836.42,7872.82,7882.1,7922.13
money,849.31,849.03,835.88,799.74,813.06,803.77
quality,5787.97,5782.43,5801.8,5854.86,5755.36,5769.1
every,3809.65,3786.33,3801.37,3829.47,3802.19,3807.54
listing,302.16,294.12,292.56,280.84,274.06,270.93
content,3944.39,3827.5,3763.38,3665.8,3694.39,3623.3
country,3505.45,3566.71,3522.11,3472.37,3434.95,3439.06
private,1859.91,1852.97,1854.14,1828.25,1796.04,1773.72
little,4097.51,4054.96,4067.34,4037.77,4001.35,3952.03
visit,598.19,625.5,626.91,595.16,595.63,594.25
save,863.6,872.56,839.68,831.36,844.12,830.87
tools,3107.33,3045.14,3121.27,3096.68,3122.51,3202.45
low,10224.39,10260.92,10397.26,10398.52,10482.06,10550.2
reply,130.66,125.49,121.58,117.17,118.76,117.41
customer,161.29,152.94,148.18,143.21,146.17,140.89
december,4718.16,4760.85,4680.95,4655.25,4635.35,4651.05
compare,685.98,696.09,678.21,658.39,668.72,657.47
movies,310.32,290.2,286.86,277.12,261.28,254.68
include,16528.89,16741.4,16877.26,16991.74,17167.42,17274.79
college,5434.77,5431.45,5425.65,5436.39,5351.57,5330.19
value,3909.69,3913.78,3960.95,3993.13,3995.86,3979.13
article,3531.99,3451.03,3347.34,3262.21,3303.39,3253.02
york,6322.87,6231.46,5991.77,6014.81,5980.09,5870.25
man,5030.53,4988.3,4967.81,4872.85,5274.83,5276.0
card,471.61,464.71,490.13,466.83,482.35,473.23
jobs,320.53,321.57,321.06,329.2,347.15,352.22
provide,6965.98,6990.29,7038.53,7086.09,7090.97,7058.75
j,24483.0,23027.76,22669.56,22240.29,21674.87,20703.02
food,21483.88,21243.42,21216.26,21100.19,21002.5,20885.45
source,5818.59,5939.3,5959.48,5986.91,5954.51,6014.75
author,3017.5,2990.24,2992.09,2944.17,2959.9,2962.22
different,23062.04,23210.12,23184.39,23233.46,23396.0,23443.07
press,8143.99,7849.13,7604.65,7435.75,7251.75,6944.96
u,7335.51,7058.92,7010.03,6954.04,6866.24,6776.98
learn,1192.3,1205.9,1181.64,1175.44,1205.89,1199.34
sale,826.85,805.89,795.99,781.14,721.7,709.85
around,10475.51,10496.22,10556.84,10688.65,10785.36,10813.91
print,1180.05,1127.47,1098.05,1050.82,1026.83,1033.16
course,2423.39,2437.29,2463.96,2460.6,2462.93,2460.09
job,912.6,890.21,885.28,887.16,898.93,894.08
canada,4050.56,4072.6,4090.13,4078.69,4026.93,3999.0
process,13919.71,13921.76,13845.28,13904.36,14046.73,14099.44
teen,98.0,88.24,81.69,85.55,84.05,88.51
room,1423.0,1460.8,1462.8,1426.52,1419.66,1398.02
stock,1022.85,1005.9,976.46,970.85,993.94,977.17
training,3670.82,3741.23,3706.39,3702.99,3650.54,3601.62
too,3513.61,3541.22,3503.12,3509.57,3513.51,3484.22
credit,281.74,282.36,269.76,254.8,255.79,258.29
point,5910.47,5896.16,5873.99,5867.88,5830.27,5817.87
join,620.65,633.34,607.92,606.32,617.56,626.76
science,21465.5,20996.36,20779.32,20527.35,20445.23,20276.75
men,4260.84,4221.63,4352.3,4327.91,4353.98,4434.3
categories,1296.42,1296.1,1289.92,1285.17,1300.89,1282.42
