Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
first,22303.27,22496.54,22707.32,22840.67,22887.9,22947.35
am,863.8,815.0,788.35,761.99,735.68,736.68
been,20518.92,20755.82,20971.44,20941.54,21005.15,21060.44
would,11050.04,11195.12,11293.56,11410.74,11645.97,11654.99
how,4163.49,4283.16,4312.11,4299.14,4337.46,4323.47
were,23843.58,24211.8,24426.97,24632.15,24773.79,24920.5
me,482.41,486.12,499.22,484.91,480.66,469.65
s,70370.67,70325.5,70577.99,70648.12,71298.91,71577.87
services,1296.27,1313.29,1304.89,1311.91,1294.0,1285.3
some,12006.92,12114.2,12253.01,12330.46,12353.31,12377.13
these,17809.47,18005.21,18111.5,18272.96,18356.28,18417.11
click,74.92,74.19,64.97,67.14,67.17,65.46
its,22467.85,22687.0,22851.35,23075.13,23476.65,23746.38
like,6482.47,6550.97,6616.52,6613.9,6638.95,6665.49
service,2838.85,2883.49,2900.01,2922.22,2899.69,2915.57
x,6769.64,6718.18,6602.44,6472.16,6357.69,6313.25
than,15544.98,15651.02,15631.66,15701.36,15818.67,15869.37
find,1851.32,1848.14,1851.76,1855.43,1878.55,1891.07
price,499.44,491.66,484.06,504.09,515.29,520.56
date,1281.51,1259.04,1238.84,1219.19,1223.68,1207.37
back,3124.89,3149.25,3186.97,3188.66,3190.39,3202.34
top,2660.64,2687.49,2708.33,2736.79,2680.35,2683.86
people,3382.55,3423.87,3425.21,3403.93,3401.33,3397.68
had,14549.51,14659.96,14815.15,14945.76,15073.54,15164.89
list,2154.39,2127.18,2021.77,2000.37,1983.5,2005.36
name,3232.72,3255.55,3253.03,3220.63,3250.21,3269.88
just,2492.64,2534.68,2545.9,2548.15,2552.31,2508.26
over,11287.28,11406.62,11565.37,11666.52,11742.52,11782.79
state,12457.55,12595.89,12478.25,12472.21,12592.59,12631.69
year,6875.2,6960.68,6997.7,7049.79,7042.99,7100.85
day,2867.22,2933.32,3032.12,3022.4,3030.87,3036.1
into,16317.97,16488.16,16610.6,16683.96,16746.4,16771.26
email,47.67,52.04,49.81,44.76,41.98,38.44
two,22506.45,22703.61,22736.56,22794.84,22877.4,22926.57
health,2119.2,2105.04,2078.08,2036.6,2040.17,2043.81
n,7504.04,7231.98,7034.52,6835.57,6714.51,6589.64
world,9240.72,9300.48,9291.28,9244.12,9151.38,9158.16
re,1419.99,1459.46,1454.33,1442.99,1432.53,1437.0
next,1982.99,2002.05,2002.28,1997.17,2002.39,2000.17
used,23429.27,23557.37,23679.77,23768.91,23806.18,23834.7
go,1175.95,1157.16,1174.95,1147.79,1151.27,1162.69
b,9782.15,9384.63,9165.66,9026.71,8883.77,8831.9
work,12011.46,12025.62,12100.32,12106.66,12139.22,12161.01
last,2161.2,2151.54,2174.46,2162.36,2179.75,2212.13
most,11096.58,11202.87,11257.83,11297.77,11238.78,11247.68
products,2332.6,2325.4,2342.31,2315.83,2322.48,2330.58
music,1082.87,1087.4,1098.06,1089.17,1116.64,1138.8
buy,198.64,192.68,189.51,189.7,194.15,194.3
data,88465.05,85666.47,89872.01,92711.87,91470.78,90627.76
make,3450.66,3500.27,3531.34,3538.21,3548.26,3505.74
them,6093.13,6137.94,6208.26,6232.37,6288.43,6337.15
should,3357.58,3350.78,3350.49,3355.98,3369.85,3354.04
product,2937.6,2930.0,2920.58,2924.36,2920.68,2915.57
system,14850.31,14921.29,14937.52,14961.74,14879.39,14922.79
post,2543.72,2525.82,2519.91,2486.34,2484.1,2485.4
her,12925.2,13496.15,13712.76,13475.06,13557.06,13660.35
city,3140.78,3166.97,3167.48,3140.7,3149.46,3153.51
t,8291.79,7924.06,7814.2,7530.43,7444.94,7354.37
add,492.63,485.01,469.98,469.99,464.92,461.34
policy,1256.54,1270.11,1270.24,1254.36,1256.22,1256.21
number,9516.55,9524.16,9516.52,9509.48,9512.4,9530.14
such,19971.8,20203.26,20383.42,20552.55,20631.54,20695.74
please,53.35,50.94,47.65,51.15,47.23,45.72
available,3557.35,3599.93,3632.05,3628.8,3623.82,3658.48
copyright,121.45,118.48,118.04,116.16,123.84,122.61
support,2941.0,2974.29,3009.38,3047.98,3052.91,3074.54
message,317.82,324.45,328.12,328.24,326.39,328.34
after,15959.28,16185.86,16409.18,16443.11,16670.83,16724.5
best,3148.72,3151.46,3096.01,3153.49,3145.26,3164.94
software,1862.67,1855.89,1851.76,1867.15,1863.86,1846.39
then,13551.77,13688.83,13699.76,13745.75,13858.25,13795.43
jan,560.73,552.56,538.2,539.26,536.28,528.87
good,2000.02,1986.55,1996.87,1991.84,1985.6,1968.99
video,1484.69,1502.65,1520.39,1496.28,1481.85,1485.84
well,9920.63,9995.88,10037.4,10038.08,10014.05,10026.8
d,13626.68,13117.45,12748.98,12536.15,12387.95,12275.3
where,20979.76,21133.42,21215.09,21226.09,21332.58,21368.0
info,120.32,108.52,89.88,76.73,75.56,73.77
rights,629.97,630.07,643.24,646.9,655.92,660.83
public,3330.34,3340.82,3351.57,3373.03,3447.51,3471.46
books,2132.82,2100.61,2077.0,2064.31,1995.04,1987.7
high,15658.49,15730.75,15828.75,15908.11,15927.81,15966.0
school,5871.79,5873.29,5872.57,5893.47,5923.21,5935.04
through,11440.51,11567.18,11661.75,11701.69,11733.08,11807.73
m,93983.83,90515.47,94361.72,96727.54,95338.08,94312.22
each,9030.73,9098.94,9141.84,9154.6,9177.62,9193.49
links,382.52,372.06,377.93,388.99,383.06,377.17
she,17815.14,18283.15,18484.02,18082.19,18120.15,18160.46
review,3077.21,2979.83,2947.65,2906.24,2901.79,2862.57
years,9501.79,9611.64,9749.35,9736.48,9775.82,9870.95
order,8060.23,8186.5,8170.48,8210.36,8311.8,8269.78
very,6679.97,6717.07,6697.73,6685.31,6675.68,6616.65
privacy,28.38,27.68,30.32,29.84,33.58,33.25
book,4272.46,4262.12,4309.94,4279.96,4307.03,4327.63
items,570.95,583.56,582.6,591.48,578.26,579.79
company,5602.78,5615.28,5680.89,5673.93,5700.72,5778.14
r,10841.19,10437.7,10102.37,9845.19,9614.2,9535.33
read,673.1,689.87,689.81,699.12,695.8,694.08
group,10454.12,10547.33,10498.71,10500.61,10473.71,10495.41
sex,284.91,279.05,278.31,267.5,262.37,263.92
need,2239.52,2281.1,2256.76,2266.8,2277.35,2266.16
many,10019.39,10122.12,10194.42,10199.01,10223.94,10187.86
user,892.18,898.05,852.24,825.94,808.09,789.68
said,2812.74,2836.98,2869.68,2896.65,2961.61,2957.13
de,8481.35,8343.74,8008.04,7989.76,8044.19,8024.56
does,3595.95,3657.52,3681.86,3695.94,3737.16,3712.52
set,5675.42,5742.62,5755.61,5777.31,5797.27,5792.69
under,9600.54,9654.82,9774.25,9846.25,9876.56,9919.78
general,6677.7,6677.21,6683.66,6694.9,6704.02,6708.09
research,26503.08,26611.39,26563.53,26466.27,26477.08,26508.17
university,35341.98,35329.4,35010.15,34892.98,34680.79,34681.31
january,34151.28,33439.19,32819.44,32458.85,32058.17,31868.61
mail,239.5,218.14,217.66,213.15,210.94,209.89
full,3255.42,3286.56,3300.68,3334.66,3334.17,3340.54
map,1637.93,1661.0,1666.58,1657.21,1652.92,1662.48
reviews,987.52,1035.35,1048.25,1045.48,1038.98,1036.97
program,4775.3,4834.61,4835.15,4920.46,4930.41,4938.59
life,4608.44,4695.08,4713.86,4754.21,4792.93,4780.66
know,682.19,681.01,683.31,670.34,666.41,660.83
games,1157.79,1177.09,1170.61,1207.47,1203.74,1190.75
way,4818.43,4802.5,4772.34,4755.27,4750.95,4758.84
days,2053.37,2061.85,2072.67,2087.76,2071.65,2068.74
management,2024.99,2060.74,2072.67,2064.31,2068.51,2083.29
p,14353.14,13881.5,13325.08,13125.5,13111.03,12958.99
part,7491.56,7553.11,7631.19,7713.73,7754.54,7773.11
could,6937.63,6991.69,7059.42,7113.73,7151.09,7179.82
great,2786.63,2736.22,2755.98,2729.33,2705.53,2698.41
united,6708.35,6784.62,6832.01,6940.02,6981.08,7039.54
hotel,180.48,179.39,193.84,199.29,229.83,235.86
real,2941.0,2938.86,2919.5,2921.16,2919.63,2914.53
f,6691.32,6441.35,6256.99,6154.57,6070.14,5980.75
item,225.88,228.11,225.24,215.28,238.23,234.82
international,8678.85,8750.13,8682.69,8659.03,8624.55,8639.68
center,7845.7,7532.07,7422.19,7495.26,7503.71,7475.94
ebay,35.19,34.33,32.49,31.97,31.48,33.25
must,4173.7,4166.89,4160.5,4193.64,4212.57,4222.69
store,590.24,595.74,605.34,591.48,602.4,601.61
travel,1417.72,1448.39,1492.24,1474.97,1453.52,1491.03
comments,194.1,190.46,183.01,176.91,175.26,175.6
made,9040.94,9185.31,9247.96,9304.86,9261.57,9255.83
development,7771.92,7852.09,7879.18,7906.63,7893.07,7908.19
report,2266.76,2243.45,2229.69,2242.29,2266.86,2281.75
off,3269.04,3294.31,3345.08,3366.63,3375.1,3375.86
member,7467.72,7560.86,7644.19,7705.21,7741.94,7775.19
details,807.04,806.14,798.1,800.36,795.5,800.07
line,4576.66,4578.81,4607.74,4601.81,4599.83,4623.76
terms,3279.26,3337.5,3333.17,3359.17,3365.65,3353.0
before,5540.35,5597.56,5691.72,5746.4,5783.63,5807.23
hotels,27.24,27.68,31.4,30.91,30.43,31.17
did,3101.05,3134.85,3162.07,3157.75,3175.7,3187.8
send,233.83,228.11,238.24,234.46,240.33,232.75
right,374143.01,365111.48,357161.98,351502.42,346196.1,342803.44
type,5156.69,5223.28,5256.4,5266.82,5320.81,5315.76
because,7795.76,7777.89,7800.13,7814.98,7813.31,7784.54
local,3370.06,3378.47,3410.05,3446.56,3441.21,3426.78
those,3967.12,4009.65,4029.47,4051.89,4078.24,4070.99
using,12878.66,12911.48,12987.22,13111.64,13191.84,13199.01
results,4627.74,4613.14,4612.07,4616.73,4644.96,4643.5
office,1872.89,1876.93,1872.33,1867.15,1875.4,1896.26
education,2945.54,2954.36,2920.58,2954.2,2945.86,2947.78
national,11548.35,11617.01,11618.43,11616.43,11590.35,11647.72
car,1632.25,1654.35,1684.99,1677.45,1647.67,1633.38
design,6006.87,6002.84,6029.59,6123.67,6122.61,6166.74
take,2545.99,2573.44,2588.13,2588.65,2631.02,2631.91
posted,171.4,173.85,168.93,157.73,156.37,155.86
internet,481.28,498.3,479.72,473.18,462.82,451.99
address,550.52,548.13,541.45,541.39,554.12,571.48
community,1843.38,1863.64,1886.41,1903.39,1899.54,1880.68
within,6132.86,6170.05,6197.44,6230.24,6262.19,6313.25
states,9871.83,9864.11,9926.94,10030.62,10136.83,10177.47
area,5244.09,5238.78,5260.73,5288.14,5296.68,5316.8
want,427.93,429.64,425.58,411.37,401.95,405.23
phone,202.04,204.86,201.42,195.03,192.05,197.42
dvd,190.69,196.0,189.51,195.03,197.3,197.42
shipping,207.72,204.86,212.25,216.34,220.39,220.28
reserved,111.24,116.27,116.95,114.03,112.29,113.26
subject,1615.22,1606.74,1608.11,1603.92,1615.13,1618.84
between,16656.22,16732.88,16835.84,16870.46,16942.65,17002.97
forum,371.17,384.24,376.85,375.14,370.46,368.86
family,2904.68,2914.5,2973.64,3029.86,3074.95,3089.09
l,7017.09,6698.25,6533.13,6300.58,6255.89,6217.66
long,5398.46,5411.53,5454.57,5455.46,5475.09,5507.99
based,10420.07,10510.79,10566.94,10658.34,10694.1,10713.61
w,8641.4,8318.27,8058.94,7901.3,7771.33,7725.31
code,1255.4,1272.32,1281.07,1265.02,1262.51,1261.4
show,2775.28,2831.45,2803.63,2784.75,2768.5,2779.45
o,2968.24,2883.49,2848.03,2828.44,2864.0,2908.29
even,4669.74,4751.56,4815.66,4779.79,4819.17,4811.83
black,3656.11,3711.77,3699.19,3700.2,3718.27,3756.16
check,305.34,304.52,286.97,281.35,288.6,290.93
special,3612.97,3597.72,3583.32,3579.78,3574.5,3562.89
prices,203.18,201.53,209.0,213.15,209.89,207.81
website,1214.54,1188.17,1172.78,1138.2,1120.83,1129.44
index,2437.03,2427.27,2360.72,2319.02,2295.19,2275.51
being,8038.67,8112.31,8180.22,8216.76,8313.9,8402.77
women,1934.18,1958.87,1991.45,2012.09,2061.16,2079.13
much,4558.5,4608.71,4616.4,4607.14,4595.63,4582.2
sign,724.18,730.84,740.7,750.27,752.47,755.39
file,558.46,542.59,545.78,531.8,527.88,530.95
link,1309.89,1300.01,1284.32,1246.9,1186.95,1188.67
open,2859.28,2897.89,2945.49,2989.36,2983.64,2978.95
today,1713.98,1721.9,1693.66,1658.27,1655.01,1646.89
technology,9847.99,9907.29,9843.56,9835.6,9774.77,9797.17
south,3325.8,3323.1,3358.07,3362.37,3383.49,3409.11
case,5914.92,5947.48,5931.04,5948.89,5995.62,5988.03
project,6466.57,6422.52,6366.37,6370.92,6409.11,6426.51
same,8733.34,8790.0,8814.8,8864.72,8951.98,8970.09
pages,1072.65,1001.03,990.85,962.35,921.43,959.04
uk,2521.02,2495.92,2372.63,2299.84,2313.03,2317.07
version,2701.5,2767.22,2797.13,2828.44,2861.91,2865.69
section,3101.05,3059.56,3093.84,3088.48,3065.5,3062.07
own,2402.97,2429.48,2460.35,2472.49,2508.23,2480.21
found,6304.26,6418.09,6474.66,6537.17,6570.73,6593.79
sports,350.74,383.14,340.03,331.44,324.29,322.1
house,1673.11,1692.0,1700.15,1701.97,1703.29,1737.29
related,4120.36,4119.27,4104.19,4132.89,4134.91,4147.88
security,1736.68,1758.44,1766.21,1762.71,1769.41,1776.77
both,9253.21,9442.21,9504.61,9597.94,9646.73,9689.11
g,10760.6,10298.18,9999.5,9741.81,9593.21,9503.12
county,606.13,620.11,616.17,623.45,642.28,642.13
american,10558.55,10706.79,10879.89,10963.14,11068.76,11117.8
photo,656.08,648.9,637.83,646.9,653.82,647.33
game,5388.24,5390.49,5382.01,5533.26,5563.24,5644.1
members,2177.09,2173.69,2232.94,2246.55,2234.32,2231.87
power,9466.6,9394.6,9504.61,9453.0,9499.8,9598.72
while,9364.44,9548.52,9720.11,9812.15,9948.98,10059.01
care,553.92,548.13,555.53,556.31,557.27,554.85
network,2303.09,2354.19,2324.99,2347.8,2366.56,2346.17
down,3212.29,3248.91,3272.52,3317.61,3329.97,3337.42
computer,2816.14,2852.49,2849.11,2814.59,2811.53,2802.31
systems,9749.24,9767.77,9751.51,9733.29,9657.23,9728.6
three,9136.29,9121.09,9155.92,9215.34,9261.57,9322.33
total,3223.64,3303.17,3281.19,3285.64,3315.28,3345.73
place,2807.06,2803.76,2806.88,2832.7,2846.16,2859.46
end,3706.05,3797.04,3808.56,3808.91,3826.37,3847.59
following,5919.46,5950.8,5988.44,6072.51,6121.56,6170.9
download,171.4,155.03,153.77,144.94,142.73,140.27
h,10429.15,14049.82,13749.58,13483.58,13212.83,13178.23
him,5482.46,5491.26,5561.77,5519.4,5708.07,5699.17
without,3711.72,3756.07,3803.14,3839.82,3864.15,3883.96
per,3641.35,3614.33,3641.79,3635.2,3653.21,3668.88
access,1461.99,1459.46,1503.06,1500.54,1511.24,1506.62
think,429.06,436.29,443.99,439.08,436.58,432.24
north,3442.71,3465.95,3498.85,3476.4,3510.48,3529.64
resources,1165.73,1154.95,1135.96,1149.92,1131.33,1116.98
current,5864.98,5947.48,5961.36,5946.76,5898.02,5853.99
posts,123.72,131.77,128.87,127.89,122.79,119.49
big,1124.87,1161.59,1164.12,1164.84,1175.41,1199.06
media,1936.45,1961.08,1944.89,1990.78,2004.49,2007.44
law,3107.86,3088.35,3076.52,3115.12,3166.25,3156.62
control,4883.13,4905.48,4951.02,4950.3,4940.91,4941.71
water,11239.6,11453.13,11585.94,11656.92,11678.5,11684.08
history,3540.33,3560.07,3529.17,3515.83,3477.94,3473.53
pictures,343.93,347.7,360.61,360.22,366.27,368.86
size,4246.35,4307.52,4305.61,4390.8,4451.85,4449.2
art,1676.52,1703.08,1721.81,1700.9,1714.83,1724.82
personal,743.48,741.91,740.7,735.35,718.89,709.67
since,9635.73,9673.65,9736.35,9764.19,9844.03,9914.59
including,8288.38,8417.93,8523.5,8564.18,8679.12,8763.32
guide,694.67,699.83,687.64,694.85,688.45,684.73
shop,292.85,287.91,308.63,303.73,300.15,309.64
directory,133.94,129.56,127.78,117.23,117.54,116.37
board,2889.92,2931.11,2919.5,2919.03,2916.48,2939.46
location,1760.52,1778.37,1794.36,1801.08,1804.04,1822.49
change,4609.58,4667.4,4735.52,4810.69,4825.46,4887.68
white,2001.15,2020.88,2003.36,2014.22,2003.44,1983.54
text,1042.01,822.75,824.09,857.91,850.07,842.67
small,6836.61,6856.6,6852.59,6867.55,6907.61,6909.66
rating,358.69,367.63,371.43,374.07,371.51,367.82
rate,4164.62,4228.9,4257.96,4320.46,4322.77,4298.54
government,3577.79,3577.79,3596.31,3604.29,3640.61,3656.41
children,2043.15,2092.86,2081.33,2078.17,2065.36,2095.76
during,12004.65,12139.67,12231.35,12360.3,12544.32,12620.27
usa,1496.04,1443.96,1327.64,1288.46,1285.6,1299.85
return,1296.27,1283.4,1305.98,1304.45,1332.83,1342.45
students,2649.29,2619.95,2628.2,2625.95,2614.23,2621.52
v,15568.81,15067.46,14715.52,14425.68,14223.47,14047.92
shopping,71.51,70.87,68.22,68.21,66.12,66.5
account,1365.51,1373.09,1363.37,1371.59,1382.15,1381.93
times,4584.6,4616.46,4661.88,4676.41,4675.39,4693.38
sites,1534.63,1559.12,1581.03,1597.53,1568.96,1579.35
level,4828.65,4870.04,4884.96,4900.21,4893.68,4905.34
digital,1599.33,1584.59,1577.78,1596.46,1582.6,1582.47
profile,1198.65,1171.56,1146.79,1117.95,1098.8,1099.31
previous,1405.23,1414.06,1428.34,1442.99,1464.01,1451.55
form,7701.55,7760.18,7819.62,7843.75,7885.72,7897.8
events,2102.18,2113.9,2135.48,2162.36,2160.86,2176.8
love,563.0,575.81,577.19,577.62,598.2,595.37
old,1707.17,1725.22,1758.63,1735.0,1747.37,1748.72
john,4887.67,4829.07,4831.9,4786.18,4796.08,4802.48
main,4039.76,4065.01,4123.68,4196.83,4175.84,4173.85
call,535.76,529.3,525.21,525.4,514.24,530.95
hours,1187.3,1178.2,1191.19,1188.29,1186.95,1187.63
image,3617.51,3595.5,3585.48,3590.44,3586.04,3571.2
department,6403.01,6443.56,6391.27,6380.51,6350.34,6367.28
title,1253.13,1243.53,1310.31,1262.89,1299.24,1298.81
description,1147.57,1129.48,1122.97,1115.82,1116.64,1096.19
non,7326.97,7396.97,7420.03,7479.27,7484.82,7516.47
k,7988.72,7708.13,7515.32,7343.93,7217.21,7178.78
y,3569.84,3421.65,3332.08,3235.55,3185.14,3153.51
insurance,155.51,156.13,153.77,157.73,153.22,151.7
another,4700.38,4748.24,4783.17,4805.36,4837.01,4804.55
why,856.99,863.72,860.91,852.58,853.22,840.59
shall,491.49,486.12,480.81,476.38,476.46,469.65
property,1407.5,1410.74,1425.1,1392.91,1416.78,1395.44
class,3128.29,3159.22,3170.73,3124.71,3124.27,3134.8
cd,314.42,310.05,305.38,311.19,314.84,318.99
still,3429.09,3471.48,3503.18,3507.31,3529.37,3528.6
money,477.87,485.01,487.3,479.58,477.51,482.12
quality,2015.91,1996.52,2023.94,2036.6,2001.34,1991.85
every,2575.51,2571.22,2579.47,2599.31,2579.6,2575.8
listing,110.1,104.09,102.88,100.18,96.55,97.67
content,1514.2,1515.94,1497.65,1482.43,1455.62,1443.24
country,1523.28,1500.43,1520.39,1523.99,1516.48,1520.13
private,830.88,837.14,854.41,857.91,847.97,849.94
little,1526.69,1518.15,1523.64,1515.46,1522.78,1526.36
visit,408.63,408.61,412.58,397.52,398.8,408.35
save,353.01,359.88,385.51,379.4,386.21,376.14
tools,1086.28,1064.15,1074.24,1081.71,1077.81,1075.41
low,7021.63,7100.21,7177.46,7194.72,7199.37,7226.57
reply,54.48,53.15,62.81,60.75,59.82,58.19
customer,165.72,159.46,154.85,160.92,158.47,160.01
december,34315.86,33630.76,33039.27,32669.87,32308.99,32054.6
compare,272.42,271.3,273.97,267.5,269.71,277.43
movies,143.02,143.95,146.19,139.61,132.23,134.04
include,5124.9,5195.6,5278.05,5331.83,5343.9,5387.46
college,5248.63,5274.22,5291.05,5251.9,5213.77,5221.21
value,83307.23,80511.84,84727.16,87551.62,86286.39,85453.31
article,1964.83,1956.65,1839.85,1817.06,1763.11,1752.87
york,3979.6,3923.27,3883.28,3855.8,3856.8,3840.32
man,1912.62,1926.76,1956.8,1953.48,2013.93,2008.48
card,264.47,264.65,263.14,256.84,259.22,254.57
jobs,154.37,166.1,165.68,170.52,175.26,181.83
provide,3124.89,3144.82,3134.99,3140.7,3136.87,3123.38
j,14026.23,13110.8,12701.33,12383.75,12128.73,11996.84
food,1110.11,1130.59,1158.7,1173.37,1156.52,1171.01
source,4531.26,4597.64,4615.32,4622.06,4616.62,4642.46
author,1871.75,1851.46,1847.43,1817.06,1770.46,1765.34
different,9220.29,9287.19,9330.26,9457.26,9489.31,9460.52
press,3595.95,3577.79,3515.09,3434.84,3381.39,3357.16
u,5769.63,5621.92,5526.04,5474.64,5484.53,5467.47
learn,348.47,347.7,363.85,349.56,348.42,344.96
sale,251.99,261.33,251.23,253.64,262.37,275.35
around,5871.79,5944.15,6014.43,6083.17,6170.89,6227.01
print,377.98,369.85,359.52,350.62,349.47,354.32
course,1438.15,1440.64,1447.84,1441.93,1445.12,1433.88
job,573.22,574.7,578.27,570.16,571.96,566.28
canada,1903.54,1886.89,1870.17,1887.4,1906.89,1897.3
process,7015.95,7052.59,7012.86,7035.93,7052.44,7022.92
teen,37.46,39.86,40.07,37.3,32.53,28.05
room,1144.16,1175.99,1165.2,1156.31,1149.17,1149.19
stock,435.87,448.47,442.91,441.21,439.73,433.28
training,1425.67,1437.32,1446.75,1465.37,1449.32,1443.24
too,1738.95,1757.33,1760.79,1768.04,1771.51,1777.81
credit,259.93,248.04,239.32,244.05,242.43,252.49
point,9551.73,9499.79,9513.27,9491.37,9505.05,9495.85
join,535.76,553.67,567.44,565.9,583.51,573.55
science,18153.4,18212.28,18042.19,18050.22,18080.27,18127.21
men,772.99,762.95,766.69,766.26,766.11,753.31
categories,404.09,414.14,420.17,420.96,418.74,417.7
advanced,2530.1,2526.93,2508.0,2515.12,2514.53,2534.24
west,1750.3,1791.66,1779.2,1770.17,1814.53,1830.8
sales,477.87,486.12,495.97,516.88,502.7,509.13
look,765.05,754.09,775.36,767.32,774.51,768.89
english,1493.77,1491.58,1496.57,1481.36,1497.59,1501.42
left,4489.26,4581.03,4536.27,4519.75,4564.15,4560.38
