id,translated_france,origin_translation,origin_bleu,gpt_translation,gpt_bleu
10,"Bien qu'un vaccin expérimental semble être capable de réduire la mortalité par Ebola, jusqu'à présent, aucun médicament n'a été clairement démontré approprié pour traiter une infection existante.","Même si un vaccin expérimental semble jusqu'ici capable de réduire le taux de mortalité d'Ebola, aucun remède n'a encore été suffisamment efficace pour traiter l'infection existante.",57.71731431968598,"Bien qu'un vaccin expérimental semble capable de réduire la mortalité due au virus Ebola, jusqu'à présent, aucun médicament n'a clairement démontré son efficacité pour traiter une infection existante.",83.03606710678531
11,"Un cocktail d'anticorps, ZMapp, a d'abord montré de la promesse dans le domaine, mais des études formelles ont indiqué qu'il avait moins de bénéfices que recherché dans la prévention de la mort.","Même si l'administration d'un cocktail d'anticorps, ZMapp, avait d'abord montré des signes prometteurs sur le terrain, des études formelles ont démontré que sa capacité à limiter les décès ne répondait pas aux attentes.",45.09600980310965,"Un cocktail d'anticorps, ZMapp, a initialement montré des promesses dans ce domaine, mais des études formelles ont indiqué qu'il avait moins de bénéfices que prévu pour prévenir les décès.",72.3228985770491
12,"Dans l'essai PALM, ZMapp a servi de contrôle, ce qui signifie que les scientifiques l'ont utilisé comme référence et l'ont comparé aux trois autres traitements.","Dans l'essai PALM, le ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme base de référence et lui ont comparé les trois autres traitements.",79.82601327205208,"Dans l'essai PALM, ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme référence et ont comparé les trois autres traitements à celui-ci.",82.59672575458788
13,USA Gymnastics soutient la lettre du Comité olympique des États-Unis et accepte l'exigence absolue de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,78.66359969701897,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue pour la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,75.89021108089796
14,"Nous sommes d'accord avec la déclaration du CUSO selon laquelle les intérêts de nos athlètes et de nos clubs, et de leur sport, peuvent être mieux servis en avançant avec des changements significatifs au sein de notre organisation, plutôt que de la décertification.","Nous sommes d'accord avec la déclaration de l'USOC (Comité olympique des États-Unis) selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis. Cela peut être fait en allant de l'avant et en procédant plutôt à des changements significatifs au sein de notre organisation, qu'à la révocation d'accréditation.",62.05426172479952,"Nous sommes d'accord avec la déclaration de l'USOC selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis en avançant vers un changement significatif au sein de notre organisation, plutôt qu'en procédant à une décertification.",78.93073014023531
15,USA Gymnastics soutient une enquête indépendante qui pourrait mettre en lumière comment l'abus de la proportion décrite si courageusement par les survivants de Larry Nassar aurait pu rester indétectable pendant si longtemps et embrasse tous les changements nécessaires et appropriés.,USA Gymnastics soutient une enquête indépendante qui pourrait faire la lumière sur la façon dont l’abus de la proportion décrite si courageusement par les survivants de Larry Nassar a pu passer inaperçu pendant si longtemps et adopte tout changement nécessaire et approprié.,75.85065604011965,La gymnastique américaine soutient une enquête indépendante qui pourrait éclairer comment les abus de la proportion décrite si courageusement par les survivants de Larry Nassar ont pu rester non détectés pendant si longtemps et adopte tous les changements nécessaires et appropriés.,79.14381156243641
16,"La gymnastique américaine et l'USOC ont le même objectif  de rendre le sport de la gymnastique et d'autres aussi sûr que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et autonomisé.","USA Gymnastics et l'USOC ont le même objectif : rendre la gymnastique, ainsi que d'autres sports, aussi sûrs que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et responsabilisant.",76.26142171494378,"La Fédération américaine de gymnastique et le Comité olympique et paralympique des États-Unis ont le même objectif : rendre le sport de la gymnastique, ainsi que d'autres sports, aussi sûr que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et épanouissant.",66.82513079676285
17,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy comme son conseiller puis pour l'administration de Lyndon B. Johnson.","Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",88.07243645813429,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",88.07243645813429
18,"Lors des élections de 1976, il conseille Carter sur la politique étrangère, puis sert de conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.","Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",81.95563706578493,"Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",81.95563706578493
19,"En tant que NSA, il a aidé Carter à gérer diplomatiquement les affaires mondiales, telles que les Accords de Camp David, 1978; normaliser les relations entre les États-Unis et la Chine à la fin des années 1970; la révolution iranienne, qui a conduit à la crise des otages iraniens, 1979; et l'invasion soviétique en Afghanistan, 1979.","Pendant son temps au sein de la NSA, il a aidé Carter à résoudre diplomatiquement des questions internationales telles que les accords de Camp David, en 1978, la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970, la révolution iranienne et ses conséquences comme la prise d'otages en Iran, en 1979, et l'invasion des forces soviétiques en Afghanistan, en 1979.",59.81295077963481,"En tant que conseiller à la sécurité nationale, il a aidé Carter à gérer diplomatiquement les affaires mondiales, telles que les Accords de Camp David en 1978 ; la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970 ; la Révolution iranienne, qui a conduit à la crise des otages en Iran en 1979 ; et l'invasion soviétique en Afghanistan en 1979.",80.63439350891673
20,"Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.","Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",100.0,"Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",100.0
21,Gosling et Stone ont reçu respectivement des nominations pour Meilleur acteur et actrice.,Golsling et Stone ont respectivement été nominés pour le Meilleur Acteur et la Meilleure Actrice.,59.12641867690589,Gosling et Stone ont reçu des nominations pour le meilleur acteur et la meilleure actrice respectivement.,74.02224215836516
22,"Les autres nominations incluent le meilleur film, le meilleur réalisateur, la cinématographie, le design de costumes, l'édition de films, la scène originale, le design de production, l'édition sonore, le mélange sonore et le scénario original.","Parmi les autres nominations figurent celles du meilleur film, du meilleur réalisateur, de la meilleure cinématographie, des meilleurs costumes, du meilleur montage, de la meilleure musique originale, des meilleurs décors, du meilleur montage sonore, du meilleur mixage et du meilleur scénario original.",45.29937234991131,"Les autres nominations incluent Meilleur Film, Meilleur Réalisateur, Meilleure Photographie, Meilleure Conception de Costumes, Meilleur Montage, Meilleure Musique Originale, Meilleure Direction Artistique, Meilleur Montage Sonore, Meilleur Mixage Sonore et Meilleur Scénario Original.",40.98677673318741
23,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale.","Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont été nominées pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que tout autre studio.",66.90565537878526,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations, plus que tout autre studio.",69.87542129274868
24,"Dimanche soir, le président américain Donald Trump, dans un communiqué transmis par le secrétaire de presse, a annoncé que les troupes américaines quitteraient la Syrie.","Tard dimanche, le président des États-Unis Donald Trump, dans une déclaration faite par l'intermédiaire du secrétaire de presse, a annoncé que les troupes américaines allaient se retirer de la Syrie.",58.231028683381695,"Tard dimanche, le président américain Donald Trump, dans une déclaration faite par l'intermédiaire de la porte-parole, a annoncé que les troupes américaines quitteraient la Syrie.",67.56607871078697
25,L'annonce a été faite après que Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,L’annonce a été faite après que M. Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,94.0376409901529,L'annonce a été faite après que Trump a eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,96.97521641373935
26,"La Turquie prendra également en charge la garde des combattants capturés de l'EI qui, selon la déclaration, les nations européennes ont refusé de les rapatrier.","La Turquie prendrait également en charge la garde des combattants d'ISIS capturés que, selon la déclaration, les nations européennes ont refusé de rapatrier.",85.06650050300411,"La Turquie prendrait également la responsabilité de garder les combattants de l'ISIS capturés, ce que, selon le communiqué, les nations européennes ont refusé de rapatrier.",61.90264013542851
27,"Cela confirme non seulement que certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails que les fossiles ne peuvent généralement pas, tels que la couleur et l'arrangement tridimensionnel.","Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà très répandue, mais fournit des détails que les fossiles ne peuvent généralement pas fournir, comme la couleur et la disposition tridimensionnelle.",79.23998073361751,"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails que les fossiles ne peuvent généralement pas offrir, tels que la couleur et l'arrangement tridimensionnel.",91.78070400461591
28,Les scientifiques disent que le plumage de cet animal était de couleur brune-chastane au sommet avec une partie inférieure pâle ou de couleur caroténoïde.,Les scientifiques disent que le plumage de cet animal était brun châtain sur le dessus et de couleur pâle ou caroténoïde sur le dessous.,64.95936936373693,Les scientifiques disent que le plumage de cet animal était brun châtaignier sur le dessus avec un dessous pâle ou de couleur caroténoïde.,70.38123773302382
29,Cette découverte permet également de comprendre l'évolution des plumes chez les oiseaux.,Cette découverte permet également de mieux comprendre l'évolution des plumes chez les oiseaux.,91.66848215043379,La découverte offre également un aperçu de l'évolution des plumes chez les oiseaux.,71.03038588389379
30,"Parce que les plumes des dinosaures n'ont pas un arbre bien développé, appelé un rachis, mais ont d'autres caractéristiques des plumes  barbes et barbules  les chercheurs ont déduit que le rachis était probablement un développement évolutionnaire ultérieur que ces autres caractéristiques.","Étant donné que les plumes de dinosaure n'ont pas une tige entièrement développée, que l'on appelle rachis, mais montrent cependant d'autres caractéristiques propres aux plumes – barbes et barbules – les chercheurs en ont déduit que le rachis était probablement un développement évolutif ultérieur à ces autres caractéristiques.",69.30798256914476,"Parce que les plumes de dinosaure n'ont pas de tige bien développée, appelée rachis, mais possèdent d'autres caractéristiques des plumes – des barbes et des barbules – les chercheurs ont déduit que le rachis était probablement un développement évolutif ultérieur par rapport à ces autres caractéristiques.",78.53490297830037
31,"La structure des plumes suggère qu'elles n'ont pas été utilisées en vol, mais plutôt pour réguler la température ou la présentation.","La structure des plumes suggère qu’elles n’étaient pas utilisées en vol mais plutôt pour la régulation ou l’affichage de la température. Les chercheurs ont suggéré que, même s’il s’agit de la queue d’un jeune dinosaure, l’échantillon montre un plumage d’adulte et non le duvet d’un poussin.",35.74613747491909,"La structure des plumes suggère qu'elles n'étaient pas utilisées pour le vol mais plutôt pour la régulation de la température ou l'affichage. Les chercheurs ont suggéré que, bien que cela soit la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet de poussin.",37.200645905557764
32,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre des plumes adultes et non des poules.","Les scientifiques précisent qu'il s'agit certes de la queue d'un dinosaure juvénile, mais l'échantillon révèle un plumage appartenant à un individu adulte, et non à un jeune.",35.58019615608411,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet d'un poussin.",77.22980993793249
33,"Une voiture piégée qui a explosé hier matin au siège de la police de Gaziantep, en Turquie, a tué deux policiers et blessé plus de vingt autres personnes.","Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",72.40794197650567,"Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",72.40794197650567
34,Le bureau du gouverneur a déclaré que 19 des blessés étaient des policiers.,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des officiers de police.,71.88640676979038,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des policiers.,85.67988875239351
35,La police a déclaré qu'elle soupçonnait un militant présumé de Daech (ISIL) de la responsabilité de l'attaque.,La police a déclaré soupçonner un militant présumé de Daesh (ÉI) comme le suspect à l'origine de cette attaque.,54.667200714028766,La police a déclaré qu'elle soupçonne un prétendu militant de Daesh (EI) d'être responsable de l'attaque.,63.529631463604076
36,"Ils ont découvert que le Soleil fonctionnait selon les mêmes principes fondamentaux que les autres étoiles: l'activité de toutes les étoiles du système était déterminée par leur luminosité, leur rotation et rien d'autre.","Ils ont constaté que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles. L'activité de toutes les étoiles du système est déterminée par leur luminosité, leur rotation et rien d'autre.",84.54045968500415,"Ils ont découvert que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles : l'activité de toutes les étoiles du système était déterminée par leur luminosité, leur rotation, et rien d'autre.",93.09086095171982
37,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre Rossby d'une étoile, qui est lié au flux de plasma.","La luminosité et la rotation sont utilisées conjointement afin de déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",80.55220622315981,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",96.95590673040216
38,"Plus le nombre de Rossby est petit, moins l'étoile est active par rapport aux inversements magnétiques.","En ce qui concerne les inversions magnétiques, plus le nombre de Rossby est petit, moins l’étoile est active .",65.59900922882146,"Plus le nombre de Rossby est petit, moins l'étoile est active en ce qui concerne les inversions magnétiques.",72.30969133454974
39,"Pendant son voyage, Iwasaki a rencontré de nombreuses difficultés.","Au cours de son voyage, Iwasaki a eu des problèmes à de nombreuses occasions.",46.657118568505105,"Lors de son voyage, Iwasaki a rencontré des problèmes à de nombreuses reprises.",58.848231280404896
40,"Il a été volé par des pirates, attaqué au Tibet par un chien furieux, a échappé au mariage au Népal et a été arrêté en Inde.","Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",86.09840674972574,"Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",86.09840674972574
41,"La norme 802.11n fonctionne à la fois sur les fréquences 2,4 GHz et 5,0 GHz.","La norme 802.11n fonctionne à la fois sur les fréquences 2,4 GHz et 5,0 GHz.",100.0,"La norme 802.11n fonctionne à la fois sur les fréquences de 2,4 GHz et de 5,0 GHz.",86.76360510558882
42,"Cela permettra de le rendre compatible à l'arrière avec 802.11a, 802.11b et 802.11g, à condition que la station de base dispose de radios doubles.","Ceci autorisera la rétro-compatibilité avec les itérations 802.11a, b et g, sous réserve que la station possède deux radios.",37.05743225034768,"Cela permettra d'être rétrocompatible avec 802.11a, 802.11b et 802.11g, à condition que la station de base ait des radios duales.",75.24373830667503
43,Les vitesses de 802.11n sont nettement plus rapides que celles de ses prédécesseurs avec un débit théorique maximal de 600 Mbit/s.,"Les vitesses de la norme Wi-Fi 802.11n sont sensiblement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",76.51731643724223,"Les vitesses de 802.11n sont considérablement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",82.88669998787984
44,"Duvall, marié et père de deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire a été relatée.","Duvall, qui est marié et a deux enfants adultes, n’a pas fait bonne impression à Miller, à qui l’histoire a été relatée.",66.50680639284727,"Duvall, qui est marié et a deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire a été racontée.",83.16674037625032
45,"Quand on lui a demandé de commenter, Miller a dit: "" Mike parle beaucoup pendant l'audience... Je me préparais donc je n'entendais pas vraiment ce qu'il disait. ""","Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience… Je me préparais, donc je n'ai pas vraiment entendu ce qu'il disait ».",74.48839941129977,"Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience... Je me préparais, donc je n'écoutais pas vraiment ce qu'il disait. »",79.81545836031506
46,"""Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'une marge notable d'ici 2020 par rapport au niveau de 2005"", a déclaré Hu.","« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB de manière significative d'ici 2020 par rapport au niveau de 2005 », a déclaré M. Hu.",80.0672343613944,"« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'une marge notable d'ici 2020 par rapport au niveau de 2005 », a déclaré Hu.",96.5865911511878
47,"Il n'a pas fixé de chiffre pour les coupes, disant qu'elles seront effectuées en fonction de la production économique de la Chine.","Il n'a pas chiffré ces réductions, disant qu'elles seront basées sur la production économique chinoise.",62.31890016232654,"Il n'a pas fixé de chiffre pour les réductions, disant qu'elles seront effectuées en fonction de la production économique de la Chine.",90.66515151188898
48,"Hu a encouragé les pays en développement à ""éviter d'abord la vieille voie de la pollution et de la propreté plus tard"".",Hu a encouragé les pays en voie de développement « à éviter l'ancienne méthode qui consistait à polluer d'abord et à nettoyer ensuite ».,46.95379892010276,"Hu a encouragé les pays en développement ""à éviter l'ancienne voie de polluer d'abord et de nettoyer ensuite.""",58.24820390850219
49,"Il a ajouté que ""il ne faut pas, cependant, leur demander d'assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités"".","Il a ajouté qu’« on ne devrait cependant pas leur demander d’assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités. »",83.31987834723631,"Il a ajouté que ""ils ne devraient cependant pas être contraints de prendre des engagements qui dépassent leur stade de développement, leurs responsabilités et leurs capacités.""",62.48750618492925
50,Le groupe d'étude sur l'Irak a présenté son rapport à 12 h GMT aujourd'hui.,Le groupe d’étude sur l’Irak a présenté son rapport aujourd’hui à 12 h GMT.,72.97447922194307,Le Groupe d'étude sur l'Irak a présenté son rapport aujourd'hui à 12h00 GMT.,80.49356404239931
51,"Il prévient que personne ne peut garantir qu'à ce stade, toute action en Irak arrêtera la guerre sectaire, la violence croissante ou la chute vers le chaos.","Il avertit que personne ne peut garantir que toute action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou au glissement vers le chaos.",70.15732540904298,"Cela prévient que personne ne peut garantir qu'aucune action en Irak à ce stade mettra fin à la guerre civile, à la violence croissante ou à une dérive vers le chaos.",66.8823995874487
52,Le rapport ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique en faveur du Moyen-Orient.,Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,87.58656860709027,Le rapport s'ouvre sur un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique envers le Moyen-Orient.,85.24380259864301
53,Le rapport est très critique à l'égard de presque tous les aspects de la politique actuelle de l'Exécutif vis-à-vis de l'Irak et appelle à un changement immédiat de direction.,Le rapport est très critique envers presque tous les aspects de la politique actuelle du gouvernement à l'égard de l'Irak et plaide vivement pour un changement de direction immédiat.,69.17869510569406,Le rapport critique vivement presque tous les aspects de la politique actuelle de l'exécutif envers l'Irak et appelle à un changement immédiat de cap.,76.28148154360981
54,"La première de ses 78 recommandations est que, avant la fin de cette année, une nouvelle initiative diplomatique soit adoptée pour assurer la sécurité des frontières irakiennes contre les interventions hostiles et pour rétablir les relations diplomatiques avec ses voisins.",La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de l'année pour sécuriser les frontières de l'Irak contre les interventions hostiles et afin de rétablir les relations diplomatiques avec ses voisins.,77.37530170448804,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et rétablir des relations diplomatiques avec ses voisins.,80.00733393311423
55,"L'actuelle sénatrice et première dame argentine Cristina Fernandez de Kirchner a annoncé sa candidature à la présidence hier soir à La Plata, une ville à 50 kilomètres de Buenos Aires.","L'actuelle sénatrice et Première Dame d'Argentine Cristina Fernandez de Kirchner a annoncé sa candidature présidentielle, hier soir, à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",74.98948666925958,"La sénatrice actuelle et Première Dame argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature à la présidence hier soir à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",78.98656561994893
56,"Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre Argentin, le même lieu où elle avait commencé sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.","Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit où elle a commencé sa campagne 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",90.69955311164954,"Madame Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit qu'elle avait utilisé pour commencer sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",83.42041169434314
57,"Le débat a été déclenché par la controverse sur les dépenses de secours et de reconstruction à la suite de l'ouragan Katrina; que certains conservateurs fiscaux ont marqué avec humour ""Le Deal de la Nouvelle-Orléans de Bush"".",Le débat a été déclenché par la controverse sur les dépenses liées aux secours et à la reconstruction à la suite de l'ouragan Katrina ; ce que certains conservateurs en matière budgétaire ont appelé avec humour « l'accord Bush pour la Nouvelle-Orléans ».,70.85736212039755,"Le débat a été déclenché par la controverse sur les dépenses consacrées à l'aide et à la reconstruction à la suite de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement qualifiée de ""l'accord de Bush pour La Nouvelle-Orléans"".",69.9287497253335
58,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution de contrats de reconstruction à des initiés de Washington.,Les critiques des libéraux sur l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des personnes perçues comme des initiés de Washington.,71.16049367723976,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution des contrats de reconstruction à des personnes considérées comme proches de Washington.,78.23532917768891
59,Plus de quatre millions de personnes sont allées à Rome pour assister aux funérailles.,Plus de 4 000 000 personnes sont se sont rendues à Rome pour l'enterrement.,43.8470988462778,Plus de quatre millions de personnes se sont rendues à Rome pour assister aux funérailles.,85.63188826933744
60,Le nombre de personnes présentes était si grand qu'il n'était pas possible pour tout le monde d'accéder aux funérailles de la place Saint-Pierre.,"En raison du nombre important de personnes présentes, il n'a pas été possible pour tout le monde d'assister aux funérailles sur la place Saint-Pierre.",66.5232511424795,"En raison du nombre important de personnes présentes, il n'a pas été possible pour tout le monde d'assister aux funérailles sur la place Saint-Pierre.",66.5232511424795
