Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01,Growth Rate (%)
salvador,445.0,791.06,778.1,762.48,755.81,760.72,70.94831460674158
marker,169.0,168.27,171.86,168.72,280.03,285.49,68.92899408284025
msn,8.0,7.74,7.55,10.14,9.06,13.42,67.75
ww,23.0,21.28,16.05,14.75,13.59,38.48,67.30434782608694
longitude,6.0,7.74,7.55,10.14,9.97,9.84,64.0
valves,6.0,8.7,9.44,10.14,9.97,9.84,64.0
favourites,15.0,14.51,19.83,21.21,15.41,24.16,61.06666666666667
tgp,5.0,4.84,4.72,4.61,4.53,8.05,61.00000000000001
runtime,14.0,22.24,18.89,20.28,22.66,22.37,59.7857142857143
disable,18.0,23.21,22.66,25.82,28.09,28.64,59.111111111111114
io,84.0,98.64,118.98,129.08,130.5,133.35,58.74999999999999
eau,72.0,72.53,80.26,114.33,113.28,113.66,57.86111111111111
staffing,8.0,10.64,11.33,13.83,13.59,12.53,56.62499999999999
biodiversity,32.0,34.81,38.72,45.18,51.66,50.12,56.62499999999999
hormone,4.0,3.87,4.72,4.61,4.53,6.26,56.49999999999999
realtor,4.0,3.87,3.78,3.69,3.62,6.26,56.49999999999999
hrs,4.0,5.8,5.67,6.45,6.34,6.26,56.49999999999999
fp,4.0,4.84,3.78,3.69,4.53,6.26,56.49999999999999
applicant,11.0,10.64,9.44,10.14,12.69,17.0,54.54545454545454
tire,39.0,40.62,59.49,59.01,60.72,59.96,53.74358974358975
pediatric,7.0,6.77,6.61,10.14,10.87,10.74,53.42857142857144
customise,7.0,7.74,8.5,8.3,9.06,10.74,53.42857142857144
seo,21.0,20.31,15.11,31.35,31.72,32.22,53.42857142857142
coupon,17.0,19.34,27.38,26.74,26.28,25.95,52.647058823529406
niger,20.0,18.37,24.55,26.74,29.0,30.43,52.15
byte,13.0,12.57,16.05,16.6,19.94,19.69,51.46153846153847
tires,34.0,41.58,48.16,49.79,51.66,51.01,50.02941176470588
connectors,12.0,11.6,12.28,12.91,17.22,17.9,49.16666666666665
rehab,6.0,5.8,5.67,7.38,9.97,8.95,49.16666666666665
gm,12.0,12.57,14.16,16.6,19.03,17.9,49.16666666666665
ips,6.0,5.8,8.5,8.3,8.16,8.95,49.16666666666665
gba,3.0,2.9,2.83,4.61,4.53,4.47,48.99999999999999
squirt,3.0,4.84,4.72,4.61,4.53,4.47,48.99999999999999
cal,64.0,63.83,67.04,95.89,94.25,93.97,46.828125
adapter,25.0,26.11,33.99,35.96,36.25,36.69,46.75999999999999
spider,392.0,407.13,421.15,486.81,562.78,573.67,46.34438775510203
intake,27.0,29.01,28.33,41.49,39.87,39.38,45.85185185185186
pizza,51.0,52.22,62.32,75.6,75.22,74.28,45.64705882352941
payroll,8.0,9.67,10.39,11.06,10.87,11.63,45.37500000000001
sucks,8.0,8.7,8.5,9.22,10.87,11.63,45.37500000000001
antigua,45.0,73.5,73.65,70.99,66.16,65.33,45.17777777777777
granny,21.0,23.21,25.5,30.43,29.0,30.43,44.904761904761905
greetings,34.0,34.81,40.6,51.63,49.84,49.22,44.76470588235294
coupons,13.0,14.51,19.83,19.36,19.03,18.79,44.53846153846153
,18.0,31.91,30.22,27.66,21.75,25.95,44.166666666666664
democrat,23.0,22.24,23.61,28.58,33.53,33.11,43.95652173913043
bolt,76.0,73.5,76.49,76.52,75.22,109.19,43.671052631578945
login,10.0,11.6,12.28,13.83,11.78,14.32,43.2
cunt,5.0,5.8,7.55,7.38,7.25,7.16,43.2
pledge,30.0,39.65,38.72,39.65,40.78,42.96,43.2
kinda,5.0,6.77,6.61,6.45,6.34,7.16,43.2
filme,10.0,9.67,11.33,11.99,15.41,14.32,43.2
liberia,30.0,32.88,32.11,31.35,31.72,42.96,43.2
amplifier,5.0,4.84,4.72,5.53,7.25,7.16,43.2
cancel,30.0,35.78,39.66,43.33,39.87,42.96,43.2
bookmarks,5.0,4.84,4.72,5.53,5.44,7.16,43.2
optimal,35.0,35.78,40.6,47.02,48.03,50.12,43.199999999999996
batteries,39.0,58.02,55.71,56.24,56.19,55.49,42.282051282051285
fa,97.0,136.36,135.98,137.38,130.5,137.82,42.082474226804116
bedding,19.0,22.24,23.61,23.97,25.37,26.85,41.31578947368422
nd,33.0,32.88,39.66,47.94,48.03,46.54,41.03030303030303
escorts,7.0,9.67,8.5,10.14,9.97,9.84,40.57142857142857
shipment,23.0,26.11,30.22,31.35,32.62,32.22,40.086956521739125
screensaver,9.0,8.7,8.5,9.22,9.06,12.53,39.222222222222214
flavor,42.0,42.55,57.6,59.01,58.0,58.17,38.50000000000001
singh,375.0,375.22,363.55,363.26,481.22,519.08,38.421333333333344
refund,11.0,10.64,11.33,14.75,14.5,15.21,38.27272727272728
aaa,68.0,68.66,101.98,96.81,94.25,93.97,38.19117647058823
injection,24.0,27.08,29.27,31.35,30.81,33.11,37.958333333333336
spec,13.0,15.47,18.89,16.6,17.22,17.9,37.69230769230768
adjustments,43.0,48.35,52.88,53.47,59.81,59.07,37.372093023255815
lesbians,15.0,19.34,20.77,19.36,19.94,20.58,37.19999999999999
variance,15.0,16.44,16.05,19.36,20.84,20.58,37.19999999999999
delayed,169.0,197.28,205.86,213.9,222.03,230.9,36.62721893491125
pipeline,38.0,44.49,50.05,52.55,50.75,51.91,36.60526315789473
dumb,27.0,31.91,35.88,35.96,37.16,36.69,35.88888888888888
yen,110.0,112.18,120.87,123.55,154.97,149.46,35.872727272727275
adjustment,29.0,30.95,32.11,35.96,36.25,39.38,35.79310344827587
harley,60.0,58.02,60.43,67.3,79.75,81.44,35.73333333333333
ada,91.0,111.21,129.37,132.77,131.41,123.51,35.72527472527473
abortion,53.0,55.12,52.88,56.24,54.37,71.6,35.0943396226415
baths,156.0,165.37,156.75,209.29,206.62,210.32,34.82051282051282
mhz,4.0,3.87,3.78,3.69,3.62,5.37,34.25
outsourcing,4.0,4.84,5.67,5.53,5.44,5.37,34.25
acne,4.0,3.87,3.78,3.69,4.53,5.37,34.25
fy,4.0,5.8,7.55,7.38,7.25,5.37,34.25
groundwater,8.0,8.7,8.5,8.3,9.06,10.74,34.25
stat,18.0,19.34,17.0,17.52,21.75,24.16,34.22222222222222
mortgages,2.0,1.93,2.83,2.77,2.72,2.68,34.00000000000001
tue,2.0,2.9,2.83,3.69,2.72,2.68,34.00000000000001
ppc,2.0,1.93,1.89,1.84,2.72,2.68,34.00000000000001
medicaid,2.0,2.9,2.83,2.77,2.72,2.68,34.00000000000001
sanyo,2.0,1.93,1.89,1.84,1.81,2.68,34.00000000000001
adapters,2.0,1.93,1.89,2.77,2.72,2.68,34.00000000000001
bw,2.0,2.9,2.83,2.77,2.72,2.68,34.00000000000001
adaptor,2.0,1.93,2.83,2.77,2.72,2.68,34.00000000000001
receptors,2.0,1.93,2.83,2.77,2.72,2.68,34.00000000000001
climate,551.0,598.61,635.51,694.25,721.37,735.66,33.513611615245004
beds,108.0,109.28,109.54,142.91,141.37,144.09,33.41666666666667
complications,74.0,79.3,81.21,91.28,94.25,98.45,33.04054054054054
optimization,35.0,37.72,39.66,39.65,43.5,46.54,32.97142857142857
battery,120.0,162.47,157.7,155.81,154.97,159.3,32.75000000000001
impacts,73.0,74.46,77.43,81.13,87.0,96.66,32.410958904109584
legislature,65.0,66.73,72.71,81.13,82.47,85.92,32.18461538461539
streaming,273.0,293.02,336.17,349.43,349.81,360.67,32.11355311355312
nba,21.0,22.24,22.66,23.97,27.19,27.74,32.09523809523809
coordinates,97.0,96.71,92.54,90.35,127.78,127.98,31.93814432989691
kodak,106.0,105.41,105.76,123.55,137.75,139.61,31.707547169811335
marcus,291.0,289.15,281.4,370.64,378.81,383.05,31.632302405498287
clocks,136.0,191.48,185.08,180.71,179.44,178.99,31.610294117647065
python,32.0,34.81,41.55,43.33,41.69,42.06,31.437500000000007
ya,97.0,105.41,118.98,118.01,122.34,127.09,31.020618556701034
heel,24.0,32.88,33.05,32.27,31.72,31.32,30.5
wc,11.0,10.64,11.33,14.75,14.5,14.32,30.181818181818183
regression,11.0,12.57,12.28,11.99,13.59,14.32,30.181818181818183
messaging,33.0,32.88,36.83,36.88,38.97,42.96,30.181818181818183
outputs,22.0,20.31,22.66,25.82,26.28,28.64,30.181818181818183
amendments,20.0,19.34,21.72,24.89,23.56,25.95,29.75
servers,89.0,88.97,101.98,109.72,111.47,115.45,29.71910112359551
switch,410.0,469.99,489.14,509.86,520.18,531.61,29.6609756097561
jacksonville,29.0,31.91,30.22,32.27,31.72,37.59,29.620689655172427
deferred,18.0,18.37,17.94,18.44,17.22,23.27,29.277777777777775
vertex,18.0,18.37,22.66,23.05,22.66,23.27,29.277777777777775
naughty,27.0,29.01,30.22,32.27,33.53,34.9,29.259259259259252
forecast,27.0,31.91,32.11,30.43,32.62,34.9,29.259259259259252
highs,9.0,8.7,9.44,9.22,10.87,11.63,29.222222222222232
arthritis,9.0,8.7,9.44,10.14,11.78,11.63,29.222222222222232
reproductive,52.0,51.25,55.71,64.54,65.25,67.12,29.076923076923084
weighted,43.0,50.29,51.94,51.63,54.37,55.49,29.04651162790698
accessory,50.0,54.16,57.6,60.85,63.44,64.44,28.879999999999995
def,16.0,20.31,18.89,18.44,20.84,20.58,28.62499999999999
poll,62.0,62.86,58.55,67.3,74.31,79.65,28.467741935483883
ntsc,23.0,24.18,25.5,24.89,29.91,29.53,28.39130434782609
regulatory,37.0,36.75,36.83,44.26,44.41,47.43,28.18918918918919
bubble,102.0,103.48,126.54,130.92,127.78,130.67,28.10784313725489
cas,65.0,61.89,86.87,89.43,86.09,83.23,28.046153846153853
comm,7.0,6.77,9.44,9.22,9.06,8.95,27.857142857142847
pts,7.0,8.7,9.44,9.22,9.06,8.95,27.857142857142847
mj,7.0,6.77,5.67,5.53,8.16,8.95,27.857142857142847
lender,7.0,7.74,7.55,8.3,8.16,8.95,27.857142857142847
tit,7.0,8.7,8.5,8.3,9.06,8.95,27.857142857142847
expiration,7.0,6.77,8.5,9.22,9.06,8.95,27.857142857142847
pvc,28.0,29.01,33.05,32.27,31.72,35.8,27.857142857142847
notify,7.0,6.77,8.5,9.22,9.06,8.95,27.857142857142847
deviant,7.0,6.77,7.55,7.38,9.06,8.95,27.857142857142847
ai,640.0,690.48,695.94,715.46,796.59,818.0,27.8125
calculations,33.0,34.81,33.99,39.65,38.97,42.06,27.45454545454546
predictions,31.0,31.91,33.99,41.49,39.87,39.38,27.032258064516135
te,619.0,610.22,639.29,649.07,702.34,785.78,26.943457189014534
nato,110.0,116.05,97.26,118.01,125.06,139.61,26.91818181818183
peterson,189.0,197.28,213.41,242.48,236.53,239.85,26.904761904761905
analysts,24.0,26.11,27.38,27.66,29.91,30.43,26.791666666666664
harassment,60.0,62.86,63.27,69.15,70.69,76.07,26.78333333333332
wanna,12.0,11.6,13.22,12.91,10.87,15.21,26.750000000000007
rp,12.0,14.51,15.11,17.52,15.41,15.21,26.750000000000007
ensuring,130.0,133.46,137.87,145.67,159.5,164.67,26.66923076923076
ports,106.0,122.82,127.48,130.0,134.12,134.25,26.650943396226417
theorem,41.0,40.62,39.66,49.79,48.94,51.91,26.609756097560965
databases,75.0,79.3,101.04,98.65,95.16,94.87,26.49333333333334
gauge,109.0,106.38,116.15,138.3,135.94,137.82,26.440366972477058
ui,51.0,51.25,54.77,65.46,64.34,64.44,26.352941176470583
batman,399.0,422.61,424.93,492.34,525.62,503.87,26.283208020050125
bless,22.0,23.21,24.55,25.82,27.19,27.74,26.090909090909083
hydraulic,49.0,49.32,51.94,64.54,62.53,61.75,26.02040816326531
checking,37.0,36.75,36.83,39.65,40.78,46.54,25.783783783783782
gotten,37.0,40.62,37.77,41.49,44.41,46.54,25.783783783783782
guru,148.0,143.13,141.64,139.22,178.53,186.15,25.77702702702703
cancelled,198.0,211.79,236.07,236.03,246.5,248.8,25.65656565656566
passive,119.0,134.42,136.92,149.36,153.16,149.46,25.59663865546219
myanmar,117.0,123.78,143.53,143.83,147.72,146.77,25.444444444444454
heater,10.0,10.64,12.28,12.91,12.69,12.53,25.299999999999994
hdtv,10.0,11.6,12.28,12.91,12.69,12.53,25.299999999999994
greenhouse,40.0,39.65,43.44,51.63,53.47,50.12,25.299999999999994
nested,10.0,10.64,12.28,11.06,12.69,12.53,25.299999999999994
voltage,40.0,41.58,45.33,47.02,48.03,50.12,25.299999999999994
xp,40.0,41.58,52.88,50.71,49.84,50.12,25.299999999999994
maternity,10.0,10.64,10.39,11.99,11.78,12.53,25.299999999999994
rfc,10.0,11.6,11.33,11.06,10.87,12.53,25.299999999999994
omega,45.0,49.32,53.82,55.32,56.19,56.38,25.288888888888895
bids,25.0,27.08,27.38,28.58,27.19,31.32,25.28
cleaners,25.0,28.04,31.16,31.35,30.81,31.32,25.28
wellness,15.0,16.44,17.94,18.44,19.03,18.79,25.26666666666666
maldives,15.0,14.51,16.05,18.44,19.03,18.79,25.26666666666666
asn,5.0,6.77,7.55,6.45,6.34,6.26,25.199999999999996
gd,5.0,4.84,5.67,5.53,5.44,6.26,25.199999999999996
shaft,231.0,265.94,276.68,279.36,287.28,289.07,25.138528138528137
yield,98.0,99.61,124.65,120.78,121.44,122.61,25.112244897959187
lancaster,132.0,129.59,130.31,131.84,166.75,164.67,24.749999999999993
highlighted,257.0,267.88,275.73,292.27,304.5,320.4,24.669260700389096
disclose,23.0,25.14,25.5,26.74,29.91,28.64,24.521739130434785
evaluating,49.0,54.16,55.71,58.08,58.0,60.86,24.20408163265306
rand,75.0,99.61,94.43,94.96,95.16,93.08,24.106666666666666
background,3137.0,3133.29,4046.29,3973.74,3900.47,3892.21,24.07427478482627
neural,83.0,82.2,87.82,93.12,97.87,102.92,24.000000000000004
tomato,13.0,13.54,13.22,14.75,17.22,16.11,23.92307692307692
inns,13.0,13.54,16.05,15.67,16.31,16.11,23.92307692307692
specifics,13.0,16.44,16.05,15.67,16.31,16.11,23.92307692307692
trauma,117.0,130.55,138.81,140.14,145.91,144.98,23.914529914529904
regulation,94.0,102.51,106.71,106.95,107.84,116.35,23.776595744680844
compatibility,55.0,51.25,62.32,62.69,64.34,68.02,23.672727272727265
fcc,21.0,22.24,21.72,21.21,26.28,25.95,23.57142857142857
cho,50.0,58.02,57.6,59.93,60.72,61.75,23.5
spin,316.0,323.97,346.56,357.73,377.9,390.21,23.484177215189867
tar,66.0,66.73,67.99,67.3,81.56,81.44,23.39393939393939
proprietary,61.0,62.86,72.71,76.52,76.12,75.18,23.245901639344275
nintendo,724.0,809.43,844.2,877.73,886.31,892.28,23.24309392265193
mariah,8.0,9.67,11.33,10.14,9.06,9.84,23.0
stationery,59.0,58.99,57.6,58.08,72.5,72.49,22.86440677966101
harmful,102.0,105.41,112.37,109.72,114.19,125.3,22.843137254901958
llc,129.0,162.47,152.98,153.05,154.97,158.41,22.7984496124031
boxed,35.0,32.88,34.94,35.96,41.69,42.96,22.742857142857144
seasonal,105.0,115.08,118.04,122.62,125.97,128.88,22.74285714285714
dad,54.0,57.06,59.49,61.77,66.16,66.23,22.648148148148156
comply,54.0,52.22,57.6,62.69,63.44,66.23,22.648148148148156
delays,54.0,59.96,60.43,62.69,62.53,66.23,22.648148148148156
binary,73.0,75.43,82.15,92.2,86.09,89.5,22.602739726027394
podcast,165.0,156.66,167.14,186.24,188.5,202.26,22.581818181818175
votes,125.0,158.6,156.75,157.66,155.87,153.04,22.431999999999995
exclude,33.0,33.85,35.88,38.72,41.69,40.27,22.03030303030304
receivers,11.0,10.64,12.28,13.83,13.59,13.42,22.0
fares,11.0,11.6,12.28,12.91,12.69,13.42,22.0
updates,135.0,136.36,148.25,153.97,160.41,164.67,21.977777777777767
kiss,252.0,257.24,326.73,327.3,307.22,306.97,21.813492063492074
confirmation,36.0,41.58,45.33,45.18,44.41,43.85,21.805555555555557
samba,25.0,29.01,31.16,30.43,29.91,30.43,21.72
closure,200.0,211.79,220.02,230.5,247.4,243.43,21.715000000000003
heating,164.0,168.27,166.2,199.15,198.47,199.58,21.69512195121952
drainage,64.0,66.73,69.88,77.45,75.22,77.86,21.65625
algorithms,103.0,115.08,122.76,124.47,126.87,125.3,21.650485436893202
brunei,39.0,38.68,40.6,42.41,46.22,47.43,21.615384615384613
confirm,95.0,104.44,109.54,110.64,115.09,115.45,21.52631578947369
thereof,28.0,28.04,31.16,31.35,35.34,34.01,21.464285714285708
psi,14.0,14.51,15.11,18.44,18.12,17.0,21.428571428571427
mating,14.0,14.51,15.11,15.67,18.12,17.0,21.428571428571427
viruses,14.0,15.47,17.94,17.52,17.22,17.0,21.428571428571427
additionally,676.0,676.95,691.22,711.77,756.71,820.68,21.402366863905318
essentials,31.0,34.81,37.77,36.88,36.25,37.59,21.258064516129043
reid,172.0,178.91,186.97,191.77,205.72,208.53,21.238372093023255
sustainability,187.0,205.02,210.58,218.51,228.37,226.43,21.085561497326207
sodium,54.0,57.06,61.38,63.62,61.62,65.33,20.981481481481477
marvel,475.0,537.69,547.69,552.27,577.28,574.57,20.962105263157905
dom,151.0,203.08,205.86,185.32,186.69,182.57,20.907284768211916
desk,197.0,247.57,245.52,237.87,239.25,238.06,20.84263959390863
programmers,40.0,43.52,47.21,47.02,44.41,48.33,20.824999999999996
enhancements,40.0,41.58,46.27,47.02,48.03,48.33,20.824999999999996
custody,89.0,90.9,91.6,94.96,98.78,107.4,20.674157303370794
recycling,89.0,99.61,101.04,104.18,107.84,107.4,20.674157303370794
penalties,23.0,26.11,24.55,28.58,26.28,27.74,20.608695652173907
verse,294.0,291.09,291.79,311.63,348.0,354.41,20.547619047619055
emissions,52.0,53.19,57.6,59.01,61.62,62.65,20.480769230769226
cancellation,58.0,62.86,65.16,66.38,68.87,69.81,20.362068965517246
accessibility,119.0,124.75,136.92,140.14,141.37,143.19,20.327731092436974
proxy,32.0,31.91,35.88,36.88,38.06,38.48,20.24999999999999
operators,70.0,76.4,77.43,84.82,85.19,84.13,20.18571428571428
governance,73.0,76.4,84.04,87.59,85.19,87.71,20.15068493150684
mom,38.0,37.72,40.6,37.8,47.12,45.64,20.105263157894736
emission,41.0,44.49,47.21,49.79,49.84,49.22,20.048780487804876
morrison,159.0,194.38,199.25,190.85,186.69,190.63,19.893081761006286
seasons,374.0,422.61,435.32,443.47,441.34,448.38,19.887700534759357
width,594.0,616.99,786.6,765.24,713.21,711.5,19.78114478114478
cosmetic,83.0,81.23,84.99,94.04,95.16,99.34,19.68674698795181
kg,101.0,100.57,123.7,127.23,122.34,120.82,19.623762376237615
arch,842.0,886.8,884.8,866.66,860.93,1005.05,19.364608076009496
clause,33.0,38.68,39.66,39.65,38.06,39.38,19.333333333333343
minimize,69.0,76.4,82.15,82.06,84.28,82.34,19.33333333333334
rebate,3.0,3.87,3.78,3.69,3.62,3.58,19.333333333333336
dosage,12.0,16.44,16.05,15.67,15.41,14.32,19.333333333333336
bestsellers,9.0,9.67,10.39,11.06,10.87,10.74,19.333333333333336
meetup,3.0,3.87,3.78,3.69,3.62,3.58,19.333333333333336
optimize,18.0,19.34,21.72,20.28,19.94,21.48,19.333333333333336
mozilla,9.0,10.64,11.33,11.06,10.87,10.74,19.333333333333336
postings,9.0,9.67,9.44,10.14,10.87,10.74,19.333333333333336
transmit,36.0,37.72,41.55,40.57,38.97,42.96,19.333333333333336
gratis,6.0,5.8,5.67,6.45,7.25,7.16,19.333333333333336
nhl,3.0,1.93,2.83,1.84,2.72,3.58,19.333333333333336
rl,3.0,2.9,3.78,3.69,3.62,3.58,19.333333333333336
boobs,6.0,5.8,6.61,7.38,7.25,7.16,19.333333333333336
ctrl,12.0,12.57,17.0,14.75,14.5,14.32,19.333333333333336
crossword,9.0,9.67,10.39,11.06,10.87,10.74,19.333333333333336
disclaimers,3.0,2.9,3.78,3.69,3.62,3.58,19.333333333333336
yeah,18.0,17.41,19.83,22.13,21.75,21.48,19.333333333333336
weblogs,3.0,3.87,3.78,4.61,4.53,3.58,19.333333333333336
bingo,12.0,13.54,13.22,14.75,14.5,14.32,19.333333333333336
beverage,24.0,25.14,25.5,25.82,27.19,28.64,19.333333333333336
guestbook,6.0,6.77,7.55,7.38,7.25,7.16,19.333333333333336
pn,12.0,12.57,15.11,13.83,13.59,14.32,19.333333333333336
mem,6.0,6.77,6.61,7.38,7.25,7.16,19.333333333333336
ati,6.0,5.8,6.61,6.45,6.34,7.16,19.333333333333336
pussy,51.0,50.29,52.88,48.87,58.0,60.86,19.333333333333332
mustang,21.0,20.31,21.72,26.74,30.81,25.06,19.33333333333333
statewide,21.0,23.21,23.61,23.97,24.47,25.06,19.33333333333333
saddam,39.0,37.72,38.72,38.72,43.5,46.54,19.33333333333333
deployment,27.0,29.98,30.22,33.19,32.62,32.22,19.33333333333333
medication,15.0,15.47,14.16,15.67,16.31,17.9,19.333333333333325
sudan,106.0,106.38,107.65,106.95,115.09,126.19,19.047169811320753
pools,61.0,59.96,60.43,72.84,74.31,72.49,18.836065573770483
tuning,58.0,58.02,58.55,60.85,69.78,68.91,18.8103448275862
infrared,113.0,117.98,130.31,130.92,132.31,134.25,18.805309734513273
alleged,245.0,256.27,258.74,270.14,276.4,290.86,18.71836734693878
optional,80.0,84.13,89.71,94.04,94.25,94.87,18.587500000000006
endorsed,80.0,85.1,84.04,88.51,95.16,94.87,18.587500000000006
reasonably,40.0,39.65,45.33,45.18,47.12,47.43,18.575
verified,34.0,42.55,40.6,41.49,42.59,40.27,18.441176470588243
reliance,65.0,66.73,68.93,74.68,77.94,76.97,18.415384615384614
controllers,31.0,31.91,33.05,34.11,36.25,36.69,18.354838709677413
hydrogen,87.0,90.9,101.04,103.26,104.22,102.92,18.298850574712645
efficiency,122.0,126.69,127.48,137.38,142.28,144.09,18.106557377049185
ion,590.0,575.4,575.07,600.21,686.03,696.28,18.013559322033892
appreciated,223.0,233.06,246.46,258.15,261.9,263.12,17.99103139013453
probability,44.0,45.45,44.38,53.47,52.56,51.91,17.97727272727272
crops,66.0,67.69,69.88,69.15,77.94,77.86,17.96969696969697
packets,22.0,23.21,23.61,24.89,26.28,25.95,17.95454545454545
ill,400.0,403.27,465.54,476.66,479.4,471.65,17.912499999999994
lawsuit,155.0,148.93,149.2,161.35,175.81,182.57,17.787096774193543
transaction,57.0,58.99,66.1,68.23,68.87,67.12,17.754385964912288
ross,521.0,528.98,528.8,611.27,612.62,613.05,17.667946257197688
extraction,70.0,73.5,78.38,78.37,81.56,82.34,17.628571428571433
suits,121.0,127.65,124.65,136.45,137.75,142.3,17.603305785123975
requiring,185.0,194.38,207.74,209.29,214.78,217.48,17.55675675675675
sonic,613.0,597.65,577.91,572.55,554.62,720.45,17.528548123980432
convicted,90.0,88.97,99.15,99.57,102.41,105.61,17.34444444444444
bumper,29.0,29.01,28.33,33.19,35.34,34.01,17.275862068965512
accommodations,29.0,29.98,31.16,33.19,33.53,34.01,17.275862068965512
dome,1081.0,1135.34,1177.53,1181.98,1198.05,1266.38,17.148936170212774
privacy,136.0,137.32,146.37,149.36,154.06,159.3,17.132352941176478
peripheral,52.0,53.19,56.66,58.08,60.72,60.86,17.03846153846154
computational,52.0,49.32,50.99,49.79,56.19,60.86,17.03846153846154
keywords,26.0,28.04,25.5,27.66,32.62,30.43,17.03846153846154
hawaiian,65.0,64.79,68.93,68.23,69.78,76.07,17.03076923076922
insertion,39.0,42.55,41.55,44.26,45.31,45.64,17.02564102564103
modem,13.0,16.44,15.11,14.75,15.41,15.21,17.000000000000007
peas,13.0,13.54,14.16,17.52,15.41,15.21,17.000000000000007
ethernet,13.0,12.57,12.28,13.83,15.41,15.21,17.000000000000007
compliant,13.0,13.54,15.11,14.75,14.5,15.21,17.000000000000007
qld,13.0,12.57,14.16,13.83,13.59,15.21,17.000000000000007
gently,62.0,61.89,68.93,70.99,70.69,72.49,16.91935483870967
alt,934.0,1019.29,1017.0,1033.54,1082.06,1091.86,16.901498929336178
comparisons,121.0,130.55,133.15,136.45,139.56,141.4,16.85950413223141
color,5413.0,5386.56,6535.45,6395.79,6345.52,6321.15,16.777203029743205
engage,368.0,376.19,382.44,400.14,414.15,429.58,16.733695652173907
smile,148.0,153.76,159.59,176.1,174.0,172.73,16.709459459459453
challenges,517.0,531.89,558.08,567.94,586.34,603.21,16.675048355899428
protocols,56.0,55.12,61.38,64.54,66.16,65.33,16.66071428571428
guns,201.0,245.63,240.79,239.72,238.34,234.48,16.65671641791044
urgent,66.0,68.66,73.65,75.6,78.84,76.97,16.62121212121212
analyzed,132.0,137.32,136.92,139.22,144.09,153.93,16.61363636363637
likelihood,33.0,33.85,33.99,35.04,38.06,38.48,16.606060606060595
targets,152.0,172.14,182.25,180.71,183.06,177.2,16.578947368421044
broader,256.0,270.78,281.4,284.89,291.81,298.02,16.414062499999993
