id,translated_france,origin_translation,origin_bleu,gpt_translation,gpt_bleu
10,"Bien qu'un vaccin expérimental semble être capable de réduire la mortalité par Ebola, jusqu'à présent, aucun médicament n'a été clairement démontré approprié pour traiter une infection existante.","Même si un vaccin expérimental semble jusqu'ici capable de réduire le taux de mortalité d'Ebola, aucun remède n'a encore été suffisamment efficace pour traiter l'infection existante.",0.911745011806488,"Bien qu'un vaccin expérimental semble capable de réduire la mortalité due au virus Ebola, jusqu'à présent, aucun médicament n'a clairement démontré son efficacité pour traiter une infection existante.",0.9383112788200378
11,"Un cocktail d'anticorps, ZMapp, a d'abord montré de la promesse dans le domaine, mais des études formelles ont indiqué qu'il avait moins de bénéfices que recherché dans la prévention de la mort.","Même si l'administration d'un cocktail d'anticorps, ZMapp, avait d'abord montré des signes prometteurs sur le terrain, des études formelles ont démontré que sa capacité à limiter les décès ne répondait pas aux attentes.",0.7662691473960876,"Un cocktail d'anticorps, ZMapp, a initialement montré des promesses dans ce domaine, mais des études formelles ont indiqué qu'il avait moins de bénéfices que prévu pour prévenir les décès.",0.8602496981620789
12,"Dans l'essai PALM, ZMapp a servi de contrôle, ce qui signifie que les scientifiques l'ont utilisé comme référence et l'ont comparé aux trois autres traitements.","Dans l'essai PALM, le ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme base de référence et lui ont comparé les trois autres traitements.",0.8755825161933899,"Dans l'essai PALM, ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme référence et ont comparé les trois autres traitements à celui-ci.",0.8652947545051575
13,USA Gymnastics soutient la lettre du Comité olympique des États-Unis et accepte l'exigence absolue de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,0.8965739607810974,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue pour la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,0.899845540523529
14,"Nous sommes d'accord avec la déclaration du CUSO selon laquelle les intérêts de nos athlètes et de nos clubs, et de leur sport, peuvent être mieux servis en avançant avec des changements significatifs au sein de notre organisation, plutôt que de la décertification.","Nous sommes d'accord avec la déclaration de l'USOC (Comité olympique des États-Unis) selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis. Cela peut être fait en allant de l'avant et en procédant plutôt à des changements significatifs au sein de notre organisation, qu'à la révocation d'accréditation.",0.7571409344673157,"Nous sommes d'accord avec la déclaration de l'USOC selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis en avançant vers un changement significatif au sein de notre organisation, plutôt qu'en procédant à une décertification.",0.8460028767585754
15,USA Gymnastics soutient une enquête indépendante qui pourrait mettre en lumière comment l'abus de la proportion décrite si courageusement par les survivants de Larry Nassar aurait pu rester indétectable pendant si longtemps et embrasse tous les changements nécessaires et appropriés.,USA Gymnastics soutient une enquête indépendante qui pourrait faire la lumière sur la façon dont l’abus de la proportion décrite si courageusement par les survivants de Larry Nassar a pu passer inaperçu pendant si longtemps et adopte tout changement nécessaire et approprié.,0.7876821160316467,La gymnastique américaine soutient une enquête indépendante qui pourrait éclairer comment les abus de la proportion décrite si courageusement par les survivants de Larry Nassar ont pu rester non détectés pendant si longtemps et adopte tous les changements nécessaires et appropriés.,0.7775182127952576
16,"La gymnastique américaine et l'USOC ont le même objectif  de rendre le sport de la gymnastique et d'autres aussi sûr que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et autonomisé.","USA Gymnastics et l'USOC ont le même objectif : rendre la gymnastique, ainsi que d'autres sports, aussi sûrs que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et responsabilisant.",0.8708460330963135,"La Fédération américaine de gymnastique et le Comité olympique et paralympique des États-Unis ont le même objectif : rendre le sport de la gymnastique, ainsi que d'autres sports, aussi sûr que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et épanouissant.",0.8084670901298523
17,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy comme son conseiller puis pour l'administration de Lyndon B. Johnson.","Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",0.9480898976325989,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",0.9480898976325989
18,"Lors des élections de 1976, il conseille Carter sur la politique étrangère, puis sert de conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.","Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",0.9137475490570068,"Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",0.9137475490570068
19,"En tant que NSA, il a aidé Carter à gérer diplomatiquement les affaires mondiales, telles que les Accords de Camp David, 1978; normaliser les relations entre les États-Unis et la Chine à la fin des années 1970; la révolution iranienne, qui a conduit à la crise des otages iraniens, 1979; et l'invasion soviétique en Afghanistan, 1979.","Pendant son temps au sein de la NSA, il a aidé Carter à résoudre diplomatiquement des questions internationales telles que les accords de Camp David, en 1978, la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970, la révolution iranienne et ses conséquences comme la prise d'otages en Iran, en 1979, et l'invasion des forces soviétiques en Afghanistan, en 1979.",0.8557191491127014,"En tant que conseiller à la sécurité nationale, il a aidé Carter à gérer diplomatiquement les affaires mondiales, telles que les Accords de Camp David en 1978 ; la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970 ; la Révolution iranienne, qui a conduit à la crise des otages en Iran en 1979 ; et l'invasion soviétique en Afghanistan en 1979.",0.8633157014846802
20,"Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.","Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",0.9682229161262512,"Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",0.9682229161262512
21,Gosling et Stone ont reçu respectivement des nominations pour Meilleur acteur et actrice.,Golsling et Stone ont respectivement été nominés pour le Meilleur Acteur et la Meilleure Actrice.,0.9010976552963257,Gosling et Stone ont reçu des nominations pour le meilleur acteur et la meilleure actrice respectivement.,0.9344490170478821
22,"Les autres nominations incluent le meilleur film, le meilleur réalisateur, la cinématographie, le design de costumes, l'édition de films, la scène originale, le design de production, l'édition sonore, le mélange sonore et le scénario original.","Parmi les autres nominations figurent celles du meilleur film, du meilleur réalisateur, de la meilleure cinématographie, des meilleurs costumes, du meilleur montage, de la meilleure musique originale, des meilleurs décors, du meilleur montage sonore, du meilleur mixage et du meilleur scénario original.",0.7582837343215942,"Les autres nominations incluent Meilleur Film, Meilleur Réalisateur, Meilleure Photographie, Meilleure Conception de Costumes, Meilleur Montage, Meilleure Musique Originale, Meilleure Direction Artistique, Meilleur Montage Sonore, Meilleur Mixage Sonore et Meilleur Scénario Original.",0.6123743653297424
23,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale.","Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont été nominées pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que tout autre studio.",0.842452347278595,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations, plus que tout autre studio.",0.8468979597091675
24,"Dimanche soir, le président américain Donald Trump, dans un communiqué transmis par le secrétaire de presse, a annoncé que les troupes américaines quitteraient la Syrie.","Tard dimanche, le président des États-Unis Donald Trump, dans une déclaration faite par l'intermédiaire du secrétaire de presse, a annoncé que les troupes américaines allaient se retirer de la Syrie.",0.8899222016334534,"Tard dimanche, le président américain Donald Trump, dans une déclaration faite par l'intermédiaire de la porte-parole, a annoncé que les troupes américaines quitteraient la Syrie.",0.9002379775047302
25,L'annonce a été faite après que Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,L’annonce a été faite après que M. Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,0.9529232978820801,L'annonce a été faite après que Trump a eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,0.9625332951545715
26,"La Turquie prendra également en charge la garde des combattants capturés de l'EI qui, selon la déclaration, les nations européennes ont refusé de les rapatrier.","La Turquie prendrait également en charge la garde des combattants d'ISIS capturés que, selon la déclaration, les nations européennes ont refusé de rapatrier.",0.8888729214668274,"La Turquie prendrait également la responsabilité de garder les combattants de l'ISIS capturés, ce que, selon le communiqué, les nations européennes ont refusé de rapatrier.",0.8525458574295044
27,"Cela confirme non seulement que certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails que les fossiles ne peuvent généralement pas, tels que la couleur et l'arrangement tridimensionnel.","Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà très répandue, mais fournit des détails que les fossiles ne peuvent généralement pas fournir, comme la couleur et la disposition tridimensionnelle.",0.8791022896766663,"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails que les fossiles ne peuvent généralement pas offrir, tels que la couleur et l'arrangement tridimensionnel.",0.8852244019508362
28,Les scientifiques disent que le plumage de cet animal était de couleur brune-chastane au sommet avec une partie inférieure pâle ou de couleur caroténoïde.,Les scientifiques disent que le plumage de cet animal était brun châtain sur le dessus et de couleur pâle ou caroténoïde sur le dessous.,0.8684702515602112,Les scientifiques disent que le plumage de cet animal était brun châtaignier sur le dessus avec un dessous pâle ou de couleur caroténoïde.,0.8777439594268799
29,Cette découverte permet également de comprendre l'évolution des plumes chez les oiseaux.,Cette découverte permet également de mieux comprendre l'évolution des plumes chez les oiseaux.,0.9528740048408508,La découverte offre également un aperçu de l'évolution des plumes chez les oiseaux.,0.9258831143379211
30,"Parce que les plumes des dinosaures n'ont pas un arbre bien développé, appelé un rachis, mais ont d'autres caractéristiques des plumes  barbes et barbules  les chercheurs ont déduit que le rachis était probablement un développement évolutionnaire ultérieur que ces autres caractéristiques.","Étant donné que les plumes de dinosaure n'ont pas une tige entièrement développée, que l'on appelle rachis, mais montrent cependant d'autres caractéristiques propres aux plumes – barbes et barbules – les chercheurs en ont déduit que le rachis était probablement un développement évolutif ultérieur à ces autres caractéristiques.",0.7065652012825012,"Parce que les plumes de dinosaure n'ont pas de tige bien développée, appelée rachis, mais possèdent d'autres caractéristiques des plumes – des barbes et des barbules – les chercheurs ont déduit que le rachis était probablement un développement évolutif ultérieur par rapport à ces autres caractéristiques.",0.7505873441696167
31,"La structure des plumes suggère qu'elles n'ont pas été utilisées en vol, mais plutôt pour réguler la température ou la présentation.","La structure des plumes suggère qu’elles n’étaient pas utilisées en vol mais plutôt pour la régulation ou l’affichage de la température. Les chercheurs ont suggéré que, même s’il s’agit de la queue d’un jeune dinosaure, l’échantillon montre un plumage d’adulte et non le duvet d’un poussin.",0.56595778465271,"La structure des plumes suggère qu'elles n'étaient pas utilisées pour le vol mais plutôt pour la régulation de la température ou l'affichage. Les chercheurs ont suggéré que, bien que cela soit la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet de poussin.",0.5815492272377014
32,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre des plumes adultes et non des poules.","Les scientifiques précisent qu'il s'agit certes de la queue d'un dinosaure juvénile, mais l'échantillon révèle un plumage appartenant à un individu adulte, et non à un jeune.",0.651318371295929,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet d'un poussin.",0.7643073201179504
33,"Une voiture piégée qui a explosé hier matin au siège de la police de Gaziantep, en Turquie, a tué deux policiers et blessé plus de vingt autres personnes.","Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",0.9158547520637512,"Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",0.9158547520637512
34,Le bureau du gouverneur a déclaré que 19 des blessés étaient des policiers.,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des officiers de police.,0.9216247797012329,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des policiers.,0.9372357726097107
35,La police a déclaré qu'elle soupçonnait un militant présumé de Daech (ISIL) de la responsabilité de l'attaque.,La police a déclaré soupçonner un militant présumé de Daesh (ÉI) comme le suspect à l'origine de cette attaque.,0.9450371861457825,La police a déclaré qu'elle soupçonne un prétendu militant de Daesh (EI) d'être responsable de l'attaque.,0.9477148652076721
36,"Ils ont découvert que le Soleil fonctionnait selon les mêmes principes fondamentaux que les autres étoiles: l'activité de toutes les étoiles du système était déterminée par leur luminosité, leur rotation et rien d'autre.","Ils ont constaté que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles. L'activité de toutes les étoiles du système est déterminée par leur luminosité, leur rotation et rien d'autre.",0.9427570700645447,"Ils ont découvert que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles : l'activité de toutes les étoiles du système était déterminée par leur luminosité, leur rotation, et rien d'autre.",0.948168933391571
37,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre Rossby d'une étoile, qui est lié au flux de plasma.","La luminosité et la rotation sont utilisées conjointement afin de déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",0.8759436011314392,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",0.8938700556755066
38,"Plus le nombre de Rossby est petit, moins l'étoile est active par rapport aux inversements magnétiques.","En ce qui concerne les inversions magnétiques, plus le nombre de Rossby est petit, moins l’étoile est active .",0.8426994681358337,"Plus le nombre de Rossby est petit, moins l'étoile est active en ce qui concerne les inversions magnétiques.",0.8667172789573669
39,"Pendant son voyage, Iwasaki a rencontré de nombreuses difficultés.","Au cours de son voyage, Iwasaki a eu des problèmes à de nombreuses occasions.",0.8593273162841797,"Lors de son voyage, Iwasaki a rencontré des problèmes à de nombreuses reprises.",0.9024296402931213
40,"Il a été volé par des pirates, attaqué au Tibet par un chien furieux, a échappé au mariage au Népal et a été arrêté en Inde.","Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",0.882688581943512,"Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",0.882688581943512
41,"La norme 802.11n fonctionne à la fois sur les fréquences 2,4 GHz et 5,0 GHz.","La norme 802.11n fonctionne à la fois sur les fréquences 2,4 GHz et 5,0 GHz.",0.9798621535301208,"La norme 802.11n fonctionne à la fois sur les fréquences de 2,4 GHz et de 5,0 GHz.",0.9612857103347778
42,"Cela permettra de le rendre compatible à l'arrière avec 802.11a, 802.11b et 802.11g, à condition que la station de base dispose de radios doubles.","Ceci autorisera la rétro-compatibilité avec les itérations 802.11a, b et g, sous réserve que la station possède deux radios.",0.8407555818557739,"Cela permettra d'être rétrocompatible avec 802.11a, 802.11b et 802.11g, à condition que la station de base ait des radios duales.",0.8791194558143616
43,Les vitesses de 802.11n sont nettement plus rapides que celles de ses prédécesseurs avec un débit théorique maximal de 600 Mbit/s.,"Les vitesses de la norme Wi-Fi 802.11n sont sensiblement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",0.9256086945533752,"Les vitesses de 802.11n sont considérablement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",0.9405583739280701
44,"Duvall, marié et père de deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire a été relatée.","Duvall, qui est marié et a deux enfants adultes, n’a pas fait bonne impression à Miller, à qui l’histoire a été relatée.",0.9005867838859558,"Duvall, qui est marié et a deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire a été racontée.",0.9203263521194458
45,"Quand on lui a demandé de commenter, Miller a dit: "" Mike parle beaucoup pendant l'audience... Je me préparais donc je n'entendais pas vraiment ce qu'il disait. ""","Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience… Je me préparais, donc je n'ai pas vraiment entendu ce qu'il disait ».",0.8952834010124207,"Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience... Je me préparais, donc je n'écoutais pas vraiment ce qu'il disait. »",0.8891891837120056
46,"""Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'une marge notable d'ici 2020 par rapport au niveau de 2005"", a déclaré Hu.","« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB de manière significative d'ici 2020 par rapport au niveau de 2005 », a déclaré M. Hu.",0.9060316681861877,"« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'une marge notable d'ici 2020 par rapport au niveau de 2005 », a déclaré Hu.",0.9353694915771484
47,"Il n'a pas fixé de chiffre pour les coupes, disant qu'elles seront effectuées en fonction de la production économique de la Chine.","Il n'a pas chiffré ces réductions, disant qu'elles seront basées sur la production économique chinoise.",0.8238690495491028,"Il n'a pas fixé de chiffre pour les réductions, disant qu'elles seront effectuées en fonction de la production économique de la Chine.",0.8798243403434753
48,"Hu a encouragé les pays en développement à ""éviter d'abord la vieille voie de la pollution et de la propreté plus tard"".",Hu a encouragé les pays en voie de développement « à éviter l'ancienne méthode qui consistait à polluer d'abord et à nettoyer ensuite ».,0.7606537938117981,"Hu a encouragé les pays en développement ""à éviter l'ancienne voie de polluer d'abord et de nettoyer ensuite.""",0.8072134852409363
49,"Il a ajouté que ""il ne faut pas, cependant, leur demander d'assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités"".","Il a ajouté qu’« on ne devrait cependant pas leur demander d’assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités. »",0.9199258089065552,"Il a ajouté que ""ils ne devraient cependant pas être contraints de prendre des engagements qui dépassent leur stade de développement, leurs responsabilités et leurs capacités.""",0.8995458483695984
50,Le groupe d'étude sur l'Irak a présenté son rapport à 12 h GMT aujourd'hui.,Le groupe d’étude sur l’Irak a présenté son rapport aujourd’hui à 12 h GMT.,0.9527357220649719,Le Groupe d'étude sur l'Irak a présenté son rapport aujourd'hui à 12h00 GMT.,0.9397681951522827
51,"Il prévient que personne ne peut garantir qu'à ce stade, toute action en Irak arrêtera la guerre sectaire, la violence croissante ou la chute vers le chaos.","Il avertit que personne ne peut garantir que toute action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou au glissement vers le chaos.",0.923943281173706,"Cela prévient que personne ne peut garantir qu'aucune action en Irak à ce stade mettra fin à la guerre civile, à la violence croissante ou à une dérive vers le chaos.",0.9119061827659607
52,Le rapport ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique en faveur du Moyen-Orient.,Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,0.9206885695457458,Le rapport s'ouvre sur un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique envers le Moyen-Orient.,0.9296113848686218
53,Le rapport est très critique à l'égard de presque tous les aspects de la politique actuelle de l'Exécutif vis-à-vis de l'Irak et appelle à un changement immédiat de direction.,Le rapport est très critique envers presque tous les aspects de la politique actuelle du gouvernement à l'égard de l'Irak et plaide vivement pour un changement de direction immédiat.,0.9151342511177063,Le rapport critique vivement presque tous les aspects de la politique actuelle de l'exécutif envers l'Irak et appelle à un changement immédiat de cap.,0.9244046211242676
54,"La première de ses 78 recommandations est que, avant la fin de cette année, une nouvelle initiative diplomatique soit adoptée pour assurer la sécurité des frontières irakiennes contre les interventions hostiles et pour rétablir les relations diplomatiques avec ses voisins.",La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de l'année pour sécuriser les frontières de l'Irak contre les interventions hostiles et afin de rétablir les relations diplomatiques avec ses voisins.,0.8995036482810974,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et rétablir des relations diplomatiques avec ses voisins.,0.9069108366966248
55,"L'actuelle sénatrice et première dame argentine Cristina Fernandez de Kirchner a annoncé sa candidature à la présidence hier soir à La Plata, une ville à 50 kilomètres de Buenos Aires.","L'actuelle sénatrice et Première Dame d'Argentine Cristina Fernandez de Kirchner a annoncé sa candidature présidentielle, hier soir, à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",0.9010358452796936,"La sénatrice actuelle et Première Dame argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature à la présidence hier soir à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",0.91762775182724
56,"Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre Argentin, le même lieu où elle avait commencé sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.","Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit où elle a commencé sa campagne 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",0.9196698069572449,"Madame Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit qu'elle avait utilisé pour commencer sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",0.8978365659713745
57,"Le débat a été déclenché par la controverse sur les dépenses de secours et de reconstruction à la suite de l'ouragan Katrina; que certains conservateurs fiscaux ont marqué avec humour ""Le Deal de la Nouvelle-Orléans de Bush"".",Le débat a été déclenché par la controverse sur les dépenses liées aux secours et à la reconstruction à la suite de l'ouragan Katrina ; ce que certains conservateurs en matière budgétaire ont appelé avec humour « l'accord Bush pour la Nouvelle-Orléans ».,0.8073021769523621,"Le débat a été déclenché par la controverse sur les dépenses consacrées à l'aide et à la reconstruction à la suite de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement qualifiée de ""l'accord de Bush pour La Nouvelle-Orléans"".",0.8171048760414124
58,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution de contrats de reconstruction à des initiés de Washington.,Les critiques des libéraux sur l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des personnes perçues comme des initiés de Washington.,0.8495951294898987,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution des contrats de reconstruction à des personnes considérées comme proches de Washington.,0.8811548352241516
59,Plus de quatre millions de personnes sont allées à Rome pour assister aux funérailles.,Plus de 4 000 000 personnes sont se sont rendues à Rome pour l'enterrement.,0.9035069942474365,Plus de quatre millions de personnes se sont rendues à Rome pour assister aux funérailles.,0.9600905776023865
