id,translated_arabian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
22,وتشمل الترشيحات الأخرى أفضل فيلم، والرئيس، والسينما، وتصميم الملابس، والتحرير الفيلم، والنقطة الأصلية، وتصميم الإنتاج، وتحرير الصوت، والمزيج الصوتي والسيناريو الأصلي.,تشمل الترشيحات الأخرى جائزة أفضل فيلمٍ ومخرجٍ وتصويرٍ سينمائيٍّ وتصميم أزياء ومونتاج وموسيقى تصويرية و تصميم إنتاج و تعديل الصوت ومزج الصوت وسيناريو أصلي.,3.790021175805422,تشمل الترشيحات الأخرى أفضل فيلم، وأفضل مخرج، وتصوير سينمائي، وتصميم أزياء، وتحرير الفيلم، والموسيقى الأصلية، وتصميم الإنتاج، وتحرير الصوت، ومزج الصوت، والسيناريو الأصلي.,30.78385842030969
23,تلقت اثنان من الأغاني من الفيلم، أوديشن (The Fools Who Dream) ومدينة النجوم، ترشيحات لأفضل أغنية أصلية. تلقت استوديو ليونزغيت 26 ترشيحًا أكثر من أي استوديو آخر.,تلقت أغنيتان من الفيلم، تجربة أداء (The Fools Who Dream) وCity of Stars، ترشيحات لأفضل أغنية أصلية. تلقى استوديو Lionsgate 26 ترشيحاً — أكثر من أي استوديو آخر.,42.87754477722396,"تم ترشيح أغنيتين من الفيلم، ""اختبار الأداء (الأغبياء الذين يحلمون)"" و""مدينة النجوم""، لجائزة أفضل أغنية أصلية. حصلت استوديوهات لاينزغيت على 26 ترشيحًا - أكثر من أي استوديو آخر.",18.15641147570441
24,في وقت متأخر من يوم الأحد، أعلن الرئيس الأمريكي دونالد ترامب، في بيان صدر عن طريق وزير الصحافة، عن خروج القوات الأمريكية من سوريا.,في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان ألقاه عن طريق السكرتير الصحفي، أن القوات الأميركية ستغادر سوريا.,37.74155035532906,في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان تم تقديمه عبر المتحدث باسم الصحافة، أن القوات الأمريكية ستغادر سوريا.,36.26168299863577
25,تم الإعلان عن هذا بعد محادثة هاتفية أجراها ترامب مع الرئيس التركي رجب طيب أردوغان.,تم عمل الإعلان بعد أن قام ترامب بمحادثة هاتفية مع الرئيس التركي رجب الطيب أردوغان.,21.186050864016675,تم الإعلان بعد أن أجرت ترامب محادثة هاتفية مع الرئيس التركي رجب طيب أردوغان.,46.713797772819994
26,كما ستقوم تركيا بحراسة مقاتلي داعش المحتجزين الذين رفضت الدول الأوروبية إعادةهم إلى بلادهم.,وستتولى تركيا أيضاً حراسة مقاتلي داعش الذين تم أسرهم، وقال البيان إن الدول الأوروبية رفضت إعادتهم.,7.735984567871263,تركيا ستتولى أيضًا حراسة مقاتلي داعش الذين تم القبض عليهم، حيث قالت البيان إن الدول الأوروبية قد رفضت إعادتهم إلى بلدانهم.,5.708722046412997
27,هذا لا يؤكد فقط أن على الأقل بعض الديناصورات كانت لها ريش، وهي نظرية منتشرة بالفعل، ولكن يوفر تفاصيل لا يمكن للحفريات عموما، مثل اللون والتخطيط ثلاثي الأبعاد.,لا يؤكد الأمر فحسب أن بعض من الديناصورات على أقل تقدير كانت ذات ريش، وهي نظرية شائعة بالفعل، ولكنه يقدم أيضاً تفاصيل تعجز الأحفوريات عن تقديمها في العموم، كاللون والترتيب ثلاثيّ الأبعاد.,7.2931229537246445,هذا لا يؤكد فقط أن بعض الديناصورات على الأقل كانت لديها ريش، وهي فرضية منتشرة بالفعل، بل يوفر أيضًا تفاصيل لا تستطيع الحفريات عمومًا تقديمها، مثل اللون والترتيب ثلاثي الأبعاد.,23.02760915121027
28,يقول العلماء أن ريش هذا الحيوان كان بني كاستين على الأعلى مع جانب شاحب أو ملون كاروتينود,يقول العلماء أن ريش هذا الحيوان كان بنياً كستنائياً من الأعلى وجانبه السفلي شاحباً أو بلون الكاروتينات.,34.9632789320766,يقول العلماء إن ريش هذا الحيوان كان بنيًّا كستنائيًا من الأعلى ولونه فاتح أو ملون بالكاروتينويد من الأسفل.,17.712102190165528
29,كما يمنح هذا الاكتشاف نظرة ثاقبة على تطور الريش في الطيور.,يمنح الاكتشاف أيضاً نظرة على تطور الريش في الطيور.,46.17366309441024,الاكتشاف يوفر أيضًا رؤى حول تطور الريش في الطيور.,33.18077402843942
30,لأن ريش الديناصور ليس لديه شافط متطورة، تسمى راشيس، ولكن لديها سمات أخرى من الريش  الحنجرة والحنجرة  استنتج الباحثون أن راشيس كان على الأرجح تطوراً تطورياً لاحقاً من هذه الميزات الأخرى.,"نظراً لأن ريش الديناصورات لا يحتوي محوراً متطوراً بالكامل، والذي يطلق عليه اسم ""محور النورة""، ولكن لديهم خصائص أخرى للريش - كالقصيبات والقصيبات الصغرى - استنتج الباحثون أن محور النورة كان على الأرجح نشأة تطورية لاحقة لهذه الخصائص الأخرى.",6.776987190497772,لأن ريش الديناصورات لا يحتوي على عنق جيد التطور، يسمى الراخس، ولكنه يحتوي على ميزات أخرى للريش - مثل الشعيرات والشعيرات الصغيرة - استنتج الباحثون أن الراخس من المرجح أن يكون تطوراً evolutionary لاحقاً مقارنة بهذه الميزات الأخرى.,7.485463379682706
31,يوحي بنية الرمال أنّها لم تكن تستخدم في الطيران بل لتقوية درجة الحرارة أو عرضها. اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور صغير، فإن العينة تظهر ريش البالغين وليس هبوط طير.,تشير بنية الأجنحة إلى أنه لم يتم استخدامهم في الطيران بل لتنظيم درجة الحرارة أو للاستعراض. يقترح الباحثون أنه على الرغم من أن هذا الذيل يخص ديناصوراً صغيراً إلا أن العينة تظهر ريشاً بالغاً وليس مؤخرة كتكوت.,23.638130214762462,تشير بنية الريش إلى أنه لم يُستخدم في الطيران، بل ربما لتنظيم درجة الحرارة أو للعرض. اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور شاب، إلا أن العينة تظهر ريشًا بالغًا وليس زغب دجاجة.,33.74004700596325
32,اقترح الباحثون أنه على الرغم من أن هذا ذيل ديناصور صغير، فإن العينة تظهر ريش البالغين وليس ديكاً.,أشار الباحثون إلى أنه على الرغم من أن هذا ذيل ديناصور صغير، إلا أن العينة تُظهر ريش طائر بالغ وليس ريش كتكوت.,38.41825709368836,اقترح الباحثون أنه، على الرغم من أن هذه هي ذيل ديناصور صغير، فإن العينة تُظهر ريشاً ناضجاً وليس زغب فرخ.,32.39046541950863
33,تفجّر سيارة مفجّرة في مقر الشرطة في غازيانتيب، تركيا، صباح أمس، أسفر عن مقتل ضباط شرطة اثنين وإصابة أكثر من عشرين آخرين.,لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,16.123847986025737,لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,16.123847986025737
34,مكتب المحافظ قال أن 19 من الجرحى كانوا شرطيين,وقال مكتب المحافظ أن ١٩ من المصابين كانوا من ضباط الشرطة.,8.591316733350183,وقالت مكتب المحافظ إن تسعة عشر من المصابين كانوا من رجال الشرطة.,7.270717733704594
35,قالت الشرطة إنها تشك في مسؤولية الهجوم من جانب متشدد داعش المزعوم.,وقالت الشرطة إنها تشتبه في مسؤولية أحد مقاتلي داعش المزعومين عن الهجوم.,10.04916995660316,قالت الشرطة إنهم يشتبهون في أن أحد militants المزعومين لداعش (ISIL) مسؤول عن الهجوم.,5.710992792957473
36,وجدوا أن الشمس تعمل على نفس المبادئ الأساسية التي تتبعها النجوم الأخرى: تم العثور على أن نشاط جميع النجوم في النظام يتحرك على ضوءها، وتدورها، ولا شيء آخر.,وجدوا أن الشمس تعمل على نفس المبادئ الأساسية للنجوم الأخرى: وُجد أن نشاط جميع النجوم في النظام منقادٌ من خلال لمعانها ودورانها فقط.,40.49116787132508,وجدوا أن الشمس تعمل وفق نفس المبادئ الأساسية مثل النجوم الأخرى: تبين أن نشاط جميع النجوم في النظام مدفوع بلمعانها، ودورانها، ولا شيء آخر.,38.86087300370251
37,يستخدم الضوء والدورة معاً لتحديد رقم روسبي للنجم، والذي مرتبط بتدفق البلازما.,تستخدم الضيائيّة والدوران معاً في تحديد رقم روسبي الخاص بالنجم، والمتعلّق بتدفّق البلازما.,8.554426802455124,يتم استخدام اللمعان والدوران معًا لتحديد رقم روسبي للنجم، والذي يرتبط بتدفق البلازما.,35.81345475522872
38,كلما كان عدد (روسبي) أصغر، كلما كان النجم أقل نشاطاً فيما يتعلق بالانعكاسات المغناطيسية.,كلّما قل رقم روسبي، كلما قل نشاط النجم بالنسبة للتقلّبات المغناطيسيّة.,3.009804384352828,كلما كان عدد روسبي أصغر، كانت النجمة أقل نشاطًا فيما يتعلق بانعكاسات المغناطيس.,12.39899236095509
39,خلال رحلته، واجه إيفاساكي مشاكل في مناسبات عديدة.,وخلال رحلته، واجه إيواساكي مشاكل في العديد من المناسبات.,12.759307794697138,خلال رحلته، واجه إيوواساكي مشاكل في العديد من المناسبات.,20.90067144241745
40,تم سرقه من قبل القراصنة، وهاجم في التبت من قبل كلب مجنون، هرب من الزواج في نيبال وتم اعتقاله في الهند.,وقد تعرض للسرقة من قبل قراصنة، وهوجم في التبت من قبل كلب مسعور، ونجا من الزواج في نيبال وتم القبض عليه في الهند.,36.77670230486631,تمت سرقته على يد قراصنة، وتعرض لهجوم من كلب مسعور في التبت، وهرب من الزواج في نيبال، وتم القبض عليه في الهند.,11.739995934574152
41,يعمل معيار 802.11n على كل من ترددات 2.4Ghz و 5.0Ghz.,يعمل معيار 802.11n اللاسلكي على ترددي 2.4 جيغاهرتز و5.0 جيغاهرتز.,15.851165692617148,يعمل معيار 802.11n على ترددات 2.4 جيجاهرتز و5.0 جيجاهرتز.,25.965358893403383
42,هذا سيسمح له بتوافق مع 802.11a و 802.11b و 802.11g للخلف، شريطة أن يكون المحطة القاعدة تمتلك إذاعات مزدوجة.,تسمح إمكانية عمل المعيار على الترددين أن يكون متوافقاً مع معايير سابقة له وتحديداً 802.11a و802.11b و802.11g وذلك على شرط امتلاك المحطة الأساسية لأجهزة راديو مزدوجة.,4.538142976944206,سيسمح ذلك بأن يكون متوافقًا مع الإصدارات السابقة 802.11a و 802.11b و 802.11g، بشرط أن يكون محطة القاعدة تحتوي على رادارين مزدوجين.,13.93965639237924
43,سرعات 802.11n أسرع بكثير من السائدات السابقة لها مع أقصى قدر من التوصيل النظري من 600Mbit/s.,سرعات 802.11n أكبر بكثير من سرعات سابقيه بناتج نظري أقصاه 600 ميغابيت في الثانية.,6.054506513220935,سرعات 802.11n أسرع بشكل ملحوظ من سابقتها مع قدرة نقل نظرية قصوى تصل إلى 600 ميجابت في الثانية.,8.961672320242714
44,(فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم) (فيلم (فيلم) (فيلم) (فيلم) (فيلم,لم يترك دوفال، المتزوج وله ولدان بالغان، انطباعًا مؤثرًا في ميلر التي كانت محور القصة.,0.0,دوفال، الذي متزوج ولديه طفلان بالغان، لم يترك انطباعاً كبيراً على ميلر، الذي قُصّت عليه القصة.,0.0
45,"عندما طلب من ميلر التعليق، قال: ""مايك يتحدث كثيرا خلال جلسة الاستماع... كنت أستعد لذلك لم أكن حقاً أسمع ما كان يقول"".","قال ميلر عندما طلب منه إبداء رأيه،: ""يتحدث مايك كثيرًا أثناء جلسة الاستماع... كنت أستعد، ولذا لم أسمع حقًا ما كان يقوله"".",24.810764839758168,"عندما سُئل عن تعليق، قال ميلر: ""مايك يتحدث كثيرًا أثناء الجلسة... كنت أستعد، لذلك لم أكن أستمع حقًا لما كان يقوله.""",22.10097542933647
46,"وقال هو ""سنسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بحلول عام 2020 بمعدل ملحوظ من مستوى عام 2005.","صرح هو قائلاً، "" سوف نسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلى الإجمالي بهامش ملحوظ بحلول عام 2020 عما كان عليه مستوى عام 2005 "".",39.63545915067712,"قال هو: ""سنسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بفارق ملحوظ بحلول عام 2020 مقارنة بمستوى عام 2005.""",58.61080743110661
47,لم يحدد رقم للخفضات، قائلاً إنه سيتم بناءه على الإنتاج الاقتصادي الصيني.,لم يحدد رقمًا للتخفيضات، قائلًا إنها ستعتمد على الناتج الاقتصادي للصين.,7.768562846380176,لم يحدد رقماً للخفض، قائلاً إنها ستُجرى بناءً على الناتج الاقتصادي للصين.,8.130850857597444
48,"تشجع هو البلدان النامية على ""تجنب المسار القديم للتلوث أولاً وتنظيفها لاحقاً"".","هو حث البلاد النامية ""على تجنب الطريق القديم الذي يقوم على مبدأ أن تلوث أولاً ثم تنظف لاحقاً""",5.4851351155884185,"حث هُو الدول النامية ""على تجنب المسار القديم المتمثل في التلوث أولاً ثم التنظيف لاحقاً.""",10.821940214289201
49,"وأضاف أن ""لا ينبغي أن يطلب منهم، على الرغم من ذلك، أن يتحملوا التزامات تتجاوز مرحلة تنميةهم ومسؤولياتهم وقدراتهم"".","وأضاف أنه ""مع ذلك، لا ينبغي أن يُجبروا على تحمل التزامات تتجاوز مرحلة نموهم، ومسؤوليتهم وقدراتهم.""",13.118810019679255,"وأضاف أن ""يجب ألا يُطلب منهم، مع ذلك، تحمل التزامات تتجاوز مرحلة تطورهم ومسؤولياتهم وقدراتهم.""",13.596634387289889
50,مجموعة دراسة العراق قدمت تقريرها في الساعة 12 بتوقيت جرينتش اليوم,قدمت مجموعة دراسة العراق تقريرها في الساعة ١٢:٠٠ بتوقيت جرينتش اليوم.,24.85623706648625,قدمت مجموعة دراسة العراق تقريرها اليوم الساعة 12:00 بتوقيت غرينتش.,16.941018380488064
