Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
way,6651.03,6677.35,6692.94,6700.53,6645.28,6584.0
days,1315.52,1355.56,1340.29,1350.38,1351.1,1359.8
management,3561.5,3568.73,3573.62,3530.68,3541.7,3531.17
p,22930.23,22290.36,21485.61,21120.27,20635.21,20456.08
part,8636.29,8594.94,8637.55,8563.02,8601.86,8598.17
could,6540.15,6572.52,6538.67,6599.22,6658.89,6660.59
great,3043.08,3018.35,2980.61,2999.14,2962.08,2950.71
united,5188.67,5176.19,5195.55,5264.11,5337.73,5372.01
hotel,245.72,246.07,233.52,228.99,239.47,232.46
real,7938.08,7936.82,7895.94,7903.79,7899.78,7869.89
f,11778.26,11338.1,10824.19,10482.41,10050.92,9931.09
item,1333.5,1383.23,1420.96,1387.85,1370.15,1366.52
international,9748.05,9721.91,9676.38,9570.6,9490.35,9486.33
center,6802.36,6499.72,6354.68,6454.88,6404.45,6340.79
ebay,17.98,17.47,21.23,23.59,29.93,24.19
must,6125.12,6141.53,6107.0,6085.71,6030.28,6039.81
store,1074.29,1097.85,1065.72,1029.78,1057.2,1062.85
travel,588.84,620.27,635.47,637.02,634.05,619.43
comments,307.15,329.06,312.78,321.98,310.22,302.33
made,7866.16,7770.83,7811.02,7842.73,7886.17,7873.93
development,6654.02,6585.62,6564.14,6570.07,6575.89,6613.56
report,2353.85,2313.63,2330.99,2353.79,2289.93,2256.03
off,2341.87,2296.16,2281.46,2345.46,2374.29,2383.68
member,7376.21,7393.72,7502.49,7594.3,7634.46,7603.85
details,1183.67,1164.82,1137.9,1132.48,1106.19,1104.5
line,7678.87,7617.95,7641.18,7658.14,7599.08,7605.19
terms,6092.15,6105.13,6111.25,6162.04,6128.25,6194.33
before,5720.57,5778.98,5806.96,5823.41,5902.38,5926.94
hotels,103.38,100.47,99.07,98.54,96.6,94.06
did,3673.87,3667.74,3662.79,3680.57,3645.11,3634.64
send,608.32,612.99,632.64,634.25,640.85,642.28
right,6938.7,6981.66,6944.86,7019.73,7003.13,7005.91
type,7263.84,7131.63,7169.89,7127.99,7124.22,7140.28
because,8597.34,8669.2,8764.93,8807.28,8849.49,8803.75
local,4884.51,4924.29,4889.85,4826.93,4808.44,4829.16
those,5278.57,5323.24,5314.44,5336.27,5363.58,5373.35
using,17375.97,17497.11,17572.32,17693.67,17742.53,17873.54
results,6143.1,6125.52,6159.37,6177.31,6177.23,6143.27
office,2434.76,2398.08,2377.7,2359.34,2330.75,2360.83
education,4874.02,4889.35,4854.47,4764.48,4788.03,4759.29
national,9460.37,9464.19,9478.24,9520.63,9501.23,9548.14
car,636.78,655.21,641.13,621.76,634.05,640.93
design,6814.34,6753.07,6906.65,6918.42,6853.46,6878.26
take,3452.12,3456.61,3457.57,3454.35,3491.36,3502.96
posted,400.05,407.69,411.85,403.86,393.22,391.01
internet,2544.14,2485.44,2431.48,2395.43,2391.98,2410.55
address,1209.14,1208.5,1231.31,1210.2,1219.12,1228.12
community,2592.09,2619.4,2602.73,2582.78,2538.92,2508.64
within,6493.7,6501.17,6513.19,6543.7,6552.76,6621.62
states,9897.88,9819.46,9783.94,9817.63,9916.22,9937.81
area,5241.11,5235.88,5242.26,5250.23,5246.56,5230.92
want,783.62,778.98,750.11,754.99,742.9,741.71
phone,815.08,815.38,812.38,800.79,836.78,838.45
dvd,229.24,227.14,192.48,180.42,171.44,165.27
shipping,146.83,147.06,147.19,141.56,140.14,137.05
reserved,155.82,149.97,147.19,155.44,152.39,147.8
subject,2490.2,2495.64,2479.6,2463.43,2447.76,2450.86
between,18460.75,18459.55,18652.19,18808.11,18802.45,18823.52
forum,594.83,592.6,574.61,567.63,564.66,557.62
family,4408.05,4486.03,4642.17,4690.93,4728.17,4760.63
l,10019.24,9619.99,9346.62,9034.89,8879.43,8747.31
long,4595.34,4631.63,4609.62,4617.37,4562.17,4534.9
based,14773.4,14803.45,14904.48,14909.65,14969.58,15018.24
w,6859.29,6604.55,6350.43,6106.53,5831.63,5800.64
code,6170.07,6096.4,6068.79,6107.92,6023.48,6030.41
show,3414.66,3434.77,3405.2,3359.98,3347.13,3351.12
o,4046.95,3858.48,3794.41,3693.06,3630.14,3536.55
even,6333.38,6399.25,6448.09,6497.9,6511.94,6553.09
black,3315.77,3462.44,4016.61,4017.82,3956.69,3949.06
check,894.49,889.63,878.9,872.96,859.91,842.48
special,4956.43,4975.25,4974.77,4915.76,4899.6,4951.44
prices,543.89,532.91,510.92,520.44,548.33,545.53
website,2076.67,2089.4,2050.76,2035.97,2031.41,1991.32
index,3420.66,3434.77,3413.69,3386.35,3408.36,3361.87
being,8931.46,8982.25,9055.07,9198.65,9310.75,9358.68
women,3778.75,3811.89,3860.93,3965.08,4057.38,4043.11
much,3936.08,3935.65,3935.94,3952.59,3906.35,3864.4
sign,1612.19,1579.79,1551.16,1614.07,1601.45,1585.53
file,2070.67,2108.33,2120.11,2090.1,2062.7,2082.69
link,1781.5,1818.58,1754.97,1715.38,1687.17,1690.34
open,5717.57,5816.84,5853.67,6005.22,5930.96,5947.1
today,1364.97,1357.02,1347.36,1332.33,1307.56,1297.99
technology,7179.93,7248.12,7181.21,7098.84,7064.36,7074.44
south,4223.75,4155.51,4228.91,4169.09,4132.21,4122.39
case,11650.91,11693.38,11744.13,11730.09,11706.8,11704.74
project,4667.26,4640.37,4693.12,4672.88,4654.69,4635.67
same,13809.98,13875.96,13954.82,13993.67,14003.54,13987.64
pages,2177.05,2176.76,2105.96,2073.44,2070.87,2065.23
uk,2341.87,2294.7,2125.77,1986.01,1972.9,1994.01
version,6020.23,6138.62,6244.29,6246.7,6228.93,6283.02
section,4250.72,4130.76,4128.42,4080.27,4002.95,3998.77
own,3609.44,3624.06,3616.08,3607.02,3650.55,3656.13
found,6976.16,7073.39,7062.33,7115.49,7166.4,7147.0
sports,485.45,481.95,481.2,512.12,497.99,497.16
house,1706.58,1722.48,1694.11,1677.91,1668.12,1666.15
related,5807.47,5789.17,5828.19,5848.39,5861.57,5865.13
security,4769.14,4749.57,4742.66,4727.01,4717.28,4760.63
both,11860.67,11948.18,12061.15,12139.5,12203.43,12204.58
g,16126.38,15751.33,15354.55,14673.71,14248.45,14036.01
county,939.44,928.95,925.6,914.59,964.68,951.32
american,13312.54,13329.95,13330.67,13339.99,13406.22,13529.45
photo,468.97,464.47,478.37,462.15,474.86,464.91
game,5728.06,5742.58,6155.12,6137.06,6124.17,6021.0
members,2894.75,2877.11,2892.87,2888.11,2921.26,2900.99
power,5086.78,5065.53,5072.42,5155.85,5170.37,5201.36
while,9872.41,9986.91,10161.83,10238.15,10464.55,10586.8
care,818.08,812.46,808.13,818.83,829.98,831.73
network,8375.59,8347.42,8262.5,8227.16,8252.18,8246.12
down,2640.03,2663.08,2643.77,2672.99,2696.76,2686.0
computer,12890.01,12901.88,12815.51,12736.28,12651.08,12588.87
systems,15426.66,15202.41,15108.29,15112.27,14973.66,14990.02
three,12041.97,12037.0,11952.18,12072.89,12106.83,12133.37
total,4112.88,4146.77,4233.15,4237.1,4264.19,4289.0
place,3091.03,3059.12,3059.87,3099.06,3068.21,3074.32
end,4796.11,4807.81,4809.18,4818.61,4853.34,4826.47
following,10467.24,10492.15,10546.79,10629.53,10701.3,10686.23
download,436.01,439.72,418.93,389.99,391.86,382.95
h,8516.43,8324.12,8043.13,7702.55,7457.58,7271.96
him,4832.07,4813.63,4889.85,4996.25,5175.81,5170.45
without,5103.27,5106.3,5201.21,5229.41,5247.92,5307.51
per,2906.73,2910.6,2916.93,2963.05,2967.52,2988.33
access,2671.5,2695.11,2673.49,2682.71,2721.25,2741.09
think,680.24,704.72,690.66,698.09,672.15,665.12
north,3991.51,3912.35,3904.8,3892.91,3816.55,3803.94
resources,1501.31,1496.8,1490.31,1472.51,1472.19,1471.32
current,3787.74,3734.72,3740.63,3727.76,3715.86,3674.95
posts,245.72,257.72,239.19,256.75,258.52,259.33
big,1159.7,1195.4,1215.74,1190.77,1174.22,1158.25
media,2416.78,2556.79,2571.59,2568.91,2560.69,2598.66
law,4072.42,4036.11,4094.45,4128.85,4115.89,4129.11
control,8369.59,8290.63,8211.55,8138.34,8116.12,8141.32
water,2118.62,2092.31,2093.22,2042.91,2021.89,2030.29
history,4836.56,4847.12,4751.15,4754.77,4734.97,4718.98
pictures,510.93,503.79,489.69,492.69,480.3,479.69
size,5495.82,5505.25,5545.13,5518.08,5541.82,5591.02
art,3158.45,3190.16,3207.06,3254.5,3298.15,3262.44
personal,1483.33,1476.41,1511.54,1482.22,1488.52,1475.35
since,13459.38,13514.87,13463.71,13427.43,13374.93,13416.58
including,8811.6,8958.95,9073.46,9226.41,9361.09,9513.21
guide,919.97,911.47,866.16,854.91,844.95,843.83
shop,227.74,227.14,234.94,240.1,242.19,243.2
directory,305.66,320.33,321.27,313.65,308.86,306.36
board,3028.1,3021.26,3024.49,2999.14,3035.55,3001.77
location,1914.85,1920.5,1909.23,1909.68,1937.53,1891.89
change,3973.53,3990.98,3960.0,3988.67,3977.1,4012.21
white,4853.05,4893.72,5647.03,5619.4,5555.42,5546.68
text,3658.89,3452.25,3524.09,3659.75,3628.78,3666.88
small,5509.31,5534.37,5515.41,5497.26,5541.82,5542.65
rating,395.56,407.69,426.0,431.62,425.88,415.2
rate,3760.77,3758.01,3730.72,3770.78,3755.32,3746.16
government,3763.77,3827.9,3879.33,3913.73,3962.14,3954.43
children,2556.13,2580.08,2553.19,2542.54,2559.33,2562.38
during,8622.81,8589.12,8716.81,8823.94,9016.85,9055.01
usa,1252.59,1180.84,1048.73,1053.38,1001.42,974.16
return,2347.86,2371.87,2387.6,2438.45,2465.45,2493.86
students,4352.61,4382.65,4470.92,4459.15,4547.2,4575.21
v,7539.53,7406.82,7106.2,6754.65,6379.96,6288.39
shopping,68.92,69.89,72.18,70.78,73.47,69.87
account,1827.95,1833.14,1851.21,1841.67,1857.25,1840.83
times,4520.42,4509.32,4500.64,4509.12,4500.94,4431.43
sites,1108.75,1118.23,1072.79,1050.6,1051.76,1056.13
level,5816.46,5834.31,5880.56,5845.61,5903.74,5918.88
digital,3159.95,3184.34,3222.63,3215.64,3196.1,3240.94
profile,1161.2,1154.63,1129.41,1107.5,1100.74,1105.84
previous,2301.41,2304.9,2329.58,2334.36,2337.55,2356.8
form,11689.86,11785.11,11799.32,11760.62,11746.26,11773.26
events,2079.66,2057.37,2050.76,2044.3,2066.79,2073.29
love,708.7,722.19,718.97,732.78,771.47,761.86
old,2027.22,2007.87,1980.0,2002.66,2001.48,2015.51
john,5588.72,5518.35,5470.12,5451.47,5439.77,5432.47
main,4105.39,4075.43,4074.64,4074.72,4042.41,3996.08
call,1457.86,1461.85,1437.94,1428.1,1419.13,1381.3
hours,708.7,749.86,761.43,752.21,746.98,743.05
image,5070.3,5096.1,5198.38,5190.55,5253.37,5277.95
department,6853.3,6821.5,6773.61,6772.7,6731.0,6750.61
title,1612.19,1594.35,1593.62,1637.66,1604.17,1601.66
description,1619.68,1624.93,1614.85,1584.92,1589.21,1555.97
non,11523.55,11601.65,11574.29,11524.69,11513.59,11531.4
k,13111.77,12849.46,12471.59,11939.65,11585.71,11504.53
y,7254.85,6897.21,6668.88,6314.71,5906.47,5787.2
insurance,934.95,921.67,907.2,889.61,895.29,884.14
another,6715.45,6715.21,6811.82,6800.45,6818.08,6839.3
why,1024.85,1017.76,1031.75,1036.72,1024.55,1014.47
shall,388.06,381.48,375.05,359.45,348.32,346.67
property,3924.09,3925.46,3917.54,3919.28,3885.94,3898.0
class,6845.81,6894.3,6930.71,6883.72,6897.0,6913.2
cd,398.55,388.76,386.38,380.27,371.45,378.92
still,3742.79,3747.82,3739.21,3744.41,3770.29,3771.69
money,828.57,818.29,827.95,853.53,876.24,872.04
quality,2469.23,2425.75,2390.44,2369.06,2355.24,2339.34
every,9740.55,9925.76,9942.46,10003.61,9992.42,9963.34
listing,265.2,273.73,267.49,260.92,266.68,256.64
content,1929.83,1965.64,1978.58,1966.58,1957.94,1983.26
country,2301.41,2296.16,2268.72,2274.68,2273.6,2276.18
private,1651.14,1645.31,1665.8,1673.74,1669.48,1686.31
little,1519.29,1485.15,1476.15,1473.89,1458.59,1444.45
visit,394.06,394.58,392.04,395.54,393.22,393.7
save,407.54,414.97,423.17,427.46,431.32,436.69
tools,2251.97,2249.57,2270.14,2278.85,2277.68,2303.06
low,3158.45,3162.5,3195.74,3153.19,3179.78,3183.16
reply,164.81,165.99,168.42,170.71,161.91,161.24
customer,453.99,458.65,468.46,495.46,477.58,477.0
december,3844.68,3861.39,3903.39,3973.41,3983.91,3990.71
compare,602.32,598.43,607.16,598.16,602.76,606.0
movies,157.32,158.71,142.94,138.78,141.5,141.09
include,6664.51,6658.42,6629.25,6624.2,6668.41,6692.84
college,6779.88,6745.79,6690.11,6664.44,6631.68,6698.21
value,10612.57,10655.23,10778.9,10739.17,10776.14,10791.04
article,2825.82,2836.35,2788.13,2754.88,2710.36,2727.66
york,4680.74,4599.6,4531.78,4500.79,4401.62,4380.37
man,1541.77,1530.29,1535.6,1532.18,1571.52,1569.41
card,1056.31,1092.02,1065.72,1082.52,1077.61,1057.47
jobs,418.03,441.18,431.67,419.13,432.68,427.29
provide,3143.47,3158.13,3150.45,3161.52,3155.29,3175.1
j,14746.43,14159.89,13493.43,12974.99,12637.47,12338.95
food,1036.83,1036.69,1037.41,1032.56,1040.88,1054.78
source,3963.05,3985.15,3986.89,3997.0,3979.82,4006.83
author,3390.69,3466.81,3454.74,3448.8,3383.87,3353.81
different,11406.68,11359.94,11328.03,11385.9,11348.96,11390.32
press,5417.91,5364.01,5181.4,5047.6,4941.78,4885.6
u,6841.31,6718.12,6425.44,6363.28,6163.62,6089.53
learn,659.26,687.25,682.17,686.98,712.97,706.77
sale,253.22,248.98,251.92,249.81,244.91,244.55
around,4033.47,4056.5,4067.56,4103.87,4126.77,4178.82
print,837.56,827.02,829.36,810.5,783.72,788.74
course,2028.72,2031.16,2045.1,2031.81,2031.41,2041.04
job,1060.81,1055.62,1067.13,1049.21,1038.16,1030.6
canada,1809.97,1770.53,1763.46,1748.69,1770.17,1826.05
process,7719.33,7687.84,7655.34,7648.43,7645.34,7636.09
teen,35.96,33.49,32.55,30.53,29.93,32.25
room,921.46,920.21,917.11,917.37,903.45,916.39
stock,693.72,690.16,685.0,689.76,698.0,698.71
training,2039.21,2039.9,2043.69,2024.87,2034.13,2049.1
too,1660.13,1655.51,1654.48,1662.64,1644.99,1656.75
credit,732.68,762.96,809.55,822.99,942.91,967.44
point,12448.01,12532.05,12512.63,12571.12,12486.44,12438.38
join,542.39,553.29,573.19,578.73,576.9,585.84
science,16094.91,15969.73,15957.46,15818.69,15773.71,15824.44
men,1194.16,1141.53,1187.43,1183.83,1210.95,1201.24
categories,1156.7,1150.26,1153.47,1144.97,1132.04,1124.65
advanced,2788.37,2732.97,2730.11,2724.34,2740.3,2753.19
west,3438.64,3399.83,3351.42,3301.69,3289.99,3278.56
