Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
world,11568.36,11592.24,11297.18,11220.53,11191.17,11105.2
re,1748.05,1769.91,1752.95,1720.95,1717.59,1721.16
next,2627.2,2622.32,2594.32,2568.05,2531.31,2516.32
used,28433.34,28427.88,28510.12,28639.52,28692.34,28717.21
go,1607.29,1627.43,1622.04,1565.03,1569.23,1537.31
b,10827.42,10321.0,10210.66,10091.84,9806.82,9591.58
work,10795.43,10691.93,10642.65,10532.84,10546.36,10552.54
last,2819.15,2828.66,2822.81,2810.08,2773.25,2762.2
most,18870.25,18977.71,18925.42,19007.29,19073.83,19055.7
products,4852.57,4781.58,4787.59,4791.68,4737.36,4703.3
music,959.76,999.8,1002.03,977.42,1005.45,992.54
buy,226.5,212.49,211.83,204.79,213.42,200.76
data,10295.07,10201.86,10326.1,10333.87,10353.48,10321.32
make,4925.51,4932.66,4964.9,4938.29,4998.71,5003.32
them,10494.7,10534.71,10612.9,10567.75,10612.55,10624.72
should,4774.51,4758.25,4751.88,4723.02,4751.05,4717.96
product,3291.35,3246.27,3225.05,3251.08,3198.94,3160.35
system,12368.16,12281.29,12276.59,12313.14,12225.14,12251.14
post,3258.08,3249.95,3264.32,3266.21,3237.75,3222.38
her,13847.48,14019.26,14010.5,13785.09,14055.72,14086.22
city,2695.02,2732.86,2676.43,2666.96,2717.33,2755.44
t,10478.07,10167.47,10182.1,10097.66,9895.84,9756.25
add,518.27,506.04,498.63,499.18,495.31,504.17
policy,1684.07,1666.74,1635.13,1626.7,1618.3,1630.93
number,10945.15,10807.39,10724.76,10675.97,10573.75,10602.17
such,29600.41,29842.83,30120.26,30249.93,30561.72,30783.5
please,94.7,97.03,95.2,90.76,84.45,80.08
available,5084.19,5065.31,5051.78,5024.39,4994.14,4961.59
copyright,80.62,84.75,86.87,86.11,84.45,102.64
support,4185.85,4153.95,4171.14,4187.77,4204.39,4241.99
message,464.53,467.96,435.56,429.37,427.97,431.98
after,17788.91,17912.82,18055.49,18017.08,18157.4,18203.02
best,3795.55,3737.57,3666.56,3623.43,3605.23,3588.95
software,1444.77,1392.84,1368.56,1364.89,1372.93,1380.54
then,12196.69,12262.86,12332.53,12315.47,12310.74,12309.79
jan,668.0,616.58,611.69,616.7,611.71,589.89
good,2710.37,2680.04,2659.77,2590.16,2567.83,2544.52
video,1455.0,1476.36,1459.01,1442.86,1464.23,1456.11
well,14258.26,14417.22,14381.8,14494.88,14460.87,14414.43
d,14429.74,13810.46,13289.33,13084.6,12714.74,12437.24
where,14816.2,14947.82,15007.77,15037.11,15074.86,15047.18
info,107.49,97.03,95.2,84.94,79.89,75.57
rights,1329.59,1376.87,1354.28,1354.42,1358.1,1363.62
public,5255.67,5223.75,5232.67,5216.39,5212.12,5206.34
books,2409.65,2329.99,2280.14,2224.79,2211.76,2206.15
high,13261.38,13286.0,13380.96,13411.57,13440.58,13460.24
school,5189.13,5146.37,5093.43,5037.19,5021.53,5039.41
through,15514.91,15604.94,15693.24,15764.36,15856.62,15917.91
m,17571.37,16704.22,16066.91,15815.56,15442.35,15095.68
each,10571.48,10554.37,10576.01,10572.41,10512.12,10519.83
links,644.96,636.23,624.78,623.69,612.85,625.98
she,14379.83,14587.94,14546.03,14271.47,14329.62,14318.56
review,3617.67,3575.44,3526.13,3481.47,3478.55,3467.13
years,10982.26,11059.18,11141.28,11098.35,11206.0,11259.73
order,7688.35,7693.77,7628.24,7704.15,7265.24,7202.71
very,7420.9,7315.47,7221.25,7171.22,7096.34,7067.36
privacy,272.57,293.55,287.99,287.41,291.02,274.08
book,6598.06,6549.04,6583.38,6559.17,6497.18,6467.32
items,898.34,891.71,865.17,855.24,851.38,843.66
company,4073.24,4045.86,4114.02,4105.16,4127.93,4064.92
r,9880.45,9370.33,9265.76,9163.3,9020.5,8821.23
read,1263.05,1225.8,1242.42,1229.92,1230.28,1219.25
group,11142.22,11174.63,11105.58,11065.77,11129.54,11108.59
sex,2552.97,2553.53,2533.62,2525.0,2559.84,2609.94
need,3062.29,3141.87,3153.64,3170.79,3154.43,3165.99
many,17172.1,17247.11,17277.2,17282.85,17254.66,17192.43
user,829.24,818.02,812.81,788.92,794.31,795.16
said,3537.05,3488.23,3542.79,3504.74,3437.47,3444.58
de,9293.08,9052.21,8774.27,8664.11,8650.73,8577.6
does,4911.43,4969.51,4985.13,4949.92,4962.19,4935.65
set,4792.42,4772.99,4753.07,4764.91,4721.38,4708.94
under,9183.03,9238.91,9345.49,9369.25,9343.47,9358.1
general,5176.33,5129.18,5092.24,5101.19,5056.91,5048.44
research,27732.07,27402.29,27142.74,27059.36,26885.73,26862.96
university,24658.27,24261.65,23740.38,23505.74,23210.88,23147.69
january,3110.92,3133.27,3136.98,3135.88,3173.84,3188.54
mail,221.39,191.61,190.41,182.68,179.18,182.72
full,2794.83,2741.46,2712.13,2690.23,2679.67,2670.84
map,1352.63,1303.17,1300.73,1313.7,1295.33,1294.82
reviews,1433.25,1453.02,1448.3,1421.91,1411.73,1416.63
program,4158.98,4103.59,4056.89,4021.38,3965.87,3918.29
life,11464.71,11307.28,11262.67,11265.91,11458.22,11475.15
know,932.89,960.49,963.94,936.69,941.54,923.74
games,948.25,1018.22,1028.21,1035.6,1051.1,1028.64
way,4999.73,5021.09,5018.46,4956.91,4943.93,4914.22
days,2520.98,2543.71,2547.9,2527.32,2615.76,2652.8
management,3412.92,3437.88,3472.58,3429.11,3422.63,3394.95
p,16813.79,16501.56,16204.96,15885.37,15674.02,15152.07
part,9116.48,9182.41,9216.97,9241.26,9278.42,9238.55
could,9346.83,9493.16,9514.48,9543.79,9600.25,9650.23
great,3388.61,3362.95,3363.09,3313.91,3322.2,3261.86
united,7417.06,7665.52,7679.42,7734.4,7673.81,7688.83
hotel,166.36,169.5,167.8,164.07,159.78,166.93
real,1737.81,1733.06,1733.91,1677.9,1681.07,1688.45
f,5675.41,5218.84,5114.85,4966.22,4822.95,4590.51
item,385.19,380.76,374.87,370.02,375.47,375.59
international,7446.49,7381.79,7296.22,7202.64,7106.61,7030.14
center,5701.0,5441.15,5392.13,5238.5,5224.67,5183.78
ebay,5.12,4.91,4.76,4.65,3.42,4.51
must,4652.94,4661.21,4647.16,4611.32,4570.73,4562.31
store,638.56,658.34,650.96,634.16,652.8,641.77
travel,929.05,953.12,973.46,972.76,1014.58,1019.61
comments,241.86,237.05,241.58,235.05,224.83,223.32
made,8911.73,9030.11,9013.47,8970.14,9003.38,8994.92
development,11496.7,11501.35,11469.74,11461.39,11466.21,11541.7
report,3368.13,3318.74,3334.53,3334.86,3166.99,3172.75
off,3735.4,3727.74,3728.44,3731.64,3739.9,3726.55
member,6050.35,6049.14,6141.87,6225.22,6267.78,6188.73
details,804.92,800.82,792.58,779.61,769.21,775.99
line,2500.51,2482.3,2512.2,2515.69,2467.4,2439.63
terms,2352.06,2352.1,2383.68,2385.37,2412.62,2448.65
before,6941.02,6953.13,7024.89,7045.56,7098.62,7087.66
hotels,46.07,47.9,46.41,47.71,53.64,51.88
did,3992.62,4072.88,4056.89,4019.05,4025.21,4035.59
send,284.09,297.24,297.51,278.1,272.76,268.44
right,4216.56,4230.1,4191.37,4188.94,4240.91,4221.69
type,9574.61,9543.51,9557.32,9513.54,9504.39,9460.74
because,11112.79,11116.9,11109.15,11019.23,10970.9,10871.73
local,3670.14,3737.57,3718.92,3707.21,3785.55,3778.43
those,8262.93,8314.03,8323.24,8383.69,8381.39,8417.44
using,12195.41,12117.93,12230.18,12291.03,12408.89,12451.91
results,6536.64,6456.92,6496.5,6473.07,6400.17,6389.5
office,1552.26,1540.23,1533.98,1519.65,1537.27,1533.93
education,3136.51,3134.5,3095.33,3048.61,3038.03,3034.02
national,11927.95,11798.58,11499.49,11410.19,11308.72,11252.96
car,380.07,386.9,410.57,420.06,425.69,422.96
design,2550.41,2511.77,2484.83,2462.16,2470.82,2464.44
take,3370.69,3375.24,3389.27,3387.22,3346.17,3311.48
posted,161.24,158.44,160.66,161.74,162.06,156.78
internet,751.18,707.47,723.55,673.72,701.87,664.33
address,816.44,816.79,819.95,822.66,829.69,842.53
community,3713.65,3683.53,3680.84,3780.51,3785.55,3776.18
within,10808.23,11061.63,11102.01,11211.22,11308.72,11427.78
states,9136.96,9322.43,9375.24,9404.16,9289.83,9333.29
area,6665.88,6639.93,6646.45,6630.15,6590.76,6597.03
want,601.45,614.13,609.31,584.12,567.2,549.28
phone,188.11,203.89,209.45,203.63,207.71,200.76
dvd,327.6,324.26,324.88,323.48,320.69,316.94
shipping,87.02,93.35,94.01,93.09,94.72,93.61
reserved,94.7,92.12,92.82,90.76,91.3,91.36
subject,2157.55,2127.33,2130.2,2111.92,2110.18,2104.64
between,21612.61,21683.55,21776.79,21903.48,21994.3,22146.12
forum,359.59,350.05,352.26,356.06,360.64,349.65
family,12593.39,12281.29,12124.27,11946.61,11015.41,10947.3
l,9625.8,9254.88,9046.79,8972.47,8848.17,8583.24
long,9508.07,9441.57,9432.37,9603.13,9586.56,9576.91
based,13526.28,13593.06,13707.04,13729.23,13793.23,13902.37
w,4650.38,4415.56,4285.38,4188.94,4145.05,3897.99
code,1725.02,1696.22,1672.03,1682.56,1713.03,1706.5
show,4463.54,4443.81,4391.3,4369.29,4337.92,4355.91
o,3635.59,3753.54,3667.75,3643.21,3606.37,3618.27
even,6521.28,6476.57,6546.49,6544.05,6508.59,6500.03
black,3528.09,3592.64,3603.48,3623.43,3670.28,3608.12
check,339.12,339.0,329.64,319.99,326.4,340.62
special,2631.03,2601.44,2558.62,2528.49,2505.06,2476.85
prices,203.47,205.12,201.12,201.3,206.57,209.79
website,1506.19,1455.48,1410.21,1350.93,1329.56,1325.27
index,1768.53,1747.8,1686.31,1661.61,1644.55,1662.51
being,12080.23,12259.18,12314.68,12396.92,12476.22,12554.54
women,5143.06,5213.93,5245.76,5221.04,5234.95,5324.77
much,5822.57,5866.13,5811.03,5783.06,5683.46,5664.26
sign,592.49,622.72,630.73,631.83,628.83,625.98
file,564.34,529.38,533.14,524.78,507.86,497.4
link,1113.33,1105.43,1098.42,1091.45,1071.64,1092.93
open,3819.86,3828.46,3860.53,3851.49,3839.19,3841.59
today,1925.93,1895.19,1849.34,1829.17,1780.36,1744.85
technology,5184.01,5108.3,5092.24,5068.61,5060.33,5029.26
south,5736.83,5694.17,5667.04,5746.99,5714.27,5716.15
case,5184.01,5183.22,5173.16,5179.15,5174.46,5108.21
project,4944.71,4897.04,4863.75,4866.15,4816.1,4860.08
same,9225.26,9232.77,9206.26,9264.53,9244.18,9272.38
pages,1039.1,982.6,946.09,941.35,903.88,884.27
uk,2976.55,2922.01,2775.21,2703.03,2659.13,2591.89
version,2249.69,2272.27,2295.61,2294.61,2356.7,2364.06
section,2381.5,2413.51,2346.79,2317.88,2320.18,2283.98
own,4036.13,4060.6,4062.84,4031.85,4046.9,4027.7
found,21702.19,22090.1,22106.44,22223.46,22286.47,22441.63
sports,460.69,502.35,452.22,453.8,446.23,448.9
house,1904.17,1909.93,1924.32,1897.82,1895.63,1881.32
related,7861.11,7984.86,7992.4,8071.85,8044.72,8014.79
security,762.69,806.96,825.9,829.64,827.41,821.1
both,14396.47,14455.29,14547.22,14611.24,14695.97,14792.28
g,13464.85,12854.88,12495.56,12430.66,12235.42,12042.48
county,1064.7,1044.01,1031.78,1012.33,1024.85,1025.25
american,9801.11,9957.44,9928.62,9944.07,10085.29,10152.14
photo,378.79,380.76,365.35,366.53,373.19,369.95
game,5611.42,5686.8,5678.94,5684.15,5673.19,5702.61
members,5085.47,5134.09,5183.87,5190.79,5177.88,5190.55
power,2611.84,2630.91,2610.98,2571.54,2533.59,2533.24
while,13507.08,13747.82,13952.19,13986.39,14209.79,14361.42
care,4370.13,4324.67,4299.66,4333.22,4297.97,4307.41
network,3306.71,3211.88,3201.24,3234.79,3198.94,3179.52
down,4006.7,3993.05,4014.05,3980.65,3995.54,3961.15
computer,1582.97,1526.72,1513.75,1492.89,1464.23,1433.55
systems,6800.25,6729.59,6780.93,6789.57,6741.4,6692.9
three,10583.0,10583.84,10539.12,10581.72,10541.79,10536.75
total,3195.38,3195.91,3221.48,3327.88,3338.18,3336.3
place,4056.6,4065.51,4037.85,4027.2,4033.2,3947.61
end,4599.19,4562.95,4565.05,4564.78,4555.9,4504.79
following,6170.65,6253.03,6359.65,6353.22,6381.91,6403.03
download,197.07,197.75,192.79,182.68,184.88,175.95
h,7967.32,7683.94,7642.52,7600.59,7428.44,7175.64
him,5279.98,5253.23,5199.34,5116.32,5294.29,5271.76
without,5240.31,5324.47,5392.13,5396.74,5407.28,5409.36
per,3914.56,3840.74,3898.62,3892.22,3891.69,3882.2
access,2472.35,2508.09,2501.49,2501.73,2521.04,2499.4
think,679.51,691.51,675.95,653.94,649.38,646.28
north,5684.36,5647.5,5608.72,5649.24,5693.73,5763.52
resources,3162.1,3166.43,3140.55,3124.25,3085.96,3059.97
current,4064.28,4001.64,3981.92,3952.73,3901.96,3896.86
posts,103.65,99.49,95.2,100.07,102.71,106.02
big,1153.0,1152.1,1151.97,1149.63,1159.52,1158.34
media,2082.05,2091.71,2120.68,2125.88,2136.43,2154.27
law,2399.41,2366.84,2399.15,2407.47,2385.23,2394.51
control,6669.72,6622.73,6671.44,6656.92,6699.18,6646.66
water,11624.67,11840.34,11860.07,11927.99,11877.06,11837.21
history,6691.48,6649.75,6576.24,6517.28,6472.07,6433.48
pictures,440.21,456.91,454.6,470.09,471.34,471.46
size,5791.86,5733.48,5778.9,5942.47,5884.32,5866.16
art,1726.3,1731.83,1677.98,1654.63,1642.27,1626.42
personal,1233.62,1236.85,1235.28,1239.23,1230.28,1236.17
since,9200.94,9237.68,9349.06,9297.11,9247.61,9247.57
including,13646.57,13805.55,14000.98,14145.8,14289.68,14430.22
guide,1458.84,1459.16,1428.06,1441.69,1407.17,1418.89
shop,184.27,190.38,188.03,182.68,186.02,188.36
directory,124.13,132.65,130.91,118.69,109.56,102.64
board,2266.32,2272.27,2286.09,2249.23,2219.74,2184.72
location,2265.04,2237.87,2248.01,2248.06,2260.83,2252.4
change,5584.55,5669.61,5724.16,5741.17,5701.72,5668.78
white,5465.54,5350.26,5326.68,5325.77,5284.02,5293.19
text,1350.07,1161.93,1209.09,1125.19,1125.28,1263.24
small,9110.08,9036.25,9030.13,9034.14,8957.73,8950.93
rating,419.74,428.66,393.91,377.0,361.78,356.41
rate,4777.07,4722.63,4736.41,4774.22,4776.16,4786.77
government,3386.05,3441.56,3457.11,3429.11,3443.17,3428.79
children,5445.06,5367.46,5317.16,5272.24,5230.38,5279.65
during,16580.89,16759.49,16809.51,16868.61,17115.43,17204.83
usa,1591.93,1344.94,1247.18,1179.88,1136.69,1104.2
return,1516.43,1529.17,1525.65,1525.47,1522.44,1501.22
students,2450.6,2413.51,2400.34,2386.53,2371.53,2377.59
v,3864.65,3689.67,3624.9,3586.19,3508.22,3509.99
shopping,62.7,60.18,60.69,60.51,62.77,60.91
account,1603.45,1612.69,1616.09,1611.58,1597.76,1597.09
times,4930.63,4900.72,4908.97,4849.86,4854.91,4848.8
sites,4077.08,4045.86,4017.62,4007.41,3948.75,3928.44
level,6069.55,6113.01,6183.52,6211.26,6142.24,6143.62
digital,1101.81,1131.22,1154.35,1147.3,1165.22,1159.47
profile,902.18,875.74,880.64,886.66,875.34,868.48
previous,1849.15,1882.91,1907.66,1900.15,1902.48,1903.88
form,9589.97,9655.29,9637.05,9636.88,9696.12,9635.56
events,2892.09,2914.64,2918.01,2878.73,2881.67,2884.01
love,1089.01,1123.85,1141.26,1121.7,1116.15,1118.87
old,3681.66,3652.82,3641.56,3624.59,3601.81,3606.99
john,4608.15,4516.28,4461.51,4406.53,4405.25,4403.28
main,4477.62,4544.53,4575.76,4592.7,4584.43,4588.26
call,847.15,845.04,843.75,828.48,844.53,836.89
hours,2027.02,2014.33,2018.33,2007.2,1981.22,1991.85
image,1925.93,1905.02,1929.08,1928.07,1925.3,1929.82
department,4907.6,4914.23,4911.35,4861.49,4830.94,4770.97
title,1274.57,1300.72,1307.87,1249.7,1239.41,1235.04
description,1389.74,1374.41,1361.42,1338.13,1339.84,1343.32
non,9676.98,9706.87,9728.69,9783.49,9854.75,9863.4
k,5622.94,5285.17,5339.77,5190.79,5074.03,4942.41
y,2871.62,2613.72,2619.31,2620.41,2557.56,2466.7
insurance,422.3,424.98,403.43,404.93,409.71,402.66
another,7775.37,7785.89,7825.79,7934.54,7969.4,7978.69
why,1629.04,1642.17,1617.28,1582.49,1549.83,1558.74
shall,195.79,196.52,190.41,187.34,187.17,189.49
property,982.8,991.2,975.84,969.27,976.92,974.5
class,2766.68,2724.26,2753.78,2750.73,2619.18,2640.39
cd,218.83,233.37,247.53,250.17,261.35,256.03
still,5043.24,5011.27,4975.61,4994.14,4994.14,5013.47
money,538.75,540.43,531.95,514.31,528.4,522.21
quality,3649.66,3645.45,3659.42,3687.43,3616.64,3623.91
every,2421.17,2409.83,2419.38,2433.07,2412.62,2415.94
listing,191.95,186.69,186.84,180.36,174.61,172.57
content,2483.87,2411.06,2369.4,2305.08,2321.32,2277.21
country,2215.14,2253.84,2226.59,2195.7,2174.09,2176.83
private,1211.86,1206.14,1205.52,1186.86,1166.36,1156.09
little,2638.71,2607.58,2615.74,2595.98,2570.11,2541.14
visit,381.35,397.95,401.05,381.66,382.32,382.35
save,552.82,557.63,535.52,531.76,545.52,536.88
tools,1966.88,1932.04,1979.06,1961.82,1974.37,2024.56
low,6479.05,6510.96,6596.47,6594.08,6635.27,6677.11
reply,81.9,78.61,76.16,73.31,74.18,73.31
customer,102.37,97.03,94.01,90.76,92.44,89.1
december,3008.54,3039.92,2995.37,2995.09,3017.48,3031.77
compare,437.65,447.08,433.18,420.06,425.69,418.45
movies,194.51,181.78,180.89,174.54,164.34,162.42
include,10466.55,10602.27,10685.49,10758.58,10865.91,10932.64
college,3433.4,3430.51,3424.97,3434.93,3378.12,3367.88
value,2486.43,2489.67,2514.58,2531.98,2529.03,2517.45
article,2256.09,2201.03,2138.53,2082.83,2103.34,2067.42
york,4005.42,3941.46,3795.08,3808.44,3810.66,3742.34
man,3214.57,3182.4,3167.92,3105.63,3370.13,3367.88
card,296.89,292.32,308.22,293.23,302.43,295.51
jobs,203.47,202.66,202.31,207.12,219.12,222.19
provide,4432.83,4447.5,4479.36,4504.27,4509.11,4485.62
j,15476.52,14541.27,14322.3,14032.93,13655.14,13044.05
food,13599.22,13444.44,13430.95,13344.09,13275.1,13200.82
source,3700.85,3783.01,3797.46,3815.42,3799.24,3844.98
author,1911.85,1892.74,1891.0,1859.42,1869.38,1870.04
different,14589.7,14680.06,14662.65,14678.73,14761.02,14784.38
press,5187.85,4997.76,4847.09,4733.5,4608.4,4415.69
u,4613.27,4437.67,4416.29,4371.62,4310.53,4251.02
learn,751.18,759.06,743.78,742.37,764.64,760.2
sale,522.11,508.5,503.39,493.36,456.5,451.16
around,6651.81,6670.63,6704.76,6783.75,6847.54,6868.85
print,742.22,707.47,689.04,658.59,642.53,646.28
course,1544.58,1559.88,1576.82,1573.18,1572.65,1570.02
job,577.14,561.31,558.14,558.52,564.92,561.69
canada,2574.73,2592.84,2607.41,2601.79,2565.55,2547.9
process,8828.55,8839.73,8789.74,8823.53,8894.96,8923.87
teen,61.42,55.27,51.17,53.53,52.5,55.27
room,903.46,928.56,927.05,904.11,899.31,885.39
stock,644.96,635.01,616.45,612.05,625.41,614.7
training,2336.71,2379.12,2353.93,2350.46,2316.75,2285.11
too,2224.09,2240.33,2215.88,2217.81,2220.89,2201.64
credit,179.16,179.32,172.56,165.23,165.48,165.8
point,3758.44,3747.4,3729.63,3720.01,3696.53,3687.07
join,408.22,417.61,403.43,404.93,418.84,424.09
science,13580.03,13283.54,13148.9,12977.55,12901.91,12790.27
men,2689.9,2666.53,2747.83,2733.28,2751.57,2799.42
categories,816.44,815.56,810.43,806.37,816.0,804.19
advanced,1511.31,1473.9,1504.23,1496.38,1523.58,1538.44
west,2604.16,2590.38,2541.95,2541.29,2578.1,2599.79
sales,506.76,520.78,506.96,502.67,483.89,481.61
look,1013.51,1014.54,998.46,973.93,968.93,968.86
english,2373.82,2400.0,2361.07,2365.58,2350.99,2351.65
