id,translated_france,origin_translation,origin_bleu,gpt_translation,gpt_bleu
10,"Bien qu'un vaccin expérimental semble capable de réduire la mortalité par Ebola, jusqu'à présent, aucun médicament n'a été clairement démontré pour traiter l'infection existante.","Même si un vaccin expérimental semble jusqu'ici capable de réduire le taux de mortalité d'Ebola, aucun remède n'a encore été suffisamment efficace pour traiter l'infection existante.",60.950071768100976,"Bien qu'un vaccin expérimental semble capable de réduire la mortalité due au virus Ebola, jusqu'à présent, aucun médicament n'a clairement démontré son efficacité pour traiter une infection existante.",81.73634790464851
11,"Un cocktail d'anticorps, ZMapp, s'est montré initialement prometteur sur le terrain, mais des études formelles ont indiqué qu'il avait moins d'avantages que recherché pour prévenir la mort.","Même si l'administration d'un cocktail d'anticorps, ZMapp, avait d'abord montré des signes prometteurs sur le terrain, des études formelles ont démontré que sa capacité à limiter les décès ne répondait pas aux attentes.",47.69107093074318,"Un cocktail d'anticorps, ZMapp, a initialement montré des promesses dans ce domaine, mais des études formelles ont indiqué qu'il avait moins de bénéfices que prévu pour prévenir les décès.",67.24486279142307
12,"Dans l'essai PALM, ZMapp a servi de témoin, c'est-à-dire que les scientifiques l'ont utilisé comme référence et ont comparé les trois autres traitements à lui.","Dans l'essai PALM, le ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme base de référence et lui ont comparé les trois autres traitements.",79.23202123371229,"Dans l'essai PALM, ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme référence et ont comparé les trois autres traitements à celui-ci.",85.90357528543865
13,USA Gymnastique soutient la lettre du Comité olympique des États-Unis et accepte le besoin absolu de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,79.732204676323,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue pour la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,78.21242847003367
14,"Nous sommes d'accord avec la déclaration de l'USOC selon laquelle les intérêts de nos athlètes et de nos clubs, et de leur sport, pourraient être mieux servis par des changements significatifs au sein de notre organisation, plutôt que par une décertification.","Nous sommes d'accord avec la déclaration de l'USOC (Comité olympique des États-Unis) selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis. Cela peut être fait en allant de l'avant et en procédant plutôt à des changements significatifs au sein de notre organisation, qu'à la révocation d'accréditation.",64.97248783324198,"Nous sommes d'accord avec la déclaration de l'USOC selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis en avançant vers un changement significatif au sein de notre organisation, plutôt qu'en procédant à une décertification.",82.19734181939481
15,USA Gymnastics soutient une enquête indépendante qui pourrait éclairer sur la façon dont l'abus de la proportion décrite si courageusement par les survivants de Larry Nassar aurait pu passer inaperçu pendant si longtemps et embrasser tout changement nécessaire et approprié.,USA Gymnastics soutient une enquête indépendante qui pourrait faire la lumière sur la façon dont l’abus de la proportion décrite si courageusement par les survivants de Larry Nassar a pu passer inaperçu pendant si longtemps et adopte tout changement nécessaire et approprié.,87.95309097568726,La gymnastique américaine soutient une enquête indépendante qui pourrait éclairer comment les abus de la proportion décrite si courageusement par les survivants de Larry Nassar ont pu rester non détectés pendant si longtemps et adopte tous les changements nécessaires et appropriés.,71.32828775161872
16,"La gymnastique américaine et l'USOC ont le même objectif: rendre le sport de la gymnastique, et d'autres, aussi sûr que possible pour les athlètes de suivre leurs rêves dans un environnement sûr, positif et autonomisé.","USA Gymnastics et l'USOC ont le même objectif : rendre la gymnastique, ainsi que d'autres sports, aussi sûrs que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et responsabilisant.",70.94736673602121,"La Fédération américaine de gymnastique et le Comité olympique et paralympique des États-Unis ont le même objectif : rendre le sport de la gymnastique, ainsi que d'autres sports, aussi sûr que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et épanouissant.",61.3076496535335
17,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy comme son conseiller, puis l'administration de Lyndon B. Johnson.","Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",86.14012970360506,"Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.",86.14012970360506
18,"Au cours des sélections de 1976, il conseille Carter sur la politique étrangère, puis occupe le poste de conseiller en sécurité nationale (CNS) de 1977 à 1981, succédant à Henry Kissinger.","Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",75.31302098434959,"Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",75.31302098434959
19,"En tant que NSA, il assiste Carter dans la gestion diplomatique des affaires mondiales, comme les accords Camp David de 1978; la normalisation des relations entre les États-Unis et la Chine pense à la fin des années 70; la révolution iranienne, qui a mené à la crise des otages en Iran, 1979; et l'invasion soviétique en Afghanistan, 1979.","Pendant son temps au sein de la NSA, il a aidé Carter à résoudre diplomatiquement des questions internationales telles que les accords de Camp David, en 1978, la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970, la révolution iranienne et ses conséquences comme la prise d'otages en Iran, en 1979, et l'invasion des forces soviétiques en Afghanistan, en 1979.",59.27192247950548,"En tant que conseiller à la sécurité nationale, il a aidé Carter à gérer diplomatiquement les affaires mondiales, telles que les Accords de Camp David en 1978 ; la normalisation des relations entre les États-Unis et la Chine à la fin des années 1970 ; la Révolution iranienne, qui a conduit à la crise des otages en Iran en 1979 ; et l'invasion soviétique en Afghanistan en 1979.",70.39175274379501
20,"Le film, mettant en vedette Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.","Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",90.1202479612577,"Le film, avec Ryan Gosling et Emma Stone, a reçu des nominations dans toutes les grandes catégories.",90.1202479612577
21,Gosling et Stone ont reçu des nominations pour le meilleur acteur et l'actrice respectivement.,Golsling et Stone ont respectivement été nominés pour le Meilleur Acteur et la Meilleure Actrice.,59.5788363074519,Gosling et Stone ont reçu des nominations pour le meilleur acteur et la meilleure actrice respectivement.,87.4699500080803
22,"Les autres nominations comprennent la meilleure image, le réalisateur, la cinématographie, la conception de costumes, l'édition de films, la partition originale, la conception de production, l'édition sonore, le mixage sonore et le scénario original.","Parmi les autres nominations figurent celles du meilleur film, du meilleur réalisateur, de la meilleure cinématographie, des meilleurs costumes, du meilleur montage, de la meilleure musique originale, des meilleurs décors, du meilleur montage sonore, du meilleur mixage et du meilleur scénario original.",42.08406204408684,"Les autres nominations incluent Meilleur Film, Meilleur Réalisateur, Meilleure Photographie, Meilleure Conception de Costumes, Meilleur Montage, Meilleure Musique Originale, Meilleure Direction Artistique, Meilleur Montage Sonore, Meilleur Mixage Sonore et Meilleur Scénario Original.",39.48341352646031
23,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que n'importe quel autre studio.","Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont été nominées pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que tout autre studio.",88.60400897390312,"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont reçu des nominations pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations, plus que tout autre studio.",93.33959307233557
24,"À la fin de dimanche, le président américain Donald Trump, dans une déclaration prononcée par l'intermédiaire du secrétaire à la presse, a annoncé que les troupes américaines quitteraient la Syrie.","Tard dimanche, le président des États-Unis Donald Trump, dans une déclaration faite par l'intermédiaire du secrétaire de presse, a annoncé que les troupes américaines allaient se retirer de la Syrie.",73.21905496232776,"Tard dimanche, le président américain Donald Trump, dans une déclaration faite par l'intermédiaire de la porte-parole, a annoncé que les troupes américaines quitteraient la Syrie.",83.43178784851068
25,L'annonce a été faite après que Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,L’annonce a été faite après que M. Trump ait eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,94.0376409901529,L'annonce a été faite après que Trump a eu une conversation téléphonique avec le président turc Recep Tayyip Erdoğan.,96.97521641373935
26,"La Turquie prendrait également le contrôle des combattants de l'Etat islamique capturés qui, selon la déclaration, ont refusé de rapatrier les nations européennes.","La Turquie prendrait également en charge la garde des combattants d'ISIS capturés que, selon la déclaration, les nations européennes ont refusé de rapatrier.",75.92388459694915,"La Turquie prendrait également la responsabilité de garder les combattants de l'ISIS capturés, ce que, selon le communiqué, les nations européennes ont refusé de rapatrier.",65.88918241023983
27,"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails fossiles généralement ne peuvent pas, comme la couleur et l'arrangement tridimensionnel.","Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà très répandue, mais fournit des détails que les fossiles ne peuvent généralement pas fournir, comme la couleur et la disposition tridimensionnelle.",79.71937505148254,"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà répandue, mais fournit des détails que les fossiles ne peuvent généralement pas offrir, tels que la couleur et l'arrangement tridimensionnel.",87.18019910983293
28,. Les scientifiques disent que le plumage de cet animal était brun châtaignier sur le dessus avec un dessous pâle ou caroténoïde.,Les scientifiques disent que le plumage de cet animal était brun châtain sur le dessus et de couleur pâle ou caroténoïde sur le dessous.,78.73894254744754,Les scientifiques disent que le plumage de cet animal était brun châtaignier sur le dessus avec un dessous pâle ou de couleur caroténoïde.,91.12746909206807
29,La découverte donne également un aperçu de l'évolution des plumes chez les oiseaux.,Cette découverte permet également de mieux comprendre l'évolution des plumes chez les oiseaux.,64.48664404513957,La découverte offre également un aperçu de l'évolution des plumes chez les oiseaux.,90.67755979661142
30,"Parce que les plumes de dinosaure n'ont pas un arbre bien développé, appelé un rachis, mais ont d'autres caractéristiques de plumes — des barbes et des barbules — les chercheurs ont déduit que le rachis était probablement un développement évolutif ultérieur que ces autres caractéristiques.","Étant donné que les plumes de dinosaure n'ont pas une tige entièrement développée, que l'on appelle rachis, mais montrent cependant d'autres caractéristiques propres aux plumes – barbes et barbules – les chercheurs en ont déduit que le rachis était probablement un développement évolutif ultérieur à ces autres caractéristiques.",71.02770309575473,"Parce que les plumes de dinosaure n'ont pas de tige bien développée, appelée rachis, mais possèdent d'autres caractéristiques des plumes – des barbes et des barbules – les chercheurs ont déduit que le rachis était probablement un développement évolutif ultérieur par rapport à ces autres caractéristiques.",82.60592003539531
31,"La structure des plumes suggère qu'elles n'ont pas été utilisées en vol, mais plutôt pour la régulation ou l'affichage de la température. Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non pas un duvet de poussin.","La structure des plumes suggère qu’elles n’étaient pas utilisées en vol mais plutôt pour la régulation ou l’affichage de la température. Les chercheurs ont suggéré que, même s’il s’agit de la queue d’un jeune dinosaure, l’échantillon montre un plumage d’adulte et non le duvet d’un poussin.",78.67456561002642,"La structure des plumes suggère qu'elles n'étaient pas utilisées pour le vol mais plutôt pour la régulation de la température ou l'affichage. Les chercheurs ont suggéré que, bien que cela soit la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet de poussin.",81.78804286746478
32,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non pas un duvet de poussin.","Les scientifiques précisent qu'il s'agit certes de la queue d'un dinosaure juvénile, mais l'échantillon révèle un plumage appartenant à un individu adulte, et non à un jeune.",40.45551468864645,"Les chercheurs ont suggéré que, même si c'est la queue d'un jeune dinosaure, l'échantillon montre un plumage adulte et non du duvet d'un poussin.",92.26021071048315
33,"Une voiture piégée a explosé au quartier général de la police à Gaziantep, en Turquie, hier matin, a tué deux policiers et blessé plus de vingt autres personnes.","Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",75.46618107109533,"Une voiture piégée a explosé au siège de la police à Gaziantep, en Turquie, hier matin, tuant deux officiers de police et blessant plus de vingt autres personnes.",75.46618107109533
34,Le bureau du gouverneur a dit que 19 des blessés étaient des policiers.,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des officiers de police.,61.827167004081865,Le bureau du gouverneur a déclaré que dix-neuf des blessés étaient des policiers.,74.78821424217828
35,La police a dit qu'elle soupçonnait un militant présumé de Daech (EIIL) de la responsabilité de l'attaque.,La police a déclaré soupçonner un militant présumé de Daesh (ÉI) comme le suspect à l'origine de cette attaque.,49.745458173203225,La police a déclaré qu'elle soupçonne un prétendu militant de Daesh (EI) d'être responsable de l'attaque.,56.97204097581196
36,"Ils ont trouvé le Soleil opéré sur les mêmes principes de base que les autres étoiles: L'activité de toutes les étoiles dans le système a été trouvée pour être entraînée par leur luminosité, leur rotation, et rien d'autre.","Ils ont constaté que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles. L'activité de toutes les étoiles du système est déterminée par leur luminosité, leur rotation et rien d'autre.",71.18559593261007,"Ils ont découvert que le Soleil fonctionnait selon les mêmes principes de base que les autres étoiles : l'activité de toutes les étoiles du système était déterminée par leur luminosité, leur rotation, et rien d'autre.",72.14490345437335
37,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre d'étoiles Rossby, qui est lié au flux plasmatique.","La luminosité et la rotation sont utilisées conjointement afin de déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",68.0230245853647,"La luminosité et la rotation sont utilisées ensemble pour déterminer le nombre de Rossby d'une étoile, qui est lié au flux de plasma.",83.29045772513055
38,"Plus le nombre de Rossby est petit, moins l'étoile est active par rapport aux inversions magnétiques.","En ce qui concerne les inversions magnétiques, plus le nombre de Rossby est petit, moins l’étoile est active .",71.61341388069083,"Plus le nombre de Rossby est petit, moins l'étoile est active en ce qui concerne les inversions magnétiques.",78.22324171790947
39,"Pendant son voyage, Iwasaki a eu des ennuis à de nombreuses reprises.","Au cours de son voyage, Iwasaki a eu des problèmes à de nombreuses occasions.",57.20921623354218,"Lors de son voyage, Iwasaki a rencontré des problèmes à de nombreuses reprises.",61.16888635637788
40,"Il a été volé par des pirates, attaqué au Tibet par un chien enragé, échappé au mariage au Népal et a été arrêté en Inde.","Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",91.32303039796406,"Il a été volé par des pirates, attaqué au Tibet par un chien enragé, a échappé à un mariage au Népal et a été arrêté en Inde.",91.32303039796406
41,La norme 802.11n fonctionne sur les fréquences 2.4Ghz et 5.0Ghz.,"La norme 802.11n fonctionne à la fois sur les fréquences 2,4 GHz et 5,0 GHz.",67.12913889666986,"La norme 802.11n fonctionne à la fois sur les fréquences de 2,4 GHz et de 5,0 GHz.",61.45567479956444
42,"Cela lui permettra d'être à l'envers compatible avec 802.11a, 802.11b et 802.11g, à condition que la station de base dispose de deux radios.","Ceci autorisera la rétro-compatibilité avec les itérations 802.11a, b et g, sous réserve que la station possède deux radios.",41.075777297082155,"Cela permettra d'être rétrocompatible avec 802.11a, 802.11b et 802.11g, à condition que la station de base ait des radios duales.",77.632021836105
43,"Les vitesses de 802,11n sont considérablement plus rapides que celles de ses prédécesseurs avec un débit théorique maximal de 600Mbit/s.","Les vitesses de la norme Wi-Fi 802.11n sont sensiblement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",75.74751546840757,"Les vitesses de 802.11n sont considérablement plus rapides que celles de ses prédécesseurs, avec un débit théorique maximum de 600 Mbit/s.",90.27296785287653
44,"Duvall, qui est marié avec deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire était liée.","Duvall, qui est marié et a deux enfants adultes, n’a pas fait bonne impression à Miller, à qui l’histoire a été relatée.",64.09175809791442,"Duvall, qui est marié et a deux enfants adultes, n'a pas laissé une grande impression sur Miller, à qui l'histoire a été racontée.",85.23733565728836
45,"Quand on lui a demandé de faire des commentaires, Miller a dit : « Mike parle beaucoup pendant l'audience... je me préparais donc je n'entendais pas vraiment ce qu'il disait. »","Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience… Je me préparais, donc je n'ai pas vraiment entendu ce qu'il disait ».",69.42462358212691,"Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience... Je me préparais, donc je n'écoutais pas vraiment ce qu'il disait. »",74.20003032450258
46,"« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'ici 2020 par rapport au niveau de 2005, a déclaré M. Hu.","« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB de manière significative d'ici 2020 par rapport au niveau de 2005 », a déclaré M. Hu.",83.23915068410182,"« Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB d'une marge notable d'ici 2020 par rapport au niveau de 2005 », a déclaré Hu.",84.25798723757309
47,"Il n'a pas fixé de chiffre pour les réductions, disant qu'elles seront faites en fonction de la production économique de la Chine.","Il n'a pas chiffré ces réductions, disant qu'elles seront basées sur la production économique chinoise.",69.76711065576905,"Il n'a pas fixé de chiffre pour les réductions, disant qu'elles seront effectuées en fonction de la production économique de la Chine.",91.57828543705132
48,Hu a encouragé les pays en développement « à éviter l'ancienne voie de la pollution d'abord et à nettoyer plus tard ».,Hu a encouragé les pays en voie de développement « à éviter l'ancienne méthode qui consistait à polluer d'abord et à nettoyer ensuite ».,66.47125887126944,"Hu a encouragé les pays en développement ""à éviter l'ancienne voie de polluer d'abord et de nettoyer ensuite.""",74.28831586536762
49,"Il a ajouté qu'il ne fallait toutefois pas leur demander d'assumer des obligations qui vont au-delà de leur stade de développement, de leurs responsabilités et de leurs capacités.","Il a ajouté qu’« on ne devrait cependant pas leur demander d’assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités. »",67.64015755327335,"Il a ajouté que ""ils ne devraient cependant pas être contraints de prendre des engagements qui dépassent leur stade de développement, leurs responsabilités et leurs capacités.""",51.2750775367967
50,Le Groupe d'étude sur l'Iraq a présenté son rapport aujourd'hui à 12 heures GMT.,Le groupe d’étude sur l’Irak a présenté son rapport aujourd’hui à 12 h GMT.,67.63221619173892,Le Groupe d'étude sur l'Irak a présenté son rapport aujourd'hui à 12h00 GMT.,86.26908510784642
51,"Il met en garde Personne ne peut garantir que toute ligne d'action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou à un glissement vers le chaos.","Il avertit que personne ne peut garantir que toute action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou au glissement vers le chaos.",85.18945314816573,"Cela prévient que personne ne peut garantir qu'aucune action en Irak à ce stade mettra fin à la guerre civile, à la violence croissante ou à une dérive vers le chaos.",71.31389447396876
52,Le rapport s'ouvre par un plaidoyer en faveur d'un débat ouvert et de la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,88.03450725418595,Le rapport s'ouvre sur un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique envers le Moyen-Orient.,77.07289004781993
53,Le rapport est très critique de presque tous les aspects de la politique actuelle de l'exécutif à l'égard de l'Iraq et il appelle à un changement immédiat de direction.,Le rapport est très critique envers presque tous les aspects de la politique actuelle du gouvernement à l'égard de l'Irak et plaide vivement pour un changement de direction immédiat.,68.6031945043452,Le rapport critique vivement presque tous les aspects de la politique actuelle de l'exécutif envers l'Irak et appelle à un changement immédiat de cap.,75.5467409454553
54,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique soit prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et pour rétablir les relations diplomatiques avec ses voisins.,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de l'année pour sécuriser les frontières de l'Irak contre les interventions hostiles et afin de rétablir les relations diplomatiques avec ses voisins.,89.11991514062329,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et rétablir des relations diplomatiques avec ses voisins.,91.68666770318814
55,"Le sénateur actuel et la Première Dame argentine Cristina Fernandez de Kirchner ont annoncé sa candidature présidentielle hier soir à La Plata, une ville située à 50 kilomètres de Buenos Aires.","L'actuelle sénatrice et Première Dame d'Argentine Cristina Fernandez de Kirchner a annoncé sa candidature présidentielle, hier soir, à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",77.90794718939189,"La sénatrice actuelle et Première Dame argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature à la présidence hier soir à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",77.12294507669917
56,"Mme Kirchner a annoncé son intention de se présenter à la présidence du Théâtre argentin, où elle a commencé sa campagne pour le Sénat en 2005 en tant que membre de la délégation de la province de Buenos Aires.","Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit où elle a commencé sa campagne 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",87.6329544060359,"Madame Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit qu'elle avait utilisé pour commencer sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",75.4898386002661
57,"Le débat a été suscité par la controverse sur les dépenses de secours et de reconstruction dans le sillage de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement étiqueté ""Bush's New Orleans Deal"".",Le débat a été déclenché par la controverse sur les dépenses liées aux secours et à la reconstruction à la suite de l'ouragan Katrina ; ce que certains conservateurs en matière budgétaire ont appelé avec humour « l'accord Bush pour la Nouvelle-Orléans ».,53.37584101486065,"Le débat a été déclenché par la controverse sur les dépenses consacrées à l'aide et à la reconstruction à la suite de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement qualifiée de ""l'accord de Bush pour La Nouvelle-Orléans"".",63.16947839700746
58,Les critiques libérales à l'égard de l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des initiés perçus de Washington.,Les critiques des libéraux sur l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des personnes perçues comme des initiés de Washington.,80.03229398002148,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution des contrats de reconstruction à des personnes considérées comme proches de Washington.,70.33467362361495
59,Plus de quatre millions de personnes sont allées à Rome pour assister aux funérailles.,Plus de 4 000 000 personnes sont se sont rendues à Rome pour l'enterrement.,43.8470988462778,Plus de quatre millions de personnes se sont rendues à Rome pour assister aux funérailles.,85.63188826933744
