Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01,Growth Rate (%)
wan,17.58,18.89,26.77,26.33,26.84,28.4,61.547212741752
gs,7.82,8.5,8.31,8.17,9.84,12.43,58.95140664961636
hist,3.91,1.89,3.69,4.54,4.47,6.21,58.823529411764696
charger,3.91,3.78,3.69,8.17,6.26,6.21,58.823529411764696
bestiality,3.91,4.72,4.61,4.54,6.26,6.21,58.823529411764696
configurations,55.69,52.89,76.6,78.99,80.53,87.87,57.78416232716827
runtime,25.4,30.22,36.92,34.5,38.48,39.94,57.24409448818898
annex,128.96,149.21,175.36,198.83,199.54,201.49,56.24224565756823
penalty,730.75,833.89,1127.85,1128.51,1140.89,1137.91,55.71809784468014
practitioner,47.87,53.83,68.3,78.08,77.85,73.67,53.89596824733655
evanescence,2.93,3.78,3.69,3.63,3.58,4.44,51.5358361774744
oops,2.93,2.83,3.69,4.54,4.47,4.44,51.5358361774744
gnu,5.86,7.56,9.23,9.08,8.95,8.88,51.5358361774744
phd,52.75,51.94,62.76,79.89,81.43,79.88,51.431279620853076
nuts,122.12,122.77,117.21,178.86,182.54,183.73,50.4503766786767
sp,107.46,118.05,143.98,151.62,157.49,161.54,50.325702587009125
kick,508.99,564.74,720.82,724.5,740.91,753.58,48.053989272873736
hb,7.82,8.5,8.31,10.89,11.63,11.54,47.5703324808184
podcasts,4.88,6.61,5.54,6.36,7.16,7.1,45.49180327868852
adaptor,4.88,5.67,6.46,6.36,6.26,7.1,45.49180327868852
libs,4.88,5.67,5.54,6.36,6.26,7.1,45.49180327868852
mins,4.88,5.67,9.23,8.17,7.16,7.1,45.49180327868852
pediatric,9.77,12.28,13.84,13.62,13.42,14.2,45.34288638689867
practitioners,220.79,305.03,293.5,335.92,331.08,320.43,45.12885547352689
dat,11.72,13.22,19.38,18.16,17.0,16.86,43.856655290102374
jill,124.07,125.6,138.44,135.28,184.33,178.41,43.7978560490046
greetings,18.56,22.67,22.15,22.7,22.37,26.63,43.480603448275865
consultants,55.69,62.33,66.45,72.63,79.64,79.88,43.436882743760094
oe,6.84,6.61,6.46,7.26,7.16,9.76,42.69005847953216
providence,226.65,230.43,275.96,313.22,318.56,323.09,42.55018751378776
terrorists,78.16,104.83,103.37,104.41,109.17,110.95,41.95240532241557
programmes,230.56,235.15,239.97,252.39,327.5,325.75,41.28643303261624
streaming,172.92,198.32,225.2,244.22,247.87,244.09,41.15776081424938
investor,37.12,40.61,40.61,44.49,51.0,52.37,41.08297413793104
wrap,67.41,68.94,71.99,70.82,92.17,94.97,40.88414181872126
empirical,71.32,80.27,84.91,95.33,96.64,100.3,40.633763320246786
rugs,10.75,14.17,13.84,14.53,16.11,15.09,40.372093023255815
df,12.7,28.33,32.3,31.78,16.11,17.75,39.76377952755906
cameron,519.73,566.63,569.46,662.76,727.49,724.29,39.358897889288656
catalogs,16.61,18.89,21.23,20.88,21.48,23.08,38.95243829018663
subscriber,16.61,17.0,17.54,22.7,22.37,23.08,38.95243829018663
socket,76.2,76.49,98.76,103.5,104.69,105.63,38.622047244094475
maui,44.94,49.11,61.84,62.64,62.64,62.13,38.2510013351135
floors,374.17,448.58,483.63,494.8,509.15,516.59,38.06291257984339
healthcare,79.13,84.99,90.45,100.78,110.06,109.18,37.97548338177684
lm,332.16,343.75,427.33,467.57,460.83,458.01,37.888367052023106
pottery,170.96,209.65,210.43,226.97,234.44,234.33,37.06715021057557
sm,88.9,104.83,108.91,113.49,119.01,121.6,36.78290213723283
euro,172.92,174.71,216.89,223.34,229.97,236.1,36.537126995142266
username,1.95,2.83,2.77,2.72,2.68,2.66,36.41025641025642
ringtone,1.95,3.78,3.69,3.63,3.58,2.66,36.41025641025642
valium,1.95,1.89,1.85,1.82,2.68,2.66,36.41025641025642
limousines,1.95,1.89,1.85,1.82,2.68,2.66,36.41025641025642
gpl,1.95,2.83,4.61,4.54,2.68,2.66,36.41025641025642
garmin,1.95,1.89,1.85,1.82,2.68,2.66,36.41025641025642
modems,1.95,1.89,1.85,1.82,2.68,2.66,36.41025641025642
urls,1.95,1.89,2.77,2.72,2.68,2.66,36.41025641025642
aud,1.95,2.83,2.77,3.63,3.58,2.66,36.41025641025642
ciao,1.95,1.89,0.92,0.91,2.68,2.66,36.41025641025642
irc,1.95,1.89,1.85,2.72,2.68,2.66,36.41025641025642
voyeur,1.95,1.89,1.85,1.82,2.68,2.66,36.41025641025642
bibliographic,11.72,12.28,13.84,15.43,14.32,15.98,36.348122866894194
newsletters,3.91,4.72,4.61,4.54,5.37,5.33,36.31713554987212
folders,3.91,3.78,3.69,4.54,6.26,5.33,36.31713554987212
workflow,3.91,4.72,4.61,3.63,4.47,5.33,36.31713554987212
wiki,3.91,7.56,3.69,1.82,1.79,5.33,36.31713554987212
gbp,3.91,4.72,4.61,5.45,5.37,5.33,36.31713554987212
fw,27.35,37.78,42.46,43.58,34.9,37.28,36.307129798903105
enclosure,205.16,262.54,265.81,281.45,283.66,279.6,36.283875999220136
arg,13.68,13.22,12.0,19.07,18.79,18.64,36.257309941520475
ata,9.77,11.33,10.15,9.99,14.32,13.31,36.233367451381795
dsc,7.82,6.61,6.46,6.36,11.63,10.65,36.18925831202046
chevy,7.82,12.28,11.08,10.89,9.84,10.65,36.18925831202046
downloading,7.82,7.56,8.31,9.08,9.84,10.65,36.18925831202046
frame,1199.68,1547.84,1665.0,1653.27,1633.05,1626.99,35.61866497732728
budapest,149.47,204.93,202.13,205.18,202.23,202.37,35.39171740148525
disclosure,34.19,35.89,39.69,42.67,44.74,46.16,35.010236911377596
referral,24.42,22.67,24.92,27.24,29.53,32.84,34.479934479934485
savings,144.59,137.88,144.9,173.41,189.7,194.39,34.44221592087972
gt,22.47,22.67,20.3,25.42,28.63,30.18,34.31241655540722
collectible,44.94,44.39,50.76,55.38,60.85,60.36,34.31241655540722
arkansas,298.94,305.03,330.42,377.68,383.88,399.42,33.61209607279053
peripherals,16.61,22.67,22.15,22.7,22.37,22.19,33.594220349187246
configured,31.26,35.89,36.0,40.86,39.37,41.72,33.461292386436334
pathology,62.52,66.11,69.22,69.0,83.22,83.44,33.461292386436334
banking,214.93,247.43,256.58,294.16,289.03,286.7,33.39226724980225
spas,14.65,16.05,17.54,19.97,19.69,19.53,33.31058020477816
subscriptions,43.96,46.27,47.07,48.12,57.27,58.58,33.2575068243858
tier,347.79,401.36,433.79,449.41,457.25,463.33,33.221196699157524
stickers,42.01,42.5,53.53,55.38,53.69,55.92,33.111164008569396
leasing,42.01,42.5,53.53,56.29,57.27,55.92,33.111164008569396
edgar,550.99,546.8,551.0,588.32,728.38,732.28,32.90259351349388
mixer,38.1,40.61,43.38,52.66,49.22,50.59,32.782152230971136
connectors,12.7,14.17,15.69,15.43,15.21,16.86,32.75590551181103
samsung,12.7,16.05,15.69,15.43,16.11,16.86,32.75590551181103
mortgage,74.25,80.27,81.22,88.07,95.75,98.52,32.68686868686868
furnishings,75.22,85.94,93.22,94.42,94.85,99.41,32.159000265886725
examines,85.97,89.72,87.68,85.34,102.01,113.61,32.15075026171921
juice,92.81,94.44,92.3,96.24,111.85,122.49,31.97931257407606
ghana,140.68,135.05,183.67,177.04,177.17,185.51,31.86664771111742
nc,30.29,32.11,27.69,36.32,38.48,39.94,31.858699240673488
gp,19.54,20.78,24.0,22.7,22.37,25.74,31.72978505629478
cardiovascular,39.08,38.72,45.22,49.03,50.11,51.48,31.72978505629478
municipality,127.0,137.88,156.9,165.24,166.44,166.87,31.393700787401578
temp,8.79,8.5,9.23,12.71,13.42,11.54,31.285551763367465
forwarding,8.79,10.39,10.15,11.8,11.63,11.54,31.285551763367465
offline,17.58,19.83,18.46,20.88,22.37,23.08,31.285551763367465
manga,336.07,363.59,367.33,412.18,442.94,441.14,31.264319933347217
amenities,61.55,65.16,69.22,71.72,76.06,80.77,31.226645004061737
paso,68.39,77.44,87.68,87.16,89.48,89.65,31.08641614271093
adapter,24.42,24.55,30.46,32.68,31.32,31.95,30.83538083538082
blink,31.26,34.0,39.69,39.95,40.27,40.83,30.614203454894422
retrieval,15.63,17.0,18.46,19.07,18.79,20.41,30.582213691618676
tunisia,100.62,121.83,124.6,126.2,130.64,131.37,30.560524746571254
colleagues,1402.89,1563.89,1677.0,1744.06,1792.32,1829.36,30.399389830991723
marco,193.43,257.82,259.35,255.12,251.44,252.08,30.321046373365046
nb,29.31,28.33,24.92,37.22,36.69,38.17,30.228590924599125
polyester,6.84,8.5,8.31,8.17,8.05,8.88,29.82456140350879
finder,41.03,41.55,54.45,55.38,52.79,53.26,29.807457957592
cosmetics,34.19,38.72,36.92,39.04,40.27,44.38,29.80403626791461
hostel,27.35,28.33,30.46,29.96,32.21,35.5,29.79890310786105
tee,20.52,19.83,24.92,26.33,26.84,26.63,29.775828460038984
subscribe,13.68,15.11,17.54,19.07,17.9,17.75,29.751461988304094
librarian,107.46,112.38,113.52,109.86,110.06,139.35,29.676158570630935
amsterdam,264.75,269.15,310.11,337.74,340.93,342.62,29.412653446647784
andreas,201.25,267.26,272.27,266.92,264.87,260.07,29.22732919254658
favourites,157.29,187.93,195.67,193.38,202.23,203.26,29.22626994723123
irs,18.56,18.89,22.15,20.88,23.27,23.97,29.14870689655173
foul,227.63,262.54,299.04,297.79,296.19,293.8,29.069103369503146
tiles,179.76,190.76,209.51,233.33,231.76,231.67,28.877392078326658
showcase,161.2,175.65,181.82,193.38,206.7,207.7,28.84615384615385
insights,86.95,86.88,92.3,98.96,105.59,111.84,28.625646923519266
marble,460.14,487.3,533.47,553.82,586.11,591.15,28.47176946146825
rebound,66.43,73.66,84.91,86.25,85.9,85.21,28.27035977720907
offerings,169.01,185.1,184.59,208.82,216.55,216.58,28.146263534702104
ts,59.59,72.72,80.3,74.45,76.95,76.33,28.09196173854673
goal,2486.31,2706.59,3081.73,3104.09,3114.87,3184.74,28.091026460899883
mortgages,21.49,21.72,21.23,26.33,26.84,27.52,28.059562587249893
bhutan,21.49,23.61,21.23,27.24,25.95,27.52,28.059562587249893
contractors,160.22,170.93,182.74,193.38,203.12,205.04,27.974035700911244
lid,67.41,66.11,77.53,80.8,86.8,86.1,27.725856697819314
racks,50.8,63.27,61.84,61.74,65.32,64.8,27.559055118110237
vinyl,213.95,220.98,231.66,255.12,266.66,272.5,27.366207057723773
lounge,119.19,122.77,140.29,152.53,152.12,151.78,27.34289789411864
basement,360.49,397.58,431.02,454.85,454.57,458.89,27.296180199173342
slideshow,4.88,1.89,3.69,3.63,6.26,6.21,27.25409836065574
diy,4.88,4.72,4.61,6.36,7.16,6.21,27.25409836065574
fax,4.88,4.72,5.54,6.36,6.26,6.21,27.25409836065574
arabic,349.74,359.81,457.78,433.97,441.15,444.69,27.148739063304166
luis,237.4,245.54,252.89,246.95,248.76,301.79,27.122999157540022
ham,233.49,231.37,267.66,294.16,302.45,296.46,26.969035076448655
grill,59.59,60.44,80.3,76.26,76.95,75.45,26.615203893270678
chelsea,564.67,661.07,701.44,713.6,714.96,712.75,26.224166327235388
phillips,552.95,692.23,707.9,705.43,702.43,697.66,26.17053983181118
missouri,811.84,885.83,952.49,974.17,1016.52,1024.3,26.17018131651556
gm,60.57,57.61,89.53,78.08,76.06,76.33,26.019481591546967
mods,30.29,34.0,35.07,32.68,38.48,38.17,26.015186530208002
rwanda,141.66,175.65,188.28,185.21,181.65,178.41,25.9423972892842
fcc,76.2,75.55,78.45,91.7,91.27,95.86,25.800524934383194
convertible,25.4,24.55,27.69,26.33,23.27,31.95,25.787401574803155
euros,20.52,22.67,20.3,23.61,23.27,25.74,25.438596491228065
croatia,259.87,253.09,321.19,325.93,327.5,325.75,25.35113710701504
interactive,399.57,407.03,425.48,426.71,496.62,500.61,25.287183722501695
tournament,1549.43,1689.5,1877.28,1909.3,1931.02,1939.42,25.169901189469673
ml,39.08,48.16,46.15,46.3,50.11,48.82,24.92323439099284
wallpaper,31.26,30.22,32.3,31.78,37.58,39.05,24.920025591810603
highlighted,483.59,516.58,538.08,561.08,595.06,603.57,24.810273165284656
messaging,7.82,6.61,7.38,9.08,9.84,9.76,24.8081841432225
fares,57.64,65.16,64.61,64.46,72.48,71.9,24.73976405274116
athletic,459.16,463.69,556.54,563.8,568.21,572.51,24.686383831344187
kodak,26.38,28.33,30.46,29.05,30.42,32.84,24.48824867323732
ukraine,219.81,216.26,219.66,256.93,275.6,273.38,24.371047723033527
trivia,18.56,17.94,20.3,25.42,24.16,23.08,24.353448275862068
rental,95.74,104.83,115.37,119.84,119.91,118.94,24.23229580112806
paste,90.86,95.38,101.52,108.95,109.17,112.73,24.069997798811364
fa,1047.28,1132.31,1241.37,1229.29,1269.75,1298.57,23.994538232373383
pot,182.69,206.82,207.66,214.26,223.7,226.34,23.892933384421703
foo,10.75,10.39,11.08,11.8,11.63,13.31,23.813953488372096
qualifying,523.64,611.01,653.45,650.05,650.53,647.95,23.73959208616608
bathrooms,24.42,25.5,24.0,27.24,27.74,30.18,23.587223587223576
plaza,474.79,500.52,586.07,597.39,591.48,586.71,23.572526801322695
myanmar,38.1,39.66,42.46,44.49,42.95,47.04,23.464566929133852
carey,689.72,673.34,742.05,787.14,904.66,851.22,23.415298961897584
finals,995.5,1108.7,1175.84,1196.6,1216.06,1228.45,23.400301356102464
rankings,235.44,261.59,280.58,285.99,291.71,290.25,23.27981651376147
fg,13.68,14.17,14.77,16.34,17.0,16.86,23.245614035087716
identifier,13.68,16.05,16.61,15.43,15.21,16.86,23.245614035087716
nhs,30.29,34.94,43.38,40.86,39.37,37.28,23.076923076923084
lebanon,214.93,217.21,257.5,257.84,264.87,264.51,23.067975619969282
tub,16.61,17.94,17.54,19.07,18.79,20.41,22.877784467188444
nw,16.61,16.05,16.61,19.07,21.48,20.41,22.877784467188444
nylon,16.61,17.0,19.38,19.07,18.79,20.41,22.877784467188444
fiscal,197.34,218.15,233.51,238.78,243.39,242.32,22.793148880105395
cumulative,91.83,106.71,103.37,108.04,110.96,112.73,22.759446803876735
nonprofit,55.69,53.83,63.68,65.37,65.32,68.35,22.73298617346022
installing,94.76,102.94,111.68,113.49,111.85,116.28,22.71000422119037
athens,393.71,388.14,379.33,413.09,471.57,482.86,22.643570140458724
uploaded,61.55,67.05,67.38,68.09,73.38,75.45,22.583265637692943
conditioning,103.56,104.83,123.68,131.64,128.85,126.93,22.56662804171495
analyze,64.48,68.0,73.84,73.54,73.38,79.0,22.51861042183622
fixtures,158.26,183.21,187.36,190.66,193.28,193.5,22.267155314040192
freeze,107.46,112.38,118.14,120.75,119.91,131.37,22.250139586823014
premises,210.04,203.04,211.36,251.49,253.23,256.52,22.129118263187962
floyd,388.82,407.03,469.78,472.1,482.31,473.98,21.902165526464696
ibm,45.92,46.27,55.38,54.47,55.48,55.92,21.777003484320556
retailer,48.85,52.89,57.22,59.92,60.85,59.47,21.740020470829062
jason,428.88,440.08,432.86,428.53,516.31,521.91,21.69138220481253
scuba,66.43,73.66,78.45,79.89,80.53,80.77,21.586632545536634
katie,72.29,78.38,90.45,91.7,88.59,87.87,21.552081892377917
analyzed,176.83,191.71,195.67,207.91,213.86,214.8,21.47260080303116
madison,574.44,645.01,703.29,681.83,697.06,697.66,21.450456096372104
subscribers,98.67,94.44,101.52,113.49,116.33,119.83,21.445221445221442
richards,397.61,462.75,466.09,496.62,484.99,482.86,21.440607630592794
tmp,8.79,8.5,8.31,8.17,9.84,10.65,21.160409556314008
camcorder,8.79,10.39,11.08,10.89,10.74,10.65,21.160409556314008
siemens,17.58,18.89,19.38,20.88,21.48,21.3,21.160409556314008
consultancy,8.79,9.44,8.31,9.99,10.74,10.65,21.160409556314008
freeware,8.79,8.5,8.31,11.8,10.74,10.65,21.160409556314008
customise,2.93,2.83,2.77,3.63,3.58,3.55,21.16040955631398
fragrances,5.86,5.67,6.46,7.26,7.16,7.1,21.16040955631398
wto,2.93,2.83,5.54,5.45,3.58,3.55,21.16040955631398
ide,2.93,2.83,4.61,4.54,3.58,3.55,21.16040955631398
cams,2.93,3.78,3.69,3.63,3.58,3.55,21.16040955631398
rebate,2.93,4.72,3.69,3.63,3.58,3.55,21.16040955631398
bios,5.86,5.67,6.46,6.36,6.26,7.1,21.16040955631398
lender,5.86,5.67,5.54,5.45,6.26,7.1,21.16040955631398
warranty,2.93,2.83,2.77,2.72,2.68,3.55,21.16040955631398
cookies,5.86,7.56,7.38,7.26,7.16,7.1,21.16040955631398
investing,46.89,54.77,53.53,55.38,56.37,56.81,21.155896779697166
occupational,38.1,39.66,40.61,44.49,43.85,46.16,21.154855643044606
abortion,111.37,114.27,117.21,122.57,132.43,134.92,21.145730448056014
reload,29.31,28.33,28.61,29.05,32.21,35.5,21.11907198908223
xp,20.52,20.78,25.84,24.51,25.95,24.85,21.101364522417164
automation,20.52,25.5,24.0,23.61,24.16,24.85,21.101364522417164
fare,179.76,187.93,194.74,204.28,216.55,217.46,20.972407654650656
lemon,106.49,107.66,129.21,131.64,128.85,128.7,20.85641844304629
supplier,65.45,70.83,72.91,74.45,73.38,79.0,20.70282658517952
mauritius,330.21,339.98,398.71,392.21,398.19,398.54,20.692892401804926
apollo,1737.98,1787.71,1975.11,2049.12,2104.62,2095.64,20.579063050207704
emissions,239.35,243.65,275.96,277.82,272.92,288.47,20.52224775433467
accessing,36.15,36.83,38.76,39.04,42.95,43.49,20.304287690179816
aggregate,350.72,392.86,429.17,430.34,420.57,421.61,20.2127052919708
pop,1931.41,2099.36,2223.39,2275.18,2314.0,2321.1,20.176451400790086
avenue,1674.47,1708.38,1930.81,2008.26,1999.03,2011.32,20.11681308115403
tooth,829.42,900.94,969.1,956.92,978.93,995.9,20.07185744255022
quad,51.78,52.89,54.45,58.11,59.95,62.13,19.98841251448436
outputs,24.42,29.28,28.61,26.33,27.74,29.29,19.94266994266993
considers,706.33,758.34,778.05,793.5,823.23,846.78,19.884473263205575
characterization,162.17,170.93,175.36,178.86,187.91,194.39,19.86803971141395
isaac,532.43,520.35,515.01,625.54,638.01,638.19,19.863644047104806
portugal,522.66,532.63,636.84,631.89,631.74,625.76,19.726016913481047
breaks,467.95,532.63,565.77,561.99,558.37,560.08,19.68800085479219
beverage,40.05,40.61,41.53,43.58,50.11,47.93,19.675405742821482
pricing,40.05,43.44,47.99,49.03,48.32,47.93,19.675405742821482
mario,960.33,971.77,1099.23,1119.43,1136.42,1147.68,19.508918809159354
respiratory,198.32,210.6,240.89,237.87,238.92,236.99,19.49878983461074
apartments,176.83,178.49,197.51,205.18,212.97,211.25,19.465022903353496
ceiling,450.37,471.25,515.01,538.38,539.58,537.89,19.432910717854206
regression,34.19,34.0,36.0,36.32,36.69,40.83,19.4208832992103
buyers,84.02,89.72,92.3,96.24,94.85,100.3,19.37633896691264
robust,420.08,471.25,479.01,491.17,497.52,500.61,19.17015806513046
custom,520.71,602.51,610.99,620.09,617.43,620.44,19.15269535826084
broker,56.66,58.55,60.91,64.46,67.11,67.46,19.061066007765614
futures,41.03,52.89,48.92,49.93,49.22,48.82,18.986107726054104
baskets,41.03,39.66,41.53,46.3,48.32,48.82,18.986107726054104
kai,53.73,58.55,66.45,66.28,67.11,63.91,18.946584775730503
minute,2097.49,2253.29,2490.12,2464.02,2486.7,2494.18,18.912605066055146
injection,104.53,110.49,115.37,118.93,122.59,124.27,18.88453075672055
deviant,12.7,14.17,12.92,19.07,16.11,15.09,18.81889763779528
butts,25.4,33.05,35.07,32.68,31.32,30.18,18.81889763779528
equivalent,1386.28,1475.12,1532.1,1576.1,1634.84,1645.63,18.708341749141596
marvel,242.28,265.37,274.12,342.28,285.45,287.59,18.701502393924375
ja,47.87,48.16,47.99,49.03,50.11,56.81,18.675579695007322
urge,89.88,98.22,102.45,103.5,103.8,106.51,18.502447708055197
hiring,167.06,173.77,183.67,185.21,190.6,197.94,18.484376870585415
hartford,99.65,103.88,100.6,98.96,119.91,118.05,18.46462619167084
containers,99.65,111.44,110.75,111.67,116.33,118.05,18.46462619167084
residential,497.26,506.19,558.39,578.33,591.48,588.48,18.344528013514065
impaired,103.56,110.49,114.45,118.93,125.27,122.49,18.27925840092699
offices,932.98,966.1,1020.78,1071.31,1106.0,1102.41,18.16008917661687
alt,7788.16,7977.18,8301.02,8631.35,8816.66,9201.83,18.15152744679103
respondent,9.77,11.33,11.08,10.89,11.63,11.54,18.116683725690887
server,39.08,34.0,33.23,39.04,45.64,46.16,18.116683725690887
priced,140.68,146.38,158.75,161.61,163.75,165.98,17.984077338640876
vulnerability,167.06,174.71,179.05,182.49,194.18,197.05,17.95163414342153
spears,157.29,176.6,181.82,181.58,188.81,185.51,17.941382160340773
attractions,193.43,208.71,207.66,226.07,228.18,228.12,17.934136380085818
tackle,137.75,144.49,153.21,157.97,158.38,162.43,17.91651542649728
glow,82.06,84.99,83.07,97.14,97.54,96.75,17.901535461857172
oils,45.92,46.27,45.22,49.93,52.79,54.14,17.900696864111495
subsidiaries,36.15,37.78,39.69,40.86,42.06,42.61,17.86998616874136
neural,223.72,252.15,253.81,266.01,266.66,263.62,17.834793491864833
sheffield,494.33,543.96,556.54,563.8,574.47,582.27,17.789735601723542
humanities,52.75,53.83,59.07,63.55,62.64,62.13,17.781990521327018
workplace,52.75,53.83,51.69,61.74,62.64,62.13,17.781990521327018
rf,79.13,85.94,94.14,89.88,92.17,93.2,17.780866927840272
mil,26.38,25.5,27.69,25.42,29.53,31.07,17.77862016679303
doors,588.12,611.96,664.52,693.63,689.01,692.33,17.719172957899755
interval,188.55,208.71,226.12,226.97,223.7,221.9,17.68761601697162
certification,178.78,186.99,193.82,202.46,214.76,210.36,17.664168251482277
updates,96.72,107.66,108.91,109.86,106.48,113.61,17.462779156327542
brokers,40.05,44.39,49.84,50.84,47.43,47.04,17.453183520599257
reynolds,424.97,424.03,461.48,459.39,488.57,498.84,17.382403463773898
oman,117.23,143.55,137.52,138.91,136.91,137.58,17.359037788961874
assessing,70.34,77.44,76.6,81.71,81.43,82.55,17.358544213818586
indices,23.45,31.16,30.46,29.96,27.74,27.52,17.356076759061835
cholesterol,23.45,22.67,23.07,20.88,22.37,27.52,17.356076759061835
bone,1441.96,1521.4,1605.93,1646.92,1665.26,1691.78,17.32502982052206
floral,100.62,97.27,106.14,111.67,118.12,118.05,17.32259988073941
bankruptcy,224.7,233.26,241.81,248.76,261.29,263.62,17.32087227414331
substitute,252.05,260.65,288.88,285.08,289.92,295.57,17.26641539377107
screenshots,30.29,31.16,32.3,34.5,35.79,35.5,17.200396170353255
terminal,453.3,493.91,503.93,519.32,533.31,530.79,17.094639311714086
switch,576.39,598.74,620.22,658.22,663.96,674.58,17.03534065476501
