id,translated_portu,origin_translation,origin_bleu,gpt_translation,gpt_bleu
10,"Embora uma vacina experimental pareça ser capaz de reduzir a mortalidade por Ebola, até agora, não havia sido demonstrado claramente nenhum medicamento adequado para tratar a infecção existente.","Embora uma vacina experimental pareça ser capaz de reduzir a mortalidade do Ebola, até o momento, nenhuma droga foi claramente considerada como adequada para tratar a infecção existente.",52.55188957668248,"Enquanto uma vacina experimental parece capaz de reduzir a mortalidade por Ebola, até agora, nenhum medicamento foi claramente demonstrado como adequado para tratar infecções existentes.",44.283242025968626
11,"Um cocktail de anticorpos, ZMapp, inicialmente mostrou promessas no campo, mas estudos formais indicaram que tinha menos benefícios do que procurado na prevenção da morte.","Um coquetel de anticorpos, ZMapp, inicialmente se mostrou promissor na área, mas estudos formais indicaram que ele tinha menos benefícios do que buscado na prevenção da morte.",53.26946274728718,"Um coquetel de anticorpos, ZMapp, inicialmente mostrou promise no campo, mas estudos formais indicaram que teve menos benefício do que se buscava na prevenção da morte.",56.46796798056439
12,"No ensaio PALM, o ZMapp serviu como um controle, o que significa que os cientistas usaram-no como uma linha de base e compararam os outros três tratamentos com ele.","ZMapp foi usado como controle, isso quer dizer que os cientistas o usaram como linha de base e o compararam os três outros tratamentos no estudo PALM.",15.034947508034309,"No ensaio PALM, o ZMapp serviu como controle, o que significa que os cientistas o usaram como uma linha de base e compararam os outros três tratamentos a ele.",75.067114161108
13,A USA Gymnastics apoia a carta do Comitê Olímpico dos Estados Unidos e aceita a necessidade absoluta da família olímpica de promover um ambiente seguro para todos os nossos atletas.,A equipe de ginástica norte-americana apoia a carta do Comitê Olímpico dos Estados Unidos e concorda com a necessidade absoluta de que a família olímpica promova um ambiente seguro para todos os nossos atletas.,54.07156349837599,A Ginástica dos EUA apoia a carta do Comitê Olímpico dos Estados Unidos e aceita a necessidade absoluta da família olímpica de promover um ambiente seguro para todos os nossos atletas.,87.73028411183196
14,"Concordamos com a declaração do USOC de que os interesses dos nossos atletas e clubes, e o seu esporte, podem ser melhor servidos avançando com mudanças significativas dentro da nossa organização, em vez de descertificação.","Concordamos com a declaração do USOC de que os interesses de nossos atletas e clubes, e seus esportes, podem ser melhor servidos ao avançarmos com mudanças significativas dentro de nossa organização, ao invés da descertificação.",54.92956531430825,"Concordamos com a declaração do USOC de que os interesses de nossos atletas e clubes, e de seu esporte, podem ser melhor atendidos avançando com mudanças significativas dentro de nossa organização, em vez da descredenciação.",65.04856878678669
15,A USA Gymnastics apoia uma investigação independente que pode dar luz sobre como o abuso da proporção descrita com tanta coragem pelos sobreviventes de Larry Nassar poderia ter ficado despercebido por tanto tempo e abrange quaisquer mudanças necessárias e apropriadas.,"A equipe de ginástica norte-americana apoia uma investigação independente que possa esclarecer como um abuso da proporção que foi relatada tão corajosamente pelo sobrevivente, Larry Nassar, pôde acontecer sem que ninguém notasse, e defende qualquer mudança que for necessária e apropriada.",12.568510032358992,A USA Gymnastics apoia uma investigação independente que pode esclarecer como o abuso da proporção descrita tão corajosamente pelos sobreviventes de Larry Nassar poderia ter permanecido indetectado por tanto tempo e acolhe quaisquer mudanças necessárias e apropriadas.,60.38420087906411
16,"A USA Gymnastics e o USOC têm o mesmo objetivo  tornar o esporte da ginástica, e outros, tão seguro quanto possível para os atletas seguirem seus sonhos em um ambiente seguro, positivo e empoderado.","A equipe de ginástica norte-americana e o USOC têm o mesmo objetivo — tornar a ginástica e qualquer outro esporte o mais seguro possível para que os atletas possam ir atrás dos seus sonhos em um ambiente de respeito, saudável e positivo.",26.138748042812423,"A Ginástica dos EUA e o USOC têm o mesmo objetivo — tornar o esporte da ginástica, e outros, o mais seguro possível para que os atletas possam seguir seus sonhos em um ambiente seguro, positivo e empoderado.",58.876311835255855
17,"Ao longo da década de 1960, Brzezinski trabalhou para John F. Kennedy como seu conselheiro e depois para o governo de Lyndon B. Johnson.","Através dos anos 60, Brzezinski trabalhou para John F. Kennedy e seu assessor e, depois, para a administração Lyndon B. Johnson.",39.34927644549873,"Ao longo da década de 1960, Brzezinski trabalhou para John F. Kennedy como seu conselheiro e depois para a administração de Lyndon B. Johnson.",86.45707301556368
18,"Durante as eleições de 1976 ele aconselhou Carter sobre política externa, depois serviu como Assessor de Segurança Nacional (NSA) de 1977 a 1981, sucedendo Henry Kissinger.","Durante as eleições de 1976, ele aconselhou Carter sobre política externa, depois serviu como Conselheiro de Segurança Nacional (NSA) de 1977 a 1981, como sucessor de Henry Kissinger.",69.45656686494291,"Durante as seleções de 1976, ele aconselhou Carter sobre política externa e, em seguida, serviu como Conselheiro de Segurança Nacional (NSA) de 1977 a 1981, sucedendo Henry Kissinger.",59.358440316319665
19,"Como NSA, ele ajudou Carter a lidar diplomaticamente com os assuntos mundiais, como os Acordos de Camp David, 1978; normalizando as relações dos EUA e da China no final dos anos 1970; a Revolução Iraniana, que levou à crise dos reféns do Irã, 1979; e a invasão soviética no Afeganistão, 1979.","Como membro da NSA, ele ajudou Carter na condução de assuntos diplomáticos mundiais, como o Acordo de Camp David, em 1978; a normalização das relações EUA-China no final dos anos 1970; a Revolução Iraniana, que levou à crise dos reféns em 1979; e a invasão soviética no Afeganistão, em 1979.",52.18738379328922,"Como NSA, ele auxiliou Carter a lidar diplomaticamente com assuntos mundiais, como os Acordos de Camp David, em 1978; a normalização das relações EUA-China ao longo do final dos anos 1970; a Revolução Iraniana, que levou à crise dos reféns no Irã, em 1979; e a invasão soviética no Afeganistão, em 1979.",61.95194397875203
20,"O filme, com Ryan Gosling e Emma Stone, recebeu indicações em todas as principais categorias.","O filme, com Ryan Gosling e Emma Stone, recebeu indicações em todas as categorias principais.",85.5358386277832,"O filme, estrelado por Ryan Gosling e Emma Stone, recebeu indicações em todas as principais categorias.",79.4069318995806
21,"Gosling e Stone receberam indicações para Melhor Ator e Atriz, respectivamente.","Gosling e Stone foram contemplados com indicações para, respectivamente, Melhor Ator e Atriz.",27.637516241255245,"Gosling e Stone receberam indicações para Melhor Ator e Atriz, respectivamente.",100.00000000000004
22,"As outras indicações incluem Melhor Filme, Diretor, Cinematografia, Design de Costumes, Edição de Filmes, Score Original, Design de Produção, Edição de Som, Mixagem de Som e Escrito Original.","As outras nomeações incluem Melhor Filme, Diretor, Fotografia, Figurino, Melhor Montagem, Trilha Sonora Original, Design de Produção, Edição de Som, Mixagem de Som e Roteiro Original.",52.559067087390204,"As outras indicações incluem Melhor Filme, Direção, Cinematografia, Design de Figurino, Edição de Filme, Trilha Sonora Original, Design de Produção, Edição de Som, Mixagem de Som e Roteiro Original.",64.03942154090208
23,"Duas músicas do filme, Audition (The Fools Who Dream) e City of Stars, receberam indicações para melhor música original.","Duas músicas do filme, Audition (The Fools Who Dream) e City of Stars, receberam indicações de melhor canção original. O estúdio Lionsgate recebeu 26 indicações - mais do que qualquer outro estúdio.",45.59871302655686,"Duas músicas do filme, Audition (The Fools Who Dream) e City of Stars, receberam indicações para melhor canção original. O estúdio Lionsgate recebeu 26 indicações — mais do que qualquer outro estúdio.",50.06216163697961
24,"No domingo, o presidente dos Estados Unidos, Donald Trump, em um comunicado enviado pelo secretário de imprensa, anunciou que as tropas dos EUA deixariam a Síria.","No domingo à noite, o presidente dos Estados Unidos, Donald Trump, em uma declaração transmitida pelo secretário de imprensa, anunciou que as tropas americanas iriam deixar a Síria.",59.793685362992576,"No final da tarde de domingo, o presidente dos Estados Unidos, Donald Trump, em uma declaração feita através do porta-voz, anunciou que as tropas dos EUA deixariam a Síria.",62.48880416374836
25,"O anúncio foi feito depois que Trump teve uma conversa telefônica com o presidente turco, Recep Tayyip Erdoğan.",O anúncio foi feito após Trump ter uma conversa por telefone com o presidente turco Recep Tayyip Erdoğan.,39.03594390682206,O anúncio foi feito após Trump ter uma conversa telefônica com o presidente turco Recep Tayyip Erdoğan.,54.64463020975289
26,"A Turquia também assumiria a guarda dos combatentes capturados do EI, que, segundo o comunicado, as nações europeias se recusaram a repatriar.","A Turquia também assumiria a guarda de membros do Estado Islâmico que, como afirma a declaração, as nações europeias se recusaram a repatriar.",51.35063580594283,"A Turquia também assumiria a guarda dos combatentes do ISIS capturados, o que, segundo a declaração, as nações europeias se recusaram a repatriar.",62.24844091190641
27,"Isso não só confirma que pelo menos alguns dinossauros tinham penas, uma teoria já generalizada, mas fornece detalhes que os fósseis geralmente não podem, como cor e arranjo tridimensional.","Isso não só confirma que ao menos alguns dos dinossauros tinham penas, uma teoria que já é bem aceita, como também oferece detalhes que não são encontrados com tanta frequência em fósseis, como cores e o arranjo tridimensional.",26.305789625451116,"Isso não apenas confirma que pelo menos alguns dinossauros tinham penas, uma teoria já amplamente divulgada, mas também fornece detalhes que fósseis geralmente não conseguem, como cor e disposição tridimensional.",52.20104353123836
28,Os cientistas dizem que a plumagem deste animal era castanho-marrom no topo com uma parte inferior pálida ou de cor carotenoide.,. Cientistas afirmam que a plumagem superior desse animal era castanha e a parte inferior era clara ou carotenoide.,10.923922468748797,"Os cientistas dizem que a plumagem deste animal era marrom-castanho por cima, com o lado inferior claro ou da cor dos carotenoides.",36.94274129912832
29,A descoberta também nos dá uma visão da evolução das penas em pássaros.,A descoberta também concede pistas sobre a evolução das penas nas aves.,18.476860420522186,A descoberta também oferece insights sobre a evolução das penas nos pássaros.,20.80375826108923
30,"Como as penas dos dinossauros não têm um eixo bem desenvolvido, chamado rachis, mas têm outras características de penas  barbas e barbas  os pesquisadores inferiram que a rachis foi provavelmente um desenvolvimento evolutivo posterior que essas outras características.","As penas dos dinossauros, conhecidas como raque, não têm uma haste bem desenvolvida, mas possuem outras características, como farpas e bárbulas. Em vista disso, os pesquisadores concluíram que a raque era possivelmente o resultado de um desenvolvimento evolutivo posterior a essas outras características.",15.353765110513352,"Porque as penas dos dinossauros não têm um eixo bem desenvolvido, chamado de raíça, mas possuem outras características das penas — ganchos e barbilhões — os pesquisadores inferiram que a raíça provavelmente foi um desenvolvimento evolutivo posterior em relação a essas outras características.",45.71029268112722
31,"A estrutura das penas sugere que não foram usadas em vôo, mas sim para regulação de temperatura ou exibição. Os pesquisadores sugeriram que, embora esta seja a cauda de um dinossauro jovem, a amostra mostra plumagem adulta e não a de uma garotinha.","A estrutura das penas sugere que não foram utilizadas em voo, mas sim, para se exibir ou regular a temperatura. Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra tem a plumagem de um adulto, e não a de um filhote.",46.15608704849732,"A estrutura das penas sugere que elas não eram usadas para voo, mas sim para regulação da temperatura ou exibição. Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra apresenta plumagem adulta e não penugem de um filhote.",56.81729400699795
32,"Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra mostra plumagem adulta e não a de uma garotinha.","Os pesquisadores sugeriram que, apesar do rabo ser de um dinossauro jovem, a amostra revela uma plumagem adulta, não uma penugem.",22.544215811932585,"Os pesquisadores sugeriram que, embora esta seja a cauda de um jovem dinossauro, a amostra apresenta penas adultas e não o penacho de um filhote.",62.59142026634781
33,"Um carro-bomba detonado na sede da polícia em Gaziantep, Turquia, na manhã de ontem, matou dois policiais e feria mais de vinte outras pessoas.","Na manhã de ontem, um carro-bomba explodiu na sede da polícia em Gaziantep, Turquia, matou dois policiais e feriu mais de vinte outras pessoas.",65.80771759973244,"Uma bomba em um carro explodiu na sede da polícia em Gaziantep, na Turquia, ontem de manhã, matando dois policiais e ferindo mais de vinte outras pessoas.",42.29986137449278
34,O gabinete do governador disse que 19 dos feridos eram policiais.,O gabinete do governador afirmou que 19 dos feridos eram agentes policiais.,53.11878904526514,O escritório do governador informou que dezenove dos feridos eram policiais.,38.827267775222325
35,A polícia disse que suspeita que um suposto militante do Daesh (ISIL) é responsável pelo ataque.,A polícia informou suspeitar que o responsável pelo ataque seja um suposto militante do Daesh (ISIL).,48.740622698799406,A polícia disse que suspeita de um suposto militante do Daesh (ISIL) como responsável pelo ataque.,68.8836505346656
36,"Descobriram que o Sol operava com os mesmos princípios básicos que outras estrelas: a atividade de todas as estrelas do sistema foi determinada pela sua luminosidade, rotação e nada mais.","Eles descobriram que o sol operava com o mesmo princípios básicos que outras estrelas: a atividade de todas as estrelas no sistema foi determinada por sua luminosidade, sua rotação e nada mais.",52.288857945833946,"Eles descobriram que o Sol operava com os mesmos princípios básicos que outras estrelas: a atividade de todas as estrelas no sistema era impulsionada por sua luminosidade, sua rotação e nada mais.",67.12088495990353
37,"A luminosidade e a rotação são usadas juntas para determinar o número Rossby de uma estrela, que está relacionado ao fluxo de plasma.","A luminosidade e rotação são utilizadas em conjunto para definir o número de Rossby de uma estrela, o qual tem relação com o fluxo de plasma.",28.779798456974724,"A luminosidade e a rotação são usadas juntas para determinar o número de Rossby de uma estrela, que está relacionado ao fluxo de plasma.",89.58039312312604
38,"Quanto menor o número de Rossby, menos ativo a estrela em relação às inversões magnéticas.","Quanto mais baixo o número de Rossby, menos ativa é a estrela no que se refere às inversões magnéticas.",37.21476571602038,"Quanto menor o número de Rossby, menos ativa é a estrela em relação às inversões magnéticas.",78.09325628873462
39,"Durante a viagem, Iwasaki encontrou-se com problemas em muitas ocasiões.","Durante a sua viagem, Iwasaki enfrentou problemas em muitas ocasiões.",46.59538415189962,"Durante sua viagem, Iwasaki se deparou com problemas em várias ocasiões.",22.82484365812206
40,"Foi roubado por piratas, atacado no Tibete por um cão rabioso, escapou do casamento no Nepal e foi preso na Índia.","Ele foi roubado por piratas, atacado por um cão com raiva no Tibete, escapou de um casamento no Nepal e foi preso na Índia.",51.49599024194259,"Ele foi roubado por piratas, atacado no Tibete por um cachorro raivoso, escapou de um casamento no Nepal e foi preso na Índia.",63.29371388902443
41,"O padrão 802.11n opera em ambas as frequências de 2,4 GHz e 5,0 GHz.",O padrão 802.11n opera em ambas as frequências de 2.4Ghz e 5.0Ghz.,57.95581498899424,"O padrão 802.11n opera nas frequências de 2,4 GHz e 5,0 GHz.",64.75445426291287
42,"Isto permitirá que seja compatível com os sistemas 802.11a, 802.11b e 802.11g, desde que a estação base tenha dois rádios.","Isso permitirá que ela seja compatível com 802.11a, 802.11b e 802.11g, desde que a estação rádio base tenha rádios duais.",52.01869153561252,"Isso permitirá que seja compatível com versões anteriores, como 802.11a, 802.11b e 802.11g, desde que a estação base tenha rádios duais.",60.66392904386284
43,"As velocidades de 802.11n são substancialmente mais rápidas que as dos seus antecessores, com um volume máximo teórico de 600 Mbit/s.","As velocidades do 802.11n são substancialmente mais rápidas do que as dos seus antecessores, teoricamente, com um rendimento máximo de 600 Mb/s.",42.91032131161525,"As velocidades do 802.11n são substancialmente mais rápidas do que as de seus predecessores, com uma taxa de transferência teórica máxima de 600 Mbit/s.",35.71165219232301
44,"Duvall, casado com dois filhos adultos, não deixou grande impressão sobre Miller, a quem a história foi relatada.","Duvall, que é casado e tem dois filhos adultos, não deixou grande impressão em Miller, a quem a história foi relatada.",62.343780776816146,"Duvall, que é casado e tem dois filhos adultos, não deixou uma grande impressão em Miller, a quem a história foi contada.",45.49255717359891
45,"Quando foi pedido comentar, Miller disse: ""Mike fala muito durante a audiência... Eu estava me preparando para não ouvir o que ele estava dizendo"".","Ao pedirem um comentário seu, Miller disse, ""Mike fala muito durantes a audiência... eu estava me preparando, então não estava prestando muita atenção no que ele estava dizendo"".",34.64618386002261,"Quando perguntado sobre o comentário, Miller disse: ""Mike fala muito durante a audiência... Eu estava me preparando, então não estava realmente ouvindo o que ele estava dizendo.""",59.89655632046092
46,"""Vamos nos esforçar para reduzir as emissões de dióxido de carbono por unidade de PIB em uma margem notável até 2020 do nível de 2005"", disse Hu.","""Nós nos esforçaremos para reduzir significativamente as emissões de dióxido de carbono por unidade do PIB até 2020, em relação ao nível de 2005,"" disse Hu.",36.22230587722507,"""Vamos nos esforçar para reduzir as emissões de dióxido de carbono por unidade do PIB em uma margem significativa até 2020, em relação ao nível de 2005,"" disse Hu.",56.94313685104358
47,"O presidente da Comissão, o presidente da Comissão, afirmou que a Comissão não pode fazer qualquer alteração ao regulamento.","Ele não definiu um valor para os cortes, falando que eles serão feitos de acordo com a produção econômica da China.",2.583127052981358,"Ele não estipulou um valor para os cortes, dizendo que eles serão feitos com base na produção econômica da China.",2.5828020030551087
48,"Hu encorajou os países em desenvolvimento a ""evitarem o velho caminho de poluir primeiro e limpar mais tarde"".","Hu encorajou os países em desenvolvimento ""a evitar o antigo caminho de poluir primeiro e limpar depois"".",49.99791131440528,"Hu incentivou os países em desenvolvimento ""a evitar o antigo caminho de poluir primeiro e limpar depois.""",38.241635150085024
49,"Ele acrescentou que ""não devem, no entanto, ser convidados a assumir obrigações que vão além do seu estágio de desenvolvimento, responsabilidade e capacidades"".","Ele adicionou que ""eles não devem, no entanto, ser solicitados a assumir obrigações que vão além de seu estágio de desenvolvimento, responsabilidade e capacidades.""",60.71568601259887,"Ele acrescentou que ""eles não devem, no entanto, ser solicitados a assumir obrigações que vão além de seu estágio de desenvolvimento, responsabilidade e capacidades.""",66.152288966594
50,"O Grupo de Estudos do Iraque apresentou hoje, às 12h00 GMT, o seu relatório.",O Grupo de Estudo do Iraque mostrou seu relatório às 12:00 GMT do dia de hoje.,12.454180395012093,O Grupo de Estudo do Iraque apresentou seu relatório hoje às 12h00 GMT.,22.10986613588833
51,"Adverte que ninguém pode garantir que qualquer ação no Iraque neste momento vai parar a guerra sectária, a crescente violência, ou um deslizamento para o caos.","Ele adverte que não há garantias de que alguma ação no Iraque neste momento irá impedir a guerra entre seitas, o aumento da violência ou a tendência para o caos.",22.0550090917745,"Avisa: Ninguém pode garantir que qualquer curso de ação no Iraque neste momento irá parar a guerra sectária, a violência crescente ou uma descida rumo ao caos.",38.273027708365426
52,O relatório abre com um apelo a um debate aberto e a uma formação de um consenso nos Estados Unidos sobre a política em relação ao Oriente Médio.,O relatório é iniciado com um apelo por um debate aberto e pela formação de um consenso no Estados Unidos sobre a política relacionada ao Oriente Médio.,41.918417767215644,O relatório começa com um apelo por um debate aberto e a formação de um consenso nos Estados Unidos sobre a política em relação ao Oriente Médio.,72.14673184611138
53,O relatório é altamente crítico com quase todos os aspectos da política actual do Executivo em relação ao Iraque e insta a uma mudança imediata de direcção.,O relatório criticou bastante quase todos os aspectos da atual política do Executivo em relação ao Iraque e insiste em uma mudança imediata de direção.,44.68947264234529,O Relatório é altamente crítico de quase todos os aspectos da atual política do Executivo em relação ao Iraque e pede uma mudança de direção imediata.,42.10475651106222
54,A primeira das 78 recomendações é que antes do final deste ano seja tomada uma nova iniciativa diplomática para proteger as fronteiras do Iraque contra intervenções hostis e restabelecer as relações diplomáticas com os seus vizinhos.,A primeira entre as 78 recomendações é que uma nova iniciativa diplomática deva ser tomada antes do final deste ano para proteger as fronteiras do Iraque contra intervenções hostis e para restabelecer relações diplomáticas com seus vizinhos.,54.21662212026615,A primeira entre suas 78 recomendações é que uma nova iniciativa diplomática deve ser tomada antes do final deste ano para garantir as fronteiras do Iraque contra intervenções hostis e restabelecer relações diplomáticas com seus vizinhos.,52.207951463619324
55,"A atual senadora e primeira-dama argentina Cristina Fernandez de Kirchner anunciou ontem à noite sua candidatura presidencial em La Plata, uma cidade a 50 quilômetros de Buenos Aires.","A atual senadora e primeira-dama da Argentina Cristina Fernandez de Kirchner anunciou sua candidatura à presidência ontem à tarde em La Plata, cidade distante 50 quilômetros (31 milhas) de Buenos Aires.",37.56145175251484,"A atual senadora e Primeira Dama da Argentina, Cristina Fernandez de Kirchner, anunciou sua candidatura à presidência ontem à noite em La Plata, uma cidade a 50 quilômetros de Buenos Aires.",53.99187332747447
56,"A Sra. Kirchner anunciou sua intenção de se candidatar à presidência no Teatro Argentino, o mesmo local que ela usou para iniciar sua campanha de 2005 para o Senado como membro da delegação da província de Buenos Aires.","A senhora Kirchner anunciou sua intenção de se candidatar a presidente no Teatro Argentina, o mesmo local que ela usou para iniciar sua campanha ao senado em 2005 como membro da delegação da província de Buenos Aires.",61.50379145924419,"A senhora Kirchner anunciou sua intenção de se candidatar à presidência no Teatro Argentino, o mesmo local que usou para iniciar sua campanha de 2005 para o Senado como membro da delegação da província de Buenos Aires.",86.49854570273716
57,"O debate foi desencadeado pela controvérsia sobre o gasto em socorro e reconstrução após o furacão Katrina; que alguns conservadores fiscais têm etiquetado com humor ""O acordo de Nova Orleans de Bush"".","O debate começou com uma controvérsia sobre gastos com socorro e reconstrução após o Furacão Katrina, o que alguns conservadores fiscais rotularam humoristicamente de ""O acordo de Bush para Nova Orleans"".",29.645911587284207,"O debate foi iniciado por controvérsias sobre os gastos com ajuda e reconstrução após o furacão Katrina, que alguns conservadores fiscais passaram a chamar humoristicamente de ""O Acordo de Nova Orleans de Bush"".",39.68060297212379
58,A crítica liberal ao esforço de reconstrução tem se concentrado na adjudicação de contratos de reconstrução a percebidos insiders de Washington.,A crítica liberal sobre o esforço de reconstrução focou na concessão de contratos de reconstrução a pessoas com influência em Washington.,29.10624919304027,A crítica liberal ao esforço de reconstrução tem se concentrado na concessão de contratos de reconstrução a indivíduos considerados próximos a Washington.,62.63097913318162
59,Mais de quatro milhões de pessoas foram a Roma para assistir ao funeral.,"Mais de 4 milhões de pessoas foram para Roma, para comparecerem no funeral.",23.64926434751322,Mais de quatro milhões de pessoas foram a Roma para assistir ao funeral.,100.00000000000004
60,O número de pessoas presentes era tão grande que não era possível que todos tivessem acesso ao funeral na Praça São Pedro.,O número de pessoas presentes era tão grande que não foi possível que todos tivessem acesso ao funeral na Praça de São Pedro.,76.57333874751522,O número de pessoas presentes era tão grande que não foi possível para todos terem acesso ao funeral na Praça de São Pedro.,59.827923816588864
61,Vários grandes ecrãs de televisão foram instalados em vários lugares de Roma para que o povo assistiu à cerimônia.,Várias TVs grandes foram instaladas em diversos lugares de Roma para que o povo pudesse assistir à cerimônia.,38.27673535697133,Várias grandes telas de televisão foram instaladas em diversos locais em Roma para que as pessoas pudessem assistir à cerimônia.,16.248670009443963
62,"Em muitas outras cidades da Itália e no resto do mundo, particularmente na Polónia, foram realizadas instalações semelhantes, que foram vistas por um grande número de pessoas.","Em muitas outras cidades da Itália e no resto do mundo, especialmente na Polônia, arranjos similares foram feitos, permitindo o acompanhamento por um grande número de pessoas.",56.36935918692552,"Em muitas outras cidades da Itália e no resto do mundo, especialmente na Polônia, foram feitas montagens semelhantes, que foram vistas por um grande número de pessoas.",73.76303554524208
63,"Os historiadores criticaram as políticas passadas do FBI por focar recursos em casos que são fáceis de resolver, especialmente casos de carros roubados, com a intenção de aumentar a taxa de sucesso da agência.","Historiadores criticaram ex-policiais do FBI por estarem direcionando os recursos para casos de fácil solução, especialmente casos de carros roubados, com a intenção de aumentar a popularidade da agência.",41.68069924611866,"Historiadores criticarão as políticas passadas do FBI por focar recursos em casos que são fáceis de resolver, especialmente casos de carros roubados, com a intenção de aumentar a taxa de sucesso da agência.",91.54051169199646
64,O Congresso começou a financiar a iniciativa de obscenidade no ano fiscal de 2005 e especificou que o FBI deve dedicar 10 agentes à pornografia para adultos.,O Congresso começou a financiar a iniciativa de obscenidade no ano fiscal de 2005 e especificou que o FBI deve dedicar 10 agentes à pornografia adulta.,89.5313202181243,O Congresso começou a financiar a iniciativa de obscenidade no ano fiscal de 2005 e especificou que o FBI deve dedicar 10 agentes à pornografia adulta.,89.5313202181243
